TGSC ID,Concentration %,Solvent
1470791,0.1,propylene glycol
1470981,,
1471011,0.1,propylene glycol
1471141,100.0,
1471341,100.0,
1471771,100.0,
1471981,100.0,
1472161,100.0,
1472481,10.0,dipropylene glycol
1473041,100.0,
1473041,1.0,
1473301,100.0,
1473301,,
1473481,100.0,
1473961,100.0,
1474221,100.0,
1475231,,
1475701,0.1,propylene glycol
1476571,100.0,
1476881,100.0,
1476981,0.1,propylene glycol
1476981,1.0,
1477041,100.0,
1477771,100.0,
1478931,100.0,
1482521,100.0,
1483541,0.01,dipropylene glycol
1483601,100.0,
1483681,10.0,dipropylene glycol
1484591,10.0,dipropylene glycol
1484881,100.0,
1485471,,
1487721,100.0,
1487871,100.0,
1488991,,
1489891,100.0,
1489981,100.0,
1490441,100.0,
1491141,0.1,propylene glycol
1491201,1.0,dipropylene glycol
1491571,100.0,
1492591,100.0,
1492991,100.0,
1493091,10.0,dipropylene glycol
1494741,0.1,propylene glycol
1494961,,
1495051,0.1,propylene glycol
1495721,100.0,
1497211,100.0,
1497401,100.0,
1497961,100.0,
1498431,0.1,propylene glycol
1498431,,
1498571,100.0,
1498611,100.0,
1499071,0.01,propylene glycol
1500061,0.1,propylene glycol
1500431,100.0,
1501611,100.0,
1501791,10.0,dipropylene glycol
1501841,100.0,
1502851,10.0,dipropylene glycol
1503051,100.0,
1503451,1.0,propylene glycol
1505261,1.0,dipropylene glycol
1505281,100.0,
1505581,0.01,dipropylene glycol
1506461,10.0,dipropylene glycol
1506511,10.0,dipropylene glycol
1506631,10.0,dipropylene glycol
1506811,0.1,dipropylene glycol
1506901,10.0,dipropylene glycol
1507531,100.0,
1507711,10.0,dipropylene glycol
1507821,,
1507831,,
1507851,10.0,propylene glycol
1508221,100.0,
1508311,1.0,dipropylene glycol
1508371,1.0,dipropylene glycol
1510361,10.0,propylene glycol
1511171,100.0,
1511191,,
1511301,100.0,
1511401,100.0,
1511581,1.0,propylene glycol
1511931,10.0,
1512001,,
1513131,10.0,dipropylene glycol
1513991,100.0,
1515051,1.0,propylene glycol
1515111,100.0,
1516231,1.0,propylene glycol
1520811,0.1,propylene glycol
1520871,0.1,propylene glycol
1520881,0.1,propylene glycol
1521051,0.1,propylene glycol
1521101,0.1,propylene glycol
1521211,0.1,propylene glycol
1521501,100.0,
1522941,100.0,
1523091,10.0,dipropylene glycol
1523261,100.0,
1523271,1.0,propylene glycol
1524041,10.0,dipropylene glycol
1524961,1.0,dipropylene glycol
1524971,0.1,propylene glycol
1524981,100.0,
1524991,1.0,dipropylene glycol
1525511,,
1525951,10.0,dipropylene glycol
1527631,100.0,
1527681,100.0,
1529191,100.0,
1530281,0.1,propylene glycol
1530931,0.01,propylene glycol
1531331,100.0,
1531711,10.0,dipropylene glycol
1531961,100.0,
1532111,0.1,dipropylene glycol
1532201,100.0,
1532211,100.0,
1532911,100.0,
1534801,100.0,
1535171,100.0,
1535751,100.0,
1535881,100.0,
1537391,,
1537401,1.0,dipropylene glycol
1537401,10.0,ethyl alcohol
1537511,100.0,
1537621,1.0,dipropylene glycol
1537631,1.0,dipropylene glycol
1537701,10.0,dipropylene glycol
1537941,,
1538021,0.1,propylene glycol
1538191,100.0,
1538371,,
1543761,0.1,propylene glycol
1543941,0.1,dipropylene glycol
1544031,0.01,propylene glycol
1545841,100.0,
1545841,,
1545851,0.1,dipropylene glycol
1545851,0.1,
1545861,0.1,dipropylene glycol
1545861,1.0,
1545871,100.0,
1545891,0.1,propylene glycol
1545901,0.1,dipropylene glycol
1545911,0.1,propylene glycol
1546141,0.1,dipropylene glycol
1546191,0.01,propylene glycol
1546281,,
1546351,10.0,dipropylene glycol
1546391,0.1,propylene glycol
1546481,100.0,
1546511,0.1,propylene glycol
1546571,100.0,
1546591,100.0,
1546661,0.1,propylene glycol
1546761,1.0,dipropylene glycol
1547121,10.0,dipropylene glycol
1547461,100.0,
1547511,100.0,
1547611,10.0,dipropylene glycol
1547661,100.0,
1547811,10.0,dipropylene glycol
1547821,10.0,dipropylene glycol
1547941,100.0,
1548051,100.0,
1548061,100.0,
1548071,1.0,dipropylene glycol
1548221,100.0,
1548231,10.0,dipropylene glycol
1548271,100.0,
1548281,100.0,
1548291,10.0,dipropylene glycol
1548311,0.1,propylene glycol
1548321,1.0,dipropylene glycol
1548341,1.0,dipropylene glycol
1548381,1.0,dipropylene glycol
1548391,,
1548551,10.0,dipropylene glycol
1548671,10.0,dipropylene glycol
1551191,0.1,dipropylene glycol
1551411,,
1551421,,
1551431,,
1551441,1.0,dipropylene glycol
1551451,100.0,
1551461,0.1,dipropylene glycol
1551481,100.0,
1551491,100.0,
1551501,,
1551511,100.0,
1551521,100.0,
1551541,0.01,propylene glycol
1551551,0.01,propylene glycol
1551571,,
1551581,1.0,dipropylene glycol
1551591,100.0,
1551601,1.0,propylene glycol
1551611,,
1551621,0.01,propylene glycol
1551631,100.0,
1551641,100.0,
1551651,,
1551671,100.0,
1551681,,
1551691,100.0,
1551711,0.1,propylene glycol
1551731,0.01,propylene glycol
1551741,0.01,propylene glycol
1551761,100.0,
1551761,,
1551771,,
1551781,1.0,dipropylene glycol
1551791,100.0,
1551801,,
1551811,100.0,
1551821,,
1551831,1.0,propylene glycol
1551841,,
1551851,0.1,dipropylene glycol
1551861,1.0,dipropylene glycol
1551871,100.0,
1551881,1.0,dipropylene glycol
1551891,,
1551901,0.01,propylene glycol
1551921,100.0,
1551931,0.1,propylene glycol
1551951,100.0,
1551961,100.0,
1551981,,
1551991,100.0,
1552001,100.0,
1552011,,
1552021,0.1,propylene glycol
1552031,0.1,propylene glycol
1552061,100.0,
1552071,,
1552081,100.0,
1552091,1.0,dipropylene glycol
1552101,100.0,
1552111,1.0,
1552121,,
1552131,1.0,dipropylene glycol
1552141,,
1552151,,
1552161,1.0,propylene glycol
1552171,,
1552181,10.0,dipropylene glycol
1552191,,
1552201,0.1,dipropylene glycol
1552211,0.1,dipropylene glycol
1552221,0.1,propylene glycol
1552231,0.1,dipropylene glycol
1552241,0.1,dipropylene glycol
1552251,10.0,dipropylene glycol
1552261,100.0,
1552271,100.0,
1552281,,
1552301,100.0,
1552311,100.0,
1552341,,
1552351,,
1552361,,
1552371,0.1,propylene glycol
1552381,10.0,propylene glycol
1552391,0.1,dipropylene glycol
1552401,1.0,dipropylene glycol
1552421,,
1552431,0.1,dipropylene glycol
1552441,,
1552451,10.0,dipropylene glycol
1552461,100.0,
1552471,,
1552481,,
1552491,,
1552511,1.0,propylene glycol
1552521,,
1552531,,
1552541,100.0,
1552551,0.1,dipropylene glycol
1552561,0.1,dipropylene glycol
1552571,0.1,dipropylene glycol
1552581,100.0,
1552591,,
1552601,10.0,dipropylene glycol
1552611,0.1,dipropylene glycol
1552631,100.0,
1552701,,
1553131,,
1553141,,
1553151,,
1553161,,
1553171,,
1553261,100.0,
1553581,100.0,
1553721,,
1553731,,
1553841,,
1553851,,
1553861,100.0,
1553871,100.0,
1553901,100.0,
1553911,100.0,
1554301,,
1554311,100.0,
1554321,10.0,propylene glycol
1554331,10.0,propylene glycol
1554341,,
1554351,,
1554361,,
1554371,,
1554401,,
1554411,,
1554421,0.1,dipropylene glycol
1554431,0.1,dipropylene glycol
1554441,,
1554451,,
1554461,1.0,propylene glycol
1554471,1.0,propylene glycol
1554751,100.0,
1554801,100.0,
1554811,100.0,
1554851,1.0,dipropylene glycol
1554861,,
1554871,,
1554881,,
1554891,,
1554921,0.1,propylene glycol
1554931,0.1,dipropylene glycol
1554961,,
1554971,,
1555001,0.1,propylene glycol
1555011,,
1555061,1.0,propylene glycol
1555071,1.0,propylene glycol
1555121,100.0,
1555131,100.0,
1555161,10.0,dipropylene glycol
1555171,10.0,dipropylene glycol
1555191,0.1,propylene glycol
1555201,,
1555211,,
1555221,1.0,dipropylene glycol
1555231,10.0,dipropylene glycol
1555241,10.0,dipropylene glycol
1555251,10.0,dipropylene glycol
1555261,100.0,
1555271,100.0,
1555281,100.0,
1555291,100.0,
1555301,100.0,
1555311,100.0,
1555321,100.0,
1555331,100.0,
1555341,10.0,dipropylene glycol
1555351,100.0,
1555461,100.0,
1555471,100.0,
1555481,100.0,
1555491,100.0,
1555501,100.0,
1555511,100.0,
1555581,,
1555721,,
1555731,,
1556061,,
1556201,100.0,
1556301,,
1556521,,
1556531,,
1557221,0.1,dipropylene glycol
1557401,100.0,
1557441,,
1557451,,
1557461,,
1557471,,
1557601,,
1557611,,
1557701,100.0,
1557711,100.0,
1557961,0.01,dipropylene glycol
1557971,0.01,dipropylene glycol
1558081,10.0,dipropylene glycol
1558091,10.0,dipropylene glycol
1558101,0.1,dipropylene glycol
1558111,0.1,dipropylene glycol
1558271,100.0,
1558321,100.0,
1558331,100.0,
1558401,,
1558661,100.0,
1558671,100.0,
1559301,,
1559321,100.0,
1559341,,
1559441,10.0,dipropylene glycol
1564181,10.0,dipropylene glycol
1566881,1.0,dipropylene glycol
1568171,100.0,
1569281,10.0,dipropylene glycol
1572751,,
1573161,100.0,
1573691,100.0,
1574431,,
1574641,100.0,
1576731,1.0,dipropylene glycol
1576741,0.1,propylene glycol
1576781,0.01,propylene glycol
1576841,0.1,propylene glycol
1576871,,
1576881,0.1,propylene glycol
1576901,0.1,dipropylene glycol
1576911,,
1576921,,
1576931,1.0,dipropylene glycol
1576961,0.01,propylene glycol
1576971,,
1576991,,
1577031,10.0,dipropylene glycol
1577081,,
1577091,10.0,dipropylene glycol
1581841,0.1,propylene glycol
1581861,100.0,
1581871,100.0,
1581881,0.1,propylene glycol
1581901,0.01,
1581951,1.0,dipropylene glycol
1581981,100.0,
1581991,0.1,dipropylene glycol
1582001,10.0,dipropylene glycol
1582031,1.0,propylene glycol
1582041,0.1,propylene glycol
1582051,10.0,dipropylene glycol
1582101,0.1,dipropylene glycol
1582111,0.1,propylene glycol
1582121,100.0,
1582131,100.0,
1582161,100.0,
1582311,100.0,
1582341,,
1582381,100.0,
1582381,,
1582401,1.0,dipropylene glycol
1582441,1.0,propylene glycol
1582571,100.0,
1582591,10.0,dipropylene glycol
1582601,10.0,dipropylene glycol
1582631,10.0,dipropylene glycol
1582641,0.01,propylene glycol
1582671,100.0,
1582691,,
1582711,,
1582731,10.0,propylene glycol
1582771,100.0,
1582811,10.0,dipropylene glycol
1582831,100.0,
1582901,1.0,propylene glycol
1582931,,
1582941,0.01,propylene glycol
1582981,0.1,propylene glycol
1583021,0.1,propylene glycol
1583041,0.1,propylene glycol
1583081,,
1583091,0.1,dipropylene glycol
1583171,0.1,propylene glycol
1583181,0.1,propylene glycol
1583191,0.1,dipropylene glycol
1583211,1.0,dipropylene glycol
1583221,10.0,dipropylene glycol
1583231,100.0,
1583241,100.0,
1583261,0.1,propylene glycol
1583271,0.1,propylene glycol
1583311,,
1583321,,
1583371,10.0,dipropylene glycol
1583391,,
1583401,0.1,propylene glycol
1583421,10.0,dipropylene glycol
1583441,0.1,dipropylene glycol
1583451,0.1,dipropylene glycol
1583461,100.0,
1583501,1.0,propylene glycol
1583511,0.1,propylene glycol
1583531,0.01,propylene glycol
1583541,0.1,propylene glycol
1583561,0.01,propylene glycol
1583581,0.1,dipropylene glycol
1583611,0.1,propylene glycol
1583681,0.1,propylene glycol
1583711,100.0,
1583731,0.01,propylene glycol
1583741,0.01,propylene glycol
1583751,0.01,propylene glycol
1583761,0.01,propylene glycol
1583781,0.01,propylene glycol
1583791,0.1,propylene glycol
1583841,,
1583851,0.1,propylene glycol
1583881,0.01,propylene glycol
1583901,0.01,propylene glycol
1583911,0.1,dipropylene glycol
1583951,0.01,propylene glycol
1583971,0.01,propylene glycol
1583981,100.0,
1583991,100.0,
1584001,1.0,dipropylene glycol
1584031,100.0,
1584041,,
1584091,0.1,propylene glycol
1584101,100.0,
1584111,0.1,propylene glycol
1584121,,
1584131,,
1584141,1.0,dipropylene glycol
1584151,,
1584161,0.1,propylene glycol
1584171,10.0,dipropylene glycol
1584181,0.1,propylene glycol
1584191,100.0,
1584201,,
1584221,100.0,
1584231,100.0,
1584241,0.1,propylene glycol
1584251,0.1,propylene glycol
1584261,0.1,dipropylene glycol
1584271,100.0,
1584281,0.1,propylene glycol
1584291,0.1,propylene glycol
1584301,0.1,propylene glycol
1584311,100.0,
1584341,100.0,
1585681,100.0,
1585801,100.0,
1586051,1.0,dipropylene glycol
1586231,10.0,dipropylene glycol
1586421,100.0,
1586451,0.1,propylene glycol
1586481,,
1586541,0.1,propylene glycol
1586551,100.0,
1586561,,
1586661,0.1,propylene glycol
1586671,100.0,
1586701,,
1586751,,
1586761,,
1586771,,
1586781,,
1586801,,
1586811,,
1586841,100.0,
1586861,10.0,dipropylene glycol
1586881,100.0,
1586921,100.0,
1586941,100.0,
1586951,1.0,dipropylene glycol
1586991,,
1587031,,
1587111,100.0,
1587121,,
1587131,100.0,
1587151,10.0,dipropylene glycol
1587171,1.0,dipropylene glycol
1587291,,
1587301,100.0,
1587341,100.0,
1587351,,
1587431,10.0,dipropylene glycol
1588071,1.0,propylene glycol
1588091,,
1588201,1.0,propylene glycol
1589321,0.1,propylene glycol
1589751,100.0,
1589981,10.0,dipropylene glycol
1590031,10.0,dipropylene glycol
1590271,100.0,
1590281,0.1,propylene glycol
1590291,0.01,propylene glycol
1590301,10.0,dipropylene glycol
1590311,100.0,
1590321,10.0,
1590321,,
1590331,,
1590431,100.0,
1590441,100.0,
1590451,0.1,propylene glycol
1590471,1.0,dipropylene glycol
1590481,,
1590491,0.1,propylene glycol
1590501,0.01,propylene glycol
1590511,,
1590521,1.0,propylene glycol
1590561,0.1,propylene glycol
1590591,,
1590601,100.0,
1590611,,
1590621,100.0,
1590631,0.01,propylene glycol
1590641,100.0,
1590661,0.1,propylene glycol
1590671,,
1590681,0.1,propylene glycol
1590691,1.0,dipropylene glycol
1590701,0.1,propylene glycol
1590711,10.0,dipropylene glycol
1590721,0.1,propylene glycol
1590731,100.0,
1590741,100.0,
1590751,0.1,dipropylene glycol
1590761,0.1,propylene glycol
1591301,,
1591311,,
1591371,10.0,dipropylene glycol
1592251,100.0,
1593621,,
1593631,10.0,dipropylene glycol
1593641,10.0,dipropylene glycol
1593671,100.0,
1593711,0.1,propylene glycol
1593721,0.1,propylene glycol
1593731,10.0,dipropylene glycol
1593741,100.0,
1593751,0.1,propylene glycol
1593761,0.1,propylene glycol
1593771,0.1,propylene glycol
1593781,0.1,propylene glycol
1593791,,
1593801,0.01,propylene glycol
1593811,0.1,propylene glycol
1593821,0.1,propylene glycol
1593831,10.0,dipropylene glycol
1593851,,
1593861,100.0,
1593871,,
1593881,100.0,
1593891,,
1593901,0.1,dipropylene glycol
1593911,0.1,propylene glycol
1593921,,
1593931,0.1,propylene glycol
1593941,0.1,propylene glycol
1593951,0.1,propylene glycol
1593971,10.0,dipropylene glycol
1593981,10.0,dipropylene glycol
1593991,10.0,dipropylene glycol
1594001,10.0,dipropylene glycol
1594021,100.0,
1594031,10.0,dipropylene glycol
1594041,10.0,dipropylene glycol
1594051,10.0,dipropylene glycol
1594061,10.0,dipropylene glycol
1594071,10.0,dipropylene glycol
1594081,10.0,dipropylene glycol
1594101,,
1594131,,
1594171,1.0,propylene glycol
1594231,10.0,dipropylene glycol
1594271,100.0,
1594281,100.0,
1594291,100.0,
1594301,10.0,dipropylene glycol
1594331,0.1,propylene glycol
1594421,100.0,
1594461,,
1594471,10.0,propylene glycol
1594522,100.0,
1594531,0.1,propylene glycol
1594561,100.0,
1594571,10.0,dipropylene glycol
1594601,10.0,dipropylene glycol
1594621,100.0,
1594631,1.0,dipropylene glycol
1594641,0.1,dipropylene glycol
1594651,,
1594661,,
1594701,10.0,dipropylene glycol
1594711,10.0,dipropylene glycol
1594721,10.0,dipropylene glycol
1594731,10.0,dipropylene glycol
1594771,10.0,dipropylene glycol
1594851,100.0,
1595311,0.1,propylene glycol
1595351,,
1595381,0.1,dipropylene glycol
1595401,0.1,propylene glycol
1595421,100.0,
1595431,0.1,propylene glycol
1595451,,
1595541,0.1,propylene glycol
1595601,100.0,
1595631,1.0,dipropylene glycol
1596041,100.0,
1596151,,
1596181,10.0,dipropylene glycol
1596191,10.0,dipropylene glycol
1596201,10.0,dipropylene glycol
1596531,100.0,
1596621,,
1596631,,
1596641,0.1,propylene glycol
1596661,0.1,propylene glycol
1596691,0.01,propylene glycol
1596931,,
1596941,100.0,
1596971,100.0,
1597031,100.0,
1597051,10.0,dipropylene glycol
1597061,1.0,dipropylene glycol
1597101,0.1,propylene glycol
1597111,,
1597121,,
1597131,,
1597141,,
1597151,,
1597161,,
1597171,,
1597181,,
1597191,,
1597201,,
1597211,,
1597221,0.1,propylene glycol
1597231,,
1597241,0.1,propylene glycol
1597251,0.1,propylene glycol
1597261,,
1597271,,
1597281,10.0,propylene glycol
1597301,100.0,
1597311,100.0,
1597321,10.0,dipropylene glycol
1597331,100.0,
1597341,,
1597361,,
1597371,,
1597381,,
1597391,100.0,
1597401,,
1597411,0.1,propylene glycol
1597431,100.0,
1597451,100.0,
1597461,0.1,dipropylene glycol
1597471,,
1597491,,
1597501,,
1597511,,
1597521,100.0,
1597531,100.0,
1597541,,
1597551,0.1,propylene glycol
1597571,,
1597581,,
1597591,100.0,
1597611,1.0,dipropylene glycol
1597631,100.0,
1597971,10.0,dipropylene glycol
1597991,1.0,dipropylene glycol
1598051,10.0,propylene glycol
1598161,0.1,propylene glycol
1600401,1.0,dipropylene glycol
1600461,,
1600471,,
1600531,,
1600561,,
1600581,100.0,
1600591,,
1600601,100.0,
1600651,1.0,dipropylene glycol
1600661,0.1,dipropylene glycol
1600671,0.1,dipropylene glycol
1600701,100.0,
1600711,,
1600741,0.1,propylene glycol
1600801,,
1600821,1.0,dipropylene glycol
1602821,100.0,
1603291,100.0,
1603311,100.0,
1603551,1.0,
1603811,10.0,dipropylene glycol
1607071,100.0,
1607121,100.0,
1607131,100.0,
1607141,100.0,
1607161,100.0,
1607201,100.0,
1607341,100.0,
1607591,100.0,
1607691,100.0,
1607711,100.0,
1607721,100.0,
1607731,100.0,
1607741,100.0,
1607751,100.0,
1607811,100.0,
1607821,100.0,
1607831,,
1608181,100.0,
1608901,100.0,
1609041,100.0,
1609371,100.0,
1609401,100.0,
1609991,100.0,
1610001,100.0,
1610641,100.0,
1610731,100.0,
1610791,100.0,
1610931,100.0,
1611161,100.0,
1611301,100.0,
1611311,100.0,
1611751,100.0,
1612161,100.0,
1612281,100.0,
1612321,100.0,
1612371,10.0,propylene glycol
1612511,100.0,
1612531,100.0,
1612571,100.0,
1612621,100.0,
1613221,100.0,
1615981,1.0,dipropylene glycol
1618181,100.0,
1618211,100.0,
1618221,10.0,dipropylene glycol
1618321,100.0,
1618341,100.0,
1618361,1.0,dipropylene glycol
1618471,0.1,dipropylene glycol
1618481,0.1,dipropylene glycol
1618491,0.1,dipropylene glycol
1618501,0.1,propylene glycol
1618511,0.01,propylene glycol
1618521,,
1618531,0.1,dipropylene glycol
1618541,,
1618571,0.1,dipropylene glycol
1619111,1.0,propylene glycol
1619121,,
1619131,0.1,propylene glycol
1619141,,
1619151,,
1620691,100.0,
1620751,,
1621141,10.0,propylene glycol
1622791,100.0,
1623661,100.0,
1623791,100.0,
1623801,100.0,
1623811,100.0,
1623851,10.0,dipropylene glycol
1624311,,
1624531,10.0,dipropylene glycol
1624761,10.0,propylene glycol
1624971,10.0,propylene glycol
1628281,,
1628301,,
1629861,0.1,propylene glycol
1630991,,
1635541,,
1636371,0.1,dipropylene glycol
1636381,0.1,dipropylene glycol
1637781,10.0,dipropylene glycol
1639941,10.0,dipropylene glycol
1639951,,
1646671,100.0,
1649631,100.0,
1655411,,
1655421,100.0,
1655431,100.0,
1655451,100.0,
1655461,100.0,
1655471,100.0,
1655481,100.0,
1655491,100.0,
1655501,100.0,
1655511,100.0,
1655521,100.0,
1655531,100.0,
1655541,100.0,
1655551,100.0,
1655561,100.0,
1655571,100.0,
1655581,100.0,
1655591,100.0,
1655601,100.0,
1655611,100.0,
1655621,100.0,
1655631,100.0,
1655681,100.0,
1655691,100.0,
1655701,100.0,
1655711,100.0,
1655721,100.0,
1655731,100.0,
1655741,100.0,
1655751,100.0,
1655761,100.0,
1655771,100.0,
1655781,100.0,
1655851,100.0,
1655861,100.0,
1655871,100.0,
1655891,100.0,
1655901,100.0,
1655911,100.0,
1655921,100.0,
1655931,100.0,
1655941,100.0,
1655951,100.0,
1655961,100.0,
1655971,100.0,
1655981,100.0,
1655991,100.0,
1656001,100.0,
1656011,100.0,
1656021,100.0,
1656031,100.0,
1656041,100.0,
1656061,100.0,
1656071,100.0,
1656081,100.0,
1656091,100.0,
1656101,100.0,
1656111,100.0,
1656121,100.0,
1656131,100.0,
1656141,100.0,
1656151,100.0,
1656161,100.0,
1656171,100.0,
1656181,100.0,
1656191,100.0,
1656201,100.0,
1656211,100.0,
1656221,100.0,
1656241,100.0,
1656251,100.0,
1656381,0.1,propylene glycol
1656631,10.0,dipropylene glycol
1660331,,
1660341,,
1660971,100.0,
1661341,100.0,
1661811,,
1662171,100.0,
1662181,100.0,
1662321,100.0,
1662361,,
1662371,,
1663821,100.0,
1663831,100.0,
1664861,100.0,
1665201,100.0,
1670471,100.0,
1670481,100.0,
1670751,100.0,
1670791,100.0,
1670801,100.0,
1681271,100.0,
1686311,100.0,
1686321,100.0,
1686331,100.0,
1686421,100.0,
1686431,100.0,
1686781,100.0,
1687381,10.0,dipropylene glycol
1687471,,
1687981,100.0,
1689911,100.0,
1689921,100.0,
1689931,100.0,
1690151,100.0,
1690161,100.0,
1690171,100.0,
1690261,100.0,
1690271,100.0,
1690281,100.0,
1690291,100.0,
1690631,1.0,dipropylene glycol
1690651,1.0,dipropylene glycol
1690851,1.0,dipropylene glycol
1691131,1.0,dipropylene glycol
1696121,100.0,
1696781,1.0,dipropylene glycol
1696881,10.0,dipropylene glycol
1697041,10.0,dipropylene glycol
1697051,1.0,dipropylene glycol
1697061,100.0,
1697071,100.0,
1697101,1.0,dipropylene glycol
1697151,0.1,dipropylene glycol
1697191,1.0,dipropylene glycol
1697221,1.0,dipropylene glycol
1697231,1.0,dipropylene glycol
1697241,100.0,
1697251,100.0,
1697271,,
1697281,100.0,
1697291,,
1697331,,
1697341,,
1697351,,
1697391,10.0,dipropylene glycol
1697401,10.0,dipropylene glycol
1697411,100.0,
1697451,,
1697461,1.0,dipropylene glycol
1697741,,
1697751,,
1697861,,
1697901,100.0,
1699641,100.0,
1703021,100.0,
1804521,1.0,dipropylene glycol
1804751,,
1838431,,
1839191,,
