CID,TGSC ID
16130899,1863021
16130973,1863111
16131218,1807651
16131300,1584051
16131433,1889721
16132247,1690521
16132254,1889711
16132445,1889731
16133893,1311771
16133893,1283741
16133895,1610731
16134382,1742911
16138839,1665401
16145527,1828031
16204499,1037621
16204527,1020591
16204528,1284411
16204530,1256011
16204532,1017481
16204946,1706101
16204948,1343561
16204960,1751931
16205112,1362281
16205114,1475681
16205183,1470131
16205250,1474451
16205251,1472011
16205311,1488781
16205317,1470471
16205339,1473321
16205456,1511931
16205480,1733091
16205510,1551361
16205514,1479641
16205520,1470601
16205521,1362311
16205561,1479711
16205622,1470731
16205627,1382151
16205756,1594571
16205800,1429751
16205802,1382131
16205865,1474331
16205868,1445641
16205885,1502601
16205937,1382171
16206072,1458731
16206112,1475601
16206195,1299331
16206258,1547121
16206261,1368371
16211024,1364331
16211032,1227651
16211032,1716921
16211192,1602531
16211214,1283911
16211283,1034321
16211421,1285311
16211466,1227701
16211478,1254381
16211564,1274481
16211566,1252211
16211586,1616001
16211587,1616011
16211610,1034331
16211801,1276801
16211832,1256391
16212087,1227601
16212381,1227061
16212386,1275341
16212396,1495581
16212396,1495591
16212396,1248391
16212480,1284211
16212495,1728631
16212495,1052281
16212723,1698961
16212782,1700761
16212789,1276171
16212863,1607111
16212863,1360621
16212863,1780801
16212863,1779751
16212863,1360851
16212863,1360521
16212863,1360481
16212863,1360211
16212863,1359821
16212863,1359871
16212863,1360461
16212863,1359881
16212863,1360431
16212863,1360411
16212863,1360331
16212863,1359941
16212863,1359991
16212863,1360041
16212863,1360161
16212863,1360051
16212863,1360301
16212863,1360631
16212863,1360761
16212863,1360271
16212927,1561981
16212939,1347781
16213016,1354581
16213030,1353061
16213063,1369221
16213063,1369211
16213095,1400471
16215736,1816221
16217350,1465891
16217633,1465881
16217806,1036201
16218504,1270941
16218555,1588681
16218599,1284201
16218600,1034711
16218842,1691581
16219385,1241771
16219477,1203721
16219491,1568701
16219577,1656621
16220103,1010231
16220105,1464811
16220109,1498571
16220110,1044561
16220111,1026472
16220111,1026471
16401639,1856641
16407490,1808281
16494992,1881651
16656802,1702931
16659826,1714241
16666733,1742461
16667664,1553141
16682730,1274061
16682734,1546431
16682738,1235901
16682740,1235871
16682741,1291941
16682746,1224221
16682773,1539171
16682924,1099431
16682929,1302271
16682938,1099101
16682987,1351581
16682993,1218701
16682999,1663871
16683018,1361011
16683095,1224631
16683101,1098731
16683761,1302281
16683946,1072431
16684013,1390001
16684054,1226371
16684073,1360991
16684095,1361031
16684161,1088431
16684186,1110401
16684434,1246391
16684898,1224651
16686081,1692461
16712618,1788701
16718441,1683971
16723172,1696271
16723410,1132081
16723825,1687401
16730121,1097871
16731397,1370551
16733445,1074101
16735405,1363021
16737097,1724181
16737098,1724171
16737295,1724191
16740686,1881461
16744613,1817371
16745071,1370731
16747787,1855771
16752772,1072261
16760075,1701111
16760189,1087561
16760467,1099571
16760591,1669631
16760658,1099991
17389585,1880501
17749109,1221231
17750978,1701851
17750996,1701281
17751035,1699381
17751039,1699021
17751164,1299841
17751165,1371141
17787607,1688201
17787981,1647391
17821393,1753131
17821510,1734651
17821849,1304101
17824126,1416101
17849384,1747661
17849402,1755431
17861463,1630041
17869655,1079161
17877030,1804751
17877034,1063621
17897875,1689791
17897875,1689791
17907846,1358691
17942984,1118651
17964493,1609411
17972365,1690861
17972404,1612701
18000663,1363951
18000679,1363941
18000835,1118681
18159637,1662371
18185507,1593801
18185987,1879291
18185989,1879311
18319148,1333931
18319149,1333381
18319150,1649721
18323494,1668731
18356807,1558261
18377160,1732811
18392203,1466261
18392206,1466311
18427123,1371131
18427131,1740811
18459409,1833651
18519353,1665851
18539813,1584001
18539814,1690651
18539818,1596741
18541936,1781181
18598146,1537631
18598146,1537621
18601084,1118251
18629419,1303521
18634845,1683701
18645216,1041871
18649080,1362321
18649080,1362321
18654320,1669921
18654323,1718081
18666587,1681901
18670062,1085821
18674845,1798331
18684078,1859821
18716947,1778191
18718393,1595131
18728905,1597331
18757699,1302161
18763737,1127361
18764696,1410121
18936539,1075391
18940159,1361461
18942519,1275521
18955245,1057661
18962935,1683141
18963144,1690881
18974564,1426351
18974564,1426341
19068806,1364161
19083324,1360621
19083324,1360271
19083324,1360461
19083324,1780801
19083324,1360211
19083324,1360851
19083324,1359991
19083324,1360041
19083324,1360761
19083324,1779751
19083324,1360301
19083324,1360161
19083324,1607111
19083324,1360331
19083324,1360521
19083324,1359821
19083324,1360411
19083324,1359871
19083324,1360631
19083324,1360051
19083324,1360431
19422441,1371931
19595724,1609361
19693163,1015561
19693171,1595101
19708237,1773471
19710439,1409441
19756016,1608771
19758701,1303551
19759093,1630491
19761805,1706361
19780777,1493211
19782729,1117721
19792960,1096691
19802217,1552311
19815003,1548241
19821415,1664661
19825814,1574171
19830424,1548281
19857768,1035451
19860086,1548131
19863974,1628331
19863975,1628301
19871663,1611751
19872333,1583461
19876973,1593641
19898117,1706321
19912837,1467471
19963983,1594221
19964035,1594261
19964037,1594241
19981043,1548651
19981185,1272031
19982433,1741531
19993347,1028741
20054842,1416411
20054903,1813031
20055042,1851131
20055075,1384711
20055197,1873611
20055225,1669461
20055255,1486301
20055295,1698701
20055408,1000691
20055509,1667651
20055523,1532211
20055537,1561461
20055539,1566781
20055614,1229351
20055739,1835351
20055740,1835331
20055795,1851301
20055990,1849031
20055994,1851411
20056103,1862751
20057139,1054361
20058852,1320321
20067313,1088011
20069422,1072171
20112232,1705141
20138397,1338921
20158044,1590491
20197108,1548451
20208170,1691141
20209711,1121671
20224800,1094391
20224941,1440281
20260321,1369831
20268659,1427111
20268662,1062091
20279000,1691301
20313888,1583251
20313890,1017461
20314017,1019741
20328643,1367941
20330071,1022901
20332432,1597161
20333624,1371361
20333861,1828271
20381858,1037621
20398667,1085221
20431471,1126091
20431482,1123301
20442793,1584301
20472052,1619881
20478723,1320881
20481741,1700381
20486163,1684671
20519098,1031501
20560332,1656311
20560333,1095091
20560343,1094991
20560352,1583901
20560356,1119011
20560364,1583291
20560368,1583201
20561539,1078941
20561545,1536591
20566047,1536581
20578454,1707491
20593234,1093901
20619411,1625761
20643440,1664671
20656016,1594641
20705014,1882331
20719176,1679191
20750488,1706451
20813377,1747821
20831761,1696971
20831779,1038401
20831806,1022261
20831821,1037191
20833774,1413101
20833779,1370721
20833813,1478611
20833815,1459441
20833816,1483771
20836153,1123071
20836195,1453651
20836197,1033711
20836219,1468641
20836220,1465221
20836225,1502811
20836232,1513451
20836241,1044671
20836244,1427621
20836251,1478671
20836270,1369011
20836279,1546381
20836289,1546311
20836301,1044651
20836310,1546321
20836324,1470871
20836326,1472481
20836329,1464391
20836335,1548761
20836345,1548121
20837773,1552271
20837878,1552461
20837946,1547661
20838024,1594451
20838232,1727361
20838599,1034841
20838712,1433231
20838721,1419821
20838731,1302881
20838768,1498601
20838769,1458091
20838796,1383181
20838797,1383301
20838807,1366001
20838842,1456531
20838880,1017751
20839647,1017781
20841446,1458311
20841753,1747211
20846408,1485971
20846645,1300051
20849066,1254001
20849296,1368301
20849296,1307931
20849296,1368331
20981479,1600361
20981956,1552531
21035304,1629661
21036679,1583641
21104540,1635981
21116461,1503751
21116680,1442151
21116700,1012641
21116845,1524301
21117614,1027331
21117732,1214451
21118466,1594101
21118789,1077581
21118871,1548731
21118872,1549101
21118873,1549451
21118874,1548741
21118875,1753621
21119051,1359241
21120965,1852091
21121987,1041521
21124016,1730781
21124247,1849081
21124886,1363051
21125296,1697901
21140494,1372641
21149324,1558791
21149326,1797921
21149330,1080611
21149403,1364741
21149427,1037301
21149766,1568851
21149834,1825121
21149847,1538011
21149987,1493411
21151089,1582651
21155955,1637501
21156049,1376471
21156093,1470441
21156097,1473831
21156117,1377551
21156141,1547731
21156163,1042801
21158617,1102071
21159127,1560381
21159448,1037421
21159742,1054441
21160126,1559531
21160184,1027241
21185542,1688271
21186827,1583521
21187388,1537451
21217485,1647431
21226152,1301251
21226445,1255121
21251947,1630991
21256140,1608991
21259899,1827081
21263168,1595081
21301850,1466161
21351936,1333791
21396699,1072761
21434157,1621141
21467047,1687311
21493203,1075301
21498028,1072641
21511721,1075851
21540063,1662341
21554588,1075521
21554596,1075561
21572620,1082781
21572678,1853511
21572708,1000661
21576541,1843491
21576622,1424581
21576892,1597801
21578281,1827351
21578749,1852411
21578903,1127061
21580213,1629141
21584941,1334761
21586648,1808451
21587486,1563121
21591456,1022081
21591457,1022091
21592420,1822121
21593314,1667621
21593552,1529331
21593623,1846551
21593928,1810381
21594154,1843961
21594790,1820581
21594954,1834571
21595261,1465771
21596125,1301801
21596343,1077171
21597353,1861291
21599924,1700491
21599925,1849451
21601559,1623231
21602832,1847761
21603446,1849521
21606566,1603721
21606648,1852671
21606651,1852721
21608802,1819491
21626480,1858531
21627888,1839401
21628395,1864081
21628396,1864091
21633072,1883261
21637585,1875121
21669990,1813171
21672138,1835411
21674978,1565011
21675065,1437681
21675938,1118991
21676224,1053091
21676348,1862951
21678648,1839271
21681248,1879631
21721909,1821551
21721993,1861111
21723007,1486781
21723222,1123291
21723990,1046371
21723991,1800091
21723995,1453891
21724006,1104581
21753393,1683391
21764437,1061521
21764964,1858161
21773712,1583731
21775138,1562291
21881395,1584451
21881409,1100131
21885113,1443271
21885350,1597351
21885377,1577081
21889084,1683251
21889159,1336041
21889768,1798121
21895813,1726201
21895880,1726191
21896075,1363291
21908873,1611211
21909238,1002411
21909544,1370441
21909551,1370251
21909552,1370301
21909555,1726181
21909558,1739431
21917311,1343251
21917627,1731151
21918450,1590711
21924355,1682181
21924868,1608931
21932272,1882601
21932462,1742211
21932486,1384091
21933618,1612281
21940939,1576871
21951591,1885891
21954220,1354921
21960448,1354931
21960461,1363311
21960538,1371991
21967387,1546591
21972054,1590441
21972107,1079791
21972528,1750311
21973779,1684791
21987656,1735921
21988722,1373701
21997002,1687441
21999737,1597151
22007283,1730321
22011445,1594031
22020437,1727211
22020437,1727221
22020494,1125831
22020498,1299441
22027387,1362591
22034852,1002541
22082179,1413031
22096564,1493091
22116818,1624411
22146572,1302921
22150013,1060611
22150015,1576801
22152543,1630201
22153846,1706351
22157349,1698291
22169182,1381801
22172571,1362791
22178399,1724301
22182807,1600551
22182954,1586551
22184375,1085291
22213645,1545861
22219097,1687411
22219099,1456301
22222821,1370131
22234964,1740701
22235151,1011811
22239276,1768801
22242446,1772411
22251403,1664681
22251515,1590451
22266949,1718191
22266950,1755641
22274848,1018621
22287846,1727011
22287858,1299711
22287906,1368361
22287958,1100171
22287965,1371151
22297784,1346611
22315770,1880721
22320962,1370291
22326187,1558921
22336876,1417141
22336879,1085421
22352662,1687931
22376131,1687421
22381326,1741621
22395803,1612461
22417528,1467141
22476645,1612531
22477175,1362811
22481610,1308101
22486802,1683341
22496699,1364141
22504267,1364961
22559443,1551811
22600159,1791331
22608940,1480581
22610610,1734651
22616669,1790861
22617339,1332411
22630735,1728191
22662519,1668751
22667557,1275901
22713151,1135871
22715265,1753581
22717736,1568441
22726405,1690701
22752005,1836611
22757122,1347331
22757845,1473041
22764431,1012921
22792018,1074401
22796725,1414741
22812306,1027331
22831540,1522711
22831877,1590361
22833298,1300271
22833309,1308141
22833313,1331801
22833323,1686611
22833323,1686631
22833323,1686641
22833323,1305311
22833323,1305301
22833323,1683991
22833323,1686621
22833324,1335691
22833335,1452441
22833337,1338271
22833340,1314231
22833342,1572541
22833407,1573231
22833465,1687271
22833468,1687281
22833487,1131721
22833588,1902051
22840767,1670051
22842301,1707781
22861286,1687301
22866539,1360901
22886703,1682151
22905610,1554561
22934582,1691131
22939783,1354951
22942533,1737201
22946613,1109841
22952976,1576901
22965532,1712101
22974120,1632851
23039305,1593781
23042768,1096581
23065692,1346391
23082663,1664151
23083748,1298091
23088298,1798311
23109810,1361101
23109811,1706191
23109812,1361071
23124075,1798131
23124820,1582861
23137209,1690841
23139701,1729841
23172069,1442061
23208289,1718011
23219130,1013591
23225441,1730971
23246261,1821751
23247895,1853001
23258401,1846731
23262324,1879121
23264915,1821741
23271974,1875711
23278458,1892531
23279512,1628281
23372338,1647441
23377482,1552221
23391569,1370811
23391637,1272441
23426325,1850911
23426733,1634111
23428237,1858051
23431975,1804631
23443040,1803491
23452781,1047321
23467389,1118821
23497921,1473641
23497922,1597331
23500036,1739381
23501950,1649831
23509096,1664051
23510802,1807491
23513560,1612351
23513560,1612351
23513561,1687451
23513561,1548201
23513562,1547581
23524549,1742531
23572848,1583591
23582776,1753261
23594959,1634931
23615261,1234041
23616651,1424001
23616652,1424491
23616742,1698741
23617236,1477271
23617538,1527591
23617539,1527631
23617864,1021491
23618097,1117261
23618825,1610251
23620040,1313121
23623698,1509101
23623724,1028381
23623868,1020911
23624155,1456011
23658567,1808151
23661867,1344741
23661867,1155581
23661868,1179321
23661960,1099501
23661981,1220321
23662139,1355371
23662273,1684661
23662274,1099981
23662383,1303181
23662384,1099861
23662386,1344441
23662515,1793641
23662516,1367641
23662562,1355631
23662614,1308801
23662646,1646591
23663405,1794641
23663539,1332191
23663543,1355621
23663552,1355351
23663619,1367631
23663620,1610631
23663624,1178411
23663626,1301411
23663627,1615891
23663632,1076931
23663638,1370841
23663647,1777901
23663653,1791821
23663677,1367551
23663682,1193271
23663689,1367451
23664054,1344481
23664339,1355411
23664627,1367651
23664641,1303211
23664721,1303371
23664772,1099811
23665404,1215391
23665570,1303391
23665571,1270811
23665582,1355681
23665634,1611261
23665642,1794341
23665647,1278391
23665705,1099631
23665706,1232851
23665710,1099591
23665730,1099951
23665760,1283381
23665761,1346881
23665762,1352231
23665767,1345441
23665769,1303091
23665770,1287061
23665771,1307231
23665772,1345521
23665884,1793791
23665884,1303251
23665884,1303261
23665884,1303241
23665884,1355251
23665884,1355271
23666141,1793971
23666328,1253621
23666341,1230761
23666345,1611271
23666346,1303501
23666409,1355661
23666456,1099921
23666456,1019021
23666670,1778371
23667258,1355801
23667259,1303531
23667259,1303121
23667299,1669621
23667548,1253391
23667635,1283641
23667638,1349501
23667645,1274201
23667652,1355431
23668192,1284111
23668193,1283531
23668194,1701501
23668195,1099781
23668196,1347831
23668197,1283141
23668353,1303601
23668515,1668591
23668522,1610661
23668524,1792491
23668526,1826921
23668601,1664881
23668602,1355601
23668603,1097841
23668617,1317571
23668641,1306191
23668680,1306341
23668746,1352161
23668771,1355081
23668817,1303351
23668818,1794681
23668820,1793681
23668826,1303301
23668827,1303321
23668838,1791881
23669004,1098471
23669132,1363151
23669158,1180201
23669592,1355181
23669609,1355441
23669618,1098631
23669622,1361231
23669623,1302471
23669624,1155961
23669626,1726961
23669634,1610011
23669636,1547941
23670520,1038241
23670670,1367611
23670844,1801081
23671663,1353271
23671664,1662531
23671849,1303561
23671856,1306761
23671890,1313541
23672064,1283711
23672301,1233851
23672305,1355591
23672310,1367591
23672339,1363041
23672344,1561441
23672996,1215661
23673332,1345741
23673461,1099521
23673604,1270461
23673612,1778381
23673615,1306681
23673662,1283081
23673663,1256861
23673702,1794281
23673702,1794291
23673702,1794271
23673835,1260151
23673837,1240181
23673840,1302521
23674212,1793821
23674240,1730011
23674278,1069541
23674328,1792391
23674328,1355331
23674503,1355611
23674728,1341361
23674885,1238371
23674992,1590401
23675322,1663961
23675338,1296951
23675339,1247031
23675351,1355281
23675459,1072201
23675735,1303431
23675764,1283401
23675766,1610671
23675775,1302461
23675796,1239301
23675884,1303041
23676144,1666881
23676147,1253411
23676150,1254981
23676735,1278051
23676743,1302491
23676745,1290131
23676745,1033961
23677336,1670881
23677676,1033031
23677976,1355171
23677982,1213701
23678371,1882481
23678428,1792371
23678798,1791581
23678821,1611311
23678834,1051021
23678865,1364791
23678869,1303311
23678876,1660141
23678881,1361181
23678918,1794651
23679004,1133431
23679011,1355341
23679044,1302691
23679068,1792651
23679261,1365341
23681045,1292111
23681127,1278071
23681179,1355161
23681585,1794081
23681905,1684211
23682006,1270901
23682081,1355451
23682189,1496191
23682211,1136991
23682789,1123981
23683016,1098601
23683036,1117101
23683102,1777891
23683244,1793111
23683261,1778601
23683938,1303171
23684574,1355561
23684593,1275781
23684895,1684081
23684896,1794171
23684896,1303361
23684897,1367601
23684900,1099771
23684902,1749661
23685289,1303491
23685471,1684101
23685789,1684091
23686122,1367571
23686132,1303401
23686147,1302481
23686571,1683601
23686579,1793631
23686662,1655461
23686673,1273391
23687235,1355461
23687322,1584481
23687338,1303511
23687519,1777861
23688501,1610651
23688503,1483941
23688904,1277941
23688912,1683741
23688956,1355101
23688957,1302541
23688969,1355701
23688987,1797121
23689124,1367661
23689131,1117591
23689308,1367681
23689668,1778771
23689980,1309671
23690206,1794871
23690432,1332651
23690434,1223371
23690444,1256851
23690498,1795161
23690499,1344281
23690892,1064231
23691009,1355521
23691031,1355391
23691032,1794141
23691688,1668521
23691992,1379041
23692638,1778941
23692651,1792391
23692758,1346841
23692768,1098291
23693095,1303331
23693105,1316081
23694261,1367511
23694635,1653621
23694635,1793841
23695318,1792441
23695543,1794151
23696623,1205251
23696764,1555051
23696798,1367521
23700085,1355401
23700089,1318211
23700835,1367621
23703990,1048851
23704348,1684981
23707505,1611201
23711569,1079851
23711812,1303411
23715166,1367501
23715916,1682641
23716429,1302501
23719473,1362881
23724783,1546631
23724860,1771911
23757181,1692871
23757243,1384611
23798827,1704671
23815394,1486681
24180684,1300691
24180689,1317701
24207712,1709771
24208770,1701831
24229498,1363191
24229546,1687531
24285036,1724341
24703269,1703331
24720990,1844691
24721105,1701481
24721165,1857451
24721270,1068731
24721373,1786481
24721416,1247841
24721483,1700581
24737828,1706421
24752885,1581981
24753271,1327651
24755581,1102021
24758199,1104871
24776721,1829831
24795086,1666711
24802175,1410711
24822142,1079001
24832089,1012481
24832091,1022431
24832109,1611441
24832118,1408471
24834047,1855251
24838381,1838811
24838409,1304241
24846126,1838531
24846132,1250951
24847734,1368781
24847848,1611531
24847850,1611411
24847855,1277351
24847857,1300621
24847895,1099281
24849154,1740901
24882991,1826951
24884197,1223301
24892726,1667511
24898872,1818021
25021463,1893991
25021846,1470891
25051042,1668621
25054592,1742171
25059665,1707771
25080064,1227351
25085721,1413041
25099093,1127131
25099817,1596931
25112175,1742141
25113171,1703521
25113465,1682081
25113547,1034391
25113562,1254971
25113851,1597441
25116113,1666341
25125275,1361811
25130065,1606991
25145272,1689541
25147451,1751581
25171947,1859031
25181547,1702941
25200342,1560661
25201084,1877571
25202989,1868791
25203405,1562861
25203730,1856031
25229630,1607931
25240035,1587881
25263528,1664711
25270601,1724441
25271089,1664161
25763836,1882841
27282096,1119881
28391387,1704631
29921502,1697681
29933350,1697521
29933357,1593761
36689269,1047801
36690114,1471291
37888402,1375011
40429244,1126371
40542948,1372721
40578904,1095631
42598112,1079451
42598149,1724431
42606157,1666251
42606389,1689761
42607536,1061981
42607701,1698771
42608172,1620651
42608287,1865931
42609626,1665251
42641513,1741571
42641526,1733131
43160903,1632731
43389574,1853851
44120005,1246321
44134788,1438831
44134940,1098191
44135672,1299061
44135750,1807611
44144315,1842871
44144394,1611171
44144713,1361751
44144737,1354821
44144800,1480791
44144817,1764001
44144887,1373031
44144902,1359051
44145025,1470811
44145033,1372911
44145067,1126421
44145096,1705361
44145641,1442631
44145786,1446911
44145805,1712801
44145813,1052411
44145973,1442631
44146249,1799221
44146418,1366041
44146457,1386571
44146496,1276791
44146534,1682161
44146607,1077761
44146678,1440981
44146733,1537521
44146779,1637411
44147084,1537461
44147106,1473111
44147124,1366021
44147198,1065761
44147263,1446721
44147339,1728991
44147512,1466211
44147543,1492981
44147575,1005761
44147580,1430651
44147658,1449551
44147699,1702031
44147699,1511331
44147796,1682221
44147798,1443151
44147872,1354881
44147903,1419591
44147920,1436661
44148102,1728521
44148411,1758071
44148605,1800681
44148648,1750311
44148652,1496311
44148676,1712801
44148684,1434711
44148851,1466251
44148920,1055031
44148927,1372051
44149070,1443321
44149095,1794471
44149120,1050521
44149160,1371751
44149409,1637831
44149458,1737611
44149601,1039651
44149614,1526441
44149715,1360941
44149867,1442661
44150066,1889461
44150072,1359661
44150086,1466141
44150282,1698721
44150672,1300301
44150680,1116791
44150885,1427351
44150958,1466181
44150971,1688281
44150971,1750811
44150971,1750841
44150971,1750831
44151141,1797361
44151333,1467131
44151365,1482621
44151407,1470861
44151494,1131501
44151620,1117581
44151662,1341741
44151818,1465501
44151971,1480751
44151980,1386561
44152016,1466061
44152110,1466271
44152188,1548401
44152211,1366011
44152291,1507111
44152305,1506821
44152459,1096571
44152546,1477511
44152598,1471401
44152604,1483601
44152807,1363931
44152860,1492991
44152986,1733451
44152987,1470701
44153285,1381591
44153305,1530071
44153331,1466231
44153347,1442671
44153577,1363771
44153657,1449881
44153717,1594071
44153734,1794781
44153842,1492821
44153882,1794321
44153930,1466081
44154101,1712201
44154128,1096571
44154170,1045461
44154180,1792411
44154180,1496351
44154196,1100071
44154356,1683881
44157021,1704621
44159808,1810091
44182035,1586451
44183999,1601081
44192644,1647341
44192910,1742151
44192911,1742161
44204990,1127301
44237401,1831481
44241258,1723281
44241259,1723271
44241635,1778641
44249449,1838011
44254447,1563101
44256565,1127961
44256566,1127951
44256573,1021591
44257206,1810271
44257530,1864231
44257580,1821561
44257595,1810871
44257865,1836501
44258291,1809871
44258295,1810041
44258296,1810031
44258297,1821581
44258671,1821491
44258672,1821951
44258711,1860161
44259051,1860801
44263835,1370021
44263853,1227631
44263865,1594371
44369716,1710851
44390556,1600531
44393718,1702001
44423073,1859381
44423567,1852831
44424646,1782841
44431542,1707591
44475014,1109591
44546135,1821771
44558315,1742001
44558316,1726221
44558930,1855061
44559009,1838331
44559448,1853171
44559813,1568501
44564217,1681261
44566264,1888681
44566500,1824281
44566503,1878221
44575468,1869091
44575645,1851391
44576009,1620421
44576054,1865821
44576302,1857831
44584241,1700371
44584449,1525011
44593340,1826221
44594005,1804401
44621237,1117081
44624730,1684631
44625889,1717131
44628330,1603331
44629799,1354971
44630049,1004541
44630158,1662411
44630381,1753691
44630408,1047851
44715524,1667231
45042199,1136691
45045237,1133171
45045340,1577531
45050835,1793871
45080394,1056191
45086015,1595411
45087886,1558401
45095820,1629891
45108274,1576891
45108297,1664451
45109834,1741581
45112410,1559911
45116142,1881511
45119294,1697311
45270099,1851211
45274957,1120811
45275886,1492451
45356238,1836911
45356919,1667211
45360003,1872731
45360012,1800181
45485025,1820181
45489777,1094541
45489809,1733161
45782986,1824411
45783109,1846031
45789919,1684221
46173831,1851601
46173832,1851431
46173907,1849011
46173908,1853611
46174130,1363131
46195362,1118371
46218595,1372671
46221768,1164251
46235485,1740151
46235960,1711991
46240058,1827641
46240156,1817221
46245300,1664041
46779070,1583021
46779102,1597231
46779104,1597101
46783781,1669561
46829552,1781361
46832155,1681681
46853700,1691561
46887678,1878381
46887681,1878311
46901319,1816921
46941523,1545911
46942257,1034461
49785643,1710131
49792915,1010561
49831860,1889441
49868219,1561521
49869549,1117891
49869550,1120641
50903060,1420361
50903061,1420351
50940350,1803181
50940350,1803171
50940350,1725511
51017057,1808481
51029223,1808471
51039126,1128101
51063134,1032661
51136584,1822181
51346135,1699501
51346162,1699371
51346169,1667751
51666248,1861521
52911167,1303611
52922062,1758211
53230316,1036441
53230318,1664431
53249445,1128211
53249767,1446351
53311841,1755621
53338773,1593771
53356727,1907841
53374958,1130391
53401860,1582611
53413337,1073991
53421444,1582181
53421640,1674531
53422435,1595011
53422437,1594191
53422438,1594201
53422473,1594231
53422899,1020821
53423642,1583241
53423725,1002961
53423848,1583511
53423849,1583551
53424302,1013161
53424309,1027001
53424389,1583301
53424394,1046651
53424751,1361831
53424808,1590461
53425122,1135681
53425775,1597191
53425827,1596701
53426062,1582751
53426133,1582371
53426546,1590281
53427331,1373291
53427389,1583661
53427486,1596481
53427725,1600451
53427725,1596541
53427914,1582221
53427962,1582291
53428090,1594991
53428112,1595021
53428150,1594981
53428151,1594931
53428152,1594251
53428244,1668601
53428828,1003951
53430823,1023481
53430864,1083901
53431318,1896101
53432490,1355541
53435807,1596601
53435995,1596561
53435995,1600431
53436343,1808041
53436588,1622021
53436617,1440071
53436911,1582711
53437836,1058091
53438697,1852321
53438751,1603691
53438990,1082841
53439065,1122921
53439213,1076981
53439559,1621601
53439773,1626851
53445378,1098271
53446772,1507961
53470667,1548661
53470669,1051281
53470847,1369021
53471638,1595311
53471898,1583151
53471996,1367151
53477097,1736891
53486451,1246291
53488190,1344781
53491464,1554281
53649053,1060651
53656633,1824921
53660660,1649851
53660809,1730821
53660879,1086021
53664494,1128451
53746540,1728531
53750858,1553261
53752737,1079201
53754001,1376161
53754611,1881841
53756597,1734701
53763665,1128121
53768820,1117971
53792252,1587101
53798150,1119661
53818447,1478861
53822360,1368881
53844957,1075381
53854515,1595271
53865564,1890581
53891347,1361851
53904885,1688201
53915682,1635731
53930276,1587171
53979291,1079081
53981988,1581921
53992230,1302911
53999360,1120471
54048924,1584281
54056905,1566451
54062086,1014421
54097411,1891281
54099340,1838431
54100766,1877931
54116259,1888891
54120287,1129981
54125969,1848531
54158364,1060331
54159794,1023661
54165714,1686261
54223152,1054121
54223152,1054131
54264154,1802381
54277368,1085571
54281757,1583181
54301978,1234291
54316877,1452051
54343218,1831311
54437140,1128851
54442944,1555581
54482767,1726791
54485594,1761741
54488886,1559121
54489487,1683691
54510663,1079271
54541556,1629881
54549569,1051771
54580480,1878351
54603908,1594441
54609123,1656651
54670067,1006281
54670067,1910861
54675757,1203661
54675779,1380611
54675810,1019901
54675854,1534371
54676038,1236371
54676345,1669541
54677407,1491331
54678486,1136391
54678503,1238531
54679072,1653831
54679300,1044981
54679630,1447501
54680085,1093921
54680478,1827291
54680660,1253371
54680783,1230771
54680871,1164651
54682511,1362471
54682513,1441081
54682536,1253381
54682930,1203791
54684273,1884971
54684286,1189341
54684589,1362561
54685925,1261311
54686127,1358881
54686349,1700171
54686764,1380121
54688261,1504771
54688698,1669671
54688870,1485571
54690337,1491611
54692148,1660831
54693468,1807781
54693473,1687111
54694369,1687021
54695756,1602141
54699186,1440771
54709865,1822421
54710212,1610081
54714260,1834621
54715972,1510351
54725318,1158061
54725318,1545761
54726224,1683801
54730624,1809651
54740489,1098031
55250280,1051161
55253565,1593631
55268682,1126451
55295495,1880311
55295881,1583761
55295885,1633071
55296073,1583891
55296074,1633171
55297595,1881671
55298644,1621091
56597780,1595181
56602939,1784351
56632788,1448111
56641298,1364391
56652925,1753231
56653694,1722581
56776199,1869241
56776391,1858301
56840797,1838781
56841623,1911931
56841640,1410691
56841839,1690631
56841880,1303141
56841936,1253081
56841972,1487981
56842011,1539261
56842071,1669481
56842125,1863721
56842179,1098861
56842256,1807541
56842298,1454721
56842347,1758311
56842360,1845431
56842391,1372301
56842411,1431351
56842420,1571041
56842518,1097441
56842521,1042111
56842534,1531121
56842605,1595191
56842615,1525581
56842786,1561591
56842929,1437921
56843050,1103481
56843573,1057611
56843582,1697061
56843846,1129741
56843908,1753541
56844155,1039151
56846395,1807091
56846457,1332161
56846510,1137721
56846565,1135771
56924133,1590341
56936027,1798201
56945145,1077391
56968446,1824151
56969824,1597431
56972723,1835211
56972821,1742301
57025099,1125601
57039325,1119181
57076571,1649861
57090934,1594601
57240436,1119831
57273971,1668651
57320331,1037701
57330888,1094401
57346045,1371911
57346500,1372531
57346584,1683831
57347300,1781411
57347369,1365751
57347404,1038231
57347776,1665161
57347853,1582281
57347944,1582271
57349699,1738401
57350395,1590501
57350692,1684521
57351001,1122881
57351100,1363661
57351134,1600381
57353225,1595071
57354350,1432181
57354351,1446341
57354352,1432171
57355543,1594021
57355721,1649711
57356744,1655681
57356779,1728891
57357863,1480911
57357909,1551991
57357974,1597971
57358021,1807481
57358050,1041661
57358374,1581861
57358490,1813941
57358937,1691021
57370362,1734891
57370490,1363131
57375717,1553581
