stimulus_1,stimulus_2,delay,mouse_id,response
11,11,0.0,301,1
123,88,0.0,301,0
8,61,0.0,301,0
27,82,0.0,301,0
99,70,0.0,301,1
99,7,0.0,301,0
106,102,0.0,301,0
88,88,0.0,301,0
70,87,0.0,301,0
140,140,0.0,301,1
84,123,0.0,301,0
13,13,0.0,301,1
117,117,0.0,301,1
104,22,0.0,301,1
40,132,0.0,301,0
101,75,0.0,301,0
35,35,0.0,301,1
75,88,0.0,301,1
28,28,0.0,301,0
84,84,0.0,301,1
9,88,0.0,301,0
54,106,0.0,301,1
7,64,0.0,301,0
9,9,0.0,301,0
75,88,0.0,301,1
141,136,0.0,301,0
7,7,0.0,301,1
88,115,0.0,301,0
52,123,0.0,301,0
9,121,0.0,301,1
88,88,0.0,301,1
115,52,0.0,301,0
75,75,0.0,301,1
28,106,0.0,301,0
57,57,0.0,301,0
106,118,0.0,301,0
106,106,0.0,301,1
28,28,0.0,301,0
101,101,0.0,301,0
136,136,0.0,301,0
64,64,0.0,301,1
99,140,0.0,301,1
87,87,0.0,301,1
75,117,0.0,301,1
9,112,0.0,301,0
118,106,0.0,301,1
143,15,0.0,301,1
130,19,0.0,301,0
94,95,0.0,301,1
106,101,0.0,301,0
102,104,0.0,301,0
70,95,0.0,301,1
106,52,0.0,301,0
117,1,0.0,301,1
15,15,0.0,301,1
40,115,0.0,301,1
1,70,0.0,301,0
123,64,0.0,301,0
70,85,0.0,301,0
130,130,0.0,301,1
40,106,0.0,301,0
99,103,0.0,301,1
15,27,0.0,301,1
103,99,0.0,301,0
95,130,0.0,301,1
50,85,0.0,301,0
82,59,0.0,301,0
28,71,0.0,301,0
101,101,0.0,301,1
7,7,0.0,301,0
70,70,0.0,301,1
125,125,0.0,301,1
99,132,0.0,301,0
34,85,0.0,301,0
7,94,0.0,301,0
95,95,0.0,301,1
15,27,0.0,301,1
112,24,0.0,301,1
94,8,0.0,301,0
57,57,0.0,301,1
103,13,0.0,301,0
141,130,0.0,301,1
8,104,0.0,301,0
21,64,0.0,301,1
125,95,0.0,301,1
7,7,0.0,301,1
117,114,0.0,301,0
52,28,0.0,301,0
88,77,0.0,301,0
76,76,0.0,301,1
102,11,0.0,301,0
11,87,0.0,301,0
141,141,0.0,301,1
123,123,0.0,301,1
115,123,0.0,301,1
9,85,0.0,301,0
69,12,0.0,301,0
130,99,0.0,301,0
23,23,0.0,301,1
118,141,0.0,301,0
106,140,0.0,301,0
143,23,0.0,301,0
106,118,0.0,301,0
71,140,0.0,301,0
7,123,0.0,301,1
15,27,0.0,301,1
37,112,0.0,301,0
27,27,0.0,301,1
14,20,0.0,301,1
37,20,0.0,301,1
118,52,0.0,301,0
114,69,0.0,301,1
101,81,0.0,301,0
118,106,0.0,301,1
132,13,0.0,301,1
85,85,0.0,301,1
23,36,0.0,301,0
22,22,0.0,301,1
101,115,0.0,301,0
40,136,0.0,301,1
75,88,0.0,301,1
69,123,0.0,301,1
115,46,0.0,301,0
37,14,0.0,301,0
82,57,0.0,301,0
22,104,0.0,301,1
84,57,0.0,301,1
54,14,0.0,301,0
71,88,0.0,301,0
69,52,0.0,301,1
21,95,0.0,301,0
103,121,0.0,301,1
141,114,0.0,301,0
32,7,0.0,301,1
112,21,0.0,301,1
7,70,0.0,301,0
136,40,0.0,301,1
132,36,0.0,301,0
7,57,0.0,301,0
106,69,0.0,301,0
32,122,0.0,301,1
88,24,0.0,301,1
75,75,0.0,301,1
99,75,0.0,301,1
14,24,0.0,301,0
35,64,0.0,301,0
88,76,0.0,301,1
30,30,0.0,301,1
71,71,0.0,301,1
36,77,0.0,301,0
99,36,0.0,301,1
125,95,0.0,301,0
7,123,0.0,301,1
123,7,0.0,301,1
61,52,0.0,301,1
15,140,0.0,301,1
95,102,0.0,301,0
140,99,0.0,301,0
101,115,0.0,301,0
52,115,0.0,301,1
85,102,0.0,301,1
37,99,0.0,301,0
140,130,0.0,301,0
36,36,0.0,301,1
136,122,0.0,301,0
7,70,0.0,301,1
106,102,0.0,301,0
101,140,0.0,301,0
61,101,0.0,301,1
130,101,0.0,301,0
32,32,0.0,301,1
82,8,0.0,301,0
75,24,0.0,301,1
54,40,0.0,301,0
28,37,0.0,301,0
15,50,0.0,301,1
30,30,0.0,301,1
130,101,0.0,301,0
52,73,0.0,301,0
50,75,0.0,301,0
37,9,0.0,301,1
121,121,0.0,301,1
82,82,0.0,301,1
40,106,0.0,301,0
50,50,0.0,301,1
64,35,0.0,301,1
81,61,0.0,301,1
19,32,0.0,301,1
106,120,0.0,301,0
95,73,0.0,301,0
8,106,0.0,301,0
52,52,0.0,301,1
118,54,0.0,301,0
102,87,0.0,301,1
88,88,0.0,301,1
82,84,0.0,301,1
20,59,0.0,301,0
77,77,0.0,301,1
125,95,0.0,301,0
99,21,0.0,301,0
37,20,0.0,301,0
115,40,0.0,301,1
37,112,0.0,301,0
88,88,0.0,301,1
82,30,0.0,301,0
118,40,0.0,301,0
71,115,0.0,301,0
94,94,0.0,301,1
12,12,0.0,301,0
70,99,0.0,301,0
123,7,0.0,301,1
75,132,0.0,301,0
117,115,0.0,301,0
115,1,0.0,301,0
37,9,0.0,301,0
40,8,0.0,301,0
52,115,0.0,301,0
140,71,0.0,301,1
1,120,0.0,301,0
76,76,0.0,301,1
15,27,0.0,301,1
123,7,0.0,301,1
54,66,0.0,301,0
9,30,0.0,301,1
87,121,0.0,301,1
88,75,0.0,301,1
50,7,0.0,301,1
130,30,0.0,301,0
136,28,0.0,301,1
99,52,0.0,301,0
8,52,0.0,301,0
57,99,0.0,301,0
57,57,0.0,301,1
82,132,0.0,301,0
70,70,0.0,301,1
88,19,0.0,301,0
52,87,0.0,301,0
94,94,0.0,301,1
101,70,0.0,301,0
73,28,0.0,301,0
123,75,0.0,301,0
30,30,0.0,301,0
73,73,0.0,301,1
70,70,0.0,301,0
75,75,0.0,301,1
61,115,0.0,301,1
35,70,0.0,301,1
70,103,0.0,301,0
52,130,0.0,301,0
23,115,0.0,301,1
52,52,0.0,301,1
117,50,0.0,301,0
81,112,0.0,301,0
140,35,0.0,301,0
106,106,0.0,301,0
95,125,0.0,301,1
140,71,0.0,301,1
11,35,0.0,301,1
52,106,0.0,301,1
27,75,0.0,301,0
102,102,0.0,301,1
7,123,0.0,301,1
85,70,0.0,301,0
11,13,0.0,301,1
28,52,0.0,301,0
37,37,0.0,301,1
54,88,0.0,301,1
9,99,0.0,301,0
106,15,0.0,301,0
30,24,0.0,301,1
123,76,0.0,301,0
115,106,0.0,301,0
32,19,0.0,301,1
117,61,0.0,301,0
52,52,0.0,301,0
46,121,0.0,301,0
102,82,0.0,301,1
59,102,0.0,301,1
136,141,0.0,301,1
117,71,0.0,301,0
112,70,0.0,301,0
52,99,0.0,301,1
99,99,0.0,301,1
22,22,0.0,301,1
28,70,0.0,301,1
87,102,0.0,301,0
22,37,0.0,301,1
132,132,0.0,301,1
103,101,0.0,301,1
118,24,0.0,301,0
82,19,0.0,301,1
46,104,0.0,301,0
8,40,0.0,301,1
70,35,0.0,301,0
140,71,0.0,301,0
106,99,0.0,301,0
77,24,0.0,301,1
71,71,0.0,301,0
106,118,0.0,301,1
76,94,0.0,301,0
8,37,0.0,301,0
19,106,0.0,301,1
7,57,0.0,301,0
14,14,0.0,301,1
118,27,0.0,301,0
88,14,0.0,301,0
94,32,0.0,301,1
15,37,0.0,301,0
130,28,0.0,301,1
122,32,0.0,301,1
82,82,0.0,301,0
103,101,0.0,301,1
141,1,0.0,301,1
52,125,0.0,301,0
82,94,0.0,301,0
117,115,0.0,301,0
75,75,0.0,301,1
28,19,0.0,301,0
50,50,0.0,301,1
102,7,0.0,301,0
24,40,0.0,301,0
76,88,0.0,301,0
140,140,0.0,301,1
140,71,0.0,301,1
28,28,0.0,301,0
71,140,0.0,301,1
52,70,0.0,301,0
19,19,0.0,301,1
130,28,0.0,301,0
52,115,0.0,301,1
115,52,0.0,301,1
123,123,0.0,301,1
88,84,0.0,301,0
122,101,0.0,301,0
28,37,0.0,301,0
99,99,0.0,301,1
28,59,0.0,301,0
88,99,0.0,301,1
85,117,0.0,301,0
64,77,0.0,301,0
120,120,0.0,301,1
123,34,0.0,301,0
28,76,0.0,301,1
37,37,0.0,301,0
95,125,0.0,301,1
117,117,0.0,301,1
15,36,0.0,301,0
85,70,0.0,301,0
15,22,0.0,301,0
118,106,0.0,301,0
118,106,0.0,301,1
24,32,0.0,301,0
141,69,0.0,301,0
52,75,0.0,301,0
61,81,0.0,301,0
87,87,0.0,301,1
123,7,0.0,301,1
121,121,0.0,301,0
140,71,0.0,301,1
52,14,0.0,301,0
70,70,0.0,301,1
35,87,0.0,301,0
99,118,0.0,301,0
28,19,0.0,301,0
118,118,0.0,301,1
30,1,0.0,301,0
114,114,0.0,301,1
36,120,0.0,301,0
64,64,0.0,301,1
8,106,0.0,301,0
120,120,0.0,301,0
32,94,0.0,301,0
19,21,0.0,301,1
61,24,0.0,301,1
9,73,0.0,301,0
30,143,0.0,301,0
36,106,0.0,301,0
34,34,0.0,301,0
75,88,0.0,301,0
32,32,0.0,301,0
130,130,0.0,301,1
32,88,0.0,301,0
102,102,0.0,301,1
140,23,0.0,301,0
40,117,0.0,301,1
130,130,0.0,301,1
115,94,0.0,301,0
122,70,0.0,301,0
19,21,0.0,301,0
59,73,0.0,301,1
66,66,0.0,301,0
88,75,0.0,301,1
1,15,0.0,301,0
122,88,0.0,301,0
123,123,0.0,301,1
120,120,0.0,301,1
11,82,0.0,301,1
103,40,0.0,301,0
69,114,0.0,301,1
8,36,0.0,301,0
34,50,0.0,301,1
141,8,0.0,301,1
15,15,0.0,301,0
69,102,0.0,301,0
73,66,0.0,301,0
95,77,0.0,301,0
52,115,0.0,301,0
117,117,0.0,301,1
52,52,0.0,301,1
52,52,0.0,301,0
59,59,0.0,301,1
136,64,0.0,301,0
37,103,0.0,301,0
103,57,0.0,301,1
54,32,0.0,301,0
12,40,0.0,301,0
99,52,0.0,301,0
117,117,0.0,301,1
125,122,0.0,301,0
103,103,0.0,301,1
82,130,0.0,301,0
71,9,0.0,301,0
123,52,0.0,301,0
95,125,0.0,301,1
37,37,0.0,301,1
125,76,0.0,301,0
70,130,0.0,301,1
122,32,0.0,301,1
88,75,0.0,301,1
81,114,0.0,301,0
57,12,0.0,301,0
75,75,0.0,301,1
140,76,0.0,301,1
85,85,0.0,301,1
99,101,0.0,301,0
82,102,0.0,301,1
7,28,0.0,301,0
136,117,0.0,301,1
120,99,0.0,301,0
7,7,0.0,301,1
54,24,0.0,301,1
28,28,0.0,301,1
52,34,0.0,301,1
76,9,0.0,301,0
94,99,0.0,301,1
123,69,0.0,301,1
112,75,0.0,301,1
28,118,0.0,301,0
23,85,0.0,301,0
69,69,0.0,301,1
106,82,0.0,301,1
140,117,0.0,301,0
82,118,0.0,301,0
122,28,0.0,301,1
52,9,0.0,301,0
28,99,0.0,301,0
9,76,0.0,301,0
82,82,0.0,301,1
141,22,0.0,301,0
115,23,0.0,301,1
136,141,0.0,301,1
76,37,0.0,301,0
75,103,0.0,301,0
106,115,0.0,301,0
70,99,0.0,301,1
125,9,0.0,301,0
69,40,0.0,301,0
28,77,0.0,301,0
19,28,0.0,301,1
103,101,0.0,301,1
99,99,0.0,301,1
77,85,0.0,301,1
37,82,0.0,301,1
122,12,0.0,301,0
12,57,0.0,301,1
130,117,0.0,301,0
136,20,0.0,301,1
12,57,0.0,301,1
37,34,0.0,301,0
40,8,0.0,301,0
37,37,0.0,301,1
114,19,0.0,301,0
95,125,0.0,301,1
71,140,0.0,301,1
104,136,0.0,301,0
27,101,0.0,301,0
117,117,0.0,301,1
32,84,0.0,301,0
8,115,0.0,301,0
7,24,0.0,301,0
22,104,0.0,301,1
52,52,0.0,301,1
69,102,0.0,301,0
115,121,0.0,301,0
101,101,0.0,301,1
125,85,0.0,301,0
20,14,0.0,301,1
7,24,0.0,301,0
54,27,0.0,301,0
88,1,0.0,301,0
118,118,0.0,301,0
143,143,0.0,301,0
52,115,0.0,301,1
140,71,0.0,301,1
40,40,0.0,301,1
75,115,0.0,301,0
106,106,0.0,301,0
23,143,0.0,301,1
88,88,0.0,301,0
57,12,0.0,301,1
94,94,0.0,301,1
103,117,0.0,301,0
24,54,0.0,301,0
85,85,0.0,301,1
69,99,0.0,301,1
9,37,0.0,301,1
28,66,0.0,301,0
123,14,0.0,301,0
61,61,0.0,301,1
77,121,0.0,301,1
19,130,0.0,301,0
52,115,0.0,301,1
9,27,0.0,301,1
13,132,0.0,301,0
30,70,0.0,301,0
102,122,0.0,301,0
14,14,0.0,301,1
32,141,0.0,301,1
28,19,0.0,301,1
28,32,0.0,301,1
70,59,0.0,301,0
37,37,0.0,301,1
130,125,0.0,301,1
37,125,0.0,301,1
123,103,0.0,301,0
76,75,0.0,301,0
30,24,0.0,301,0
15,27,0.0,301,0
57,12,0.0,301,1
34,40,0.0,301,0
118,7,0.0,301,0
61,24,0.0,301,1
94,52,0.0,301,0
94,27,0.0,301,1
27,15,0.0,301,1
88,54,0.0,301,0
9,99,0.0,301,1
122,7,0.0,301,1
99,70,0.0,301,1
14,123,0.0,301,0
61,76,0.0,301,1
37,22,0.0,301,0
143,122,0.0,301,0
8,12,0.0,301,0
14,20,0.0,301,1
143,11,0.0,301,0
7,82,0.0,301,0
69,117,0.0,301,0
87,87,0.0,301,1
106,118,0.0,301,0
8,40,0.0,301,1
118,106,0.0,301,1
122,46,0.0,301,1
102,69,0.0,301,1
50,52,0.0,301,1
37,85,0.0,301,0
143,143,0.0,301,1
64,34,0.0,301,1
9,117,0.0,301,0
117,120,0.0,301,0
115,1,0.0,301,0
24,24,0.0,301,1
99,88,0.0,301,1
28,27,0.0,301,0
132,7,0.0,301,1
21,75,0.0,301,1
102,50,0.0,301,0
50,125,0.0,301,0
130,117,0.0,301,0
136,141,0.0,301,1
61,1,0.0,301,0
84,85,0.0,301,0
61,81,0.0,301,0
101,103,0.0,301,1
132,34,0.0,301,0
70,99,0.0,301,1
85,94,0.0,301,0
99,88,0.0,301,0
71,114,0.0,301,0
88,88,0.0,301,1
34,70,0.0,301,1
21,112,0.0,301,1
75,103,0.0,301,0
140,117,0.0,301,0
70,130,0.0,301,0
141,141,0.0,301,1
123,7,0.0,301,1
71,71,0.0,301,1
115,32,0.0,301,1
19,70,0.0,301,1
13,99,0.0,301,0
143,23,0.0,301,0
23,143,0.0,301,1
9,70,0.0,301,0
81,136,0.0,301,0
117,121,0.0,301,0
9,37,0.0,301,1
103,130,0.0,301,0
84,84,0.0,301,0
23,23,0.0,301,0
88,88,0.0,301,1
50,132,0.0,301,1
14,52,0.0,301,1
22,59,0.0,301,0
70,54,0.0,301,0
120,36,0.0,301,1
71,103,0.0,301,1
115,12,0.0,301,0
37,9,0.0,301,1
88,66,0.0,301,0
37,9,0.0,301,1
46,115,0.0,301,0
52,143,0.0,301,1
102,82,0.0,301,1
94,57,0.0,301,0
88,99,0.0,301,0
70,73,0.0,301,0
77,121,0.0,301,1
70,70,0.0,301,1
88,54,0.0,301,0
61,122,0.0,301,0
123,121,0.0,301,0
28,19,0.0,301,0
37,37,0.0,301,1
102,82,0.0,301,1
104,104,0.0,301,1
15,7,0.0,301,1
102,140,0.0,301,0
28,115,0.0,301,0
8,66,0.0,301,0
54,54,0.0,301,1
115,13,0.0,301,1
52,115,0.0,301,1
20,101,0.0,301,0
52,52,0.0,301,1
136,106,0.0,301,0
115,27,0.0,301,1
114,19,0.0,301,0
37,15,0.0,301,0
81,81,0.0,301,1
99,132,0.0,301,0
46,94,0.0,301,1
88,66,0.0,301,0
118,52,0.0,301,0
12,57,0.0,301,1
82,82,0.0,301,1
52,50,0.0,301,1
104,9,0.0,301,0
120,120,0.0,301,1
106,118,0.0,301,1
36,112,0.0,301,1
82,32,0.0,301,0
59,118,0.0,301,1
143,23,0.0,301,0
9,37,0.0,301,1
12,101,0.0,301,1
123,95,0.0,301,0
121,140,0.0,301,1
34,115,0.0,301,0
59,114,0.0,301,1
77,121,0.0,301,1
82,77,0.0,301,1
143,82,0.0,301,0
37,104,0.0,301,1
32,32,0.0,301,0
1,1,0.0,301,1
20,117,0.0,301,1
24,88,0.0,301,0
59,88,0.0,301,1
95,114,0.0,301,0
57,99,0.0,301,0
143,9,0.0,301,0
95,125,0.0,301,0
23,143,0.0,301,1
21,23,0.0,301,1
37,115,0.0,301,0
19,130,0.0,301,0
76,34,0.0,301,0
115,52,0.0,301,1
103,136,0.0,301,0
59,37,0.0,301,1
12,36,0.0,301,0
11,7,0.0,301,1
81,21,0.0,301,0
19,136,0.0,301,0
103,19,0.0,301,0
27,15,0.0,301,0
7,123,0.0,301,1
30,143,0.0,301,0
106,99,0.0,301,0
123,140,0.0,301,1
71,71,0.0,301,1
76,76,0.0,301,1
22,30,0.0,301,1
122,7,0.0,301,0
19,82,0.0,301,0
123,123,0.0,301,1
102,82,0.0,301,1
21,112,0.0,301,1
103,94,0.0,301,0
112,21,0.0,301,0
7,7,0.0,301,1
112,21,0.0,301,0
99,99,0.0,301,1
115,94,0.0,301,1
37,23,0.0,301,0
106,94,0.0,301,0
37,37,0.0,301,0
19,28,0.0,301,1
125,36,0.0,301,0
34,24,0.0,301,0
23,87,0.0,301,1
103,101,0.0,301,1
35,76,0.0,301,1
106,32,0.0,301,0
115,115,0.0,301,1
12,22,0.0,301,0
59,73,0.0,301,1
37,103,0.0,301,0
102,82,0.0,301,1
1,46,0.0,301,1
120,36,0.0,301,1
9,99,0.0,301,1
115,24,0.0,301,0
69,11,0.0,301,0
34,76,0.0,301,0
32,32,0.0,301,1
7,22,0.0,301,0
81,13,0.0,301,0
50,7,0.0,301,1
30,30,0.0,301,0
37,12,0.0,301,0
81,81,0.0,301,0
117,130,0.0,301,0
20,21,0.0,301,0
19,7,0.0,301,0
76,64,0.0,301,0
9,36,0.0,301,0
27,15,0.0,301,0
70,70,0.0,301,1
71,37,0.0,301,0
54,24,0.0,301,1
15,27,0.0,301,1
130,19,0.0,301,0
115,117,0.0,301,1
115,61,0.0,301,0
11,121,0.0,301,0
141,8,0.0,301,0
77,121,0.0,301,0
118,118,0.0,301,1
35,35,0.0,301,0
9,9,0.0,301,1
37,30,0.0,301,0
30,123,0.0,301,0
28,19,0.0,301,0
28,28,0.0,301,1
81,35,0.0,301,0
28,117,0.0,301,1
112,21,0.0,301,0
102,82,0.0,301,1
32,122,0.0,301,1
82,121,0.0,301,0
106,81,0.0,301,0
13,106,0.0,301,1
28,28,0.0,301,1
35,94,0.0,301,0
7,123,0.0,301,0
7,32,0.0,301,1
40,121,0.0,301,0
103,73,0.0,301,0
19,9,0.0,301,0
12,57,0.0,301,1
77,121,0.0,301,0
117,130,0.0,301,1
115,115,0.0,301,1
35,85,0.0,301,0
30,12,0.0,301,0
99,1,0.0,301,0
121,77,0.0,301,1
115,87,0.0,301,0
27,15,0.0,301,0
114,69,0.0,301,1
115,52,0.0,301,1
140,71,0.0,301,1
15,125,0.0,301,1
69,28,0.0,301,0
76,130,0.0,301,0
24,118,0.0,301,1
21,130,0.0,301,0
24,118,0.0,301,0
118,70,0.0,301,0
85,85,0.0,301,0
23,23,0.0,301,1
143,136,0.0,301,0
19,19,0.0,301,0
125,125,0.0,301,1
9,75,0.0,301,0
123,87,0.0,301,0
125,125,0.0,301,1
23,23,0.0,301,0
115,115,0.0,301,1
106,9,0.0,301,1
19,9,0.0,301,1
59,77,0.0,301,0
20,14,0.0,301,1
59,59,0.0,301,0
103,101,0.0,301,1
88,82,0.0,301,0
9,37,0.0,301,0
106,118,0.0,301,1
15,15,0.0,301,0
40,84,0.0,301,0
15,37,0.0,301,0
32,82,0.0,301,0
37,9,0.0,301,1
15,15,0.0,301,0
101,103,0.0,301,1
35,84,0.0,301,0
11,117,0.0,301,0
77,36,0.0,301,0
106,106,0.0,301,0
115,115,0.0,301,1
99,70,0.0,301,0
143,23,0.0,301,1
115,52,0.0,301,1
50,115,0.0,301,1
19,40,0.0,301,0
106,19,0.0,301,1
136,136,0.0,301,0
132,50,0.0,301,1
101,14,0.0,301,0
82,46,0.0,301,0
141,8,0.0,301,0
70,99,0.0,301,1
52,114,0.0,301,0
15,50,0.0,301,0
28,28,0.0,301,0
54,54,0.0,301,1
7,64,0.0,301,0
132,50,0.0,301,0
141,136,0.0,301,1
132,37,0.0,301,1
94,94,0.0,301,1
15,9,0.0,301,0
77,77,0.0,301,1
64,13,0.0,301,1
8,69,0.0,301,0
57,64,0.0,301,0
130,102,0.0,301,0
71,71,0.0,301,1
140,36,0.0,301,0
95,125,0.0,301,0
14,20,0.0,301,1
15,35,0.0,301,0
115,122,0.0,301,0
12,102,0.0,301,0
57,57,0.0,301,1
106,106,0.0,301,0
15,27,0.0,301,1
8,40,0.0,301,1
88,99,0.0,301,0
52,115,0.0,301,1
121,77,0.0,301,1
75,54,0.0,301,0
20,130,0.0,301,1
77,7,0.0,301,0
19,52,0.0,301,0
117,118,0.0,301,0
101,101,0.0,301,1
35,115,0.0,301,0
88,140,0.0,301,1
123,7,0.0,301,1
141,141,0.0,301,0
112,21,0.0,301,1
70,106,0.0,301,0
8,37,0.0,301,0
84,85,0.0,301,1
104,104,0.0,301,0
101,103,0.0,301,1
28,28,0.0,301,1
30,103,0.0,301,0
106,11,0.0,301,0
46,19,0.0,301,1
123,46,0.0,301,1
23,54,0.0,301,0
88,88,0.0,301,1
11,123,0.0,301,1
82,95,0.0,301,0
140,87,0.0,301,0
70,102,0.0,301,0
54,24,0.0,301,0
120,36,0.0,301,1
130,87,0.0,301,0
20,120,0.0,301,0
115,102,0.0,301,0
32,122,0.0,301,0
99,99,0.0,301,1
37,61,0.0,301,0
35,64,0.0,301,0
32,122,0.0,301,1
76,76,0.0,301,1
73,73,0.0,301,0
75,28,0.0,301,1
102,99,0.0,301,0
11,13,0.0,301,1
77,141,0.0,301,0
106,106,0.0,301,1
130,112,0.0,301,0
81,9,0.0,301,1
99,70,0.0,301,0
88,88,0.0,301,0
73,73,0.0,301,1
77,121,0.0,301,0
52,115,0.0,301,1
114,8,0.0,301,0
73,52,0.0,301,0
40,121,0.0,301,0
37,9,0.0,301,0
118,118,0.0,301,0
121,121,0.0,301,1
120,120,0.0,301,0
61,61,0.0,301,1
140,94,0.0,301,1
102,1,0.0,301,0
50,88,0.0,301,0
75,75,0.0,301,1
106,106,0.0,301,1
121,20,0.0,301,1
36,52,0.0,301,0
28,13,0.0,301,0
35,27,0.0,301,1
21,130,0.0,301,0
71,22,0.0,301,0
123,11,0.0,301,1
15,52,0.0,301,1
11,11,0.0,301,1
103,94,0.0,301,0
101,57,0.0,301,1
120,36,0.0,301,1
130,118,0.0,301,0
54,130,0.0,301,0
27,94,0.0,301,0
36,120,0.0,301,1
22,57,0.0,301,0
75,88,0.0,301,0
9,37,0.0,301,1
115,87,0.0,301,1
9,9,0.0,301,1
140,87,0.0,301,0
117,130,0.0,301,1
130,85,0.0,301,1
7,102,0.0,301,0
24,37,0.0,301,0
12,88,0.0,301,1
125,71,0.0,301,0
106,35,0.0,301,0
32,123,0.0,301,1
102,102,0.0,301,1
1,30,0.0,301,1
143,52,0.0,301,0
88,117,0.0,301,0
20,130,0.0,301,0
112,21,0.0,301,0
94,94,0.0,301,0
24,132,0.0,301,0
12,87,0.0,301,1
37,99,0.0,301,0
88,102,0.0,301,0
46,46,0.0,301,1
82,82,0.0,301,1
1,19,0.0,301,0
117,82,0.0,301,0
87,75,0.0,301,0
40,40,0.0,301,1
99,64,0.0,301,0
52,123,0.0,301,0
115,123,0.0,301,0
104,104,0.0,301,1
102,82,0.0,301,1
14,84,0.0,301,0
95,95,0.0,301,1
37,19,0.0,301,0
24,54,0.0,301,0
123,123,0.0,301,1
102,102,0.0,301,1
28,70,0.0,301,0
118,24,0.0,301,1
88,88,0.0,301,1
130,81,0.0,301,0
120,118,0.0,301,0
22,106,0.0,301,0
73,59,0.0,301,1
114,112,0.0,301,0
76,37,0.0,301,1
22,104,0.0,301,1
28,19,0.0,301,1
28,27,0.0,301,0
27,118,0.0,301,0
9,117,0.0,301,0
28,19,0.0,301,1
143,23,0.0,301,1
82,82,0.0,301,0
30,30,0.0,301,1
9,73,0.0,301,1
7,118,0.0,301,0
77,136,0.0,301,0
23,61,0.0,301,0
13,13,0.0,301,1
22,52,0.0,301,1
37,9,0.0,301,1
140,101,0.0,301,1
95,24,0.0,301,0
30,30,0.0,301,1
37,40,0.0,301,0
112,101,0.0,301,0
140,71,0.0,301,1
123,101,0.0,301,1
50,7,0.0,301,0
123,7,0.0,301,1
50,115,0.0,301,1
122,32,0.0,301,1
123,95,0.0,301,0
143,143,0.0,301,1
19,101,0.0,301,0
106,106,0.0,301,1
106,57,0.0,301,0
101,64,0.0,301,0
70,112,0.0,301,0
130,117,0.0,301,1
61,84,0.0,301,0
69,69,0.0,301,1
21,112,0.0,301,1
122,70,0.0,301,0
121,46,0.0,301,0
118,101,0.0,301,1
95,125,0.0,301,1
123,7,0.0,301,0
19,28,0.0,301,1
70,36,0.0,301,0
143,52,0.0,301,0
103,30,0.0,301,1
115,9,0.0,301,0
77,130,0.0,301,0
125,130,0.0,301,1
95,95,0.0,301,1
21,112,0.0,301,1
19,125,0.0,301,0
28,82,0.0,301,1
19,118,0.0,301,0
141,101,0.0,301,0
103,117,0.0,301,0
23,143,0.0,301,1
143,23,0.0,301,1
70,70,0.0,301,1
102,23,0.0,301,0
84,84,0.0,301,0
103,103,0.0,301,1
99,30,0.0,301,1
7,123,0.0,301,1
73,84,0.0,301,1
57,70,0.0,301,1
123,95,0.0,301,0
118,59,0.0,301,0
70,19,0.0,301,0
140,9,0.0,301,1
19,99,0.0,301,0
123,7,0.0,301,1
1,1,0.0,301,1
118,104,0.0,301,1
143,106,0.0,301,0
23,132,0.0,301,1
112,21,0.0,301,0
115,115,0.0,301,1
94,28,0.0,301,0
32,132,0.0,301,0
118,13,0.0,301,1
64,101,0.0,301,0
132,115,0.0,301,1
75,70,0.0,301,0
59,32,0.0,301,0
106,57,0.0,301,0
103,103,0.0,301,1
82,117,0.0,301,0
117,130,0.0,301,1
88,71,0.0,301,1
7,9,0.0,301,0
130,88,0.0,301,1
130,130,0.0,301,0
7,7,0.0,301,1
81,61,0.0,301,1
82,28,0.0,301,0
19,40,0.0,301,0
117,141,0.0,301,1
87,34,0.0,301,1
11,20,0.0,301,0
28,123,0.0,301,1
9,9,0.0,301,1
122,115,0.0,301,0
77,35,0.0,301,0
140,115,0.0,301,0
122,122,0.0,301,1
37,37,0.0,301,1
102,82,0.0,301,1
7,24,0.0,301,0
123,123,0.0,301,1
87,106,0.0,301,0
70,40,0.0,301,1
37,7,0.0,301,0
103,59,0.0,301,0
23,103,0.0,301,1
71,103,0.0,301,1
122,141,0.0,301,0
1,14,0.0,301,1
66,118,0.0,301,0
30,106,0.0,301,0
88,99,0.0,301,1
76,88,0.0,301,0
24,24,0.0,301,1
101,103,0.0,301,0
19,28,0.0,301,1
66,66,0.0,301,1
95,85,0.0,301,0
101,28,0.0,301,0
37,132,0.0,301,0
101,103,0.0,301,1
123,130,0.0,301,0
57,117,0.0,301,1
28,19,0.0,301,1
13,40,0.0,301,0
46,66,0.0,301,0
115,84,0.0,301,0
36,36,0.0,301,1
143,143,0.0,301,1
57,57,0.0,301,1
143,52,0.0,301,1
57,8,0.0,301,0
8,40,0.0,301,1
70,52,0.0,301,0
46,15,0.0,301,0
81,115,0.0,301,1
70,99,0.0,301,1
84,85,0.0,301,1
54,84,0.0,301,1
120,84,0.0,301,1
77,52,0.0,301,0
9,88,0.0,301,0
46,99,0.0,301,1
14,36,0.0,301,0
54,84,0.0,301,0
85,13,0.0,301,0
123,7,0.0,301,1
37,82,0.0,301,0
50,50,0.0,301,1
8,106,0.0,301,0
