stimulus,subject,rep,intensity
IP10,414,1,0.0
IP10,414,2,1.0
IP10,417,1,4.0
IP10,417,2,3.0
IP10,420,1,5.0
IP10,420,2,5.0
IP10,421,1,0.0
IP10,421,2,1.0
IP10,422,1,0.0
IP10,422,2,5.0
IP10,425,1,0.0
IP10,425,2,5.0
IP10,426,1,1.0
IP10,426,2,4.0
IP10,427,1,3.0
IP10,427,2,3.0
IP10,429,1,4.0
IP10,429,2,3.0
IP10,431,1,1.0
IP10,431,2,5.0
IP10,432,1,3.0
IP10,432,2,1.0
IP10,433,1,5.0
IP10,433,2,5.0
IP10,434,1,3.0
IP10,434,2,2.0
IP10,435,1,2.0
IP10,435,2,0.0
IP10,436,1,3.0
IP10,436,2,2.0
IP10,439,1,3.0
IP10,439,2,3.0
IP10,441,1,0.0
IP10,441,2,3.0
IP10,442,1,2.0
IP10,442,2,0.0
IP10,445,1,0.0
IP10,445,2,4.0
IP10,448,1,2.0
IP10,448,2,4.0
IP10,449,1,4.0
IP10,449,2,2.0
IP10,454,1,1.0
IP10,454,2,3.0
IP10,455,1,2.0
IP10,455,2,5.0
IP10,456,1,4.0
IP10,456,2,1.0
IP10,457,1,0.0
IP10,457,2,0.0
IP10,458,1,0.0
IP10,458,2,0.0
IP10,459,1,0.0
IP10,459,2,1.0
IP10,460,1,3.0
IP10,460,2,4.0
IP10,461,1,1.0
IP10,461,2,4.0
IP10,463,1,0.0
IP10,463,2,4.0
IP10,464,1,3.0
IP10,464,2,3.0
IP10,465,1,4.0
IP10,465,2,4.0
IP10,466,1,2.0
IP10,466,2,3.0
IP10,468,1,2.0
IP10,468,2,6.0
IP10,469,1,1.0
IP10,469,2,1.0
IP10,470,1,0.0
IP10,470,2,2.0
IP10,471,1,5.0
IP10,471,2,5.0
IP10,472,1,2.0
IP10,472,2,3.0
IP10,473,1,1.0
IP10,473,2,2.0
IP10,474,1,7.0
IP10,474,2,2.0
IP10,475,1,6.0
IP10,475,2,6.0
IP10,476,1,1.0
IP10,476,2,2.0
IP10,477,1,2.0
IP10,477,2,5.0
IP10,480,1,5.0
IP10,480,2,5.0
IP10,481,1,3.0
IP10,481,2,5.0
IP10,482,1,4.0
IP10,482,2,2.0
IP10,483,1,0.0
IP10,483,2,0.0
IP10,484,1,5.0
IP10,484,2,5.0
IP10,490,1,5.0
IP10,490,2,4.0
IP10,491,1,3.0
IP10,491,2,2.0
IP10,493,1,5.0
IP10,493,2,3.0
IP10,494,1,4.0
IP10,494,2,5.0
IP10,495,1,5.0
IP10,495,2,4.0
IP10,496,1,3.0
IP10,496,2,5.0
IP10,497,1,4.0
IP10,497,2,5.0
IP10,498,1,1.0
IP10,498,2,4.0
IP10,500,1,3.0
IP10,500,2,2.0
IP10,501,1,3.0
IP10,501,2,5.0
IP10,502,1,3.0
IP10,502,2,1.0
IP10,503,1,3.0
IP10,503,2,4.0
IP10,504,1,2.0
IP10,504,2,0.0
IP10,505,1,5.0
IP10,505,2,5.0
IP10,506,1,2.0
IP10,506,2,3.0
IP10,507,1,2.0
IP10,507,2,1.0
IP10,508,1,5.0
IP10,508,2,1.0
IP10,509,1,2.0
IP10,509,2,6.0
IP10,510,1,7.0
IP10,510,2,5.0
IP10,511,1,5.0
IP10,511,2,2.0
IP10,516,1,0.0
IP10,516,2,2.0
IP10,519,1,7.0
IP10,519,2,1.0
IP10,520,1,4.0
IP10,520,2,3.0
IP10,523,1,2.0
IP10,523,2,2.0
IP10,524,1,5.0
IP10,524,2,0.0
IP10,526,1,0.0
IP10,526,2,
IP10,527,1,5.0
IP10,527,2,4.0
IP10,529,1,3.0
IP10,529,2,1.0
IP10,530,1,3.0
IP10,530,2,5.0
IP10,532,1,2.0
IP10,532,2,4.0
IP10,535,1,5.0
IP10,535,2,2.0
IP10,537,1,3.0
IP10,537,2,4.0
IP10,539,1,3.0
IP10,539,2,3.0
IP10,540,1,2.0
IP10,540,2,0.0
IP10,541,1,
IP10,541,2,4.0
IP10,542,1,2.0
IP10,542,2,3.0
IP10,544,1,5.0
IP10,544,2,5.0
IP10,545,1,2.0
IP10,545,2,2.0
IP10,548,1,2.0
IP10,548,2,4.0
IP10,549,1,2.0
IP10,549,2,5.0
IP10,551,1,0.0
IP10,551,2,3.0
IP10,552,1,5.0
IP10,552,2,5.0
IP10,553,1,1.0
IP10,553,2,0.0
IP10,554,1,3.0
IP10,554,2,1.0
IP10,555,1,1.0
IP10,555,2,2.0
IP10,556,1,5.0
IP10,556,2,4.0
IP10,557,1,3.0
IP10,557,2,4.0
IP10,558,1,0.0
IP10,558,2,1.0
IP10,559,1,1.0
IP10,559,2,0.0
IP10,562,1,5.0
IP10,562,2,1.0
IP10,563,1,2.0
IP10,563,2,3.0
IP10,564,1,5.0
IP10,564,2,3.0
IP10,565,1,3.0
IP10,565,2,2.0
IP10,567,1,5.0
IP10,567,2,1.0
IP10,568,1,1.0
IP10,568,2,1.0
IP10,570,1,2.0
IP10,570,2,2.0
IP10,572,1,3.0
IP10,572,2,4.0
IP10,573,1,1.0
IP10,573,2,2.0
IP10,574,1,4.0
IP10,574,2,2.0
IP10,575,1,2.0
IP10,575,2,1.0
IP10,576,1,2.0
IP10,576,2,2.0
IP10,577,1,4.0
IP10,577,2,4.0
IP10,580,1,0.0
IP10,580,2,5.0
IP10,581,1,2.0
IP10,581,2,3.0
IP10,582,1,3.0
IP10,582,2,0.0
IP10,583,1,3.0
IP10,583,2,2.0
IP10,700,1,5.0
IP10,700,2,3.0
IP10,701,1,4.0
IP10,701,2,2.0
IP10,702,1,1.0
IP10,702,2,1.0
IP10,703,1,3.0
IP10,703,2,4.0
IP10,704,1,5.0
IP10,704,2,5.0
IP10,705,1,4.0
IP10,705,2,0.0
IP10,706,1,2.0
IP10,706,2,5.0
IP10,707,1,2.0
IP10,707,2,3.0
IP10,708,1,5.0
IP10,708,2,5.0
IP10,709,1,0.0
IP10,709,2,2.0
IP10,710,1,0.0
IP10,710,2,4.0
IP10,711,1,2.0
IP10,711,2,3.0
IP10,712,1,2.0
IP10,712,2,5.0
IP10,713,1,1.0
IP10,713,2,3.0
IP10,714,1,2.0
IP10,714,2,0.0
IP10,715,1,3.0
IP10,715,2,6.0
IP10,716,1,4.0
IP10,716,2,4.0
IP10,719,1,3.0
IP10,719,2,1.0
IP10,720,1,5.0
IP10,720,2,6.0
IP10,721,1,6.0
IP10,721,2,5.0
IP10,723,1,5.0
IP10,723,2,5.0
IP10,724,1,1.0
IP10,724,2,4.0
IP10,725,1,1.0
IP10,725,2,3.0
IP10,727,1,1.0
IP10,727,2,0.0
IP10,728,1,0.0
IP10,728,2,2.0
IP10,731,1,1.0
IP10,731,2,0.0
IP10,732,1,1.0
IP10,732,2,4.0
IP10,733,1,1.0
IP10,733,2,3.0
IP10,735,1,5.0
IP10,735,2,3.0
IP10,737,1,
IP10,737,2,0.0
IP10,738,1,2.0
IP10,738,2,5.0
IP10,739,1,3.0
IP10,739,2,5.0
IP10,740,1,6.0
IP10,740,2,4.0
IP10,743,1,5.0
IP10,743,2,4.0
IP10,745,1,6.0
IP10,745,2,6.0
IP10,746,1,3.0
IP10,746,2,5.0
IP10,748,1,4.0
IP10,748,2,6.0
IP10,749,1,2.0
IP10,749,2,3.0
IP10,750,1,3.0
IP10,750,2,4.0
IP10,751,1,2.0
IP10,751,2,6.0
IP10,752,1,3.0
IP10,752,2,5.0
IP10,753,1,0.0
IP10,753,2,3.0
IP10,754,1,6.0
IP10,754,2,5.0
IP10,755,1,2.0
IP10,755,2,5.0
IP10,756,1,3.0
IP10,756,2,5.0
IP10,760,1,2.0
IP10,760,2,5.0
IP10,761,1,2.0
IP10,761,2,5.0
IP10,762,1,0.0
IP10,762,2,1.0
IP10,763,1,6.0
IP10,763,2,6.0
IP10,764,1,5.0
IP10,764,2,5.0
IP10,765,1,5.0
IP10,765,2,5.0
IP10,766,1,1.0
IP10,766,2,1.0
IP10,767,1,1.0
IP10,767,2,5.0
IP10,771,1,0.0
IP10,771,2,0.0
IP10,772,1,5.0
IP10,772,2,5.0
IP10,774,1,2.0
IP10,774,2,6.0
IP10,775,1,5.0
IP10,775,2,4.0
IP10,776,1,4.0
IP10,776,2,4.0
IP10,778,1,2.0
IP10,778,2,2.0
IP10,782,1,0.0
IP10,782,2,3.0
IP10,783,1,4.0
IP10,783,2,4.0
IP10,784,1,4.0
IP10,784,2,2.0
IP10,787,1,3.0
IP10,787,2,3.0
IP10,788,1,3.0
IP10,788,2,3.0
IP10,789,1,0.0
IP10,789,2,1.0
IP10,790,1,2.0
IP10,790,2,1.0
IP10,791,1,2.0
IP10,791,2,3.0
IP10,792,1,1.0
IP10,792,2,2.0
IP10,793,1,0.0
IP10,793,2,5.0
IP10,794,1,1.0
IP10,794,2,1.0
IP10,795,1,0.0
IP10,795,2,3.0
IP10,796,1,0.0
IP10,796,2,
IP10,797,1,4.0
IP10,797,2,3.0
IP10,798,1,4.0
IP10,798,2,3.0
IP10,799,1,1.0
IP10,799,2,5.0
IP10,800,1,4.0
IP10,800,2,5.0
IP10,801,1,2.0
IP10,801,2,4.0
IP10,804,1,5.0
IP10,804,2,0.0
IP10,805,1,1.0
IP10,805,2,1.0
IP10,806,1,0.0
IP10,806,2,2.0
IP10,807,1,2.0
IP10,807,2,4.0
IP10,809,1,0.0
IP10,809,2,3.0
IP10,810,1,3.0
IP10,810,2,5.0
IP10,812,1,
IP10,812,2,0.0
IP10,813,1,1.0
IP10,813,2,3.0
IP10,814,1,3.0
IP10,814,2,2.0
IP10,815,1,2.0
IP10,815,2,2.0
IP10,816,1,4.0
IP10,816,2,2.0
IP10,901,1,3.0
IP10,901,2,2.0
IP10,902,1,0.0
IP10,902,2,5.0
IP10,903,1,1.0
IP10,903,2,0.0
IP10,905,1,0.0
IP10,905,2,0.0
IP10,906,1,0.0
IP10,906,2,5.0
IP10,909,1,4.0
IP10,909,2,3.0
IP10,911,1,4.0
IP10,911,2,4.0
IP10,912,1,5.0
IP10,912,2,4.0
IP10,914,1,3.0
IP10,914,2,4.0
IP10,917,1,3.0
IP10,917,2,2.0
IP10,918,1,0.0
IP10,918,2,5.0
IP100,33,1,3.0
IP100,33,2,5.0
IP100,36,1,5.0
IP100,36,2,5.0
IP100,37,1,5.0
IP100,37,2,6.0
IP100,38,1,4.0
IP100,38,2,3.0
IP100,39,1,6.0
IP100,39,2,7.0
IP100,42,1,6.0
IP100,42,2,5.0
IP100,45,1,5.0
IP100,45,2,7.0
IP100,46,1,4.0
IP100,46,2,5.0
IP100,52,1,7.0
IP100,52,2,7.0
IP100,53,1,7.0
IP100,53,2,6.0
IP100,55,1,3.0
IP100,55,2,6.0
IP100,56,1,3.0
IP100,56,2,5.0
IP100,61,1,6.0
IP100,61,2,6.0
IP100,66,1,6.0
IP100,66,2,4.0
IP100,67,1,5.0
IP100,67,2,4.0
IP100,68,1,7.0
IP100,68,2,6.0
IP100,77,1,6.0
IP100,77,2,5.0
IP100,107,1,4.0
IP100,107,2,3.0
IP100,108,1,7.0
IP100,108,2,2.0
IP100,110,1,5.0
IP100,110,2,2.0
IP100,111,1,5.0
IP100,111,2,5.0
IP100,112,1,6.0
IP100,112,2,6.0
IP100,113,1,7.0
IP100,113,2,6.0
IP100,114,1,5.0
IP100,114,2,5.0
IP100,115,1,6.0
IP100,115,2,5.0
IP100,117,1,6.0
IP100,117,2,6.0
IP100,118,1,4.0
IP100,118,2,2.0
IP100,124,1,7.0
IP100,124,2,7.0
IP100,125,1,5.0
IP100,125,2,5.0
IP100,126,1,5.0
IP100,126,2,6.0
IP100,127,1,6.0
IP100,127,2,6.0
IP100,178,1,2.0
IP100,178,2,5.0
IP100,179,1,3.0
IP100,179,2,1.0
IP100,181,1,3.0
IP100,181,2,5.0
IP100,183,1,6.0
IP100,183,2,2.0
IP100,184,1,4.0
IP100,184,2,1.0
IP100,185,1,6.0
IP100,185,2,4.0
IP100,186,1,7.0
IP100,186,2,6.0
IP100,188,1,3.0
IP100,188,2,6.0
IP100,190,1,6.0
IP100,190,2,6.0
IP100,193,1,4.0
IP100,193,2,4.0
IP100,194,1,5.0
IP100,194,2,5.0
IP100,195,1,5.0
IP100,195,2,6.0
IP100,196,1,5.0
IP100,196,2,4.0
IP100,199,1,3.0
IP100,199,2,7.0
IP100,200,1,5.0
IP100,200,2,5.0
IP100,201,1,4.0
IP100,201,2,3.0
IP100,202,1,5.0
IP100,202,2,6.0
IP100,205,1,3.0
IP100,205,2,5.0
IP100,208,1,4.0
IP100,208,2,4.0
IP100,211,1,5.0
IP100,211,2,5.0
IP100,212,1,6.0
IP100,212,2,6.0
IP100,213,1,5.0
IP100,213,2,6.0
IP100,217,1,6.0
IP100,217,2,6.0
IP100,218,1,4.0
IP100,218,2,1.0
IP100,220,1,7.0
IP100,220,2,5.0
IP100,221,1,6.0
IP100,221,2,5.0
IP100,222,1,6.0
IP100,222,2,6.0
IP100,224,1,5.0
IP100,224,2,6.0
IP100,226,1,5.0
IP100,226,2,5.0
IP100,228,1,6.0
IP100,228,2,5.0
IP100,233,1,6.0
IP100,233,2,6.0
IP100,235,1,5.0
IP100,235,2,5.0
IP100,239,1,6.0
IP100,239,2,5.0
IP100,240,1,7.0
IP100,240,2,7.0
IP100,242,1,6.0
IP100,242,2,5.0
IP100,243,1,4.0
IP100,243,2,1.0
IP100,246,1,3.0
IP100,246,2,1.0
IP100,247,1,3.0
IP100,247,2,5.0
IP100,249,1,6.0
IP100,249,2,3.0
IP100,251,1,3.0
IP100,251,2,6.0
IP100,253,1,5.0
IP100,253,2,5.0
IP100,256,1,6.0
IP100,256,2,6.0
IP100,257,1,6.0
IP100,257,2,6.0
IP100,258,1,6.0
IP100,258,2,3.0
IP100,259,1,5.0
IP100,259,2,3.0
IP100,260,1,5.0
IP100,260,2,5.0
IP100,264,1,5.0
IP100,264,2,4.0
IP100,265,1,6.0
IP100,265,2,6.0
IP100,266,1,5.0
IP100,266,2,6.0
IP100,267,1,7.0
IP100,267,2,6.0
IP100,269,1,5.0
IP100,269,2,5.0
IP100,270,1,6.0
IP100,270,2,6.0
IP100,272,1,5.0
IP100,272,2,6.0
IP100,273,1,3.0
IP100,273,2,3.0
IP100,274,1,7.0
IP100,274,2,7.0
IP100,275,1,6.0
IP100,275,2,5.0
IP100,276,1,7.0
IP100,276,2,7.0
IP100,278,1,6.0
IP100,278,2,4.0
IP100,280,1,4.0
IP100,280,2,5.0
IP100,283,1,6.0
IP100,283,2,5.0
IP100,287,1,3.0
IP100,287,2,4.0
IP100,288,1,6.0
IP100,288,2,7.0
IP100,290,1,6.0
IP100,290,2,5.0
IP100,292,1,6.0
IP100,292,2,6.0
IP100,297,1,5.0
IP100,297,2,5.0
IP100,298,1,5.0
IP100,298,2,6.0
IP100,299,1,5.0
IP100,299,2,5.0
IP100,301,1,2.0
IP100,301,2,5.0
IP100,302,1,6.0
IP100,302,2,7.0
IP100,307,1,5.0
IP100,307,2,6.0
IP100,308,1,5.0
IP100,308,2,6.0
IP100,309,1,5.0
IP100,309,2,5.0
IP100,310,1,6.0
IP100,310,2,5.0
IP100,311,1,6.0
IP100,311,2,6.0
IP100,313,1,6.0
IP100,313,2,7.0
IP100,315,1,7.0
IP100,315,2,7.0
IP100,317,1,6.0
IP100,317,2,6.0
IP100,318,1,3.0
IP100,318,2,4.0
IP100,319,1,5.0
IP100,319,2,6.0
IP100,320,1,7.0
IP100,320,2,5.0
IP100,321,1,4.0
IP100,321,2,4.0
IP100,323,1,4.0
IP100,323,2,4.0
IP100,324,1,7.0
IP100,324,2,5.0
IP100,325,1,4.0
IP100,325,2,6.0
IP100,326,1,7.0
IP100,326,2,7.0
IP100,328,1,3.0
IP100,328,2,1.0
IP100,329,1,5.0
IP100,329,2,5.0
IP100,330,1,6.0
IP100,330,2,6.0
IP100,331,1,3.0
IP100,331,2,1.0
IP100,332,1,6.0
IP100,332,2,5.0
IP100,333,1,5.0
IP100,333,2,6.0
IP100,334,1,5.0
IP100,334,2,6.0
IP100,335,1,5.0
IP100,335,2,6.0
IP100,336,1,5.0
IP100,336,2,6.0
IP100,337,1,4.0
IP100,337,2,4.0
IP100,338,1,5.0
IP100,338,2,4.0
IP100,341,1,2.0
IP100,341,2,5.0
IP100,342,1,6.0
IP100,342,2,5.0
IP100,343,1,3.0
IP100,343,2,3.0
IP100,344,1,5.0
IP100,344,2,5.0
IP100,345,1,6.0
IP100,345,2,7.0
IP100,346,1,7.0
IP100,346,2,5.0
IP100,347,1,6.0
IP100,347,2,6.0
IP100,348,1,5.0
IP100,348,2,5.0
IP100,349,1,7.0
IP100,349,2,5.0
IP100,350,1,4.0
IP100,350,2,3.0
IP100,351,1,5.0
IP100,351,2,6.0
IP100,352,1,5.0
IP100,352,2,5.0
IP100,354,1,5.0
IP100,354,2,5.0
IP100,356,1,6.0
IP100,356,2,6.0
IP100,357,1,4.0
IP100,357,2,3.0
IP100,359,1,6.0
IP100,359,2,4.0
IP100,360,1,5.0
IP100,360,2,4.0
IP100,363,1,7.0
IP100,363,2,7.0
IP100,364,1,6.0
IP100,364,2,7.0
IP100,365,1,5.0
IP100,365,2,6.0
IP100,366,1,5.0
IP100,366,2,5.0
IP100,369,1,6.0
IP100,369,2,6.0
IP100,371,1,5.0
IP100,371,2,6.0
IP100,373,1,5.0
IP100,373,2,5.0
IP100,374,1,6.0
IP100,374,2,7.0
IP100,376,1,6.0
IP100,376,2,5.0
IP100,377,1,6.0
IP100,377,2,6.0
IP100,379,1,4.0
IP100,379,2,5.0
IP100,380,1,5.0
IP100,380,2,5.0
IP100,381,1,6.0
IP100,381,2,5.0
IP100,382,1,7.0
IP100,382,2,7.0
IP100,384,1,7.0
IP100,384,2,7.0
IP100,385,1,7.0
IP100,385,2,7.0
IP100,386,1,7.0
IP100,386,2,6.0
IP100,388,1,6.0
IP100,388,2,6.0
IP100,391,1,5.0
IP100,391,2,5.0
IP100,393,1,6.0
IP100,393,2,6.0
IP100,394,1,1.0
IP100,394,2,4.0
IP100,396,1,6.0
IP100,396,2,3.0
IP100,397,1,7.0
IP100,397,2,7.0
IP100,399,1,5.0
IP100,399,2,6.0
IP100,401,1,6.0
IP100,401,2,6.0
IP100,403,1,7.0
IP100,403,2,5.0
IP100,404,1,6.0
IP100,404,2,6.0
IP100,405,1,5.0
IP100,405,2,5.0
IP100,406,1,6.0
IP100,406,2,6.0
IP100,407,1,6.0
IP100,407,2,6.0
IP100,409,1,7.0
IP100,409,2,6.0
IP100,410,1,6.0
IP100,410,2,6.0
IP100,411,1,5.0
IP100,411,2,5.0
IP100,413,1,5.0
IP100,413,2,5.0
IP100,414,1,0.0
IP100,414,2,6.0
IP100,417,1,7.0
IP100,417,2,7.0
IP100,420,1,6.0
IP100,420,2,5.0
IP100,421,1,4.0
IP100,421,2,4.0
IP100,422,1,2.0
IP100,422,2,5.0
IP100,425,1,6.0
IP100,425,2,7.0
IP100,426,1,5.0
IP100,426,2,5.0
IP100,427,1,3.0
IP100,427,2,3.0
IP100,429,1,6.0
IP100,429,2,7.0
IP100,431,1,5.0
IP100,431,2,4.0
IP100,432,1,7.0
IP100,432,2,6.0
IP100,433,1,5.0
IP100,433,2,6.0
IP100,434,1,7.0
IP100,434,2,6.0
IP100,435,1,3.0
IP100,435,2,5.0
IP100,436,1,5.0
IP100,436,2,5.0
IP100,439,1,6.0
IP100,439,2,5.0
IP100,441,1,5.0
IP100,441,2,4.0
IP100,442,1,4.0
IP100,442,2,2.0
IP100,445,1,7.0
IP100,445,2,5.0
IP100,448,1,6.0
IP100,448,2,7.0
IP100,449,1,7.0
IP100,449,2,5.0
IP100,454,1,3.0
IP100,454,2,6.0
IP100,455,1,6.0
IP100,455,2,6.0
IP100,456,1,7.0
IP100,456,2,7.0
IP100,457,1,5.0
IP100,457,2,3.0
IP100,458,1,6.0
IP100,458,2,
IP100,459,1,6.0
IP100,459,2,6.0
IP100,460,1,6.0
IP100,460,2,5.0
IP100,461,1,6.0
IP100,461,2,6.0
IP100,463,1,6.0
IP100,463,2,5.0
IP100,464,1,5.0
IP100,464,2,6.0
IP100,465,1,5.0
IP100,465,2,5.0
IP100,466,1,4.0
IP100,466,2,5.0
IP100,468,1,5.0
IP100,468,2,5.0
IP100,469,1,6.0
IP100,469,2,6.0
IP100,470,1,5.0
IP100,470,2,2.0
IP100,471,1,5.0
IP100,471,2,5.0
IP100,472,1,3.0
IP100,472,2,3.0
IP100,473,1,3.0
IP100,473,2,5.0
IP100,474,1,6.0
IP100,474,2,7.0
IP100,475,1,6.0
IP100,475,2,6.0
IP100,476,1,6.0
IP100,476,2,5.0
IP100,477,1,2.0
IP100,477,2,5.0
IP100,480,1,5.0
IP100,480,2,5.0
IP100,481,1,6.0
IP100,481,2,5.0
IP100,482,1,6.0
IP100,482,2,5.0
IP100,483,1,1.0
IP100,483,2,5.0
IP100,484,1,5.0
IP100,484,2,5.0
IP100,490,1,4.0
IP100,490,2,2.0
IP100,491,1,5.0
IP100,491,2,4.0
IP100,493,1,3.0
IP100,493,2,5.0
IP100,494,1,4.0
IP100,494,2,5.0
IP100,495,1,5.0
IP100,495,2,5.0
IP100,496,1,5.0
IP100,496,2,5.0
IP100,497,1,7.0
IP100,497,2,6.0
IP100,498,1,5.0
IP100,498,2,6.0
IP100,500,1,5.0
IP100,500,2,5.0
IP100,501,1,6.0
IP100,501,2,6.0
IP100,502,1,5.0
IP100,502,2,5.0
IP100,503,1,6.0
IP100,503,2,6.0
IP100,504,1,7.0
IP100,504,2,7.0
IP100,505,1,6.0
IP100,505,2,5.0
IP100,506,1,5.0
IP100,506,2,6.0
IP100,507,1,5.0
IP100,507,2,6.0
IP100,508,1,4.0
IP100,508,2,4.0
IP100,509,1,6.0
IP100,509,2,4.0
IP100,510,1,7.0
IP100,510,2,6.0
IP100,511,1,5.0
IP100,511,2,6.0
IP100,516,1,3.0
IP100,516,2,1.0
IP100,519,1,7.0
IP100,519,2,6.0
IP100,520,1,5.0
IP100,520,2,3.0
IP100,523,1,4.0
IP100,523,2,2.0
IP100,524,1,7.0
IP100,524,2,6.0
IP100,526,1,5.0
IP100,526,2,6.0
IP100,527,1,6.0
IP100,527,2,6.0
IP100,529,1,5.0
IP100,529,2,5.0
IP100,530,1,7.0
IP100,530,2,6.0
IP100,532,1,5.0
IP100,532,2,5.0
IP100,535,1,5.0
IP100,535,2,5.0
IP100,537,1,5.0
IP100,537,2,5.0
IP100,539,1,5.0
IP100,539,2,3.0
IP100,540,1,5.0
IP100,540,2,4.0
IP100,541,1,5.0
IP100,541,2,5.0
IP100,542,1,6.0
IP100,542,2,5.0
IP100,544,1,7.0
IP100,544,2,7.0
IP100,545,1,6.0
IP100,545,2,6.0
IP100,548,1,5.0
IP100,548,2,6.0
IP100,549,1,6.0
IP100,549,2,5.0
IP100,551,1,1.0
IP100,551,2,6.0
IP100,552,1,6.0
IP100,552,2,6.0
IP100,553,1,5.0
IP100,553,2,6.0
IP100,554,1,6.0
IP100,554,2,3.0
IP100,555,1,2.0
IP100,555,2,3.0
IP100,556,1,5.0
IP100,556,2,5.0
IP100,557,1,5.0
IP100,557,2,4.0
IP100,558,1,6.0
IP100,558,2,5.0
IP100,559,1,2.0
IP100,559,2,4.0
IP100,562,1,6.0
IP100,562,2,6.0
IP100,563,1,5.0
IP100,563,2,5.0
IP100,564,1,6.0
IP100,564,2,6.0
IP100,565,1,2.0
IP100,565,2,6.0
IP100,567,1,7.0
IP100,567,2,7.0
IP100,568,1,6.0
IP100,568,2,5.0
IP100,570,1,5.0
IP100,570,2,6.0
IP100,572,1,4.0
IP100,572,2,5.0
IP100,573,1,6.0
IP100,573,2,7.0
IP100,574,1,5.0
IP100,574,2,5.0
IP100,575,1,5.0
IP100,575,2,5.0
IP100,576,1,5.0
IP100,576,2,6.0
IP100,577,1,6.0
IP100,577,2,5.0
IP100,580,1,6.0
IP100,580,2,6.0
IP100,581,1,6.0
IP100,581,2,3.0
IP100,582,1,5.0
IP100,582,2,5.0
IP100,583,1,7.0
IP100,583,2,6.0
IP100,700,1,7.0
IP100,700,2,7.0
IP100,701,1,4.0
IP100,701,2,4.0
IP100,702,1,5.0
IP100,702,2,5.0
IP100,703,1,4.0
IP100,703,2,4.0
IP100,704,1,5.0
IP100,704,2,5.0
IP100,705,1,5.0
IP100,705,2,7.0
IP100,706,1,7.0
IP100,706,2,7.0
IP100,707,1,6.0
IP100,707,2,6.0
IP100,708,1,2.0
IP100,708,2,5.0
IP100,709,1,2.0
IP100,709,2,1.0
IP100,710,1,7.0
IP100,710,2,6.0
IP100,711,1,5.0
IP100,711,2,6.0
IP100,712,1,5.0
IP100,712,2,5.0
IP100,713,1,4.0
IP100,713,2,5.0
IP100,714,1,4.0
IP100,714,2,4.0
IP100,715,1,7.0
IP100,715,2,6.0
IP100,716,1,4.0
IP100,716,2,5.0
IP100,719,1,5.0
IP100,719,2,5.0
IP100,720,1,7.0
IP100,720,2,7.0
IP100,721,1,6.0
IP100,721,2,6.0
IP100,723,1,3.0
IP100,723,2,5.0
IP100,724,1,6.0
IP100,724,2,6.0
IP100,725,1,6.0
IP100,725,2,6.0
IP100,727,1,5.0
IP100,727,2,6.0
IP100,728,1,3.0
IP100,728,2,4.0
IP100,731,1,5.0
IP100,731,2,5.0
IP100,732,1,7.0
IP100,732,2,5.0
IP100,733,1,5.0
IP100,733,2,5.0
IP100,735,1,6.0
IP100,735,2,7.0
IP100,737,1,4.0
IP100,737,2,5.0
IP100,738,1,5.0
IP100,738,2,5.0
IP100,739,1,6.0
IP100,739,2,6.0
IP100,740,1,6.0
IP100,740,2,5.0
IP100,743,1,5.0
IP100,743,2,6.0
IP100,745,1,7.0
IP100,745,2,6.0
IP100,746,1,5.0
IP100,746,2,4.0
IP100,748,1,7.0
IP100,748,2,6.0
IP100,749,1,6.0
IP100,749,2,6.0
IP100,750,1,3.0
IP100,750,2,1.0
IP100,751,1,6.0
IP100,751,2,6.0
IP100,752,1,5.0
IP100,752,2,5.0
IP100,753,1,4.0
IP100,753,2,7.0
IP100,754,1,6.0
IP100,754,2,6.0
IP100,755,1,5.0
IP100,755,2,6.0
IP100,756,1,3.0
IP100,756,2,5.0
IP100,760,1,5.0
IP100,760,2,5.0
IP100,761,1,7.0
IP100,761,2,7.0
IP100,762,1,5.0
IP100,762,2,5.0
IP100,763,1,6.0
IP100,763,2,6.0
IP100,764,1,5.0
IP100,764,2,5.0
IP100,765,1,6.0
IP100,765,2,7.0
IP100,766,1,7.0
IP100,766,2,7.0
IP100,767,1,5.0
IP100,767,2,5.0
IP100,771,1,1.0
IP100,771,2,1.0
IP100,772,1,5.0
IP100,772,2,5.0
IP100,774,1,6.0
IP100,774,2,6.0
IP100,775,1,6.0
IP100,775,2,3.0
IP100,776,1,6.0
IP100,776,2,6.0
IP100,778,1,5.0
IP100,778,2,6.0
IP100,782,1,5.0
IP100,782,2,7.0
IP100,783,1,4.0
IP100,783,2,6.0
IP100,784,1,5.0
IP100,784,2,5.0
IP100,787,1,5.0
IP100,787,2,5.0
IP100,788,1,5.0
IP100,788,2,4.0
IP100,789,1,2.0
IP100,789,2,2.0
IP100,790,1,5.0
IP100,790,2,6.0
IP100,791,1,1.0
IP100,791,2,3.0
IP100,792,1,3.0
IP100,792,2,2.0
IP100,793,1,3.0
IP100,793,2,5.0
IP100,794,1,2.0
IP100,794,2,4.0
IP100,795,1,5.0
IP100,795,2,3.0
IP100,796,1,2.0
IP100,796,2,3.0
IP100,797,1,5.0
IP100,797,2,5.0
IP100,798,1,3.0
IP100,798,2,6.0
IP100,799,1,6.0
IP100,799,2,6.0
IP100,800,1,6.0
IP100,800,2,6.0
IP100,801,1,5.0
IP100,801,2,3.0
IP100,804,1,7.0
IP100,804,2,7.0
