stimulus,subject,rep,descriptor,value
D5,711,2,aromatic,3
D5,711,2,musky,0
D5,711,2,bitter,0
D5,711,2,stale,0
D5,711,2,sweaty,0
D5,711,2,light,0
D5,711,2,heavy,0
D5,711,2,rotten fruit,0
D5,711,2,sickening,0
D5,711,2,rancid,0
D5,711,2,putrid foul,0
D5,711,2,vanilla,0
D5,711,2,dirty linen,0
D5,711,2,urine,0
D5,711,2,sharp pungent,0
D5,711,2,ammonia,0
D5,711,2,chemical,0
D5,711,2,cleaning fluid,0
D5,711,2,musty moldy,0
D5,712,1,sweet,1
D5,712,1,fragrant,1
D5,712,1,aromatic,0
D5,712,1,musky,0
D5,712,1,bitter,0
D5,712,1,stale,0
D5,712,1,sweaty,0
D5,712,1,light,1
D5,712,1,heavy,0
D5,712,1,rotten fruit,0
D5,712,1,sickening,0
D5,712,1,rancid,0
D5,712,1,putrid foul,0
D5,712,1,vanilla,2
D5,712,1,dirty linen,0
D5,712,1,urine,0
D5,712,1,sharp pungent,0
D5,712,1,ammonia,0
D5,712,1,chemical,0
D5,712,1,cleaning fluid,0
D5,712,1,musty moldy,0
D5,712,2,sweet,1
D5,712,2,fragrant,1
D5,712,2,aromatic,0
D5,712,2,musky,0
D5,712,2,bitter,0
D5,712,2,stale,0
D5,712,2,sweaty,0
D5,712,2,light,2
D5,712,2,heavy,0
D5,712,2,rotten fruit,0
D5,712,2,sickening,0
D5,712,2,rancid,0
D5,712,2,putrid foul,0
D5,712,2,vanilla,0
D5,712,2,dirty linen,0
D5,712,2,urine,0
D5,712,2,sharp pungent,0
D5,712,2,ammonia,0
D5,712,2,chemical,0
D5,712,2,cleaning fluid,0
D5,712,2,musty moldy,0
D5,713,1,sweet,0
D5,713,1,fragrant,0
D5,713,1,aromatic,0
D5,713,1,musky,5
D5,713,1,bitter,0
D5,713,1,stale,0
D5,713,1,sweaty,0
D5,713,1,light,0
D5,713,1,heavy,5
D5,713,1,rotten fruit,0
D5,713,1,sickening,0
D5,713,1,rancid,0
D5,713,1,putrid foul,0
D5,713,1,vanilla,0
D5,713,1,dirty linen,0
D5,713,1,urine,5
D5,713,1,sharp pungent,0
D5,713,1,ammonia,0
D5,713,1,chemical,0
D5,713,1,cleaning fluid,0
D5,713,1,musty moldy,0
D5,713,2,sweet,0
D5,713,2,fragrant,0
D5,713,2,aromatic,0
D5,713,2,musky,5
D5,713,2,bitter,3
D5,713,2,stale,3
D5,713,2,sweaty,3
D5,713,2,light,0
D5,713,2,heavy,4
D5,713,2,rotten fruit,0
D5,713,2,sickening,4
D5,713,2,rancid,0
D5,713,2,putrid foul,0
D5,713,2,vanilla,0
D5,713,2,dirty linen,0
D5,713,2,urine,0
D5,713,2,sharp pungent,0
D5,713,2,ammonia,0
D5,713,2,chemical,0
D5,713,2,cleaning fluid,0
D5,713,2,musty moldy,0
D5,714,1,sweet,0
D5,714,1,fragrant,0
D5,714,1,aromatic,0
D5,714,1,musky,0
D5,714,1,bitter,5
D5,714,1,stale,0
D5,714,1,sweaty,0
D5,714,1,light,0
D5,714,1,heavy,0
D5,714,1,rotten fruit,0
D5,714,1,sickening,0
D5,714,1,rancid,5
D5,714,1,putrid foul,0
D5,714,1,vanilla,0
D5,714,1,dirty linen,0
D5,714,1,urine,0
D5,714,1,sharp pungent,0
D5,714,1,ammonia,0
D5,714,1,chemical,0
D5,714,1,cleaning fluid,0
D5,714,1,musty moldy,0
D5,714,2,sweet,0
D5,714,2,fragrant,0
D5,714,2,aromatic,0
D5,714,2,musky,0
D5,714,2,bitter,0
D5,714,2,stale,5
D5,714,2,sweaty,0
D5,714,2,light,0
D5,714,2,heavy,0
D5,714,2,rotten fruit,0
D5,714,2,sickening,0
D5,714,2,rancid,0
D5,714,2,putrid foul,0
D5,714,2,vanilla,0
D5,714,2,dirty linen,0
D5,714,2,urine,5
D5,714,2,sharp pungent,0
D5,714,2,ammonia,0
D5,714,2,chemical,0
D5,714,2,cleaning fluid,0
D5,714,2,musty moldy,0
D5,715,1,sweet,0
D5,715,1,fragrant,0
D5,715,1,aromatic,0
D5,715,1,musky,0
D5,715,1,bitter,0
D5,715,1,stale,0
D5,715,1,sweaty,0
D5,715,1,light,0
D5,715,1,heavy,0
D5,715,1,rotten fruit,0
D5,715,1,sickening,0
D5,715,1,rancid,1
D5,715,1,putrid foul,0
D5,715,1,vanilla,0
D5,715,1,dirty linen,0
D5,715,1,urine,0
D5,715,1,sharp pungent,0
D5,715,1,ammonia,0
D5,715,1,chemical,1
D5,715,1,cleaning fluid,0
D5,715,1,musty moldy,0
D5,715,2,sweet,0
D5,715,2,fragrant,0
D5,715,2,aromatic,0
D5,715,2,musky,0
D5,715,2,bitter,0
D5,715,2,stale,0
D5,715,2,sweaty,0
D5,715,2,light,0
D5,715,2,heavy,0
D5,715,2,rotten fruit,0
D5,715,2,sickening,1
D5,715,2,rancid,0
D5,715,2,putrid foul,0
D5,715,2,vanilla,0
D5,715,2,dirty linen,0
D5,715,2,urine,0
D5,715,2,sharp pungent,0
D5,715,2,ammonia,0
D5,715,2,chemical,2
D5,715,2,cleaning fluid,0
D5,715,2,musty moldy,0
D5,716,1,sweet,4
D5,716,1,fragrant,4
D5,716,1,aromatic,2
D5,716,1,musky,2
D5,716,1,bitter,0
D5,716,1,stale,0
D5,716,1,sweaty,0
D5,716,1,light,3
D5,716,1,heavy,0
D5,716,1,rotten fruit,0
D5,716,1,sickening,0
D5,716,1,rancid,0
D5,716,1,putrid foul,0
D5,716,1,vanilla,4
D5,716,1,dirty linen,0
D5,716,1,urine,0
D5,716,1,sharp pungent,0
D5,716,1,ammonia,0
D5,716,1,chemical,0
D5,716,1,cleaning fluid,0
D5,716,1,musty moldy,0
D5,716,2,sweet,0
D5,716,2,fragrant,0
D5,716,2,aromatic,0
D5,716,2,musky,3
D5,716,2,bitter,0
D5,716,2,stale,0
D5,716,2,sweaty,4
D5,716,2,light,0
D5,716,2,heavy,2
D5,716,2,rotten fruit,0
D5,716,2,sickening,0
D5,716,2,rancid,0
D5,716,2,putrid foul,0
D5,716,2,vanilla,0
D5,716,2,dirty linen,0
D5,716,2,urine,0
D5,716,2,sharp pungent,1
D5,716,2,ammonia,0
D5,716,2,chemical,0
D5,716,2,cleaning fluid,0
D5,716,2,musty moldy,0
D5,719,1,sweet,3
D5,719,1,fragrant,0
D5,719,1,aromatic,0
D5,719,1,musky,0
D5,719,1,bitter,0
D5,719,1,stale,0
D5,719,1,sweaty,0
D5,719,1,light,1
D5,719,1,heavy,0
D5,719,1,rotten fruit,0
D5,719,1,sickening,0
D5,719,1,rancid,0
D5,719,1,putrid foul,0
D5,719,1,vanilla,0
D5,719,1,dirty linen,0
D5,719,1,urine,0
D5,719,1,sharp pungent,0
D5,719,1,ammonia,0
D5,719,1,chemical,0
D5,719,1,cleaning fluid,0
D5,719,1,musty moldy,0
D5,719,2,sweet,3
D5,719,2,fragrant,3
D5,719,2,aromatic,1
D5,719,2,musky,0
D5,719,2,bitter,1
D5,719,2,stale,0
D5,719,2,sweaty,0
D5,719,2,light,0
D5,719,2,heavy,0
D5,719,2,rotten fruit,0
D5,719,2,sickening,0
D5,719,2,rancid,0
D5,719,2,putrid foul,0
D5,719,2,vanilla,5
D5,719,2,dirty linen,0
D5,719,2,urine,0
D5,719,2,sharp pungent,0
D5,719,2,ammonia,0
D5,719,2,chemical,0
D5,719,2,cleaning fluid,0
D5,719,2,musty moldy,0
D5,720,1,sweet,0
D5,720,1,fragrant,0
D5,720,1,aromatic,0
D5,720,1,musky,0
D5,720,1,bitter,2
D5,720,1,stale,0
D5,720,1,sweaty,0
D5,720,1,light,0
D5,720,1,heavy,0
D5,720,1,rotten fruit,0
D5,720,1,sickening,0
D5,720,1,rancid,0
D5,720,1,putrid foul,0
D5,720,1,vanilla,0
D5,720,1,dirty linen,0
D5,720,1,urine,0
D5,720,1,sharp pungent,0
D5,720,1,ammonia,0
D5,720,1,chemical,3
D5,720,1,cleaning fluid,0
D5,720,1,musty moldy,0
D5,720,2,sweet,2
D5,720,2,fragrant,0
D5,720,2,aromatic,0
D5,720,2,musky,0
D5,720,2,bitter,0
D5,720,2,stale,0
D5,720,2,sweaty,0
D5,720,2,light,0
D5,720,2,heavy,0
D5,720,2,rotten fruit,0
D5,720,2,sickening,0
D5,720,2,rancid,0
D5,720,2,putrid foul,0
D5,720,2,vanilla,4
D5,720,2,dirty linen,0
D5,720,2,urine,0
D5,720,2,sharp pungent,0
D5,720,2,ammonia,0
D5,720,2,chemical,0
D5,720,2,cleaning fluid,0
D5,720,2,musty moldy,0
D5,721,1,sweet,0
D5,721,1,fragrant,0
D5,721,1,aromatic,0
D5,721,1,musky,0
D5,721,1,bitter,0
D5,721,1,stale,0
D5,721,1,sweaty,0
D5,721,1,light,0
D5,721,1,heavy,0
D5,721,1,rotten fruit,2
D5,721,1,sickening,0
D5,721,1,rancid,0
D5,721,1,putrid foul,0
D5,721,1,vanilla,0
D5,721,1,dirty linen,0
D5,721,1,urine,0
D5,721,1,sharp pungent,0
D5,721,1,ammonia,0
D5,721,1,chemical,0
D5,721,1,cleaning fluid,0
D5,721,1,musty moldy,0
D5,721,2,sweet,0
D5,721,2,fragrant,0
D5,721,2,aromatic,0
D5,721,2,musky,0
D5,721,2,bitter,0
D5,721,2,stale,0
D5,721,2,sweaty,0
D5,721,2,light,0
D5,721,2,heavy,4
D5,721,2,rotten fruit,0
D5,721,2,sickening,0
D5,721,2,rancid,0
D5,721,2,putrid foul,0
D5,721,2,vanilla,0
D5,721,2,dirty linen,0
D5,721,2,urine,0
D5,721,2,sharp pungent,0
D5,721,2,ammonia,0
D5,721,2,chemical,0
D5,721,2,cleaning fluid,0
D5,721,2,musty moldy,0
D5,723,1,sweet,0
D5,723,1,fragrant,1
D5,723,1,aromatic,0
D5,723,1,musky,0
D5,723,1,bitter,4
D5,723,1,stale,2
D5,723,1,sweaty,3
D5,723,1,light,0
D5,723,1,heavy,5
D5,723,1,rotten fruit,2
D5,723,1,sickening,1
D5,723,1,rancid,3
D5,723,1,putrid foul,2
D5,723,1,vanilla,0
D5,723,1,dirty linen,0
D5,723,1,urine,2
D5,723,1,sharp pungent,0
D5,723,1,ammonia,2
D5,723,1,chemical,0
D5,723,1,cleaning fluid,0
D5,723,1,musty moldy,1
D5,723,2,sweet,0
D5,723,2,fragrant,0
D5,723,2,aromatic,0
D5,723,2,musky,3
D5,723,2,bitter,5
D5,723,2,stale,2
D5,723,2,sweaty,3
D5,723,2,light,0
D5,723,2,heavy,5
D5,723,2,rotten fruit,5
D5,723,2,sickening,3
D5,723,2,rancid,3
D5,723,2,putrid foul,0
D5,723,2,vanilla,0
D5,723,2,dirty linen,3
D5,723,2,urine,0
D5,723,2,sharp pungent,3
D5,723,2,ammonia,0
D5,723,2,chemical,0
D5,723,2,cleaning fluid,0
D5,723,2,musty moldy,0
D5,724,1,sweet,1
D5,724,1,fragrant,0
D5,724,1,aromatic,0
D5,724,1,musky,0
D5,724,1,bitter,0
D5,724,1,stale,0
D5,724,1,sweaty,0
D5,724,1,light,0
D5,724,1,heavy,0
D5,724,1,rotten fruit,0
D5,724,1,sickening,0
D5,724,1,rancid,0
D5,724,1,putrid foul,0
D5,724,1,vanilla,0
D5,724,1,dirty linen,0
D5,724,1,urine,0
D5,724,1,sharp pungent,0
D5,724,1,ammonia,0
D5,724,1,chemical,2
D5,724,1,cleaning fluid,0
D5,724,1,musty moldy,0
D5,724,2,sweet,0
D5,724,2,fragrant,0
D5,724,2,aromatic,0
D5,724,2,musky,0
D5,724,2,bitter,0
D5,724,2,stale,0
D5,724,2,sweaty,0
D5,724,2,light,0
D5,724,2,heavy,0
D5,724,2,rotten fruit,0
D5,724,2,sickening,0
D5,724,2,rancid,0
D5,724,2,putrid foul,0
D5,724,2,vanilla,0
D5,724,2,dirty linen,0
D5,724,2,urine,0
D5,724,2,sharp pungent,0
D5,724,2,ammonia,0
D5,724,2,chemical,0
D5,724,2,cleaning fluid,3
D5,724,2,musty moldy,0
D5,725,1,sweet,0
D5,725,1,fragrant,0
D5,725,1,aromatic,0
D5,725,1,musky,0
D5,725,1,bitter,0
D5,725,1,stale,0
D5,725,1,sweaty,0
D5,725,1,light,0
D5,725,1,heavy,1
D5,725,1,rotten fruit,2
D5,725,1,sickening,0
D5,725,1,rancid,1
D5,725,1,putrid foul,1
D5,725,1,vanilla,0
D5,725,1,dirty linen,0
D5,725,1,urine,0
D5,725,1,sharp pungent,0
D5,725,1,ammonia,4
D5,725,1,chemical,5
D5,725,1,cleaning fluid,0
D5,725,1,musty moldy,0
D5,725,2,sweet,0
D5,725,2,fragrant,0
D5,725,2,aromatic,0
D5,725,2,musky,0
D5,725,2,bitter,0
D5,725,2,stale,0
D5,725,2,sweaty,0
D5,725,2,light,0
D5,725,2,heavy,2
D5,725,2,rotten fruit,4
D5,725,2,sickening,0
D5,725,2,rancid,2
D5,725,2,putrid foul,4
D5,725,2,vanilla,0
D5,725,2,dirty linen,0
D5,725,2,urine,0
D5,725,2,sharp pungent,0
D5,725,2,ammonia,2
D5,725,2,chemical,0
D5,725,2,cleaning fluid,0
D5,725,2,musty moldy,0
D5,727,1,sweet,0
D5,727,1,fragrant,0
D5,727,1,aromatic,0
D5,727,1,musky,2
D5,727,1,bitter,0
D5,727,1,stale,1
D5,727,1,sweaty,2
D5,727,1,light,0
D5,727,1,heavy,1
D5,727,1,rotten fruit,0
D5,727,1,sickening,1
D5,727,1,rancid,0
D5,727,1,putrid foul,0
D5,727,1,vanilla,0
D5,727,1,dirty linen,0
D5,727,1,urine,0
D5,727,1,sharp pungent,0
D5,727,1,ammonia,0
D5,727,1,chemical,0
D5,727,1,cleaning fluid,0
D5,727,1,musty moldy,0
D5,727,2,sweet,0
D5,727,2,fragrant,0
D5,727,2,aromatic,0
D5,727,2,musky,0
D5,727,2,bitter,0
D5,727,2,stale,0
D5,727,2,sweaty,0
D5,727,2,light,0
D5,727,2,heavy,1
D5,727,2,rotten fruit,0
D5,727,2,sickening,0
D5,727,2,rancid,0
D5,727,2,putrid foul,0
D5,727,2,vanilla,0
D5,727,2,dirty linen,0
D5,727,2,urine,0
D5,727,2,sharp pungent,0
D5,727,2,ammonia,0
D5,727,2,chemical,0
D5,727,2,cleaning fluid,0
D5,727,2,musty moldy,0
D5,728,1,sweet,0
D5,728,1,fragrant,0
D5,728,1,aromatic,0
D5,728,1,musky,0
D5,728,1,bitter,3
D5,728,1,stale,0
D5,728,1,sweaty,0
D5,728,1,light,0
D5,728,1,heavy,0
D5,728,1,rotten fruit,1
D5,728,1,sickening,2
D5,728,1,rancid,0
D5,728,1,putrid foul,1
D5,728,1,vanilla,0
D5,728,1,dirty linen,0
D5,728,1,urine,0
D5,728,1,sharp pungent,0
D5,728,1,ammonia,0
D5,728,1,chemical,0
D5,728,1,cleaning fluid,0
D5,728,1,musty moldy,0
D5,728,2,sweet,0
D5,728,2,fragrant,0
D5,728,2,aromatic,0
D5,728,2,musky,0
D5,728,2,bitter,0
D5,728,2,stale,0
D5,728,2,sweaty,0
D5,728,2,light,0
D5,728,2,heavy,5
D5,728,2,rotten fruit,0
D5,728,2,sickening,0
D5,728,2,rancid,0
D5,728,2,putrid foul,0
D5,728,2,vanilla,0
D5,728,2,dirty linen,0
D5,728,2,urine,0
D5,728,2,sharp pungent,0
D5,728,2,ammonia,0
D5,728,2,chemical,0
D5,728,2,cleaning fluid,0
D5,728,2,musty moldy,0
D5,731,1,sweet,0
D5,731,1,fragrant,0
D5,731,1,aromatic,0
D5,731,1,musky,3
D5,731,1,bitter,0
D5,731,1,stale,4
D5,731,1,sweaty,0
D5,731,1,light,0
D5,731,1,heavy,2
D5,731,1,rotten fruit,0
D5,731,1,sickening,1
D5,731,1,rancid,2
D5,731,1,putrid foul,2
D5,731,1,vanilla,0
D5,731,1,dirty linen,3
D5,731,1,urine,1
D5,731,1,sharp pungent,0
D5,731,1,ammonia,0
D5,731,1,chemical,0
D5,731,1,cleaning fluid,0
D5,731,1,musty moldy,0
D5,731,2,sweet,2
D5,731,2,fragrant,2
D5,731,2,aromatic,3
D5,731,2,musky,2
D5,731,2,bitter,0
D5,731,2,stale,0
D5,731,2,sweaty,0
D5,731,2,light,2
D5,731,2,heavy,0
D5,731,2,rotten fruit,0
D5,731,2,sickening,0
D5,731,2,rancid,0
D5,731,2,putrid foul,0
D5,731,2,vanilla,0
D5,731,2,dirty linen,0
D5,731,2,urine,0
D5,731,2,sharp pungent,0
D5,731,2,ammonia,0
D5,731,2,chemical,0
D5,731,2,cleaning fluid,0
D5,731,2,musty moldy,1
D5,732,1,sweet,0
D5,732,1,fragrant,5
D5,732,1,aromatic,0
D5,732,1,musky,0
D5,732,1,bitter,0
D5,732,1,stale,0
D5,732,1,sweaty,0
D5,732,1,light,5
D5,732,1,heavy,0
D5,732,1,rotten fruit,0
D5,732,1,sickening,0
D5,732,1,rancid,0
D5,732,1,putrid foul,0
D5,732,1,vanilla,5
D5,732,1,dirty linen,0
D5,732,1,urine,0
D5,732,1,sharp pungent,0
D5,732,1,ammonia,0
D5,732,1,chemical,0
D5,732,1,cleaning fluid,0
D5,732,1,musty moldy,0
D5,732,2,sweet,0
D5,732,2,fragrant,0
D5,732,2,aromatic,0
D5,732,2,musky,0
D5,732,2,bitter,0
D5,732,2,stale,0
D5,732,2,sweaty,0
D5,732,2,light,1
D5,732,2,heavy,0
D5,732,2,rotten fruit,0
D5,732,2,sickening,0
D5,732,2,rancid,0
D5,732,2,putrid foul,0
D5,732,2,vanilla,1
D5,732,2,dirty linen,0
D5,732,2,urine,0
D5,732,2,sharp pungent,0
D5,732,2,ammonia,0
D5,732,2,chemical,0
D5,732,2,cleaning fluid,0
D5,732,2,musty moldy,0
D5,733,1,sweet,0
D5,733,1,fragrant,0
D5,733,1,aromatic,0
D5,733,1,musky,0
D5,733,1,bitter,0
D5,733,1,stale,0
D5,733,1,sweaty,0
D5,733,1,light,1
D5,733,1,heavy,0
D5,733,1,rotten fruit,0
D5,733,1,sickening,0
D5,733,1,rancid,0
D5,733,1,putrid foul,0
D5,733,1,vanilla,0
D5,733,1,dirty linen,0
D5,733,1,urine,0
D5,733,1,sharp pungent,1
D5,733,1,ammonia,0
D5,733,1,chemical,1
D5,733,1,cleaning fluid,0
D5,733,1,musty moldy,0
D5,733,2,sweet,1
D5,733,2,fragrant,2
D5,733,2,aromatic,0
D5,733,2,musky,1
D5,733,2,bitter,0
D5,733,2,stale,0
D5,733,2,sweaty,0
D5,733,2,light,0
D5,733,2,heavy,0
D5,733,2,rotten fruit,0
D5,733,2,sickening,0
D5,733,2,rancid,0
D5,733,2,putrid foul,0
D5,733,2,vanilla,0
D5,733,2,dirty linen,0
D5,733,2,urine,0
D5,733,2,sharp pungent,0
D5,733,2,ammonia,0
D5,733,2,chemical,0
D5,733,2,cleaning fluid,0
D5,733,2,musty moldy,0
D5,735,1,sweet,0
D5,735,1,fragrant,0
D5,735,1,aromatic,0
D5,735,1,musky,0
D5,735,1,bitter,0
D5,735,1,stale,1
D5,735,1,sweaty,0
D5,735,1,light,0
D5,735,1,heavy,0
D5,735,1,rotten fruit,0
D5,735,1,sickening,0
D5,735,1,rancid,0
D5,735,1,putrid foul,0
D5,735,1,vanilla,0
D5,735,1,dirty linen,0
D5,735,1,urine,0
D5,735,1,sharp pungent,0
D5,735,1,ammonia,0
D5,735,1,chemical,0
D5,735,1,cleaning fluid,1
D5,735,1,musty moldy,0
D5,735,2,sweet,0
D5,735,2,fragrant,0
D5,735,2,aromatic,0
D5,735,2,musky,0
D5,735,2,bitter,0
D5,735,2,stale,0
D5,735,2,sweaty,1
D5,735,2,light,0
D5,735,2,heavy,0
D5,735,2,rotten fruit,0
D5,735,2,sickening,0
D5,735,2,rancid,0
D5,735,2,putrid foul,0
D5,735,2,vanilla,0
D5,735,2,dirty linen,0
D5,735,2,urine,0
D5,735,2,sharp pungent,0
D5,735,2,ammonia,0
D5,735,2,chemical,0
D5,735,2,cleaning fluid,0
D5,735,2,musty moldy,0
D5,737,1,sweet,0
D5,737,1,fragrant,0
D5,737,1,aromatic,2
D5,737,1,musky,0
D5,737,1,bitter,0
D5,737,1,stale,0
D5,737,1,sweaty,0
D5,737,1,light,0
D5,737,1,heavy,0
D5,737,1,rotten fruit,0
D5,737,1,sickening,0
D5,737,1,rancid,0
D5,737,1,putrid foul,0
D5,737,1,vanilla,3
D5,737,1,dirty linen,0
D5,737,1,urine,0
D5,737,1,sharp pungent,0
D5,737,1,ammonia,0
D5,737,1,chemical,0
D5,737,1,cleaning fluid,0
D5,737,1,musty moldy,0
D5,737,2,sweet,1
D5,737,2,fragrant,1
D5,737,2,aromatic,0
D5,737,2,musky,0
D5,737,2,bitter,0
D5,737,2,stale,0
D5,737,2,sweaty,0
D5,737,2,light,0
D5,737,2,heavy,0
D5,737,2,rotten fruit,0
D5,737,2,sickening,0
D5,737,2,rancid,0
D5,737,2,putrid foul,0
D5,737,2,vanilla,0
D5,737,2,dirty linen,0
D5,737,2,urine,0
D5,737,2,sharp pungent,0
D5,737,2,ammonia,0
D5,737,2,chemical,0
D5,737,2,cleaning fluid,0
D5,737,2,musty moldy,0
D5,738,1,sweet,1
D5,738,1,fragrant,1
D5,738,1,aromatic,1
D5,738,1,musky,0
D5,738,1,bitter,0
D5,738,1,stale,0
D5,738,1,sweaty,0
D5,738,1,light,1
D5,738,1,heavy,0
D5,738,1,rotten fruit,1
D5,738,1,sickening,0
D5,738,1,rancid,0
D5,738,1,putrid foul,0
D5,738,1,vanilla,0
D5,738,1,dirty linen,0
D5,738,1,urine,0
D5,738,1,sharp pungent,0
D5,738,1,ammonia,0
D5,738,1,chemical,0
D5,738,1,cleaning fluid,0
D5,738,1,musty moldy,0
D5,738,2,sweet,1
D5,738,2,fragrant,1
D5,738,2,aromatic,0
D5,738,2,musky,0
D5,738,2,bitter,0
D5,738,2,stale,0
D5,738,2,sweaty,0
D5,738,2,light,0
D5,738,2,heavy,0
D5,738,2,rotten fruit,1
D5,738,2,sickening,0
D5,738,2,rancid,0
D5,738,2,putrid foul,0
D5,738,2,vanilla,0
D5,738,2,dirty linen,0
D5,738,2,urine,0
D5,738,2,sharp pungent,0
D5,738,2,ammonia,0
D5,738,2,chemical,0
D5,738,2,cleaning fluid,0
D5,738,2,musty moldy,0
D5,739,1,sweet,0
D5,739,1,fragrant,0
D5,739,1,aromatic,0
D5,739,1,musky,3
D5,739,1,bitter,0
D5,739,1,stale,0
D5,739,1,sweaty,0
D5,739,1,light,0
D5,739,1,heavy,2
D5,739,1,rotten fruit,0
D5,739,1,sickening,0
D5,739,1,rancid,0
D5,739,1,putrid foul,0
D5,739,1,vanilla,0
D5,739,1,dirty linen,1
D5,739,1,urine,0
D5,739,1,sharp pungent,0
D5,739,1,ammonia,0
D5,739,1,chemical,0
D5,739,1,cleaning fluid,0
D5,739,1,musty moldy,0
D5,739,2,sweet,0
D5,739,2,fragrant,0
D5,739,2,aromatic,0
D5,739,2,musky,3
D5,739,2,bitter,0
D5,739,2,stale,3
D5,739,2,sweaty,0
D5,739,2,light,0
D5,739,2,heavy,0
D5,739,2,rotten fruit,0
D5,739,2,sickening,3
D5,739,2,rancid,0
D5,739,2,putrid foul,0
D5,739,2,vanilla,0
D5,739,2,dirty linen,0
D5,739,2,urine,0
D5,739,2,sharp pungent,0
D5,739,2,ammonia,0
D5,739,2,chemical,0
D5,739,2,cleaning fluid,0
D5,739,2,musty moldy,0
D5,740,1,sweet,0
D5,740,1,fragrant,0
D5,740,1,aromatic,0
D5,740,1,musky,0
D5,740,1,bitter,0
D5,740,1,stale,0
D5,740,1,sweaty,0
D5,740,1,light,0
D5,740,1,heavy,0
D5,740,1,rotten fruit,0
D5,740,1,sickening,0
D5,740,1,rancid,0
D5,740,1,putrid foul,0
D5,740,1,vanilla,0
D5,740,1,dirty linen,0
D5,740,1,urine,0
D5,740,1,sharp pungent,0
D5,740,1,ammonia,0
D5,740,1,chemical,0
D5,740,1,cleaning fluid,0
D5,740,1,musty moldy,0
D5,740,2,sweet,0
D5,740,2,fragrant,0
D5,740,2,aromatic,0
D5,740,2,musky,0
D5,740,2,bitter,0
D5,740,2,stale,0
D5,740,2,sweaty,0
D5,740,2,light,1
D5,740,2,heavy,0
D5,740,2,rotten fruit,0
D5,740,2,sickening,0
D5,740,2,rancid,0
D5,740,2,putrid foul,0
D5,740,2,vanilla,0
D5,740,2,dirty linen,0
D5,740,2,urine,0
D5,740,2,sharp pungent,0
D5,740,2,ammonia,0
D5,740,2,chemical,0
D5,740,2,cleaning fluid,0
D5,740,2,musty moldy,0
D5,743,1,sweet,0
D5,743,1,fragrant,0
D5,743,1,aromatic,0
D5,743,1,musky,0
D5,743,1,bitter,4
D5,743,1,stale,0
D5,743,1,sweaty,0
D5,743,1,light,0
D5,743,1,heavy,0
D5,743,1,rotten fruit,0
D5,743,1,sickening,3
D5,743,1,rancid,0
D5,743,1,putrid foul,0
D5,743,1,vanilla,0
D5,743,1,dirty linen,0
D5,743,1,urine,0
D5,743,1,sharp pungent,3
D5,743,1,ammonia,0
D5,743,1,chemical,0
D5,743,1,cleaning fluid,0
D5,743,1,musty moldy,0
D5,743,2,sweet,0
D5,743,2,fragrant,0
D5,743,2,aromatic,0
D5,743,2,musky,0
D5,743,2,bitter,0
D5,743,2,stale,4
D5,743,2,sweaty,5
D5,743,2,light,0
D5,743,2,heavy,0
D5,743,2,rotten fruit,0
D5,743,2,sickening,2
D5,743,2,rancid,2
D5,743,2,putrid foul,0
D5,743,2,vanilla,0
D5,743,2,dirty linen,5
D5,743,2,urine,0
D5,743,2,sharp pungent,0
D5,743,2,ammonia,0
D5,743,2,chemical,0
D5,743,2,cleaning fluid,0
D5,743,2,musty moldy,0
D5,745,1,sweet,0
D5,745,1,fragrant,0
D5,745,1,aromatic,0
D5,745,1,musky,0
D5,745,1,bitter,0
D5,745,1,stale,0
D5,745,1,sweaty,0
D5,745,1,light,0
D5,745,1,heavy,0
D5,745,1,rotten fruit,0
D5,745,1,sickening,0
D5,745,1,rancid,0
D5,745,1,putrid foul,0
D5,745,1,vanilla,0
D5,745,1,dirty linen,0
D5,745,1,urine,0
D5,745,1,sharp pungent,0
D5,745,1,ammonia,0
D5,745,1,chemical,0
D5,745,1,cleaning fluid,0
D5,745,1,musty moldy,0
D5,745,2,sweet,0
D5,745,2,fragrant,0
D5,745,2,aromatic,0
D5,745,2,musky,0
D5,745,2,bitter,0
D5,745,2,stale,0
D5,745,2,sweaty,0
D5,745,2,light,5
D5,745,2,heavy,0
D5,745,2,rotten fruit,0
D5,745,2,sickening,0
D5,745,2,rancid,0
D5,745,2,putrid foul,0
D5,745,2,vanilla,0
D5,745,2,dirty linen,0
D5,745,2,urine,0
D5,745,2,sharp pungent,0
D5,745,2,ammonia,0
D5,745,2,chemical,0
D5,745,2,cleaning fluid,0
D5,745,2,musty moldy,0
D5,746,1,sweet,3
D5,746,1,fragrant,0
D5,746,1,aromatic,0
D5,746,1,musky,0
D5,746,1,bitter,0
D5,746,1,stale,0
D5,746,1,sweaty,0
D5,746,1,light,0
D5,746,1,heavy,0
D5,746,1,rotten fruit,0
D5,746,1,sickening,0
D5,746,1,rancid,0
D5,746,1,putrid foul,0
D5,746,1,vanilla,0
D5,746,1,dirty linen,0
D5,746,1,urine,0
D5,746,1,sharp pungent,0
D5,746,1,ammonia,0
D5,746,1,chemical,0
D5,746,1,cleaning fluid,0
D5,746,1,musty moldy,0
D5,746,2,sweet,0
D5,746,2,fragrant,0
D5,746,2,aromatic,0
D5,746,2,musky,0
D5,746,2,bitter,0
D5,746,2,stale,0
D5,746,2,sweaty,0
D5,746,2,light,0
D5,746,2,heavy,4
D5,746,2,rotten fruit,0
