CID,Primary Odor,Sub Odor
22310,Sweet,Sweet
22310,Terpenes/Pine/Lemon,Sweet
22310,Woody,Woody
22310,Woody/Resinous,Earthy
22311,Aromatic,Aromatic
22311,Aromatic,Herbal
22311,Buildingmaterials&construction,Woody
22311,Chemical/Hydrocarbon,Paint
22311,Chemical/Hydrocarbon,Petroleum
22311,Citrus,Citrus
22311,Citrus,Lemon
22311,Citrus,Orange
22311,Fragrant,Aromatic
22311,Fragrant,Herbal
22311,Fragrant,Orange
22311,Fragrant/Fruity,Citrus
22311,Fruity,Citrus
22311,Fruity,Lemon
22311,Fuel/GasStation/Solvent,Petroleum
22311,Grassy/Woody,Woody
22311,Herbaceous,Herbal
22311,Lemon,Citrus
22311,Lemon,Lemon
22311,Medicinal/Phenolic,Phenolic
22311,Minty,Aromatic
22311,Minty,Camphor
22311,Non-citrusfruity,Aromatic
22311,Non-fooditems,Petroleum
22311,Oriental,Resin
22311,Other,Penetrating
22311,Popcorn,Resin
22311,Popcorn,Woody
22311,Solvent/Hydrocarbon,Paint
22311,Sweet,Lemon
22311,Terpenes/Pine/Lemon,Lemon
22311,Terpenes/Pine/Lemon,Terpenic
22311,Vegetables,Lemon
22311,Vegetation,Herbal
22311,Woody,Phenolic
22311,Woody,Woody
22311,Woody/Resinous,Aromatic
22311,Woody/Resinous,Herbal
22318,Odorless,
22383,Alliaceous,Alliaceous
22383,Alliaceous,Garlic
22383,Alliaceous,Onion
22383,Chemical/Hydrocarbon,Sulphurous
22383,Food,Vegetable
22383,Foul,Pungent
22383,Fragrant/Fruity,Green
22383,Fruity,Durain
22383,Fruity,Tropical
22383,Green,Green
22383,Marshy/Septic/Sulphurous,Onion
22383,Marshy/Septic/Sulphurous,Sulphurous
22383,Nature,Sulphurous
22383,NoseFeel,Pungent
22383,Other,Strong
22383,Pungent,Pungent
22383,Sharp/Pungent,Pungent
22383,Sickening,Garlic
22383,Sickening,Onion
22383,Sickening,Pungent
22383,Sickening,Sulphurous
22383,Sulphur/Cabbage/Garlic,Garlic
22383,Sulphur/Cabbage/Garlic,Sulphurous
22383,Vegetables,Garlic
22383,Vegetables,Onion
22386,Beverage,Winey
22386,Chemical/Hydrocarbon,Alcohol
22386,Chemical/Hydrocarbon,Fusel
22386,Earthy/Musty/Moldy,Earthy/ Musty
22386,Earthy/Musty/Moldy,Musty
22386,Earthy/Musty/Moldy,Musty/Moldy
22386,Foul,Disagreeable
22386,Foul,Fermented
22386,Fragrant,Sweet
22386,Fragrant/Fruity,Green
22386,Fruity,Apple
22386,Fruity,Banana
22386,Fruity,Ripe
22386,Green,Green
22386,Lemon,Sweet
22386,Medicinal/Alcohol,Alcohol
22386,Minty,Sweet
22386,Non-citrusfruity,Banana
