CID,Name,MW,SMILES,IUPACName,abraham-2013,arctander-1960,bozza-cabinet,bushdid-2014,chae-2019,datta-cabinet,davison-2007,dravnieks-1985,enantiomers,flavornet,fleischmann-cabinet,fragrance-db,gerkin-cabinet,goodscents,gras,haddad-2008,leffingwell,mainland-cabinet,mainland-intensity,mainland-receptors,prestwick,rinberg-glomeruli,scott-2014,senselab,sigma-2014,smith-cabinet,sobel-2013,superscent,wakayama-2019
53425201,68804-02-4,189.3,CC1CC2C(C2(C)C)CC1=CCC#N,"3-(4,7,7-trimethyl-3-bicyclo[4.1.0]heptanylidene)propanenitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53426133,56681-06-2,188.26,CC1=C(C(=C(C=C1)C)C=CC(=O)C)C,"4-(2,3,6-trimethylphenyl)but-3-en-2-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53426546,"4-acetyl-2,5-dimethylfuran-3(2h)-one",154.16,CC1C(=O)C(=C(O1)C)C(=O)C,"4-acetyl-2,5-dimethylfuran-3-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53427914,13602-09-0,160.25,CCC(C)COC(C)OCC,1-(1-ethoxyethoxy)-2-methylbutane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53428090,238757-27-2,188.31,CCCCOC(C)OCCC(C)C,1-(1-butoxyethoxy)-3-methylbutane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53428112,253679-74-2,188.31,CCOC(C(C)C)OCCC(C)C,1-(1-ethoxy-2-methylpropoxy)-3-methylbutane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53428150,13442-92-7,202.33,CCCCCOC(C)OCCC(C)C,1-[1-(3-methylbutoxy)ethoxy]pentane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53428586,ethyl 2-methylpent-3-enoate,142.2,CCOC(=O)C(C)C=CC,ethyl 2-methylpent-3-enoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53428828,104468-21-5,170.25,CC(=C)CCOC(=O)C(C)(C)C,"3-methylbut-3-enyl 2,2-dimethylpropanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53430550,2-hexenoate,113.13,CCCC=CC(=O)[O-],hex-2-enoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53435896,"5-pentyl-1,4-dioxan-2-one",172.22,CCCCCC1COC(=O)CO1,"5-pentyl-1,4-dioxan-2-one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53436656,85554-64-9,226.35,CCCCCCOC(=O)C=CCCCCC,hexyl oct-2-enoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53437836,nonyl heptanoate,256.42,CCCCCCCCCOC(=O)CCCCCC,nonyl heptanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53438915,hydroxypentene,86.13,CCCC=CO,pent-1-en-1-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53438990,ctk8g8931,218.33,CC(=CCCC1(C2CC3C1(C3C2)C)C)C=O,"5-(2,3-dimethyl-3-tricyclo[2.2.1.02,6]heptanyl)-2-methylpent-2-enal",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53445325,ctk0h4241,128.21,CCCCCC=C(C)O,oct-2-en-2-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53471638,unii-701v2t2hq7,186.32,CC(C)CC(=O)SCC=C(C)C,S-(3-methylbut-2-enyl) 3-methylbutanethioate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53630039,ethylorthoformate,90.08,CCOC([O-])[O-],ethoxymethanediolate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53649670,hex-1-enyl benzoate,204.26,CCCCC=COC(=O)C1=CC=CC=C1,hex-1-enyl benzoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53664107,1-ethoxy-4-prop-1-enylbenzene,162.23,CCOC1=CC=C(C=C1)C=CC,1-ethoxy-4-prop-1-enylbenzene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53666773,2-methyldec-6-en-5-one,168.28,CCCC=CC(=O)CCC(C)C,2-methyldec-6-en-5-one,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53680649,83247-41-0,196.29,CCCCC=COC(=O)C=CCCC,hex-1-enyl hex-2-enoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53683233,"6-decenal, (6e)-",154.25,CCCC=CCCCCC=O,dec-6-enal,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53686594,schembl11233599,324.5,CCCCOCCOC(C1=CC=CC=C1)OCCOCCCC,bis(2-butoxyethoxy)methylbenzene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53689298,"2,3,4,5,6,7-hexahydrooxecin-10-one",154.21,C1CCCOC(=O)C=CCC1,"2,3,4,5,6,7-hexahydrooxecin-10-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53698302,2-methylhept-1-enylbenzene,188.31,CCCCCC(=CC1=CC=CC=C1)C,2-methylhept-1-enylbenzene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53711837,nonenyl acetate,184.27,CCCCCCCC=COC(=O)C,non-1-enyl acetate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53713991,schembl11877599,194.27,CC(=C)[C@@H]1CCC(=C)[C@@H](C1)OC(=O)C,"[(1R,5R)-2-methylidene-5-prop-1-en-2-ylcyclohexyl] acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53722795,ctk8h4074,166.26,CC(=C(C)CCC(=CC=O)C)C,"3,6,7-trimethylocta-2,6-dienal",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53761233,75817-50-4,168.28,CCCCCC=CCC=CCO,"undeca-2,5-dien-1-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53763665,"2,4,6-decatrienal",150.22,CCCC=CC=CC=CC=O,"deca-2,4,6-trienal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53781394,schembl1357789,228.29,C1=CC=C(C=C1)CC(O)OCC2=CC=CC=C2,2-phenyl-1-phenylmethoxyethanol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53830717,schembl3224084,156.2,C1=CSC(=C1)C(=O)CCO,3-hydroxy-1-thiophen-2-ylpropan-1-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53836233,amber core,228.37,CC(C)(C)C1CCCCC1OCCCCO,4-(2-tert-butylcyclohexyl)oxybutan-1-ol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53837915,5622-73-1,142.26,CC=CCSCC=CC,1-but-2-enylsulfanylbut-2-ene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53846067,2-(1-butenyl)pyridine,133.19,CCC=CC1=CC=CC=N1,2-but-1-enylpyridine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53859205,methyl thiohexanoate,146.25,CCCCCC(=S)OC,O-methyl hexanethioate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53868341,"undecanoic acid, propyl ester",228.37,CCCCCCCCCCC(=O)OCCC,propyl undecanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53875618,farnesylideneacetone,260.4,CC(=CCCC(=CCCC(=CC=CC(=O)C)C)C)C,"6,10,14-trimethylpentadeca-3,5,9,13-tetraen-2-one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53882032,ctk8i1796,140.22,CCCC=CC(=O)CCC,non-5-en-4-one,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53888546,"3,7-dimethylocta-1,7-dienyl acetate",196.29,CC(CCCC(=C)C)C=COC(=O)C,"3,7-dimethylocta-1,7-dienyl acetate",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53903190,isodecenal,154.25,CC(C)CCCCC=CC=O,8-methylnon-2-enal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53903872,4-methylhex-4-enoic acid,128.17,CC=C(C)CCC(=O)O,4-methylhex-4-enoic acid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53930276,"1,3,5,7-undecatetraene, (z,z,e)-",148.24,CCCC=CC=CC=CC=C,"undeca-1,3,5,7-tetraene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53933623,schembl1716408,182.26,CCCCCC=CC=COC(=O)C,"nona-1,3-dienyl acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53935323,1-hex-3-enoxyhex-3-ene,182.3,CCC=CCCOCCC=CCC,1-hex-3-enoxyhex-3-ene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53943254,2-benzylheptanal,204.31,CCCCCC(CC1=CC=CC=C1)C=O,2-benzylheptanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53953985,schembl6709707,198.22,C1=CC=C(C=C1)C=C(C=O)C2=CC=CO2,2-(furan-2-yl)-3-phenylprop-2-enal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53955250,"hexenol, (e)-",100.16,CCCCC=CO,hex-1-en-1-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53959463,isoamyl undecanoate,256.42,CCCCCCCCCCC(=O)OCCC(C)C,3-methylbutyl undecanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53977245,decaen-1-yl acetate,198.3,CCCCCCCCC=COC(=O)C,dec-1-enyl acetate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53983240,schembl10389690,210.31,COC(=O)CC1CCCC2C1CCCC2,"methyl 2-(1,2,3,4,4a,5,6,7,8,8a-decahydronaphthalen-1-yl)acetate",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53998171,akos017514346,174.24,CC(C)C(=CC1=CC=CC=C1)C=O,2-benzylidene-3-methylbutanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54009296,oxolan-2-ylmethyl but-2-enoate,170.21,CC=CC(=O)OCC1CCCO1,oxolan-2-ylmethyl but-2-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54034681,octenol propionate,184.27,CCCCCCC=COC(=O)CC,oct-1-enyl propanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54038533,"2-propenoic acid, 3-(2-furanyl)-, butyl ester, (2e)-",194.23,CCCCOC(=O)C=CC1=CC=CO1,butyl 3-(furan-2-yl)prop-2-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54048924,ethyl 4-(acetylthio)butyrate,190.26,CCOC(=O)CCCSC(=O)C,ethyl 4-acetylsulfanylbutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54052443,schembl2835498,270.5,CCCCCCCCCCCCC(=O)OCC(C)C,2-methylpropyl tridecanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54056905,27185-78-0,208.3,CC1=C(C(CCC1=O)(C)C)C=CC(C)O,"3-(3-hydroxybut-1-enyl)-2,4,4-trimethylcyclohex-2-en-1-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54090188,dodec-1-enyl propanoate,240.38,CCCCCCCCCCC=COC(=O)CC,dodec-1-enyl propanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54106013,dec-1-enyl propanoate,212.33,CCCCCCCCC=COC(=O)CC,dec-1-enyl propanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54120287,2-decen-4-one,154.25,CCCCCCC(=O)C=CC,dec-2-en-4-one,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54127994,schembl1685743,192.21,C=CC(=O)OCC(C1=CC=CC=C1)O,(2-hydroxy-2-phenylethyl) prop-2-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54134573,"pentadeca-2,4,6-trienal",220.35,CCCCCCCCC=CC=CC=CC=O,"pentadeca-2,4,6-trienal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54134917,unii-o31x52frtv,158.24,CC[C@H](C)C(=O)OCC(C)C,2-methylpropyl (2S)-2-methylbutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54142174,26912-31-2,170.25,CCCCC=COC(=O)CCC,hex-1-enyl butanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54155447,propan-2-yl pent-2-enoate,142.2,CCC=CC(=O)OC(C)C,propan-2-yl pent-2-enoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54159794,schembl14890120,178.27,C1CC2C(C1)C3CC2CC3CC=O,"2-(8-tricyclo[5.2.1.02,6]decanyl)acetaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54183651,isobutylather,130.23,CCOC(C)CC(C)C,2-ethoxy-4-methylpentane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54218326,hexyl 4-cyclohexylbutanoate,254.41,CCCCCCOC(=O)CCCC1CCCCC1,hexyl 4-cyclohexylbutanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54238690,tetradecatrienal,206.32,CCCCCCCC=CC=CC=CC=O,"tetradeca-2,4,6-trienal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54239805,pent-2-en-2-yl formate,114.14,CCC=C(C)OC=O,pent-2-en-2-yl formate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54248186,7774-96-1,192.21,CC=CC1=CC(=C(C=C1)OC=O)OC,(2-methoxy-4-prop-1-enylphenyl) formate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54267077,schembl805653,172.26,CCCCCOC(=O)[C@@H](C)CC,pentyl (2S)-2-methylbutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54272351,"cyclopentadecenone, 3-methyl-",236.39,CC1=CC(=O)CCCCCCCCCCCC1,3-methylcyclopentadec-2-en-1-one,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54281757,(+/-)-isobutyl 3-methylthiobutyrate,190.31,CC(C)COC(=O)CC(C)SC,2-methylpropyl 3-methylsulfanylbutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54289683,dodecenon,182.3,CCCCCCCCC=CC(=O)C,dodec-3-en-2-one,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54319236,"4-(3,3,7-trimethylcyclohepten-1-yl)but-3-en-2-one",206.32,CC1CCCC(C=C1C=CC(=O)C)(C)C,"4-(3,3,7-trimethylcyclohepten-1-yl)but-3-en-2-one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54329025,sxalyjyygmqjtm-uhfffaoysa-n,234.38,CC(C)CC(=O)C=CC=C(C)CCC=C(C)C,"2,8,12-trimethyltrideca-5,7,11-trien-4-one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54343601,pent-3-ene-1-thiol,102.2,CC=CCCS,pent-3-ene-1-thiol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54383830,menthenethiol,170.32,CC1=CC(C(CC1)C(C)C)S,3-methyl-6-propan-2-ylcyclohex-2-ene-1-thiol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54394520,p-methylallylanisole,162.23,CC=CCC1=CC=C(C=C1)OC,1-but-2-enyl-4-methoxybenzene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54395009,schembl4946273,180.4,CCC1(CSSS1)CC,"4,4-diethyltrithiolane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54449870,196791-41-0,170.25,CCCCC=COC(=O)C(C)C,hex-1-enyl 2-methylpropanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54465990,isohexenol,100.16,CC(C)CC=CO,4-methylpent-1-en-1-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54478923,undec-1-enyl acetate,212.33,CCCCCCCCCC=COC(=O)C,undec-1-enyl acetate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54511161,but-2-enyl heptanoate,184.27,CCCCCCC(=O)OCC=CC,but-2-enyl heptanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54524556,ethyl 4-methylhex-4-enoate,156.22,CCOC(=O)CCC(=CC)C,ethyl 4-methylhex-4-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54531251,methyl dodec-2-enoate,212.33,CCCCCCCCCC=CC(=O)OC,methyl dodec-2-enoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54543211,schembl873105,254.41,CCCCCCCCC=CC(=O)OCCC(C)C,3-methylbutyl undec-2-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54543965,schembl1405044,222.37,CC1CC=CCCCCCCCCC(=O)C1,3-methylcyclotetradec-5-en-1-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54549210,schembl8965184,168.28,CCCCC[C@@H]1[C@H](CCC1=O)C,"(2R,3S)-3-methyl-2-pentylcyclopentan-1-one",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54608606,nsc659544,321.4,CC1=CC=C(C=C1)S(=O)(=O)/C(=C\N2CC(=O)NC2=S)/C#N,(Z)-2-(4-methylphenyl)sulfonyl-3-(4-oxo-2-sulfanylideneimidazolidin-1-yl)prop-2-enenitrile,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54611954,"(2z)-3,7-dimethylocta-2,6-dien-1-yl 3-oxobutanoate",238.32,CC(=CCC/C(=C\COC(=O)CC(=O)C)/C)C,"[(2Z)-3,7-dimethylocta-2,6-dienyl] 3-oxobutanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54670067,l-ascorbic acid,176.12,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,"(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
54675810,erythorbic acid,176.12,C([C@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,"(2R)-2-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54675830,4-hydroxybenzoate,137.11,C1=CC(=CC=C1C(=O)O)[O-],4-carboxyphenolate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54675850,salicylate,137.11,C1=CC=C(C(=C1)C(=O)O)[O-],2-carboxyphenolate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54675858,vanillate,167.14,COC1=C(C=CC(=C1)C(=O)O)[O-],4-carboxy-2-methoxyphenolate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54676038,dicumarol,336.3,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,4-hydroxy-3-[(4-hydroxy-2-oxochromen-3-yl)methyl]chromen-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54676228,piroxicam,331.3,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,"4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-yl-1lambda6,2-benzothiazine-3-carboxamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54676537,acenocoumarol,353.3,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,4-hydroxy-3-[1-(4-nitrophenyl)-3-oxobutyl]chromen-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54676540,ac1o8pzj,602.6,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNC(CCCCN)C(=O)O)N(C)C)O,"2-[[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]methylamino]-6-aminohexanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54676860,dl-ascorbic acid,176.12,C(C(C1C(=C(C(=O)O1)O)O)O)O,"2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54677470,meloxicam,351.4,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,"4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54677971,tenoxicam,337.4,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,"4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-ylthieno[2,3-e]thiazine-3-carboxamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54677972,isoxicam,335.34,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,"4-hydroxy-2-methyl-N-(5-methyl-1,2-oxazol-3-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54678486,warfarin,308.3,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54678490,bephenium hydroxynaphthoate,443.5,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2.C1=CC=C2C=C(C(=CC2=C1)C(=O)O)[O-],benzyl-dimethyl-(2-phenoxyethyl)azanium;3-carboxynaphthalen-2-olate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
