sub ID,recording,cell,odor series,region
170608_bank1_62_41_P,170608_bank1,62,41,P
170608_bank1_63_41_P,170608_bank1,63,41,P
170608_bank1_64_41_P,170608_bank1,64,41,P
170608_bank1_65_41_P,170608_bank1,65,41,P
170608_bank1_66_41_P,170608_bank1,66,41,P
170608_bank1_67_41_P,170608_bank1,67,41,P
170608_bank1_68_41_P,170608_bank1,68,41,P
170608_bank1_69_41_P,170608_bank1,69,41,P
170608_bank1_70_41_P,170608_bank1,70,41,P
170608_bank1_71_41_P,170608_bank1,71,41,P
170608_bank1_72_41_P,170608_bank1,72,41,P
170608_bank1_73_41_P,170608_bank1,73,41,P
170608_bank1_74_41_P,170608_bank1,74,41,P
170608_bank1_75_41_P,170608_bank1,75,41,P
170608_bank1_76_41_P,170608_bank1,76,41,P
170608_bank1_77_41_P,170608_bank1,77,41,P
170608_bank1_0_42_P,170608_bank1,0,42,P
170608_bank1_1_42_P,170608_bank1,1,42,P
170608_bank1_2_42_P,170608_bank1,2,42,P
170608_bank1_3_42_P,170608_bank1,3,42,P
170608_bank1_4_42_P,170608_bank1,4,42,P
170608_bank1_5_42_P,170608_bank1,5,42,P
170608_bank1_6_42_P,170608_bank1,6,42,P
170608_bank1_7_42_P,170608_bank1,7,42,P
170608_bank1_8_42_P,170608_bank1,8,42,P
170608_bank1_9_42_P,170608_bank1,9,42,P
170608_bank1_10_42_P,170608_bank1,10,42,P
170608_bank1_11_42_P,170608_bank1,11,42,P
170608_bank1_12_42_P,170608_bank1,12,42,P
170608_bank1_13_42_P,170608_bank1,13,42,P
170608_bank1_14_42_P,170608_bank1,14,42,P
170608_bank1_15_42_P,170608_bank1,15,42,P
170608_bank1_16_42_P,170608_bank1,16,42,P
170608_bank1_17_42_P,170608_bank1,17,42,P
170608_bank1_18_42_P,170608_bank1,18,42,P
170608_bank1_19_42_P,170608_bank1,19,42,P
170608_bank1_20_42_P,170608_bank1,20,42,P
170608_bank1_21_42_P,170608_bank1,21,42,P
170608_bank1_22_42_P,170608_bank1,22,42,P
170608_bank1_23_42_P,170608_bank1,23,42,P
170608_bank1_24_42_P,170608_bank1,24,42,P
170608_bank1_25_42_P,170608_bank1,25,42,P
170608_bank1_26_42_P,170608_bank1,26,42,P
170608_bank1_27_42_P,170608_bank1,27,42,P
170608_bank1_28_42_P,170608_bank1,28,42,P
170608_bank1_29_42_P,170608_bank1,29,42,P
170608_bank1_30_42_P,170608_bank1,30,42,P
170608_bank1_31_42_P,170608_bank1,31,42,P
170608_bank1_32_42_P,170608_bank1,32,42,P
170608_bank1_33_42_P,170608_bank1,33,42,P
170608_bank1_34_42_P,170608_bank1,34,42,P
170608_bank1_35_42_P,170608_bank1,35,42,P
170608_bank1_36_42_P,170608_bank1,36,42,P
170608_bank1_37_42_P,170608_bank1,37,42,P
170608_bank1_38_42_P,170608_bank1,38,42,P
170608_bank1_39_42_P,170608_bank1,39,42,P
170608_bank1_40_42_P,170608_bank1,40,42,P
170608_bank1_41_42_P,170608_bank1,41,42,P
170608_bank1_42_42_P,170608_bank1,42,42,P
170608_bank1_43_42_P,170608_bank1,43,42,P
170608_bank1_44_42_P,170608_bank1,44,42,P
170608_bank1_45_42_P,170608_bank1,45,42,P
170608_bank1_46_42_P,170608_bank1,46,42,P
170608_bank1_47_42_P,170608_bank1,47,42,P
170608_bank1_48_42_P,170608_bank1,48,42,P
170608_bank1_49_42_P,170608_bank1,49,42,P
170608_bank1_50_42_P,170608_bank1,50,42,P
170608_bank1_51_42_P,170608_bank1,51,42,P
170608_bank1_52_42_P,170608_bank1,52,42,P
170608_bank1_53_42_P,170608_bank1,53,42,P
170608_bank1_54_42_P,170608_bank1,54,42,P
170608_bank1_55_42_P,170608_bank1,55,42,P
170608_bank1_56_42_P,170608_bank1,56,42,P
170608_bank1_57_42_P,170608_bank1,57,42,P
170608_bank1_58_42_P,170608_bank1,58,42,P
170608_bank1_59_42_P,170608_bank1,59,42,P
170608_bank1_60_42_P,170608_bank1,60,42,P
170608_bank1_61_42_P,170608_bank1,61,42,P
170608_bank1_62_42_P,170608_bank1,62,42,P
170608_bank1_63_42_P,170608_bank1,63,42,P
170608_bank1_64_42_P,170608_bank1,64,42,P
170608_bank1_65_42_P,170608_bank1,65,42,P
170608_bank1_66_42_P,170608_bank1,66,42,P
170608_bank1_67_42_P,170608_bank1,67,42,P
170608_bank1_68_42_P,170608_bank1,68,42,P
170608_bank1_69_42_P,170608_bank1,69,42,P
170608_bank1_70_42_P,170608_bank1,70,42,P
170608_bank1_71_42_P,170608_bank1,71,42,P
170608_bank1_72_42_P,170608_bank1,72,42,P
170608_bank1_73_42_P,170608_bank1,73,42,P
170608_bank1_74_42_P,170608_bank1,74,42,P
170608_bank1_75_42_P,170608_bank1,75,42,P
170608_bank1_76_42_P,170608_bank1,76,42,P
170608_bank1_77_42_P,170608_bank1,77,42,P
170608_bank1_0_43_P,170608_bank1,0,43,P
170608_bank1_1_43_P,170608_bank1,1,43,P
170608_bank1_2_43_P,170608_bank1,2,43,P
170608_bank1_3_43_P,170608_bank1,3,43,P
170608_bank1_4_43_P,170608_bank1,4,43,P
170608_bank1_5_43_P,170608_bank1,5,43,P
170608_bank1_6_43_P,170608_bank1,6,43,P
170608_bank1_7_43_P,170608_bank1,7,43,P
170608_bank1_8_43_P,170608_bank1,8,43,P
170608_bank1_9_43_P,170608_bank1,9,43,P
170608_bank1_10_43_P,170608_bank1,10,43,P
170608_bank1_11_43_P,170608_bank1,11,43,P
170608_bank1_12_43_P,170608_bank1,12,43,P
170608_bank1_13_43_P,170608_bank1,13,43,P
170608_bank1_14_43_P,170608_bank1,14,43,P
170608_bank1_15_43_P,170608_bank1,15,43,P
170608_bank1_16_43_P,170608_bank1,16,43,P
170608_bank1_17_43_P,170608_bank1,17,43,P
170608_bank1_18_43_P,170608_bank1,18,43,P
170608_bank1_19_43_P,170608_bank1,19,43,P
170608_bank1_20_43_P,170608_bank1,20,43,P
170608_bank1_21_43_P,170608_bank1,21,43,P
170608_bank1_22_43_P,170608_bank1,22,43,P
170608_bank1_23_43_P,170608_bank1,23,43,P
170608_bank1_24_43_P,170608_bank1,24,43,P
170608_bank1_25_43_P,170608_bank1,25,43,P
170608_bank1_26_43_P,170608_bank1,26,43,P
170608_bank1_27_43_P,170608_bank1,27,43,P
170608_bank1_28_43_P,170608_bank1,28,43,P
170608_bank1_29_43_P,170608_bank1,29,43,P
170608_bank1_30_43_P,170608_bank1,30,43,P
170608_bank1_31_43_P,170608_bank1,31,43,P
170608_bank1_32_43_P,170608_bank1,32,43,P
170608_bank1_33_43_P,170608_bank1,33,43,P
170608_bank1_34_43_P,170608_bank1,34,43,P
170608_bank1_35_43_P,170608_bank1,35,43,P
170608_bank1_36_43_P,170608_bank1,36,43,P
170608_bank1_37_43_P,170608_bank1,37,43,P
170608_bank1_38_43_P,170608_bank1,38,43,P
170608_bank1_39_43_P,170608_bank1,39,43,P
170608_bank1_40_43_P,170608_bank1,40,43,P
170608_bank1_41_43_P,170608_bank1,41,43,P
170608_bank1_42_43_P,170608_bank1,42,43,P
170608_bank1_43_43_P,170608_bank1,43,43,P
170608_bank1_44_43_P,170608_bank1,44,43,P
170608_bank1_45_43_P,170608_bank1,45,43,P
170608_bank1_46_43_P,170608_bank1,46,43,P
170608_bank1_47_43_P,170608_bank1,47,43,P
170608_bank1_48_43_P,170608_bank1,48,43,P
170608_bank1_49_43_P,170608_bank1,49,43,P
170608_bank1_50_43_P,170608_bank1,50,43,P
170608_bank1_51_43_P,170608_bank1,51,43,P
170608_bank1_52_43_P,170608_bank1,52,43,P
170608_bank1_53_43_P,170608_bank1,53,43,P
170608_bank1_54_43_P,170608_bank1,54,43,P
170608_bank1_55_43_P,170608_bank1,55,43,P
170608_bank1_56_43_P,170608_bank1,56,43,P
170608_bank1_57_43_P,170608_bank1,57,43,P
170608_bank1_58_43_P,170608_bank1,58,43,P
170608_bank1_59_43_P,170608_bank1,59,43,P
170608_bank1_60_43_P,170608_bank1,60,43,P
170608_bank1_61_43_P,170608_bank1,61,43,P
170608_bank1_62_43_P,170608_bank1,62,43,P
170608_bank1_63_43_P,170608_bank1,63,43,P
170608_bank1_64_43_P,170608_bank1,64,43,P
170608_bank1_65_43_P,170608_bank1,65,43,P
170608_bank1_66_43_P,170608_bank1,66,43,P
170608_bank1_67_43_P,170608_bank1,67,43,P
170608_bank1_68_43_P,170608_bank1,68,43,P
170608_bank1_69_43_P,170608_bank1,69,43,P
170608_bank1_70_43_P,170608_bank1,70,43,P
170608_bank1_71_43_P,170608_bank1,71,43,P
170608_bank1_72_43_P,170608_bank1,72,43,P
170608_bank1_73_43_P,170608_bank1,73,43,P
170608_bank1_74_43_P,170608_bank1,74,43,P
170608_bank1_75_43_P,170608_bank1,75,43,P
170608_bank1_76_43_P,170608_bank1,76,43,P
170608_bank1_77_43_P,170608_bank1,77,43,P
170608_bank1_0_44_P,170608_bank1,0,44,P
170608_bank1_1_44_P,170608_bank1,1,44,P
170608_bank1_2_44_P,170608_bank1,2,44,P
170608_bank1_3_44_P,170608_bank1,3,44,P
170608_bank1_4_44_P,170608_bank1,4,44,P
170608_bank1_5_44_P,170608_bank1,5,44,P
170608_bank1_6_44_P,170608_bank1,6,44,P
170608_bank1_7_44_P,170608_bank1,7,44,P
170608_bank1_8_44_P,170608_bank1,8,44,P
170608_bank1_9_44_P,170608_bank1,9,44,P
170608_bank1_10_44_P,170608_bank1,10,44,P
170608_bank1_11_44_P,170608_bank1,11,44,P
170608_bank1_12_44_P,170608_bank1,12,44,P
170608_bank1_13_44_P,170608_bank1,13,44,P
170608_bank1_14_44_P,170608_bank1,14,44,P
170608_bank1_15_44_P,170608_bank1,15,44,P
170608_bank1_16_44_P,170608_bank1,16,44,P
170608_bank1_17_44_P,170608_bank1,17,44,P
170608_bank1_18_44_P,170608_bank1,18,44,P
170608_bank1_19_44_P,170608_bank1,19,44,P
170608_bank1_20_44_P,170608_bank1,20,44,P
170608_bank1_21_44_P,170608_bank1,21,44,P
170608_bank1_22_44_P,170608_bank1,22,44,P
170608_bank1_23_44_P,170608_bank1,23,44,P
170608_bank1_24_44_P,170608_bank1,24,44,P
170608_bank1_25_44_P,170608_bank1,25,44,P
170608_bank1_26_44_P,170608_bank1,26,44,P
170608_bank1_27_44_P,170608_bank1,27,44,P
170608_bank1_28_44_P,170608_bank1,28,44,P
170608_bank1_29_44_P,170608_bank1,29,44,P
170608_bank1_30_44_P,170608_bank1,30,44,P
170608_bank1_31_44_P,170608_bank1,31,44,P
170608_bank1_32_44_P,170608_bank1,32,44,P
170608_bank1_33_44_P,170608_bank1,33,44,P
170608_bank1_34_44_P,170608_bank1,34,44,P
170608_bank1_35_44_P,170608_bank1,35,44,P
170608_bank1_36_44_P,170608_bank1,36,44,P
170608_bank1_37_44_P,170608_bank1,37,44,P
170608_bank1_38_44_P,170608_bank1,38,44,P
170608_bank1_39_44_P,170608_bank1,39,44,P
170608_bank1_40_44_P,170608_bank1,40,44,P
170608_bank1_41_44_P,170608_bank1,41,44,P
170608_bank1_42_44_P,170608_bank1,42,44,P
170608_bank1_43_44_P,170608_bank1,43,44,P
170608_bank1_44_44_P,170608_bank1,44,44,P
170608_bank1_45_44_P,170608_bank1,45,44,P
170608_bank1_46_44_P,170608_bank1,46,44,P
170608_bank1_47_44_P,170608_bank1,47,44,P
170608_bank1_48_44_P,170608_bank1,48,44,P
170608_bank1_49_44_P,170608_bank1,49,44,P
170608_bank1_50_44_P,170608_bank1,50,44,P
170608_bank1_51_44_P,170608_bank1,51,44,P
170608_bank1_52_44_P,170608_bank1,52,44,P
170608_bank1_53_44_P,170608_bank1,53,44,P
170608_bank1_54_44_P,170608_bank1,54,44,P
170608_bank1_55_44_P,170608_bank1,55,44,P
170608_bank1_56_44_P,170608_bank1,56,44,P
170608_bank1_57_44_P,170608_bank1,57,44,P
170608_bank1_58_44_P,170608_bank1,58,44,P
170608_bank1_59_44_P,170608_bank1,59,44,P
170608_bank1_60_44_P,170608_bank1,60,44,P
170608_bank1_61_44_P,170608_bank1,61,44,P
170608_bank1_62_44_P,170608_bank1,62,44,P
170608_bank1_63_44_P,170608_bank1,63,44,P
170608_bank1_64_44_P,170608_bank1,64,44,P
170608_bank1_65_44_P,170608_bank1,65,44,P
170608_bank1_66_44_P,170608_bank1,66,44,P
170608_bank1_67_44_P,170608_bank1,67,44,P
170608_bank1_68_44_P,170608_bank1,68,44,P
170608_bank1_69_44_P,170608_bank1,69,44,P
170608_bank1_70_44_P,170608_bank1,70,44,P
170608_bank1_71_44_P,170608_bank1,71,44,P
170608_bank1_72_44_P,170608_bank1,72,44,P
170608_bank1_73_44_P,170608_bank1,73,44,P
170608_bank1_74_44_P,170608_bank1,74,44,P
170608_bank1_75_44_P,170608_bank1,75,44,P
170608_bank1_76_44_P,170608_bank1,76,44,P
170608_bank1_77_44_P,170608_bank1,77,44,P
170608_bank1_0_45_P,170608_bank1,0,45,P
170608_bank1_1_45_P,170608_bank1,1,45,P
170608_bank1_2_45_P,170608_bank1,2,45,P
170608_bank1_3_45_P,170608_bank1,3,45,P
170608_bank1_4_45_P,170608_bank1,4,45,P
170608_bank1_5_45_P,170608_bank1,5,45,P
170608_bank1_6_45_P,170608_bank1,6,45,P
170608_bank1_7_45_P,170608_bank1,7,45,P
170608_bank1_8_45_P,170608_bank1,8,45,P
170608_bank1_9_45_P,170608_bank1,9,45,P
170608_bank1_10_45_P,170608_bank1,10,45,P
170608_bank1_11_45_P,170608_bank1,11,45,P
170608_bank1_12_45_P,170608_bank1,12,45,P
170608_bank1_13_45_P,170608_bank1,13,45,P
170608_bank1_14_45_P,170608_bank1,14,45,P
170608_bank1_15_45_P,170608_bank1,15,45,P
170608_bank1_16_45_P,170608_bank1,16,45,P
170608_bank1_17_45_P,170608_bank1,17,45,P
170608_bank1_18_45_P,170608_bank1,18,45,P
170608_bank1_19_45_P,170608_bank1,19,45,P
170608_bank1_20_45_P,170608_bank1,20,45,P
170608_bank1_21_45_P,170608_bank1,21,45,P
170608_bank1_22_45_P,170608_bank1,22,45,P
170608_bank1_23_45_P,170608_bank1,23,45,P
170608_bank1_24_45_P,170608_bank1,24,45,P
170608_bank1_25_45_P,170608_bank1,25,45,P
170608_bank1_26_45_P,170608_bank1,26,45,P
170608_bank1_27_45_P,170608_bank1,27,45,P
170608_bank1_28_45_P,170608_bank1,28,45,P
170608_bank1_29_45_P,170608_bank1,29,45,P
170608_bank1_30_45_P,170608_bank1,30,45,P
170608_bank1_31_45_P,170608_bank1,31,45,P
170608_bank1_32_45_P,170608_bank1,32,45,P
170608_bank1_33_45_P,170608_bank1,33,45,P
170608_bank1_34_45_P,170608_bank1,34,45,P
170608_bank1_35_45_P,170608_bank1,35,45,P
170608_bank1_36_45_P,170608_bank1,36,45,P
170608_bank1_37_45_P,170608_bank1,37,45,P
170608_bank1_38_45_P,170608_bank1,38,45,P
170608_bank1_39_45_P,170608_bank1,39,45,P
170608_bank1_40_45_P,170608_bank1,40,45,P
170608_bank1_41_45_P,170608_bank1,41,45,P
170608_bank1_42_45_P,170608_bank1,42,45,P
170608_bank1_43_45_P,170608_bank1,43,45,P
170608_bank1_44_45_P,170608_bank1,44,45,P
170608_bank1_45_45_P,170608_bank1,45,45,P
170608_bank1_46_45_P,170608_bank1,46,45,P
170608_bank1_47_45_P,170608_bank1,47,45,P
170608_bank1_48_45_P,170608_bank1,48,45,P
170608_bank1_49_45_P,170608_bank1,49,45,P
170608_bank1_50_45_P,170608_bank1,50,45,P
170608_bank1_51_45_P,170608_bank1,51,45,P
170608_bank1_52_45_P,170608_bank1,52,45,P
170608_bank1_53_45_P,170608_bank1,53,45,P
170608_bank1_54_45_P,170608_bank1,54,45,P
170608_bank1_55_45_P,170608_bank1,55,45,P
170608_bank1_56_45_P,170608_bank1,56,45,P
170608_bank1_57_45_P,170608_bank1,57,45,P
170608_bank1_58_45_P,170608_bank1,58,45,P
170608_bank1_59_45_P,170608_bank1,59,45,P
170608_bank1_60_45_P,170608_bank1,60,45,P
170608_bank1_61_45_P,170608_bank1,61,45,P
170608_bank1_62_45_P,170608_bank1,62,45,P
170608_bank1_63_45_P,170608_bank1,63,45,P
170608_bank1_64_45_P,170608_bank1,64,45,P
170608_bank1_65_45_P,170608_bank1,65,45,P
170608_bank1_66_45_P,170608_bank1,66,45,P
170608_bank1_67_45_P,170608_bank1,67,45,P
170608_bank1_68_45_P,170608_bank1,68,45,P
170608_bank1_69_45_P,170608_bank1,69,45,P
170608_bank1_70_45_P,170608_bank1,70,45,P
170608_bank1_71_45_P,170608_bank1,71,45,P
170608_bank1_72_45_P,170608_bank1,72,45,P
170608_bank1_73_45_P,170608_bank1,73,45,P
170608_bank1_74_45_P,170608_bank1,74,45,P
170608_bank1_75_45_P,170608_bank1,75,45,P
170608_bank1_76_45_P,170608_bank1,76,45,P
170608_bank1_77_45_P,170608_bank1,77,45,P
170608_bank1_0_46_P,170608_bank1,0,46,P
170608_bank1_1_46_P,170608_bank1,1,46,P
170608_bank1_2_46_P,170608_bank1,2,46,P
170608_bank1_3_46_P,170608_bank1,3,46,P
170608_bank1_4_46_P,170608_bank1,4,46,P
170608_bank1_5_46_P,170608_bank1,5,46,P
170608_bank1_6_46_P,170608_bank1,6,46,P
170608_bank1_7_46_P,170608_bank1,7,46,P
170608_bank1_8_46_P,170608_bank1,8,46,P
170608_bank1_9_46_P,170608_bank1,9,46,P
170608_bank1_10_46_P,170608_bank1,10,46,P
170608_bank1_11_46_P,170608_bank1,11,46,P
170608_bank1_12_46_P,170608_bank1,12,46,P
170608_bank1_13_46_P,170608_bank1,13,46,P
170608_bank1_14_46_P,170608_bank1,14,46,P
170608_bank1_15_46_P,170608_bank1,15,46,P
170608_bank1_16_46_P,170608_bank1,16,46,P
170608_bank1_17_46_P,170608_bank1,17,46,P
170608_bank1_18_46_P,170608_bank1,18,46,P
170608_bank1_19_46_P,170608_bank1,19,46,P
170608_bank1_20_46_P,170608_bank1,20,46,P
170608_bank1_21_46_P,170608_bank1,21,46,P
170608_bank1_22_46_P,170608_bank1,22,46,P
170608_bank1_23_46_P,170608_bank1,23,46,P
170608_bank1_24_46_P,170608_bank1,24,46,P
170608_bank1_25_46_P,170608_bank1,25,46,P
170608_bank1_26_46_P,170608_bank1,26,46,P
170608_bank1_27_46_P,170608_bank1,27,46,P
170608_bank1_28_46_P,170608_bank1,28,46,P
170608_bank1_29_46_P,170608_bank1,29,46,P
170608_bank1_30_46_P,170608_bank1,30,46,P
170608_bank1_31_46_P,170608_bank1,31,46,P
170608_bank1_32_46_P,170608_bank1,32,46,P
170608_bank1_33_46_P,170608_bank1,33,46,P
170608_bank1_34_46_P,170608_bank1,34,46,P
170608_bank1_35_46_P,170608_bank1,35,46,P
170608_bank1_36_46_P,170608_bank1,36,46,P
170608_bank1_37_46_P,170608_bank1,37,46,P
170608_bank1_38_46_P,170608_bank1,38,46,P
170608_bank1_39_46_P,170608_bank1,39,46,P
170608_bank1_40_46_P,170608_bank1,40,46,P
170608_bank1_41_46_P,170608_bank1,41,46,P
170608_bank1_42_46_P,170608_bank1,42,46,P
170608_bank1_43_46_P,170608_bank1,43,46,P
170608_bank1_44_46_P,170608_bank1,44,46,P
170608_bank1_45_46_P,170608_bank1,45,46,P
170608_bank1_46_46_P,170608_bank1,46,46,P
170608_bank1_47_46_P,170608_bank1,47,46,P
170608_bank1_48_46_P,170608_bank1,48,46,P
170608_bank1_49_46_P,170608_bank1,49,46,P
170608_bank1_50_46_P,170608_bank1,50,46,P
170608_bank1_51_46_P,170608_bank1,51,46,P
170608_bank1_52_46_P,170608_bank1,52,46,P
170608_bank1_53_46_P,170608_bank1,53,46,P
170608_bank1_54_46_P,170608_bank1,54,46,P
170608_bank1_55_46_P,170608_bank1,55,46,P
170608_bank1_56_46_P,170608_bank1,56,46,P
170608_bank1_57_46_P,170608_bank1,57,46,P
170608_bank1_58_46_P,170608_bank1,58,46,P
170608_bank1_59_46_P,170608_bank1,59,46,P
170608_bank1_60_46_P,170608_bank1,60,46,P
170608_bank1_61_46_P,170608_bank1,61,46,P
170608_bank1_62_46_P,170608_bank1,62,46,P
170608_bank1_63_46_P,170608_bank1,63,46,P
170608_bank1_64_46_P,170608_bank1,64,46,P
170608_bank1_65_46_P,170608_bank1,65,46,P
170608_bank1_66_46_P,170608_bank1,66,46,P
170608_bank1_67_46_P,170608_bank1,67,46,P
170608_bank1_68_46_P,170608_bank1,68,46,P
170608_bank1_69_46_P,170608_bank1,69,46,P
170608_bank1_70_46_P,170608_bank1,70,46,P
170608_bank1_71_46_P,170608_bank1,71,46,P
170608_bank1_72_46_P,170608_bank1,72,46,P
170608_bank1_73_46_P,170608_bank1,73,46,P
170608_bank1_74_46_P,170608_bank1,74,46,P
170608_bank1_75_46_P,170608_bank1,75,46,P
170608_bank1_76_46_P,170608_bank1,76,46,P
170608_bank1_77_46_P,170608_bank1,77,46,P
170608_bank1_0_47_P,170608_bank1,0,47,P
170608_bank1_1_47_P,170608_bank1,1,47,P
170608_bank1_2_47_P,170608_bank1,2,47,P
170608_bank1_3_47_P,170608_bank1,3,47,P
170608_bank1_4_47_P,170608_bank1,4,47,P
170608_bank1_5_47_P,170608_bank1,5,47,P
170608_bank1_6_47_P,170608_bank1,6,47,P
170608_bank1_7_47_P,170608_bank1,7,47,P
170608_bank1_8_47_P,170608_bank1,8,47,P
170608_bank1_9_47_P,170608_bank1,9,47,P
170608_bank1_10_47_P,170608_bank1,10,47,P
170608_bank1_11_47_P,170608_bank1,11,47,P
170608_bank1_12_47_P,170608_bank1,12,47,P
170608_bank1_13_47_P,170608_bank1,13,47,P
170608_bank1_14_47_P,170608_bank1,14,47,P
170608_bank1_15_47_P,170608_bank1,15,47,P
170608_bank1_16_47_P,170608_bank1,16,47,P
170608_bank1_17_47_P,170608_bank1,17,47,P
170608_bank1_18_47_P,170608_bank1,18,47,P
170608_bank1_19_47_P,170608_bank1,19,47,P
170608_bank1_20_47_P,170608_bank1,20,47,P
170608_bank1_21_47_P,170608_bank1,21,47,P
170608_bank1_22_47_P,170608_bank1,22,47,P
170608_bank1_23_47_P,170608_bank1,23,47,P
170608_bank1_24_47_P,170608_bank1,24,47,P
170608_bank1_25_47_P,170608_bank1,25,47,P
170608_bank1_26_47_P,170608_bank1,26,47,P
170608_bank1_27_47_P,170608_bank1,27,47,P
170608_bank1_28_47_P,170608_bank1,28,47,P
170608_bank1_29_47_P,170608_bank1,29,47,P
170608_bank1_30_47_P,170608_bank1,30,47,P
170608_bank1_31_47_P,170608_bank1,31,47,P
170608_bank1_32_47_P,170608_bank1,32,47,P
170608_bank1_33_47_P,170608_bank1,33,47,P
170608_bank1_34_47_P,170608_bank1,34,47,P
170608_bank1_35_47_P,170608_bank1,35,47,P
170608_bank1_36_47_P,170608_bank1,36,47,P
170608_bank1_37_47_P,170608_bank1,37,47,P
170608_bank1_38_47_P,170608_bank1,38,47,P
170608_bank1_39_47_P,170608_bank1,39,47,P
170608_bank1_40_47_P,170608_bank1,40,47,P
170608_bank1_41_47_P,170608_bank1,41,47,P
170608_bank1_42_47_P,170608_bank1,42,47,P
170608_bank1_43_47_P,170608_bank1,43,47,P
170608_bank1_44_47_P,170608_bank1,44,47,P
170608_bank1_45_47_P,170608_bank1,45,47,P
170608_bank1_46_47_P,170608_bank1,46,47,P
170608_bank1_47_47_P,170608_bank1,47,47,P
170608_bank1_48_47_P,170608_bank1,48,47,P
170608_bank1_49_47_P,170608_bank1,49,47,P
170608_bank1_50_47_P,170608_bank1,50,47,P
170608_bank1_51_47_P,170608_bank1,51,47,P
170608_bank1_52_47_P,170608_bank1,52,47,P
170608_bank1_53_47_P,170608_bank1,53,47,P
170608_bank1_54_47_P,170608_bank1,54,47,P
170608_bank1_55_47_P,170608_bank1,55,47,P
170608_bank1_56_47_P,170608_bank1,56,47,P
170608_bank1_57_47_P,170608_bank1,57,47,P
170608_bank1_58_47_P,170608_bank1,58,47,P
170608_bank1_59_47_P,170608_bank1,59,47,P
170608_bank1_60_47_P,170608_bank1,60,47,P
170608_bank1_61_47_P,170608_bank1,61,47,P
170608_bank1_62_47_P,170608_bank1,62,47,P
170608_bank1_63_47_P,170608_bank1,63,47,P
170608_bank1_64_47_P,170608_bank1,64,47,P
170608_bank1_65_47_P,170608_bank1,65,47,P
170608_bank1_66_47_P,170608_bank1,66,47,P
170608_bank1_67_47_P,170608_bank1,67,47,P
170608_bank1_68_47_P,170608_bank1,68,47,P
170608_bank1_69_47_P,170608_bank1,69,47,P
170608_bank1_70_47_P,170608_bank1,70,47,P
170608_bank1_71_47_P,170608_bank1,71,47,P
170608_bank1_72_47_P,170608_bank1,72,47,P
170608_bank1_73_47_P,170608_bank1,73,47,P
170608_bank1_74_47_P,170608_bank1,74,47,P
170608_bank1_75_47_P,170608_bank1,75,47,P
170608_bank1_76_47_P,170608_bank1,76,47,P
170608_bank1_77_47_P,170608_bank1,77,47,P
170608_bank1_0_48_P,170608_bank1,0,48,P
170608_bank1_1_48_P,170608_bank1,1,48,P
170608_bank1_2_48_P,170608_bank1,2,48,P
170608_bank1_3_48_P,170608_bank1,3,48,P
170608_bank1_4_48_P,170608_bank1,4,48,P
170608_bank1_5_48_P,170608_bank1,5,48,P
170608_bank1_6_48_P,170608_bank1,6,48,P
170608_bank1_7_48_P,170608_bank1,7,48,P
170608_bank1_8_48_P,170608_bank1,8,48,P
170608_bank1_9_48_P,170608_bank1,9,48,P
170608_bank1_10_48_P,170608_bank1,10,48,P
170608_bank1_11_48_P,170608_bank1,11,48,P
170608_bank1_12_48_P,170608_bank1,12,48,P
170608_bank1_13_48_P,170608_bank1,13,48,P
170608_bank1_14_48_P,170608_bank1,14,48,P
170608_bank1_15_48_P,170608_bank1,15,48,P
170608_bank1_16_48_P,170608_bank1,16,48,P
170608_bank1_17_48_P,170608_bank1,17,48,P
170608_bank1_18_48_P,170608_bank1,18,48,P
170608_bank1_19_48_P,170608_bank1,19,48,P
170608_bank1_20_48_P,170608_bank1,20,48,P
170608_bank1_21_48_P,170608_bank1,21,48,P
170608_bank1_22_48_P,170608_bank1,22,48,P
170608_bank1_23_48_P,170608_bank1,23,48,P
170608_bank1_24_48_P,170608_bank1,24,48,P
170608_bank1_25_48_P,170608_bank1,25,48,P
170608_bank1_26_48_P,170608_bank1,26,48,P
170608_bank1_27_48_P,170608_bank1,27,48,P
170608_bank1_28_48_P,170608_bank1,28,48,P
170608_bank1_29_48_P,170608_bank1,29,48,P
170608_bank1_30_48_P,170608_bank1,30,48,P
170608_bank1_31_48_P,170608_bank1,31,48,P
170608_bank1_32_48_P,170608_bank1,32,48,P
170608_bank1_33_48_P,170608_bank1,33,48,P
170608_bank1_34_48_P,170608_bank1,34,48,P
170608_bank1_35_48_P,170608_bank1,35,48,P
170608_bank1_36_48_P,170608_bank1,36,48,P
170608_bank1_37_48_P,170608_bank1,37,48,P
170608_bank1_38_48_P,170608_bank1,38,48,P
170608_bank1_39_48_P,170608_bank1,39,48,P
170608_bank1_40_48_P,170608_bank1,40,48,P
170608_bank1_41_48_P,170608_bank1,41,48,P
170608_bank1_42_48_P,170608_bank1,42,48,P
170608_bank1_43_48_P,170608_bank1,43,48,P
170608_bank1_44_48_P,170608_bank1,44,48,P
170608_bank1_45_48_P,170608_bank1,45,48,P
170608_bank1_46_48_P,170608_bank1,46,48,P
170608_bank1_47_48_P,170608_bank1,47,48,P
170608_bank1_48_48_P,170608_bank1,48,48,P
170608_bank1_49_48_P,170608_bank1,49,48,P
170608_bank1_50_48_P,170608_bank1,50,48,P
170608_bank1_51_48_P,170608_bank1,51,48,P
170608_bank1_52_48_P,170608_bank1,52,48,P
