Stimulus,CID
24778312,24778312
24778313,24778313
24778314,24778314
24778315,24778315
24778316,24778316
24778437,24778437
24778438,24778438
24787636,24787636
24788345,24788345
24794410,24794410
24794799,24794799
24795292,24795292
24795293,24795293
24797582,24797582
24799590,24799590
24799591,24799591
24799753,24799753
24801910,24801910
24801912,24801912
24801913,24801913
24802025,24802025
24802067,24802067
24802068,24802068
24802121,24802121
24802143,24802143
24802144,24802144
24802149,24802149
24802156,24802156
24802159,24802159
24802163,24802163
24802189,24802189
24802191,24802191
24802240,24802240
24802260,24802260
24802276,24802276
24802277,24802277
24802279,24802279
24802281,24802281
24802284,24802284
24802285,24802285
24802286,24802286
24802287,24802287
24802290,24802290
24802291,24802291
24802292,24802292
24802293,24802293
24802294,24802294
24802302,24802302
24802417,24802417
24802436,24802436
24802445,24802445
24802498,24802498
24802499,24802499
24802500,24802500
24802504,24802504
24802505,24802505
24802515,24802515
24802526,24802526
24802548,24802548
24802549,24802549
24802564,24802564
24802565,24802565
24803869,24803869
24803871,24803871
24804347,24804347
24808879,24808879
24808880,24808880
24809553,24809553
24812147,24812147
24812250,24812250
24812251,24812251
24812252,24812252
24820573,24820573
24820766,24820766
24821053,24821053
24821862,24821862
24822257,24822257
24822258,24822258
24822424,24822424
24822425,24822425
24824402,24824402
24824547,24824547
24824596,24824596
24824598,24824598
24824600,24824600
24824601,24824601
24828119,24828119
24832089,24832089
24832091,24832091
24832100,24832100
24832101,24832101
24832103,24832103
24832113,24832113
24834879,24834879
24835319,24835319
24835320,24835320
24836817,24836817
24838361,24838361
24838362,24838362
24838404,24838404
24838405,24838405
24838407,24838407
24838408,24838408
24838409,24838409
24844047,24844047
24847851,24847851
24847856,24847856
24847948,24847948
24848002,24848002
24848105,24848105
24848148,24848148
24848151,24848151
24848152,24848152
24848365,24848365
24849373,24849373
24852164,24852164
24858512,24858512
24858513,24858513
24858934,24858934
24858935,24858935
24858936,24858936
24858939,24858939
24858940,24858940
24859094,24859094
24861831,24861831
24862012,24862012
24866262,24866262
24867477,24867477
24867478,24867478
24867489,24867489
24867509,24867509
24867853,24867853
24868353,24868353
24868361,24868361
24868366,24868366
24868443,24868443
24870909,24870909
24872453,24872453
24878797,24878797
24879175,24879175
24879712,24879712
24881058,24881058
24881306,24881306
24881307,24881307
24883418,24883418
24883457,24883457
24883458,24883458
24883645,24883645
24884093,24884093
24884162,24884162
24884263,24884263
24884264,24884264
24884265,24884265
24884293,24884293
24884380,24884380
24884443,24884443
24884455,24884455
24885777,24885777
24886703,24886703
24892722,24892722
24892744,24892744
24892762,24892762
24892836,24892836
24897816,24897816
24898638,24898638
24906306,24906306
24906322,24906322
24916807,24916807
24916928,24916928
24916929,24916929
24938378,24938378
24970273,24970273
24970649,24970649
24976875,24976875
24982156,24982156
24982158,24982158
24982201,24982201
24984804,24984804
25005592,25005592
25006253,25006253
25006256,25006256
25008017,25008017
25012069,25012069
25014878,25014878
25021438,25021438
25021541,25021541
25021704,25021704
25021769,25021769
25022345,25022345
25023272,25023272
25023363,25023363
25027286,25027286
25027315,25027315
25028228,25028228
25028803,25028803
25029716,25029716
25029962,25029962
25030738,25030738
25032395,25032395
25032396,25032396
25032978,25032978
25032979,25032979
25032980,25032980
25032981,25032981
25033060,25033060
25033061,25033061
25040892,25040892
25045615,25045615
25049836,25049836
25049837,25049837
25050060,25050060
25050459,25050459
25052621,25052621
25052622,25052622
25052623,25052623
25052643,25052643
25052645,25052645
25052718,25052718
25054602,25054602
25054603,25054603
25058196,25058196
25060182,25060182
25060183,25060183
25060184,25060184
25060426,25060426
25061232,25061232
25061462,25061462
25061463,25061463
25061697,25061697
25061698,25061698
25061699,25061699
25061700,25061700
25061717,25061717
25061953,25061953
25061959,25061959
25061960,25061960
25061961,25061961
25061962,25061962
25061964,25061964
25061982,25061982
25066941,25066941
25074416,25074416
25076066,25076066
25080032,25080032
25080119,25080119
25080121,25080121
25080122,25080122
25080123,25080123
25083006,25083006
25085166,25085166
25087698,25087698
25088303,25088303
25088425,25088425
25092346,25092346
25092347,25092347
25093865,25093865
25094253,25094253
25101143,25101143
25101144,25101144
25101145,25101145
25101146,25101146
25102194,25102194
25104522,25104522
25105545,25105545
25109610,25109610
25109673,25109673
25112512,25112512
25112514,25112514
25113167,25113167
25113609,25113609
25118432,25118432
25118780,25118780
25123330,25123330
25128690,25128690
25130065,25130065
25141341,25141341
25143304,25143304
25145638,25145638
25145639,25145639
25145774,25145774
25150879,25150879
25151757,25151757
25152385,25152385
25152386,25152386
25152387,25152387
25157096,25157096
25157188,25157188
25157193,25157193
25157481,25157481
25157782,25157782
25162923,25162923
25163992,25163992
25164059,25164059
25165520,25165520
25165521,25165521
25173432,25173432
25178780,25178780
25181386,25181386
25182467,25182467
25183088,25183088
25183212,25183212
25183216,25183216
25183217,25183217
25185694,25185694
25185729,25185729
25186193,25186193
25187070,25187070
25188450,25188450
25188720,25188720
25192153,25192153
25192154,25192154
25193858,25193858
25194049,25194049
25194279,25194279
25194280,25194280
25198463,25198463
25200343,25200343
25200492,25200492
25200812,25200812
25200839,25200839
25201135,25201135
25201228,25201228
25201626,25201626
25201877,25201877
25202439,25202439
25202446,25202446
25202590,25202590
25202954,25202954
25203498,25203498
25203575,25203575
25203748,25203748
25203781,25203781
25203896,25203896
25203970,25203970
25206501,25206501
25206502,25206502
25206504,25206504
25209274,25209274
25209457,25209457
25210700,25210700
25210702,25210702
25210703,25210703
25210744,25210744
25210762,25210762
25225412,25225412
25225413,25225413
25225626,25225626
25228280,25228280
25228283,25228283
25231871,25231871
25232491,25232491
25232872,25232872
25232874,25232874
25233220,25233220
25233383,25233383
25233553,25233553
25233834,25233834
25233835,25233835
25233838,25233838
25234544,25234544
25235746,25235746
25235747,25235747
25235749,25235749
25240274,25240274
25240443,25240443
25240618,25240618
25240878,25240878
25240942,25240942
25241087,25241087
25241109,25241109
25241114,25241114
25241361,25241361
25243851,25243851
25244054,25244054
25244055,25244055
25244377,25244377
25244444,25244444
25244610,25244610
25244611,25244611
25244702,25244702
25244885,25244885
25245216,25245216
25245240,25245240
25245241,25245241
25245441,25245441
25245442,25245442
25245485,25245485
25245486,25245486
25245519,25245519
25245593,25245593
25245652,25245652
25245715,25245715
25245814,25245814
25245896,25245896
25245946,25245946
25245996,25245996
25245997,25245997
25246207,25246207
25246223,25246223
25256616,25256616
25267777,25267777
25268403,25268403
25319874,25319874
25320183,25320183
25320437,25320437
25322845,25322845
25322846,25322846
25322854,25322854
25322904,25322904
25322905,25322905
25322906,25322906
25322907,25322907
25322945,25322945
25322946,25322946
25322948,25322948
25323005,25323005
25323032,25323032
25323033,25323033
25323034,25323034
25323035,25323035
25323039,25323039
25323112,25323112
25323113,25323113
25323114,25323114
25323115,25323115
25323116,25323116
25323117,25323117
25323127,25323127
25323128,25323128
25323129,25323129
25323130,25323130
25630328,25630328
25630332,25630332
25630334,25630334
25630337,25630337
25632541,25632541
25632546,25632546
25632550,25632550
25749205,25749205
25767094,25767094
25789443,25789443
25789445,25789445
25789447,25789447
25789449,25789449
25791357,25791357
25791358,25791358
25791360,25791360
25791362,25791362
25791639,25791639
25791640,25791640
25791641,25791641
25791642,25791642
25791726,25791726
25791727,25791727
25791728,25791728
25791729,25791729
25795681,25795681
25796437,25796437
25796491,25796491
25796492,25796492
25796493,25796493
25796494,25796494
25796499,25796499
25796500,25796500
25796501,25796501
25796502,25796502
25796533,25796533
25796534,25796534
25796555,25796555
25797049,25797049
25797678,25797678
25797679,25797679
25797681,25797681
25797682,25797682
25797683,25797683
25797684,25797684
25797685,25797685
25797686,25797686
25798099,25798099
25880661,25880661
25880662,25880662
26080931,26080931
26080975,26080975
26087903,26087903
26087904,26087904
26087905,26087905
26087906,26087906
26176673,26176673
26176674,26176674
26176682,26176682
26176683,26176683
26202329,26202329
26202331,26202331
26202333,26202333
26202335,26202335
26202354,26202354
26202355,26202355
26202357,26202357
26202359,26202359
26202363,26202363
26202365,26202365
26202367,26202367
26202369,26202369
26236238,26236238
26236239,26236239
26236240,26236240
26236241,26236241
26236244,26236244
26236245,26236245
26249385,26249385
26249386,26249386
26296498,26296498
26296499,26296499
26339609,26339609
26339610,26339610
26339612,26339612
26339614,26339614
26339717,26339717
26437430,26437430
26437431,26437431
26437432,26437432
26437433,26437433
26470411,26470411
26470417,26470417
26470418,26470418
26470514,26470514
26470523,26470523
26470525,26470525
26470586,26470586
26470587,26470587
26470590,26470590
26470591,26470591
26470594,26470594
26470602,26470602
26470603,26470603
26470604,26470604
26470605,26470605
26470608,26470608
26470610,26470610
26470624,26470624
26470626,26470626
26470628,26470628
26470631,26470631
26470634,26470634
26470635,26470635
26470636,26470636
26470637,26470637
26470801,26470801
26470802,26470802
26471086,26471086
26495719,26495719
26495723,26495723
26495725,26495725
26495727,26495727
26722743,26722743
26790551,26790551
26790938,26790938
26790939,26790939
26790940,26790940
26791003,26791003
26791083,26791083
26793290,26793290
26916588,26916588
26916589,26916589
26916590,26916590
26916591,26916591
26940520,26940520
26966621,26966621
26967480,26967480
26967481,26967481
26973960,26973960
26973963,26973963
26985977,26985977
26985978,26985978
26985980,26985980
26985981,26985981
27191380,27191380
27233725,27233725
27233726,27233726
27233728,27233728
27470369,27470369
27507142,27507142
27507143,27507143
27507144,27507144
27507145,27507145
27551520,27551520
27551524,27551524
27556865,27556865
27556866,27556866
27876079,27876079
27876080,27876080
27876081,27876081
27876082,27876082
27876084,27876084
27876085,27876085
27876087,27876087
28125550,28125550
28125551,28125551
29921593,29921593
29933357,29933357
29971343,29971343
29975730,29975730
29975731,29975731
29975733,29975733
29975734,29975734
29976985,29976985
29976994,29976994
29977043,29977043
29977049,29977049
29979916,29979916
29979920,29979920
29979924,29979924
29980565,29980565
29980568,29980568
29980572,29980572
29980576,29980576
29980621,29980621
29980623,29980623
29980627,29980627
29980663,29980663
29980665,29980665
29980667,29980667
29980671,29980671
29980868,29980868
29980878,29980878
29980881,29980881
29982418,29982418
29982710,29982710
29982711,29982711
29982714,29982714
29982715,29982715
29982717,29982717
29982718,29982718
29982720,29982720
29982721,29982721
29982723,29982723
29982725,29982725
29982850,29982850
29982854,29982854
29982856,29982856
29982859,29982859
29982861,29982861
29982862,29982862
29983518,29983518
29983520,29983520
29983522,29983522
29983524,29983524
29983526,29983526
29983529,29983529
29983531,29983531
29983830,29983830
29983834,29983834
29983838,29983838
29983842,29983842
29983845,29983845
29983849,29983849
29983852,29983852
29983856,29983856
29984439,29984439
29987092,29987092
29987094,29987094
29987096,29987096
29987099,29987099
29987102,29987102
29987104,29987104
29987106,29987106
29987108,29987108
29987110,29987110
29987112,29987112
29987114,29987114
29987116,29987116
29987262,29987262
29987265,29987265
29987268,29987268
29987272,29987272
29987850,29987850
29987853,29987853
32953741,32953741
34173590,34173590
36688181,36688181
36688187,36688187
36688188,36688188
36688888,36688888
36689003,36689003
36689004,36689004
36689005,36689005
36689006,36689006
36689007,36689007
36689008,36689008
36689009,36689009
36689042,36689042
36689043,36689043
36689044,36689044
36689045,36689045
36689046,36689046
36690486,36690486
37888170,37888170
38350793,38350793
38350799,38350799
38350806,38350806
38350812,38350812
38355134,38355134
38356350,38356350
38356355,38356355
38356360,38356360
38356365,38356365
38359194,38359194
38360295,38360295
38360299,38360299
38362747,38362747
38362755,38362755
38363039,38363039
38363043,38363043
38988608,38988608
38988609,38988609
38989251,38989251
38989258,38989258
39222484,39222484
40152688,40152688
40426991,40426991
40428042,40428042
40428622,40428622
40428623,40428623
40428789,40428789
40429747,40429747
40430063,40430063
40459107,40459107
40459108,40459108
40459109,40459109
40459110,40459110
40463684,40463684
40463685,40463685
40467048,40467048
40467049,40467049
40467851,40467851
40467852,40467852
40467853,40467853
40467874,40467874
40467875,40467875
40467876,40467876
40467877,40467877
40467889,40467889
40468191,40468191
40468192,40468192
40469155,40469155
40469466,40469466
40469467,40469467
40469468,40469468
40475156,40475156
40475323,40475323
40484567,40484567
40484568,40484568
40484569,40484569
40486293,40486293
40488034,40488034
40488036,40488036
40488845,40488845
40488846,40488846
40488847,40488847
40488848,40488848
40488850,40488850
40488851,40488851
40488852,40488852
40488865,40488865
40488866,40488866
40488867,40488867
40488868,40488868
40488869,40488869
40488870,40488870
40489049,40489049
40489121,40489121
40489122,40489122
40489141,40489141
40491308,40491308
40492284,40492284
40492285,40492285
40493553,40493553
40494137,40494137
40498267,40498267
40498268,40498268
40498269,40498269
40498270,40498270
40510104,40510104
40521639,40521639
40521640,40521640
40522813,40522813
40530756,40530756
40530757,40530757
40565718,40565718
40565727,40565727
40565751,40565751
40565755,40565755
40565921,40565921
40565922,40565922
40566223,40566223
40571596,40571596
40571610,40571610
40571756,40571756
40571768,40571768
40579784,40579784
40579793,40579793
40599843,40599843
40599861,40599861
40609154,40609154
40617445,40617445
40618672,40618672
40622550,40622550
40628235,40628235
40628236,40628236
40628237,40628237
40628238,40628238
40628239,40628239
40628240,40628240
40628241,40628241
40628242,40628242
40653939,40653939
40768247,40768247
40773639,40773639
40773640,40773640
40773641,40773641
40773661,40773661
40773662,40773662
40773663,40773663
40775263,40775263
40776052,40776052
40785035,40785035
40795948,40795948
40795949,40795949
40795950,40795950
40805799,40805799
40805800,40805800
40805801,40805801
40805802,40805802
40805803,40805803
40805849,40805849
40805852,40805852
40805853,40805853
40815181,40815181
40815182,40815182
40823008,40823008
40852190,40852190
40884721,40884721
42013937,42013937
42013938,42013938
42051884,42051884
42051885,42051885
42051886,42051886
42051887,42051887
42051891,42051891
42051892,42051892
42051893,42051893
42051894,42051894
42051983,42051983
42051984,42051984
42051985,42051985
42051986,42051986
42066856,42066856
42066894,42066894
42066898,42066898
42105547,42105547
42105548,42105548
42105550,42105550
42105552,42105552
42149278,42149278
42149495,42149495
42311552,42311552
42312550,42312550
42433475,42433475
42433476,42433476
42433477,42433477
42433478,42433478
42433483,42433483
42433484,42433484
42433485,42433485
42433486,42433486
42552636,42552636
42552662,42552662
42552694,42552694
42552695,42552695
42552696,42552696
42552697,42552697
42552711,42552711
42552712,42552712
42552713,42552713
42552714,42552714
42552736,42552736
42552737,42552737
42552738,42552738
42552739,42552739
42552748,42552748
42560788,42560788
42560789,42560789
42560790,42560790
42580057,42580057
42580058,42580058
42580059,42580059
42580060,42580060
42580141,42580141
42580142,42580142
42580143,42580143
42586647,42586647
42587610,42587610
42587613,42587613
42587617,42587617
42587619,42587619
42597021,42597021
42597285,42597285
42597664,42597664
42598112,42598112
42598546,42598546
42598619,42598619
42598620,42598620
42599741,42599741
42603420,42603420
42603421,42603421
42603422,42603422
42603423,42603423
42604492,42604492
42605375,42605375
42605376,42605376
42607524,42607524
42607543,42607543
42607544,42607544
42607545,42607545
42607559,42607559
42607561,42607561
42607564,42607564
42607565,42607565
42607569,42607569
42607570,42607570
42607571,42607571
42607572,42607572
42607573,42607573
42607574,42607574
42607575,42607575
42607580,42607580
42607611,42607611
42607612,42607612
42607615,42607615
42607619,42607619
42607625,42607625
42607639,42607639
42607701,42607701
42607710,42607710
42607821,42607821
42607822,42607822
42607834,42607834
42607835,42607835
42607837,42607837
42607964,42607964
42607965,42607965
42607966,42607966
42607967,42607967
42607968,42607968
42607969,42607969
42607970,42607970
42607971,42607971
42607972,42607972
42607973,42607973
42607978,42607978
42607979,42607979
42607982,42607982
42607983,42607983
42607984,42607984
42607987,42607987
42607988,42607988
42608005,42608005
42608007,42608007
42608011,42608011
42608013,42608013
42608014,42608014
42608064,42608064
42608065,42608065
42608066,42608066
42608068,42608068
42608076,42608076
42608078,42608078
42608079,42608079
42608082,42608082
42608083,42608083
42608092,42608092
42608093,42608093
42608098,42608098
42608110,42608110
42608114,42608114
42608115,42608115
42609785,42609785
42609819,42609819
42610727,42610727
42610728,42610728
42610799,42610799
42610800,42610800
42610801,42610801
42610953,42610953
42611928,42611928
42612216,42612216
42616378,42616378
42618944,42618944
42626523,42626523
42626524,42626524
42626525,42626525
42626649,42626649
42626680,42626680
42626695,42626695
42626713,42626713
42626774,42626774
42626778,42626778
42626779,42626779
42626816,42626816
42626831,42626831
42627001,42627001
42627045,42627045
42627046,42627046
42627097,42627097
42627143,42627143
42627217,42627217
42627293,42627293
42627350,42627350
42627358,42627358
42627478,42627478
42627493,42627493
42627551,42627551
42627552,42627552
42627693,42627693
42627702,42627702
42627711,42627711
42627718,42627718
42627719,42627719
42631466,42631466
42631467,42631467
42631468,42631468
42631469,42631469
42631470,42631470
42631471,42631471
42631688,42631688
42635723,42635723
42637554,42637554
42637647,42637647
42639268,42639268
42639327,42639327
42639329,42639329
42643063,42643063
42648435,42648435
43054191,43054191
43170129,43170129
43170132,43170132
43242758,43242758
43353222,43353222
43369484,43369484
43369833,43369833
43399806,43399806
43707618,43707618
43709427,43709427
43713034,43713034
43834992,43834992
43834995,43834995
43835005,43835005
43835041,43835041
44118995,44118995
44119309,44119309
44119431,44119431
44119776,44119776
44119897,44119897
44119898,44119898
44119910,44119910
44119911,44119911
44119912,44119912
44119949,44119949
44119950,44119950
44119951,44119951
44119952,44119952
44119994,44119994
44119995,44119995
44120059,44120059
44120115,44120115
44120163,44120163
44123300,44123300
44123306,44123306
44123524,44123524
44123569,44123569
44123603,44123603
44123849,44123849
44126565,44126565
44128070,44128070
44128626,44128626
44128990,44128990
44128991,44128991
44129639,44129639
44129641,44129641
44130232,44130232
44130948,44130948
44130951,44130951
44131849,44131849
44131850,44131850
44133603,44133603
44133605,44133605
44134513,44134513
44134514,44134514
44134515,44134515
44134517,44134517
44134518,44134518
44134521,44134521
44134556,44134556
44134557,44134557
44134558,44134558
44134559,44134559
44134560,44134560
44134660,44134660
44134661,44134661
44134817,44134817
44134940,44134940
44135550,44135550
44135592,44135592
44135615,44135615
44135834,44135834
44136050,44136050
44137749,44137749
44140030,44140030
44143719,44143719
44143977,44143977
44144324,44144324
44144458,44144458
44145392,44145392
44145631,44145631
44145714,44145714
44147198,44147198
44147433,44147433
44147470,44147470
44149764,44149764
44150064,44150064
44150374,44150374
44150578,44150578
44151991,44151991
44152333,44152333
44152846,44152846
44153679,44153679
44153717,44153717
44153778,44153778
44154051,44154051
44154181,44154181
44154337,44154337
44158049,44158049
44176417,44176417
44179424,44179424
44182035,44182035
44182734,44182734
44183763,44183763
44184005,44184005
44184143,44184143
44184144,44184144
44184479,44184479
44184480,44184480
44187042,44187042
44187475,44187475
44188620,44188620
44191427,44191427
44199360,44199360
44199361,44199361
44201359,44201359
44202126,44202126
44202883,44202883
44202886,44202886
44202887,44202887
44202888,44202888
44207096,44207096
44207159,44207159
44207160,44207160
44208031,44208031
44216961,44216961
44217138,44217138
44217757,44217757
44217758,44217758
44217772,44217772
44217916,44217916
44217932,44217932
44223016,44223016
44224003,44224003
44225826,44225826
44226857,44226857
44228788,44228788
44228859,44228859
44229007,44229007
44229138,44229138
44229140,44229140
44230153,44230153
44231978,44231978
44231979,44231979
44232355,44232355
44234291,44234291
44236716,44236716
44236717,44236717
44237111,44237111
44237138,44237138
44237157,44237157
44237262,44237262
44237281,44237281
44237303,44237303
44237391,44237391
44239561,44239561
44241312,44241312
44241502,44241502
44241693,44241693
44244950,44244950
44246477,44246477
44246478,44246478
44246480,44246480
44250680,44250680
44250744,44250744
44250745,44250745
44250746,44250746
44253454,44253454
44255914,44255914
44257232,44257232
44257233,44257233
44257234,44257234
44257235,44257235
44257239,44257239
44257243,44257243
44257256,44257256
44257257,44257257
44257258,44257258
44257259,44257259
44257260,44257260
44257298,44257298
44257301,44257301
44257305,44257305
44257307,44257307
44257308,44257308
44257337,44257337
44257339,44257339
44257341,44257341
44257343,44257343
44257344,44257344
44257345,44257345
44257346,44257346
44257349,44257349
44257350,44257350
44257353,44257353
44257354,44257354
44257356,44257356
44257357,44257357
44257360,44257360
44257361,44257361
44257364,44257364
44257366,44257366
44257574,44257574
44257575,44257575
44257576,44257576
44257577,44257577
44257578,44257578
44257579,44257579
44257583,44257583
44257592,44257592
44257919,44257919
44257920,44257920
44257921,44257921
44257928,44257928
44257929,44257929
44257930,44257930
44257931,44257931
44257932,44257932
44257933,44257933
44257934,44257934
44257935,44257935
44257936,44257936
44257952,44257952
44257956,44257956
44257957,44257957
44257958,44257958
44257971,44257971
44257972,44257972
44257973,44257973
44257974,44257974
44257975,44257975
44257976,44257976
44257977,44257977
44257978,44257978
44257979,44257979
44257980,44257980
44257981,44257981
44257982,44257982
44257983,44257983
44257984,44257984
44257985,44257985
44258009,44258009
44258010,44258010
44258011,44258011
44258012,44258012
44258013,44258013
44258014,44258014
44258015,44258015
44258016,44258016
44258017,44258017
44258018,44258018
44258019,44258019
44258020,44258020
44258030,44258030
44258031,44258031
44258032,44258032
44258033,44258033
44258034,44258034
44258036,44258036
44258037,44258037
44258038,44258038
44258039,44258039
44258040,44258040
44258053,44258053
44258055,44258055
44258056,44258056
44258057,44258057
44258059,44258059
44258061,44258061
44258064,44258064
44258065,44258065
44258066,44258066
44258067,44258067
44258071,44258071
44258072,44258072
44258073,44258073
44258076,44258076
44258077,44258077
44258078,44258078
44258079,44258079
44258080,44258080
44258082,44258082
44258083,44258083
44258084,44258084
44258085,44258085
44258086,44258086
44258088,44258088
44258089,44258089
44258093,44258093
44258094,44258094
44258098,44258098
44258099,44258099
44258102,44258102
44258103,44258103
44258104,44258104
44258105,44258105
44258106,44258106
44258112,44258112
44258114,44258114
44258116,44258116
44258117,44258117
44258123,44258123
44258124,44258124
44258125,44258125
44258131,44258131
44258132,44258132
44258133,44258133
44258135,44258135
44258137,44258137
44258138,44258138
44258141,44258141
44258158,44258158
44258163,44258163
44258164,44258164
44258165,44258165
44258166,44258166
44258174,44258174
44258175,44258175
44258176,44258176
44258178,44258178
44258179,44258179
44258180,44258180
44258181,44258181
44258183,44258183
44258184,44258184
44258185,44258185
44258186,44258186
44258188,44258188
44258189,44258189
44258190,44258190
44258191,44258191
44258192,44258192
44258193,44258193
44258195,44258195
44258196,44258196
44258197,44258197
44258199,44258199
44258200,44258200
44258201,44258201
44258203,44258203
44258204,44258204
44258205,44258205
44258215,44258215
44258218,44258218
44258219,44258219
44258220,44258220
44258221,44258221
44258223,44258223
44258224,44258224
44258225,44258225
44258226,44258226
44258227,44258227
44258228,44258228
44258229,44258229
44258230,44258230
44258231,44258231
44258237,44258237
44258245,44258245
44258246,44258246
44258247,44258247
44258248,44258248
44258250,44258250
44258252,44258252
44258256,44258256
44258265,44258265
44258266,44258266
44258267,44258267
44258268,44258268
44258269,44258269
44258272,44258272
44258273,44258273
44258274,44258274
44258275,44258275
44258285,44258285
44258309,44258309
44258310,44258310
44258311,44258311
44258312,44258312
44258313,44258313
44258370,44258370
44258371,44258371
44258372,44258372
44258373,44258373
44258374,44258374
44258376,44258376
44258377,44258377
44258383,44258383
44258384,44258384
44258385,44258385
44258387,44258387
44258388,44258388
44258390,44258390
44258392,44258392
44258393,44258393
44258394,44258394
44258396,44258396
44258397,44258397
44258401,44258401
44258402,44258402
44258404,44258404
44258406,44258406
44258407,44258407
44258412,44258412
44258413,44258413
44258414,44258414
44258415,44258415
44258416,44258416
44258420,44258420
44258421,44258421
44258422,44258422
44258423,44258423
44258425,44258425
44258426,44258426
44258427,44258427
44258428,44258428
44258429,44258429
44258430,44258430
44258431,44258431
44258433,44258433
44258436,44258436
44258437,44258437
44258438,44258438
44258439,44258439
44258442,44258442
44258444,44258444
44258446,44258446
44258449,44258449
44258454,44258454
44258455,44258455
44258457,44258457
44258458,44258458
44258459,44258459
44258460,44258460
44258461,44258461
44258463,44258463
44258464,44258464
44258466,44258466
44258467,44258467
44258469,44258469
44258470,44258470
44258474,44258474
44258475,44258475
44258476,44258476
44258477,44258477
44258478,44258478
44258480,44258480
44258481,44258481
44258482,44258482
44258483,44258483
44258484,44258484
44258486,44258486
44258487,44258487
44258488,44258488
44258491,44258491
44258495,44258495
44258496,44258496
44258497,44258497
44258498,44258498
44258499,44258499
44258500,44258500
44258501,44258501
44258502,44258502
44258503,44258503
44258504,44258504
44258505,44258505
44258514,44258514
44258515,44258515
44258520,44258520
44258521,44258521
44258523,44258523
44258524,44258524
44258527,44258527
44258529,44258529
44258530,44258530
44258531,44258531
44258532,44258532
44258543,44258543
44258548,44258548
44258549,44258549
44258554,44258554
44258555,44258555
44258558,44258558
44258560,44258560
44258567,44258567
44258569,44258569
44258576,44258576
44258577,44258577
44258578,44258578
44258581,44258581
44258589,44258589
44258590,44258590
44258591,44258591
44258599,44258599
44258600,44258600
44258601,44258601
44258603,44258603
44258604,44258604
44258608,44258608
44258610,44258610
44258627,44258627
44258629,44258629
44258630,44258630
44258631,44258631
44258632,44258632
44258633,44258633
44258634,44258634
44258639,44258639
44258640,44258640
44258642,44258642
44258643,44258643
44258647,44258647
44258648,44258648
44258649,44258649
44258681,44258681
44258682,44258682
44258683,44258683
44258689,44258689
44259217,44259217
44259222,44259222
44259223,44259223
44259224,44259224
44259225,44259225
44259226,44259226
44259228,44259228
44259229,44259229
44259230,44259230
44259232,44259232
44259235,44259235
44259241,44259241
44259242,44259242
44259244,44259244
44259247,44259247
44259248,44259248
44259272,44259272
44259276,44259276
44259281,44259281
44259331,44259331
44259332,44259332
44259333,44259333
44259334,44259334
44259335,44259335
44259336,44259336
44259337,44259337
44259338,44259338
44259339,44259339
44259356,44259356
44259357,44259357
44259358,44259358
44259359,44259359
44259360,44259360
44259377,44259377
44259378,44259378
44259379,44259379
44259380,44259380
44259381,44259381
44259382,44259382
44259383,44259383
44259384,44259384
44259385,44259385
44259386,44259386
44259387,44259387
44259388,44259388
44259391,44259391
44259408,44259408
44259409,44259409
44259410,44259410
44259411,44259411
44259412,44259412
44259413,44259413
44259414,44259414
44259444,44259444
44259445,44259445
44259457,44259457
44259474,44259474
44259475,44259475
44259476,44259476
44259477,44259477
44259482,44259482
44259483,44259483
44259484,44259484
44259488,44259488
44259492,44259492
44259493,44259493
44259497,44259497
44259498,44259498
44259501,44259501
44259502,44259502
44259503,44259503
44259504,44259504
44259505,44259505
44259509,44259509
44259510,44259510
44259528,44259528
44259529,44259529
44259530,44259530
44259531,44259531
44259537,44259537
44259577,44259577
44259578,44259578
44259579,44259579
44259580,44259580
44259581,44259581
44259582,44259582
44259586,44259586
44259587,44259587
44259588,44259588
44259591,44259591
44259592,44259592
44259593,44259593
44259594,44259594
44259595,44259595
44259598,44259598
44259599,44259599
44259607,44259607
44259608,44259608
44259611,44259611
44259612,44259612
44259615,44259615
44259617,44259617
44259619,44259619
44259620,44259620
44259621,44259621
44259622,44259622
44259623,44259623
44259628,44259628
44259629,44259629
44259634,44259634
44259637,44259637
44259646,44259646
44259658,44259658
44259659,44259659
44259660,44259660
44259661,44259661
44259663,44259663
44259664,44259664
44259665,44259665
44259666,44259666
44259667,44259667
44259668,44259668
44259669,44259669
44259671,44259671
44259672,44259672
44259680,44259680
44259681,44259681
44259682,44259682
44259683,44259683
44259696,44259696
44259698,44259698
44259704,44259704
44259705,44259705
44259714,44259714
44259715,44259715
44260064,44260064
44260118,44260118
44263858,44263858
44263859,44263859
44268421,44268421
44269524,44269524
44271694,44271694
44271705,44271705
44271708,44271708
44271722,44271722
44271724,44271724
44271831,44271831
44271845,44271845
44271846,44271846
44271861,44271861
44273093,44273093
44276829,44276829
44276843,44276843
44277004,44277004
44277176,44277176
44278642,44278642
44278644,44278644
44278656,44278656
44278923,44278923
44282660,44282660
44283360,44283360
44283376,44283376
44283391,44283391
44283392,44283392
44283502,44283502
44283803,44283803
44283828,44283828
44283919,44283919
44283944,44283944
44283945,44283945
44284170,44284170
44287562,44287562
44288860,44288860
44293683,44293683
44293721,44293721
44296692,44296692
44298337,44298337
44302093,44302093
44302187,44302187
44302221,44302221
44302358,44302358
44302364,44302364
44302433,44302433
44302479,44302479
44302505,44302505
44302663,44302663
44306375,44306375
44308193,44308193
