"Subject","Comparison.number","TrialOrderInSession","Choice","CorrectChoiceOnScreen","IsCorrect","RT_Discrimination","Confidence","RT_Confidence","Mixture.number","Mixture.number.1","Experiment"
"W164",140,35,1,0,0,12.87771361,0.708198275,1.344141038,85,95,"Exp5"
"W164",141,36,1,0,0,17.56862076,0.581213873,2.582695586,86,96,"Exp5"
"W164",142,36,1,0,0,15.58444822,0.439017341,2.042365673,86,96,"Exp5"
"W164",143,36,1,0,0,11.18932319,0.830057803,1.766059302,86,96,"Exp5"
"W164",144,36,1,0,0,11.29927218,0.797976879,0.962198497,86,96,"Exp5"
"W164",145,37,0,0,1,13.16253569,0.452890173,1.165704703,87,97,"Exp5"
"W164",146,37,1,0,0,10.44071395,0.809248555,2.132052282,87,97,"Exp5"
"W164",147,37,1,0,0,14.83866641,0.438150289,1.181521758,87,97,"Exp5"
"W164",148,37,0,0,1,18.13153191,0.400867052,1.760018886,87,97,"Exp5"
"W164",149,38,0,0,1,9.403137949,0.050578035,1.036076717,88,98,"Exp5"
"W164",150,38,1,0,0,13.77715574,0.707803468,4.26175781,88,98,"Exp5"
"W164",151,38,1,0,0,9.504711217,0.798843931,0.982135182,88,98,"Exp5"
"W164",152,38,0,0,1,15.26974458,0.519653179,2.006621591,88,98,"Exp5"
"W164",153,39,1,0,0,9.45326854,0.582947977,0.939671198,89,99,"Exp5"
"W164",154,39,1,0,0,18.45675126,0.378323699,1.821694347,89,99,"Exp5"
"W164",155,39,0,0,1,20.64394426,0.498843931,1.037745308,89,99,"Exp5"
"W164",156,39,0,0,1,34.41686726,0.173699422,1.16073693,89,99,"Exp5"
"W164",157,40,0,0,1,17.73982751,0.55867052,1.15399203,90,100,"Exp5"
"W164",158,40,0,0,1,14.18125974,0.739017341,1.200266768,90,100,"Exp5"
"W164",159,40,0,0,1,1.356588348,0.083526012,1.051766264,90,100,"Exp5"
"W164",160,40,1,0,0,1.158102512,0.489306358,1.126198967,90,100,"Exp5"
"W164",161,41,0,0,1,21.20541806,0.431213873,1.39341435,101,111,"Exp5"
"W164",162,41,1,0,0,1.604096724,0.513583815,1.364000141,101,111,"Exp5"
"W164",163,41,1,0,0,17.20552164,0.401734104,5.539906655,101,111,"Exp5"
"W164",164,41,0,0,1,15.66915754,0.707803468,1.118312148,101,111,"Exp5"
"W164",165,42,1,0,0,14.44093543,0.516184971,1.227815139,102,112,"Exp5"
"W164",166,42,1,0,0,12.43517107,0.700867052,1.466461262,102,112,"Exp5"
"W164",167,42,1,0,0,10.58650229,0.308959538,1.444171775,102,112,"Exp5"
"W164",168,42,0,0,1,14.47514582,0.334104046,0.911466522,102,112,"Exp5"
"W164",169,43,1,0,0,12.42330795,0.615895954,1.199979125,103,113,"Exp5"
"W164",170,43,1,0,0,9.583766443,0.574277457,1.968215342,103,113,"Exp5"
"W164",171,43,0,0,1,10.55205841,0.791907514,1.533988693,103,113,"Exp5"
"W164",172,43,0,0,1,12.01546956,0.823988439,1.56236681,103,113,"Exp5"
"W164",173,44,1,0,0,10.77736357,0.538728324,0.965746124,104,114,"Exp5"
"W164",174,44,0,0,1,11.60684902,0.795375723,1.298364463,104,114,"Exp5"
"W164",175,44,0,0,1,12.88593977,0.494508671,2.00363827,104,114,"Exp5"
"W164",176,44,1,0,0,1.496293487,0.132080925,1.209458676,104,114,"Exp5"
"W164",177,45,1,0,0,25.21496579,0.26300578,0.939517514,105,115,"Exp5"
"W164",178,45,1,0,0,18.3048167,0.25,1.641848162,105,115,"Exp5"
"W164",179,45,0,0,1,16.82118745,0.420809249,1.307949608,105,115,"Exp5"
"W164",180,45,0,0,1,12.26299396,0.605491329,0.933678891,105,115,"Exp5"
"W164",181,46,0,0,1,29.010931,0.244077895,1.351592013,106,116,"Exp5"
"W164",182,46,0,0,1,9.923850731,0.807725184,1.622211123,106,116,"Exp5"
"W164",183,46,0,0,1,8.779301223,0.832099121,1.449403588,106,116,"Exp5"
"W164",184,46,0,0,1,14.41452461,0.477661456,1.349955912,106,116,"Exp5"
"W164",185,47,0,0,1,18.85274447,0.651325756,0.949418983,107,117,"Exp5"
"W164",186,47,0,0,1,1.206602905,0.29485693,1.307901352,107,117,"Exp5"
"W164",187,47,0,0,1,12.06487146,0.848348412,1.749996793,107,117,"Exp5"
"W164",188,47,1,0,0,4.241940298,0.373056644,1.450455551,107,117,"Exp5"
"W164",189,48,1,0,0,18.48537387,0.111036823,1.28000467,108,118,"Exp5"
"W164",190,48,0,0,1,10.25137546,0.576172784,0.984107666,108,118,"Exp5"
"W164",191,48,1,0,0,1.472550188,0.608671367,1.622306912,108,118,"Exp5"
"W164",192,48,1,0,0,2.586036008,0.7437436,1.281796855,108,118,"Exp5"
"W164",193,49,1,0,0,14.97139859,0.247124637,0.990343752,109,119,"Exp5"
"W164",194,49,0,0,1,1.598370485,0.472583553,1.298406747,109,119,"Exp5"
"W164",195,49,0,0,1,12.97368426,0.712260598,2.278006368,109,119,"Exp5"
"W164",196,49,1,0,0,20.0598725,0.596484398,1.155806364,109,119,"Exp5"
"W164",197,50,1,0,0,10.26219357,0.469536811,0.770162404,110,120,"Exp5"
"W164",198,50,1,0,0,14.28005,0.172987246,0.999719477,110,120,"Exp5"
"W164",199,50,1,0,0,16.72128206,0.61374927,1.360011563,110,120,"Exp5"
"W164",200,50,0,0,1,8.402721248,0.54062746,1.958168661,110,120,"Exp5"
"W164",201,1,0,1,0,15.95652097,0.208381503,1.417818475,1,1,"Exp5"
"W164",201,1,1,1,1,17.81519498,0.34017341,1.395975187,1,1,"Exp5"
"W164",203,2,1,1,1,8.717121473,0.697398844,2.023836234,2,2,"Exp5"
"W164",203,2,1,1,1,11.14889458,0.63583815,2.635270473,2,2,"Exp5"
"W164",205,3,1,1,1,19.84462007,0.60982659,2.959489868,3,3,"Exp5"
"W164",205,3,0,1,0,21.90916166,0.798843931,1.559459539,3,3,"Exp5"
"W164",207,4,1,1,1,1.585957,0.169364162,1.13609848,4,4,"Exp5"
"W164",207,4,0,1,0,16.83180854,0.53699422,1.791969276,4,4,"Exp5"
"W164",209,5,1,1,1,9.194990968,0.715606936,1.029834843,5,5,"Exp5"
"W164",209,5,1,1,1,11.99207952,0.663583815,1.71456966,5,5,"Exp5"
"W164",211,6,0,1,0,13.77783917,0.317199705,1.375697781,6,6,"Exp5"
"W164",211,6,1,1,1,13.85272736,0.429929163,1.287849917,6,6,"Exp5"
"W164",213,7,1,1,1,14.0459481,0.086662886,1.37025366,7,7,"Exp5"
"W164",213,7,0,1,0,12.37825927,0.54062746,3.15636741,7,7,"Exp5"
"W164",215,8,0,1,0,18.00291513,0.412664291,2.063633479,8,8,"Exp5"
"W164",215,8,1,1,1,9.714576439,0.368994321,0.918335624,8,8,"Exp5"
"W164",217,9,1,1,1,3.259910472,0.838192605,0.803627219,9,9,"Exp5"
"W164",217,9,1,1,1,1.78387555,0.696011307,0.823982269,9,9,"Exp5"
"W164",219,10,0,1,0,8.995621954,0.8016317,1.692530124,10,10,"Exp5"
"W164",219,10,1,1,1,14.16304395,0.261342767,1.318124633,10,10,"Exp5"
"W164",221,1,1,1,1,16.17863767,0.593352601,1.165603347,11,11,"Exp5"
"W164",221,1,1,1,1,10.52117471,0.580346821,2.298976316,11,11,"Exp5"
"W164",223,2,1,1,1,12.2641999,0.738150289,1.583881156,12,12,"Exp5"
"W164",223,2,1,1,1,12.45097273,0.201445087,1.075611737,12,12,"Exp5"
"W164",225,3,1,1,1,14.83654534,0.818786127,1.241784306,13,13,"Exp5"
"W164",225,3,1,1,1,10.95157864,0.418208092,1.653808792,13,13,"Exp5"
"W164",227,4,1,1,1,12.55838416,0.470231214,2.204253943,14,14,"Exp5"
"W164",227,4,1,1,1,9.186658278,0.373988439,3.049638512,14,14,"Exp5"
"W164",229,5,0,1,0,19.09280419,0.432947977,1.165573889,15,15,"Exp5"
"W164",229,5,1,1,1,16.57121272,0.138150289,1.078398918,15,15,"Exp5"
"W164",231,6,0,1,0,11.6666048,0.429929163,2.532133183,16,16,"Exp5"
"W164",231,6,1,1,1,12.66643504,0.666559466,0.935663502,16,16,"Exp5"
"W164",233,7,0,1,0,1.32262498,0.764055214,1.375771333,17,17,"Exp5"
"W164",233,7,0,1,0,15.5517463,0.632029723,4.231339422,17,17,"Exp5"
"W164",235,8,1,1,1,13.67397667,0.258296025,1.234047584,18,18,"Exp5"
"W164",235,8,1,1,1,18.02601042,0.740696858,1.039794551,18,18,"Exp5"
"W164",237,9,1,1,1,12.40439584,0.59851556,1.964163993,19,19,"Exp5"
"W164",237,9,1,1,1,15.25614906,0.426882421,1.101788935,19,19,"Exp5"
"W164",239,10,0,1,0,9.720750092,0.828036798,1.42536282,20,20,"Exp5"
"W164",239,10,0,1,0,8.71449904,0.71530734,1.44052605,20,20,"Exp5"
"W164",241,11,0,1,0,10.15192608,0.691948984,1.76980448,21,21,"Exp5"
"W164",241,11,0,1,0,16.28766518,0.543674202,0.990056815,21,21,"Exp5"
"W164",243,12,0,1,0,12.14286851,0.16384702,1.20350945,22,22,"Exp5"
"W164",243,12,1,1,1,12.04795068,0.447194035,1.023965933,22,22,"Exp5"
"W164",245,13,0,1,0,1.306024496,0.750852665,1.1280632,23,23,"Exp5"
"W164",245,13,0,1,0,9.675806483,0.775226601,1.271938339,23,23,"Exp5"
"W164",247,14,1,1,1,17.49646523,0.253218121,1.280645255,24,24,"Exp5"
"W164",247,14,0,1,0,17.9952589,0.419773356,1.051589789,24,24,"Exp5"
"W164",249,15,0,1,0,1.640197119,0.574141623,2.149820867,25,25,"Exp5"
"W164",249,15,0,1,0,13.44390388,0.157753535,3.384219533,25,25,"Exp5"
"W164",251,16,1,1,1,2.047152049,0.878612717,2.334142294,26,26,"Exp5"
"W164",251,16,1,1,1,8.959420422,0.779768786,1.897583544,26,26,"Exp5"
"W164",253,17,1,1,1,11.80117638,0.706936416,1.228004984,27,27,"Exp5"
"W164",253,17,0,1,0,12.84077,0.502312139,1.977833836,27,27,"Exp5"
"W164",255,18,1,1,1,25.58899992,0.23699422,1.243386243,28,28,"Exp5"
"W164",255,18,0,1,0,13.39450943,0.835260116,1.293720624,28,28,"Exp5"
"W164",257,19,1,1,1,11.41253194,0.812716763,1.697593334,29,29,"Exp5"
"W164",257,19,1,1,1,12.34252643,0.633236994,2.059377111,29,29,"Exp5"
"W164",259,20,1,1,1,17.18483954,0.415606936,1.198555693,30,30,"Exp5"
"W164",259,20,0,1,0,12.88259722,0.564739884,3.764580116,30,30,"Exp5"
"W164",261,11,1,1,1,4.361692993,0.781320086,1.610132795,31,31,"Exp5"
"W164",261,11,1,1,1,11.39019434,0.83108354,0.924027341,31,31,"Exp5"
"W164",263,12,0,1,0,9.749303182,0.119161469,1.505710532,32,32,"Exp5"
"W164",263,12,1,1,1,11.24641371,0.162831439,1.2019345,32,32,"Exp5"
"W164",265,13,0,1,0,1.374297302,0.189236537,5.543554248,33,33,"Exp5"
"W164",265,13,1,1,1,16.60039273,0.545705363,3.475597887,33,33,"Exp5"
"W164",267,14,1,1,1,14.29279371,0.637107626,5.470305146,34,34,"Exp5"
"W164",267,14,1,1,1,23.64808727,0.341573642,1.07569855,34,34,"Exp5"
"W164",269,15,1,1,1,10.11018497,0.151660051,3.179739797,35,35,"Exp5"
"W164",269,15,0,1,0,15.65535564,0.556876751,2.750327776,35,35,"Exp5"
"W164",271,16,1,1,1,15.04946449,0.479768786,1.639976183,36,36,"Exp5"
"W164",271,16,0,1,0,13.65708384,0.739884393,1.304586214,36,36,"Exp5"
"W164",273,17,1,1,1,22.01806404,0.612427746,1.317733168,37,37,"Exp5"
"W164",273,17,1,1,1,14.41280448,0.47716763,1.592016039,37,37,"Exp5"
"W164",275,18,0,1,0,12.27115304,0.365317919,7.959848766,38,38,"Exp5"
"W164",275,18,1,1,1,9.211246186,0.381791908,1.613469025,38,38,"Exp5"
"W164",277,19,1,1,1,9.816476918,0.663583815,1.775810803,39,39,"Exp5"
"W164",277,19,0,1,0,13.02657102,0.769364162,2.443917826,39,39,"Exp5"
"W164",279,20,0,1,0,2.506419365,0.529190751,2.231804334,40,40,"Exp5"
"W164",279,20,1,1,1,8.292508405,0.55867052,1.017908787,40,40,"Exp5"
"W164",281,21,1,1,1,10.52654327,0.602023121,2.521625806,41,41,"Exp5"
"W164",281,21,1,1,1,8.908670164,0.63583815,1.236293354,41,41,"Exp5"
"W164",283,22,0,1,0,13.26129644,0.56300578,1.170185252,42,42,"Exp5"
"W164",283,22,1,1,1,21.71335216,0.409537572,1.54643168,42,42,"Exp5"
"W164",285,23,1,1,1,9.91237127,0.953179191,0.829471387,43,43,"Exp5"
"W164",285,23,1,1,1,20.42303972,0.533526012,1.419762208,43,43,"Exp5"
"W164",287,24,1,1,1,9.492936697,0.689595376,2.721145201,44,44,"Exp5"
"W164",287,24,0,1,0,1.619098241,0.836127168,1.368103194,44,44,"Exp5"
"W164",289,25,1,1,1,8.900929665,0.670520231,1.34034486,45,45,"Exp5"
"W164",289,25,1,1,1,11.64923668,0.659248555,3.271865872,45,45,"Exp5"
"W164",291,26,1,1,1,1.826776384,0.576172784,1.198324044,46,46,"Exp5"
"W164",291,26,1,1,1,12.36337271,0.226813023,1.428470814,46,46,"Exp5"
"W164",293,27,0,1,0,16.24901325,0.314152963,2.734216497,47,47,"Exp5"
"W164",293,27,1,1,1,1.833746706,0.166893762,1.057589825,47,47,"Exp5"
"W164",295,28,1,1,1,11.68970736,0.458365423,2.047668449,48,48,"Exp5"
"W164",295,28,1,1,1,11.68119031,0.579219526,1.489942638,48,48,"Exp5"
"W164",297,29,0,1,0,1.306037752,0.784366828,1.910081566,49,49,"Exp5"
"W164",297,29,0,1,0,12.078148,0.356807353,1.555524386,49,49,"Exp5"
"W164",299,30,1,1,1,11.48285515,0.635076465,1.254249117,50,50,"Exp5"
"W164",299,30,1,1,1,12.35503099,0.670621789,1.364068461,50,50,"Exp5"
"W164",301,21,0,1,0,10.51868322,0.818786127,0.895990424,51,51,"Exp5"
"W164",301,21,0,1,0,10.8105754,0.718208092,1.605945461,51,51,"Exp5"
"W164",303,22,0,1,0,15.61672667,0.934104046,1.742074003,52,52,"Exp5"
"W164",303,22,1,1,1,13.79012387,0.282080925,1.735681494,52,52,"Exp5"
"W164",305,23,1,1,1,18.50220993,0.577745665,1.520165897,53,53,"Exp5"
"W164",305,23,1,1,1,13.91285708,0.565606936,2.440260623,53,53,"Exp5"
"W164",307,24,1,1,1,16.07501149,0.936705202,1.164184446,54,54,"Exp5"
"W164",307,24,1,1,1,7.346855258,0.70867052,1.308455041,54,54,"Exp5"
"W164",309,25,1,1,1,12.43262625,0.737283237,2.458733123,55,55,"Exp5"
"W164",309,25,0,1,0,19.43159839,0.527456647,1.577685147,55,55,"Exp5"
"W164",311,26,0,1,0,13.54937682,0.090725209,1.040281191,56,56,"Exp5"
"W164",311,26,0,1,0,14.56181777,0.128301695,1.479728765,56,56,"Exp5"
"W164",313,27,0,1,0,9.476026797,0.535549556,1.861964964,57,57,"Exp5"
"W164",313,27,0,1,0,9.412888937,0.169940504,0.705637323,57,57,"Exp5"
"W164",315,28,1,1,1,14.08541595,0.240015572,1.260318856,58,58,"Exp5"
"W164",315,28,0,1,0,6.784042325,0.673668531,1.201735226,58,58,"Exp5"
"W164",317,29,1,1,1,12.90810379,0.320246448,1.111168935,59,59,"Exp5"
"W164",317,29,1,1,1,7.855819535,0.29485693,1.08352883,59,59,"Exp5"
"W164",319,30,0,1,0,13.84039845,0.70007363,1.2763228,60,60,"Exp5"
"W164",319,30,1,1,1,10.65227887,0.61374927,2.615763362,60,60,"Exp5"
"W164",321,31,1,1,1,10.43423181,0.610702528,1.112004091,81,81,"Exp5"
"W164",321,31,1,1,1,10.38039869,0.348682707,1.094176318,81,81,"Exp5"
"W164",323,32,0,1,0,11.03917663,0.44008497,2.331036834,82,82,"Exp5"
"W164",323,32,0,1,0,8.815830841,0.728509889,1.281522746,82,82,"Exp5"
"W164",325,33,1,1,1,16.1289022,0.529456072,1.408070863,83,83,"Exp5"
"W164",325,33,1,1,1,14.0670468,0.400477323,1.413517977,83,83,"Exp5"
"W164",327,34,1,1,1,19.0904534,0.550783267,0.978109341,84,84,"Exp5"
"W164",327,34,1,1,1,11.57805178,0.556876751,2.13617999,84,84,"Exp5"
"W164",329,35,0,1,0,10.77235613,0.379150128,2.293497588,85,85,"Exp5"
"W164",329,35,0,1,0,12.95136597,0.637107626,2.719756715,85,85,"Exp5"
"W164",331,36,1,1,1,22.19652658,0.112138728,1.083869995,86,86,"Exp5"
"W164",331,36,1,1,1,11.96731488,0.642774566,1.531537825,86,86,"Exp5"
"W164",333,37,1,1,1,15.05639812,0.556936416,3.132035434,87,87,"Exp5"
"W164",333,37,0,1,0,13.03587619,0.585549133,1.220779482,87,87,"Exp5"
"W164",335,38,1,1,1,9.474566521,0.714739884,1.604335863,88,88,"Exp5"
"W164",335,38,1,1,1,10.46282556,0.62283237,1.133824029,88,88,"Exp5"
"W164",337,39,0,1,0,2.730397189,0.365317919,1.340192985,89,89,"Exp5"
"W164",337,39,0,1,0,9.283227329,0.720809249,1.645815955,89,89,"Exp5"
"W164",339,40,0,1,0,11.99881038,0.38699422,1.009931976,90,90,"Exp5"
"W164",339,40,1,1,1,13.02706289,0.54132948,1.344198649,90,90,"Exp5"
"W164",341,31,0,1,0,8.596609516,0.737650116,1.403874558,91,91,"Exp5"
"W164",341,31,0,1,0,2.720324603,0.301965995,1.844097848,91,91,"Exp5"
"W164",343,32,1,1,1,22.38722148,0.423835679,1.502106918,92,92,"Exp5"
"W164",343,32,1,1,1,9.566844531,0.415711033,0.868050952,92,92,"Exp5"
"W164",345,33,1,1,1,25.89830771,0.26642067,1.227784986,93,93,"Exp5"
"W164",345,33,0,1,0,17.66375125,0.556876751,1.349571902,93,93,"Exp5"
"W164",347,34,0,1,0,12.86546167,0.097834274,1.399931409,94,94,"Exp5"
"W164",347,34,1,1,1,22.61523396,0.127286114,1.322036993,94,94,"Exp5"
"W164",349,35,0,1,0,20.44787183,0.81686541,1.500286082,95,95,"Exp5"
"W164",349,35,1,1,1,2.143813989,0.52640933,1.277896896,95,95,"Exp5"
"W164",351,36,0,1,0,12.82740223,0.354913295,1.019420568,96,96,"Exp5"
"W164",351,36,0,1,0,19.40955902,0.510982659,1.173993673,96,96,"Exp5"
"W164",353,37,1,1,1,1.926316408,0.202312139,1.079745919,97,97,"Exp5"
"W164",353,37,1,1,1,9.020777431,0.655780347,1.227697022,97,97,"Exp5"
"W164",355,38,1,1,1,9.998793955,0.765028902,2.017496078,98,98,"Exp5"
"W164",355,38,1,1,1,11.12524645,0.594219653,1.4861918,98,98,"Exp5"
"W164",357,39,0,1,0,18.86374511,0.093063584,1.210371702,99,99,"Exp5"
"W164",357,39,0,1,0,1.758550663,0.445086705,1.696317402,99,99,"Exp5"
"W164",359,40,1,1,1,14.60219785,0.638439306,0.774073745,100,100,"Exp5"
"W164",359,40,1,1,1,21.55105352,0.023699422,1.417691501,100,100,"Exp5"
"W164",361,41,1,1,1,16.10327116,0.334104046,1.582097771,101,101,"Exp5"
"W164",361,41,1,1,1,21.77143441,0.47283237,1.968205069,101,101,"Exp5"
"W164",363,42,1,1,1,4.95107094,0.689595376,1.159348182,102,102,"Exp5"
"W164",363,42,1,1,1,9.743914456,0.213583815,1.162453761,102,102,"Exp5"
"W164",365,43,1,1,1,11.75696239,0.921098266,1.702396147,103,103,"Exp5"
"W164",365,43,0,1,0,12.53342437,0.657514451,4.417922923,103,103,"Exp5"
"W164",367,44,0,1,0,13.91348779,0.155491329,0.928393089,104,104,"Exp5"
"W164",367,44,1,1,1,12.25694108,0.624566474,1.540144579,104,104,"Exp5"
"W164",369,45,0,1,0,13.99639584,0.18150289,1.00606803,105,105,"Exp5"
"W164",369,45,1,1,1,14.43182153,0.68699422,1.435643918,105,105,"Exp5"
"W164",371,46,1,1,1,17.2469059,0.632029723,2.391916394,106,106,"Exp5"
"W164",371,46,1,1,1,12.8454607,0.09174079,1.491461142,106,106,"Exp5"
"W164",373,47,1,1,1,13.2730305,0.427898002,1.074311328,107,107,"Exp5"
"W164",373,47,0,1,0,10.52438073,0.374072225,1.20769934,107,107,"Exp5"
"W164",375,48,1,1,1,11.18701758,0.839208186,1.170175062,108,108,"Exp5"
"W164",375,48,1,1,1,23.35906394,0.653356917,1.504248475,108,108,"Exp5"
"W164",377,49,0,1,0,23.28740005,0.639138788,1.297340245,109,109,"Exp5"
"W164",377,49,1,1,1,1.241788063,0.779288924,1.41979426,109,109,"Exp5"
"W164",379,50,1,1,1,13.49043954,0.596484398,1.602345278,110,110,"Exp5"
"W164",379,50,1,1,1,17.08861845,0.413679872,1.287060517,110,110,"Exp5"
"W164",381,41,0,1,0,16.36049613,0.385260116,1.475721305,111,111,"Exp5"
"W164",381,41,0,1,0,11.41319856,0.478034682,2.005941927,111,111,"Exp5"
"W164",383,42,0,1,0,19.31306388,0.060982659,0.895610307,112,112,"Exp5"
"W164",383,42,0,1,0,21.04345784,0.223988439,1.033709546,112,112,"Exp5"
"W164",385,43,1,1,1,16.15269273,0.423410405,1.110206718,113,113,"Exp5"
"W164",385,43,1,1,1,8.9008631,0.497976879,1.16215009,113,113,"Exp5"
"W164",387,44,1,1,1,12.0829281,0.47283237,2.026149409,114,114,"Exp5"
"W164",387,44,1,1,1,15.85485508,0.337572254,1.728051237,114,114,"Exp5"
"W164",389,45,1,1,1,24.00870822,0.102601156,1.152654296,115,115,"Exp5"
"W164",389,45,0,1,0,15.26499556,0.817052023,1.467503906,115,115,"Exp5"
"W164",391,46,1,1,1,12.98454941,0.608671367,1.718155678,116,116,"Exp5"
"W164",391,46,1,1,1,1.614272226,0.247124637,0.837638968,116,116,"Exp5"
"W164",393,47,0,1,0,8.822028441,0.784366828,2.031984369,117,117,"Exp5"
"W164",393,47,0,1,0,8.467220244,0.319230867,1.180338903,117,117,"Exp5"
"W164",395,48,0,1,0,30.08439691,0.055179885,1.769962275,118,118,"Exp5"
"W164",395,48,1,1,1,14.22826179,0.624920658,1.027481456,118,118,"Exp5"
"W164",397,49,1,1,1,16.03342761,0.371025483,1.269828855,119,119,"Exp5"
"W164",397,49,1,1,1,16.34249425,0.250171379,1.03228884,119,119,"Exp5"
"W164",399,50,1,1,1,13.58180036,0.453287519,2.218338703,120,120,"Exp5"
"W164",399,50,1,1,1,12.55664562,0.195330021,1.327818512,120,120,"Exp5"
"W242",1,1,0,0,1,5.587094126,0.862138728,0.837852886,1,11,"Exp5"
"W242",2,1,0,0,1,6.694789267,0.988728324,1.39824042,1,11,"Exp5"
"W242",3,1,1,0,0,7.096841837,0.988728324,0.882318109,1,11,"Exp5"
"W242",4,1,0,0,1,8.400827192,0.99566474,1.442049529,1,11,"Exp5"
"W242",5,2,0,0,1,6.014611843,0.98265896,1.198064246,2,12,"Exp5"
"W242",6,2,0,0,1,5.810481871,0.99132948,1.164403635,2,12,"Exp5"
"W242",7,2,0,0,1,6.703050912,0.948843931,1.241998163,2,12,"Exp5"
"W242",8,2,0,0,1,7.878327207,0.984393064,1.500210599,2,12,"Exp5"
"W242",9,3,0,0,1,9.134532498,0.90982659,1.528240459,3,13,"Exp5"
"W242",10,3,1,0,0,6.090396265,0.94017341,0.755710737,3,13,"Exp5"
"W242",11,3,0,0,1,5.745240155,0.985260116,1.491835129,3,13,"Exp5"
"W242",12,3,0,0,1,7.68873881,0.728612717,0.775531069,3,13,"Exp5"
"W242",13,4,0,0,1,7.472252641,0.778901734,0.8556996,4,14,"Exp5"
"W242",14,4,0,0,1,9.277866422,0.68265896,0.71386429,4,14,"Exp5"
"W242",15,4,1,0,0,5.290722616,0.943641618,0.544295756,4,14,"Exp5"
"W242",16,4,0,0,1,6.392810328,0.745086705,1.713815154,4,14,"Exp5"
"W242",17,5,0,0,1,6.458403977,0.817919075,0.584358643,5,15,"Exp5"
"W242",18,5,0,0,1,4.834286527,0.984393064,1.405673713,5,15,"Exp5"
"W242",19,5,0,0,1,7.151118024,0.984393064,1.345061402,5,15,"Exp5"
"W242",20,5,0,0,1,11.72885658,0.988728324,0.878194889,5,15,"Exp5"
"W242",21,6,1,0,0,6.485481205,0.953968805,1.766300504,6,16,"Exp5"
"W242",22,6,1,0,0,6.068537507,0.902174189,2.622397996,6,16,"Exp5"
"W242",23,6,1,0,0,10.02752379,0.875769091,0.530418826,6,16,"Exp5"
"W242",24,6,0,0,1,10.49416973,0.71530734,1.009973119,6,16,"Exp5"
"W242",25,7,0,0,1,5.818601437,0.993576452,1.538769956,7,17,"Exp5"
"W242",26,7,1,0,0,9.708463083,0.995607613,2.92027534,7,17,"Exp5"
"W242",27,7,1,0,0,8.976179887,0.858504219,0.749455417,7,17,"Exp5"
"W242",28,7,1,0,0,9.861478324,0.985451806,0.629867359,7,17,"Exp5"
"W242",29,8,1,0,0,9.162770271,0.981389484,0.676331182,8,18,"Exp5"
"W242",30,8,1,0,0,11.78679325,0.984436226,0.699965277,8,18,"Exp5"
"W242",31,8,0,0,1,9.961878754,0.820927733,0.741768392,8,18,"Exp5"
"W242",32,8,0,0,1,9.90822267,0.997638775,1.040383821,8,18,"Exp5"
"W242",33,9,0,0,1,5.339008658,0.996623194,1.161470712,9,19,"Exp5"
"W242",34,9,0,0,1,9.018382406,0.991545291,1.820443227,9,19,"Exp5"
"W242",35,9,0,0,1,7.951733729,0.83108354,0.920112415,9,19,"Exp5"
"W242",36,9,0,0,1,10.47226197,0.991545291,0.941703307,9,19,"Exp5"
"W242",37,10,1,0,0,6.781979452,0.994592033,0.717622428,10,20,"Exp5"
"W242",38,10,0,0,1,23.08208088,0.999669936,1.143724615,10,20,"Exp5"
"W242",39,10,1,0,0,11.7270144,0.969202515,2.357366689,10,20,"Exp5"
"W242",40,10,0,0,1,9.932020547,0.981389484,1.149446693,10,20,"Exp5"
"W242",41,11,0,0,1,5.348091458,0.938735094,0.805774334,21,31,"Exp5"
"W242",42,11,0,0,1,1.813974512,0.988498549,1.38167558,21,31,"Exp5"
"W242",43,11,0,0,1,12.31628199,0.989514129,0.955765397,21,31,"Exp5"
"W242",44,11,0,0,1,4.183774459,0.994592033,2.266508331,21,31,"Exp5"
"W242",45,12,0,0,1,10.97884614,0.993576452,2.287785772,22,32,"Exp5"
"W242",46,12,0,0,1,10.60866219,0.99052971,1.199426467,22,32,"Exp5"
"W242",47,12,0,0,1,14.84936963,0.992560871,1.360082121,22,32,"Exp5"
"W242",48,12,0,0,1,6.652478569,0.993576452,1.686063119,22,32,"Exp5"
"W242",49,13,0,0,1,10.13230996,0.963109031,0.970131529,23,33,"Exp5"
"W242",50,13,0,0,1,10.74470234,0.999669936,1.559905854,23,33,"Exp5"
"W242",51,13,0,0,1,12.28666154,0.993576452,1.525480161,23,33,"Exp5"
"W242",52,13,0,0,1,10.22807962,0.739681277,0.61751706,23,33,"Exp5"
"W242",53,14,0,0,1,7.478730255,0.992560871,0.897884358,24,34,"Exp5"
"W242",54,14,0,0,1,9.312431633,0.998654356,1.926413928,24,34,"Exp5"
"W242",55,14,0,0,1,31.65680017,0.996623194,1.645724627,24,34,"Exp5"
"W242",56,14,0,0,1,12.25421747,0.995607613,2.261620125,24,34,"Exp5"
"W242",57,15,1,0,0,6.884183185,0.649294595,0.923818231,25,35,"Exp5"
"W242",58,15,0,0,1,11.27438822,0.622889496,3.115891222,25,35,"Exp5"
"W242",59,15,0,0,1,1.577263238,0.658434821,0.730739034,25,35,"Exp5"
"W242",60,15,1,0,0,12.08257137,0.764055214,3.080234819,25,35,"Exp5"
"W242",61,16,0,0,1,5.905634676,0.984393064,1.787763183,26,36,"Exp5"
"W242",62,16,0,0,1,6.089081932,0.994797688,1.214105817,26,36,"Exp5"
