CIDs,FOV,High or Low Conc.,cell,delF
61955,1,h,25,0.1008483280276099
61955,1,l,25,-0.005140993118485337
61955,1,h,26,0.005216061659743727
61955,1,l,26,0.02558283239372619
61955,1,h,27,-0.010114943667539546
61955,1,l,27,-0.012722926528417798
61955,1,h,28,0.032548265017575344
61955,1,l,28,0.02046251470400666
61955,1,h,29,-0.002208322324488252
61955,1,l,29,0.05068517381243134
61955,1,h,30,-0.0041507387874860835
61955,1,l,30,-0.015288334493666329
61955,1,h,31,-0.022453613984717704
61955,1,l,31,-0.054526859901821
61955,1,h,32,-0.008183151674317433
61955,1,l,32,-0.000978610546268962
61955,1,h,33,0.007370424070205567
61955,1,l,33,0.0007989502182368524
61955,1,h,34,0.01204594739751414
61955,1,l,34,0.06101381688570054
61955,1,h,35,0.004637959024527751
61955,1,l,35,0.03348352766288929
61955,1,h,36,-0.0006014953075923925
61955,1,l,36,0.039747027577613024
61955,1,h,37,0.00043861335317454286
61955,1,l,37,-0.006268811489550357
61955,1,h,38,0.021936327384332172
61955,1,l,38,-0.002583714037529016
61955,1,h,39,0.026978382630932444
61955,1,l,39,0.024678194649712507
61955,1,h,40,0.02132474156010999
61955,1,l,40,0.012303161324209437
61955,1,h,41,0.04292004233804377
61955,1,l,41,0.06903705032552528
61955,1,h,42,0.026538754535361378
61955,1,l,42,0.02258475834218406
61955,1,h,43,0.03335079936581852
61955,1,l,43,0.01258995586224202
61955,1,h,44,0.045548558700182346
61955,1,l,44,-0.0001122899869681002
61955,1,h,45,0.0049614412178599875
61955,1,l,45,0.012083318498502277
61955,1,h,46,0.027333043815701664
61955,1,l,46,0.0145271251309234
61955,1,h,47,0.01776115210151359
61955,1,l,47,0.02243002108687511
61955,1,h,48,-0.005457507436525833
61955,1,l,48,0.03174614544708525
61955,1,h,49,-0.002806527086778122
61955,1,l,49,-0.0003878067754271511
61955,1,h,50,0.02254140721965742
61955,1,l,50,0.02837974855892944
61955,1,h,51,0.01436002210058504
61955,1,l,51,0.028342333388231822
61955,1,h,52,-0.010259294002529213
61955,1,l,52,0.004555944352515037
61955,1,h,53,-0.0027706244213634534
61955,1,l,53,0.010709585057782996
61955,1,h,54,0.018407411467225344
61955,1,l,54,0.05832594323275638
61955,1,h,55,-0.027137916170767582
61955,1,l,55,0.0044263410596508896
61955,1,h,56,-0.002019833806517813
61955,1,l,56,0.026793151834336826
61955,1,h,57,0.029825704257186576
61955,1,l,57,0.16674370325879084
61955,1,h,58,-0.011251917843398516
61955,1,l,58,0.01251446648283088
61955,1,h,59,-0.057114520340778296
61955,1,l,59,-0.04761639853665226
61955,1,h,60,0.0009514330294775157
61955,1,l,60,0.04235818566912258
61955,1,h,61,0.0457760588481701
61955,1,l,61,0.04616497329858812
61955,1,h,62,-0.005499562889146062
61955,1,l,62,0.02191278599055844
61955,1,h,63,0.015056592988193266
61955,1,l,63,0.05615547001344053
61955,1,h,64,-0.0038333196470780387
61955,1,l,64,0.035141754031711915
61955,1,h,65,0.016608321972275176
61955,1,l,65,0.03913793800131529
61955,1,h,66,0.0006287575440339892
61955,1,l,66,0.010045750895069748
61955,1,h,67,0.01197487091735515
61955,1,l,67,0.037661159931406625
61955,1,h,68,0.06911370736274042
61955,1,l,68,0.11018704301906929
61955,1,h,69,0.0023591351916027905
61955,1,l,69,0.001841652132948523
61955,1,h,70,-0.016697809636972177
61955,1,l,70,0.012381913698867182
61955,1,h,71,0.051476277669194
61955,1,l,71,0.24816743597490873
61955,1,h,72,0.13711318672486436
61955,1,l,72,0.21690094950806135
61955,1,h,73,-0.0003234843578809414
61955,1,l,73,0.011608179197197421
61955,1,h,74,0.03277267073798439
61955,1,l,74,0.21046956967257968
61955,1,h,75,0.09371225018770173
61955,1,l,75,0.22035921906659225
61955,1,h,76,0.08130506232938628
61955,1,l,76,0.13111518658189175
61955,1,h,77,-0.020169595212457234
61955,1,l,77,-0.019372671600694728
61955,1,h,78,0.04907751211295153
61955,1,l,78,0.05033652685203221
61955,1,h,79,-0.0047282552557787695
61955,1,l,79,0.039450697556880826
61955,1,h,80,0.013534701875566537
61955,1,l,80,0.06133609074989522
61955,1,h,81,0.053568767085765516
61955,1,l,81,0.039786332582563456
61955,1,h,82,0.014847301430897283
61955,1,l,82,-0.013739053677324966
61955,1,h,83,0.037057236670904485
61955,1,l,83,-0.005378124265562879
61955,1,h,84,0.04455024959449188
61955,1,l,84,-0.0030468154988490016
61955,1,h,85,0.013111193566685164
61955,1,l,85,0.018942369996961233
61955,1,h,86,0.0668671474408656
61955,1,l,86,0.007488216171726188
61955,1,h,87,0.00252191087780395
61955,1,l,87,0.086733589269748
61955,1,h,88,0.02518659434473477
61955,1,l,88,0.05612987226919275
61955,1,h,89,0.012808073156214433
61955,1,l,89,0.04130190124228931
61955,1,h,90,-0.0007352034889458204
61955,1,l,90,0.08228499247404986
61955,1,h,91,-0.01638033376482579
61955,1,l,91,0.026356422602257804
61955,1,h,92,0.04487705955160914
61955,1,l,92,0.08313257375992446
61955,1,h,93,0.015473099497451329
61955,1,l,93,0.04616214208220589
61955,1,h,94,0.0898562313605019
61955,1,l,94,0.15114853537059822
61955,1,h,95,0.021975387324944345
61955,1,l,95,0.12272331308507312
61955,1,h,96,-0.016956688793459646
61955,1,l,96,0.008985882774916245
61955,1,h,97,0.014164996923272865
61955,1,l,97,-0.0008660062440097816
61955,1,h,98,-0.013170907251055778
61955,1,l,98,0.005939181959669752
61955,1,h,99,-0.01929869012599794
61955,1,l,99,0.012299034556313959
61955,1,h,100,-0.015076482433668518
61955,1,l,100,0.013544175079975905
61955,1,h,101,-0.007772412354611275
61955,1,l,101,0.012817225305994412
61955,1,h,102,-0.021201382313927954
61955,1,l,102,-0.012770218715794111
61955,1,h,103,0.007993624936951917
61955,1,l,103,0.054709169916188925
61955,1,h,104,0.0030856370504668954
61955,1,l,104,0.015422248266027833
61955,1,h,105,0.023394962970903113
61955,1,l,105,0.0697755847625705
61955,1,h,106,-0.020675833032047827
61955,1,l,106,0.049872578795311574
61955,1,h,107,0.0024287940799385213
61955,1,l,107,0.11025763084489992
61955,1,h,108,-0.005969247126701258
61955,1,l,108,0.015483758273320146
61955,1,h,109,0.0032585181863867374
61955,1,l,109,0.02804894402532249
61955,1,h,110,0.009798019416102342
61955,1,l,110,0.020274303675506252
61955,1,h,111,0.007103103927898521
61955,1,l,111,0.046432573702692
61955,1,h,112,0.02054769021172368
61955,1,l,112,0.014294927818678744
61955,1,h,113,-0.006508541966106417
61955,1,l,113,0.005524539191257004
61955,1,h,114,-0.008325220521067595
61955,1,l,114,0.02778981627916004
61955,2,h,0,0.11437642172076556
61955,2,l,0,0.015898513093574436
61955,2,h,1,0.05430496181845059
61955,2,l,1,0.01013169924229574
61955,2,h,2,0.0471783796414151
61955,2,l,2,0.027782143633292677
61955,2,h,3,0.07236665157255857
61955,2,l,3,-0.01552489727806651
61955,2,h,4,0.0704080947203583
61955,2,l,4,0.04831379780484137
61955,2,h,5,0.08856729306155552
61955,2,l,5,0.10180372693532654
61955,2,h,6,0.05009659478034886
61955,2,l,6,0.020664313798837538
61955,2,h,7,0.18134332123184158
61955,2,l,7,0.05860254212935329
61955,2,h,8,0.04877354803710516
61955,2,l,8,0.18204517365588171
61955,2,h,9,0.074633992842722
61955,2,l,9,0.019321213033458295
61955,2,h,10,0.06176847386079228
61955,2,l,10,0.04682535861506523
61955,2,h,11,0.0273031835462318
61955,2,l,11,0.005178067377001918
61955,2,h,12,0.032512910172975855
61955,2,l,12,0.014984813928775367
61955,2,h,13,0.048414388190754866
61955,2,l,13,0.03359700254786665
61955,2,h,14,0.07665549252429704
61955,2,l,14,0.04244462271333102
61955,2,h,15,0.14921866127347308
61955,2,l,15,0.033264802139521425
61955,2,h,16,0.04483614221683437
61955,2,l,16,0.012585703651814191
61955,2,h,17,0.03876128305357046
61955,2,l,17,0.013686972485890674
61955,2,h,18,0.03257812450710929
61955,2,l,18,0.046229505792776404
61955,2,h,19,0.07215880613608391
61955,2,l,19,0.04982655091234039
61955,2,h,20,0.09613029686036441
61955,2,l,20,0.03489372953230741
61955,2,h,21,0.027477631207816617
61955,2,l,21,0.17302648666082657
61955,2,h,22,0.021384422251945503
61955,2,l,22,0.03383120120947888
61955,2,h,23,0.10313957933047208
61955,2,l,23,-0.015055557802997888
61955,2,h,24,0.029425809983361723
61955,2,l,24,0.008476906227111182
61955,2,h,25,0.06959286955152262
61955,2,l,25,0.26860077907138896
61955,2,h,26,0.029071540285610955
61955,2,l,26,0.021596594500971674
61955,2,h,27,0.04814509527500632
61955,2,l,27,-0.007201030216268084
61955,2,h,28,0.049917765327437524
61955,2,l,28,0.04744429274304513
61955,2,h,29,0.05390884623340544
61955,2,l,29,0.007803453916382766
61955,2,h,30,0.06956314166782583
61955,2,l,30,0.09295253657786111
61955,2,h,31,0.01808661134265686
61955,2,l,31,0.010076498851872577
61955,2,h,32,0.005481212784176472
61955,2,l,32,0.01105049155449192
61955,2,h,33,0.10616432010619396
61955,2,l,33,0.03131864931361935
61955,2,h,34,0.040720723403090804
61955,2,l,34,-0.011437459995459295
61955,2,h,35,0.03282425226694331
61955,2,l,35,0.005208186657628673
61955,2,h,36,0.04754274940053688
61955,2,l,36,0.008121909708089172
61955,2,h,37,0.10326390716904578
61955,2,l,37,0.0230996316702072
61955,2,h,38,0.03912876721127037
61955,2,l,38,0.03670426902022399
61955,2,h,39,0.024645295443755776
61955,2,l,39,0.035975458416645685
61955,2,h,40,0.09359719949873058
61955,2,l,40,0.14868903815490453
61955,2,h,41,0.11021441032132828
61955,2,l,41,0.047281618111447966
61955,2,h,42,0.08362626236821054
61955,2,l,42,0.07299631754301211
61955,2,h,43,0.10120030068259128
61955,2,l,43,0.020643405284073324
61955,2,h,44,-0.00016132892390382708
61955,2,l,44,0.007577653441574905
61955,2,h,45,0.020844016035271865
61955,2,l,45,0.02582694265613332
61955,2,h,46,0.02736562049716709
61955,2,l,46,0.03994357345228596
61955,2,h,47,0.021407325781346048
61955,2,l,47,0.02998516539972887
61955,2,h,48,0.054342645793992755
61955,2,l,48,0.041070093183449806
61955,2,h,49,0.015112979253221137
61955,2,l,49,0.03194059302386184
61955,2,h,50,0.0859112931821626
61955,2,l,50,0.031112721223497095
61955,2,h,51,0.16996974542352616
61955,2,l,51,0.039350673024735876
61955,2,h,52,-0.032144101723979655
61955,2,l,52,0.03628804003922459
61955,2,h,53,0.0575545470375415
61955,2,l,53,0.0165390773229589
61955,2,h,54,0.08781367833961216
61955,2,l,54,-0.011827958917263312
61955,2,h,55,0.0291846462637796
61955,2,l,55,0.040299822368098356
61955,2,h,56,0.06728135443911094
61955,2,l,56,0.0301560331417817
61955,2,h,57,-0.026800332997204763
61955,2,l,57,0.028558722484058302
61955,2,h,58,0.08014239997064089
61955,2,l,58,0.04690145561522679
61955,2,h,59,0.02196863710136521
61955,2,l,59,0.05076591748041287
61955,2,h,60,0.01707719411818184
61955,2,h,61,0.10566111301629826
61955,2,h,62,0.019212049935683127
61955,2,h,63,-0.00571733063925596
61955,2,h,64,-0.0033212218899646793
61955,2,h,65,0.02290660177757696
61955,2,h,66,0.10527943301678262
61955,2,h,67,0.06415253522417835
61955,2,h,68,0.02994636972830556
61955,2,h,69,0.03141407913499903
61955,2,h,70,0.06414589457267215
61955,2,h,71,0.028365126489276915
61955,2,h,72,0.07304781615266752
61955,2,h,73,0.06305047355025606
61955,2,h,74,0.061529240869172795
61955,2,h,75,0.010087340054381314
61955,2,h,76,0.007236347968132048
61955,2,h,77,-0.037233745928414975
61955,2,h,78,-0.14819232079073688
61955,2,h,79,0.0414929484262346
61955,2,h,80,-0.018864782562817584
61955,2,h,81,-0.08253225319621854
61955,3,h,0,-0.007971081965270266
61955,3,l,0,-0.016952524336793878
61955,3,h,1,-0.020045168631378663
61955,3,l,1,-0.03006937659922546
61955,3,h,2,-0.020114880213945956
61955,3,l,2,-0.022776845744987752
61955,3,h,3,-0.018090493792038923
61955,3,l,3,-0.04011182918415173
61955,3,h,4,-0.051130224007655066
61955,3,l,4,-0.017743139350935733
61955,3,h,5,-0.010435948342886662
61955,3,l,5,-0.061102458255264364
61955,3,h,6,-0.013069306062245663
61955,3,l,6,0.011832287859544634
61955,3,h,7,0.03632494370751474
61955,3,l,7,-0.04866991402075873
61955,3,h,8,-0.020789825059440426
61955,3,l,8,-0.027573740548349577
61955,3,h,9,-0.007102950152729457
61955,3,l,9,-0.0033028441800703923
61955,3,h,10,-0.01571687678077289
61955,3,l,10,-0.030930990851524787
61955,3,h,11,-0.012010818805009255
61955,3,l,11,-0.05439436840931767
61955,3,h,12,-0.033032410340272024
61955,3,l,12,-0.013640664189913635
61955,3,h,13,-0.03130773752660534
61955,3,l,13,-0.03123646836541431
61955,3,h,14,0.06640151044004029
61955,3,l,14,-0.05277007565141362
61955,3,h,15,-0.04416021173385529
61955,3,l,15,-0.004620533607236791
61955,3,h,16,-0.03481465171843815
61955,3,l,16,-0.03379207744922753
61955,3,h,17,0.04294664405778392
61955,3,l,17,0.0034368284667099006
61955,3,h,18,-0.027983800776053235
61955,3,l,18,0.0014927522828228057
61955,3,h,19,-0.014452585493516162
61955,3,l,19,-0.03749782982939841
61955,3,h,20,-0.05816850308695067
61955,3,l,20,-0.043234245087721175
61955,3,h,21,-0.03172602355387667
61955,3,l,21,-0.027974038373565092
61955,3,h,22,0.024692550593429813
61955,3,l,22,-0.027376401591757832
61955,3,h,23,-0.001447734058293965
61955,3,l,23,-0.009649932154558968
61955,3,h,24,0.03456683142780607
61955,3,l,24,-0.0042179586765662335
61955,3,h,25,-0.0012828225806769556
61955,3,l,25,-0.020593618955046956
61955,3,h,26,0.005111688674289549
61955,3,l,26,0.012778963328929777
61955,3,h,27,0.005325422751072663
61955,3,l,27,0.021533151735012624
61955,3,h,28,-0.026202633332685948
61955,3,l,28,-0.036756068211833935
61955,3,h,29,-0.024064083453319108
61955,3,l,29,-0.05393964904985719
61955,3,h,30,-0.00748916733952418
61955,3,l,30,-0.044692592085874484
61955,3,h,31,-0.018574061071906806
61955,3,l,31,-0.0122830425502014
61955,3,h,32,0.04591180388552979
61955,3,l,32,0.06815195437171821
61955,3,h,33,0.02675891257069399
61955,3,l,33,-0.029590313992739332
61955,3,h,34,-0.04545427623927709
61955,3,l,34,-0.02190379197302678
61955,3,h,35,-0.015596502781014815
61955,3,l,35,-0.007227083197733983
61955,3,h,36,0.007594179666389085
61955,3,l,36,-0.02654876555696282
61955,3,h,37,-0.0433999457010922
61955,3,l,37,-0.020232201687176238
61955,3,h,38,-0.02636593486260204
61955,3,l,38,-0.047158168443219996
61955,3,h,39,-0.02018808284677619
61955,3,l,39,-0.023921951337266684
61955,3,h,40,-0.016543946837589935
61955,3,l,40,-0.01921906978044111
61955,3,h,41,0.03320272928489353
61955,3,l,41,-0.01605938128086126
61955,3,h,42,-0.07154021256916542
61955,3,l,42,0.0977622826024031
61955,3,h,43,-0.03353925091603125
61955,3,l,43,0.00279679614689287
61955,3,h,44,0.005005269688553063
61955,3,l,44,-0.02572303363321631
61955,3,h,45,0.011504433740919967
61955,3,l,45,-0.043431724330137735
61955,3,h,46,-0.0031584362634008794
61955,3,l,46,-0.05149055714439533
61955,3,h,47,0.010073303864624098
61955,3,l,47,0.011314212178975602
61955,3,h,48,-0.022287961228904436
61955,3,l,48,-0.032989352622187613
61955,3,h,49,-0.027476198371389222
61955,3,l,49,-0.037001030397781146
61955,3,h,50,-0.04269838610127619
61955,3,l,50,-0.016501244506431968
61955,3,h,51,-0.06051914336394356
61955,3,l,51,-0.039074320053461474
61955,3,h,52,-0.03161144472812763
61955,3,l,52,-0.008915077317301385
61955,3,h,53,-0.02906735801775424
61955,3,l,53,-0.037590149377780276
61955,3,h,54,-0.03799858550944837
61955,3,l,54,-0.03375236471419852
61955,3,h,55,-0.041630609774725026
61955,3,l,55,-0.0210629854692998
61955,3,h,56,-0.04107463881148013
61955,3,l,56,-0.04529770399001551
61955,3,h,57,0.032445821234102674
61955,3,l,57,-0.010738560717590795
61955,3,h,58,-0.003906543040137614
61955,3,l,58,0.05713910981861776
61955,3,h,59,-0.025826877212576444
61955,3,l,59,-0.02247499322510702
61955,3,h,60,0.024949525438731884
61955,3,l,60,-0.03505921603624399
61955,3,h,61,-0.011951375966148411
61955,3,l,61,-0.04654768046755145
61955,3,h,62,-0.025505898028979308
61955,3,l,62,-0.023697533868453496
61955,3,h,63,-0.008306570534998628
61955,3,l,63,-0.03872944880733935
61955,3,h,64,0.015174325027270459
61955,3,l,64,-0.03255457431622965
61955,3,h,65,0.0002735652070884366
61955,3,l,65,0.0031762125075844075
61955,3,h,66,-0.03191843518278261
61955,3,l,66,0.005886088080803834
61955,3,h,67,-0.02589828178035769
61955,3,l,67,-0.05363036080013799
61955,3,h,68,-0.029580471885330962
61955,3,l,68,-0.016894547149155906
61955,3,h,69,-0.00019395516794342305
61955,3,l,69,-0.020919094152536195
61955,3,h,70,-0.004264850094816861
61955,3,l,70,-0.052420903921840185
61955,3,h,71,-0.04366457610796556
61955,3,l,71,-0.01441548736919103
61955,3,h,72,-0.016332904581279437
61955,3,l,72,-0.03566848419461043
61955,3,h,73,-0.00775315726536933
61955,3,l,73,-0.04035548259606966
61955,4,h,0,-0.009938729318977107
61955,4,l,0,0.05995077785228938
61955,4,h,1,-0.03528402795560048
61955,4,l,1,-0.019204343497117173
61955,4,h,2,-0.02391077931002682
61955,4,l,2,0.004138591160858467
61955,4,h,3,-0.040823543000534104
61955,4,l,3,-0.04394840147010363
61955,4,h,4,-0.002174482674740576
61955,4,l,4,0.026327480899801362
61955,4,h,5,-0.02245875346220459
61955,4,l,5,0.00515910602818673
61955,4,h,6,0.014374929004545326
61955,4,l,6,-0.06660694183273226
61955,4,h,7,-0.017782044160727536
61955,4,l,7,0.00037589001481781276
61955,4,h,8,0.060733895204693376
61955,4,l,8,0.13651754157975313
61955,4,h,9,-0.08184209000176253
61955,4,l,9,0.09941042008142126
61955,4,h,10,-0.03398653043225128
61955,4,l,10,0.011263398794045159
61955,4,h,11,-0.0312025312015855
61955,4,l,11,0.007537461743922458
61955,4,h,12,-0.028099712347032832
61955,4,l,12,0.016845577955150366
61955,4,h,13,-0.018467506478617914
61955,4,l,13,-0.030032376980042037
61955,4,h,14,-0.018097297529902297
61955,4,l,14,-0.01979899283677625
61955,4,h,15,0.07793400441369663
61955,4,l,15,0.028585348021684814
61955,4,h,16,-0.009250981753010102
61955,4,l,16,0.010442722498525176
61955,4,h,17,-0.024872582362208014
61955,4,l,17,0.0043744045658655585
61955,4,h,18,-0.017940042172295164
61955,4,l,18,0.0028575695453767445
61955,4,h,19,-0.009644433738526274
61955,4,l,19,-0.011610112910652781
61955,4,h,20,0.017706857283497926
61955,4,l,20,-0.01696276347427803
61955,4,h,21,-0.04671371868975707
61955,4,l,21,-0.011130056977241431
61955,4,h,22,0.0002554280612056953
61955,4,l,22,-0.004638734331949941
61955,4,h,23,0.027143561050937723
61955,4,l,23,0.016483483900731576
61955,4,h,24,0.011120554620182852
61955,4,l,24,-0.01779719954723508
61955,4,h,25,0.041029984325984266
61955,4,l,25,0.025622036493901292
61955,4,h,26,-0.06688609690719431
61955,4,l,26,0.009734925830616342
61955,4,h,27,-0.03362375371180181
61955,4,l,27,-0.015081074032398133
61955,4,h,28,-0.00460322130343713
61955,4,l,28,0.010854100076170587
61955,4,h,29,-0.004188618710504635
61955,4,l,29,-0.030271930278116452
61955,4,h,30,-0.03663733489578615
61955,4,l,30,-0.013812455303043794
61955,4,h,31,-0.00010766931139799425
61955,4,l,31,-0.019252571327467428
61955,4,h,32,0.016884025674792854
61955,4,l,32,0.030366390340003435
61955,4,h,33,-0.002672664639163358
61955,4,l,33,-0.0024963162341775937
61955,4,h,34,0.023445434972953445
61955,4,l,34,0.030849487854395757
61955,4,h,35,-0.04596191478779654
61955,4,l,35,-0.010571529008765825
61955,4,h,36,0.0330189126617693
61955,4,l,36,-0.017550510631387562
61955,4,h,37,0.03348718235984431
61955,4,l,37,0.005262704736673458
61955,4,h,38,0.016848684969961544
61955,4,l,38,-0.0026698061419440796
61955,4,h,39,0.01949826538442499
61955,4,l,39,-0.039612460951348016
61955,4,h,40,-0.012519524219027611
61955,4,l,40,-0.03135029976739737
61955,4,h,41,0.03318649668290399
61955,4,l,41,0.03498171048976749
61955,4,h,42,-0.011715613220682814
61955,4,l,42,-0.05065799864791188
61955,4,h,43,0.03977709857241624
61955,4,l,43,0.062475430936252185
61955,4,h,44,-0.023314253903709132
61955,4,l,44,-0.010824354270795195
61955,4,h,45,-0.02745446926619917
61955,4,l,45,-0.0019627068818791472
61955,4,h,46,-0.028233835194515514
61955,4,l,46,-0.008682505949463735
61955,4,h,47,0.0038650513510887774
61955,4,l,47,-0.01743384709102678
61955,4,h,48,0.035254787309418195
61955,4,l,48,-0.0008971374209470296
61955,4,h,49,-0.03214116908080022
61955,4,l,49,-0.0019146514543664653
61955,4,h,50,0.008662314871268185
61955,4,l,50,-0.01197074511624722
61955,4,h,51,-0.0014035015178950245
61955,4,l,51,-0.01353239627533523
61955,4,h,52,0.002057512312797386
61955,4,l,52,0.0027103388428295337
61955,4,h,53,-0.012587371982938996
61955,4,l,53,-0.013302768109964419
61955,4,h,54,-0.025830374328371136
61955,4,l,54,-0.006643198085058998
61955,4,h,55,-0.02325928598691993
61955,4,l,55,-0.014396330527934717
61955,4,h,56,0.0032223251483190995
61955,4,l,56,-0.0282729142285235
61955,4,h,57,-0.006025771590264427
61955,4,l,57,-0.011510454259729658
61955,4,h,58,0.023521153818701613
61955,4,l,58,0.014986527508645731
61955,4,h,59,-0.00918073747397883
61955,4,l,59,-0.007727244640389976
61955,4,h,60,0.00397660082554628
61955,4,l,60,0.03639785047513159
61955,4,h,61,0.010865285817836903
61955,4,l,61,-0.0520475873867069
61955,4,h,62,-0.006285970164319828
61955,4,l,62,-0.00773679583134962
61955,4,h,63,0.032360304294346394
61955,4,l,63,-0.06138872456392843
61955,4,h,64,0.04919265694408298
61955,4,l,64,0.01691609046710351
61955,4,h,65,-0.020066290994152507
61955,4,l,65,0.047448840788585356
61955,4,h,66,-0.0184635421097453
61955,4,l,66,-0.014331875337280647
61955,4,h,67,-0.003910972629869123
61955,4,l,67,-0.03922179580682752
61955,4,h,68,-0.024208144818305678
61955,4,l,68,-0.009441471990353
61955,4,h,69,-0.01592096271871408
61955,4,l,69,-0.006597307971214616
61955,4,h,70,-0.052909112910859375
61955,4,l,70,-0.019197389312131222
61955,4,h,71,0.0015174519560962562
61955,4,l,71,-0.019364250433166766
61955,4,h,72,-0.020509963924482993
61955,4,l,72,-0.01693046785860097
61955,4,h,73,-0.020907211082632524
61955,4,l,73,-0.015277351180479563
61955,4,h,74,-0.012323647530552423
61955,4,l,74,0.053751780645595874
61955,4,h,75,-0.009873215905673265
61955,4,l,75,-0.0033618526826713693
61955,4,h,76,-0.004090492473734902
61955,4,l,76,0.03209011228592869
61955,4,h,77,0.0059652854223444145
61955,4,l,77,-0.040404272835873105
61955,4,h,78,-0.03326557280724096
61955,4,l,78,-0.027641293644690382
61955,4,h,79,0.004321777118812023
61955,4,l,79,0.003893827167274226
61955,4,h,80,-0.006756952655536605
61955,4,l,80,0.011201933683281748
61955,4,h,81,0.03443310514144324
61955,4,l,81,-0.01044662334605326
61955,4,h,82,-0.007368926357553515
61955,4,l,82,-0.0005631390143490291
61955,4,h,83,-0.009898460909499472
61955,4,l,83,-0.016094977622425965
61955,4,h,84,-0.026414361366027744
61955,4,l,84,-0.03507391917597799
61955,4,h,85,-0.014916644447062075
61955,4,l,85,-0.013589775402073434
61955,4,h,86,-0.006242543503486006
61955,4,l,86,-0.029700024478335935
61955,4,h,87,0.028516107321620122
61955,4,l,87,0.040121876618546846
61955,4,h,88,0.005826511503961486
61955,4,l,88,0.01524852992261698
61955,4,h,89,-0.033063587713315794
61955,4,l,89,-0.05889779042679261
61955,4,h,90,0.04513433231095759
61955,4,l,90,-0.0020950731705357034
61955,4,h,91,0.04750511832997004
61955,4,l,91,0.10405431914685269
61955,4,h,92,0.014602481203074646
61955,4,l,92,0.09515322212669637
61955,5,h,0,0.23111014269911725
61955,5,l,0,0.3583879637817142
61955,5,h,1,0.038638718811380174
61955,5,l,1,0.22578772935234567
61955,5,h,2,0.00896794656447923
61955,5,l,2,0.14916649380154884
61955,5,h,3,0.04026156679443467
61955,5,l,3,0.10960017368587248
61955,5,h,4,0.0075090808723091125
61955,5,l,4,0.13998879881864038
61955,5,h,5,0.0011651038308363871
61955,5,l,5,0.20562695312251877
61955,5,h,6,0.004267304708440564
61955,5,l,6,0.06915217509924525
61955,5,h,7,-0.017909249056993575
61955,5,l,7,0.002358536735730967
61955,5,h,8,0.019289637636821153
61955,5,l,8,-0.0446440592971546
61955,5,h,9,0.004263697290308766
61955,5,l,9,0.15906824662897942
61955,5,h,10,0.019973763607108414
61955,5,l,10,0.0961646086814212
61955,5,h,11,0.01569586784263738
61955,5,l,11,-0.028280495419410134
61955,5,h,12,0.005476850215761769
61955,5,l,12,0.0032923257552350585
61955,5,h,13,0.0147335329796451
61955,5,l,13,0.029730098956363082
61955,5,h,14,-0.004102524801595935
61955,5,l,14,0.06458211508487406
61955,5,h,15,0.0013120822481190349
61955,5,l,15,0.05343038343898987
61955,5,h,16,0.08110970777104894
61955,5,l,16,0.014722605459126776
61955,5,h,17,0.011347880286854952
61955,5,l,17,-0.010764972412872796
61955,5,h,18,0.05482678733061714
61955,5,l,18,0.0016353671708372551
61955,5,h,19,-0.002462495200797372
61955,5,l,19,-0.0438517939327966
61955,5,h,20,-0.004484573536307464
61955,5,l,20,0.02026793606697083
61955,5,h,21,0.10500608017257801
61955,5,l,21,0.1501593411259333
61955,5,h,22,0.0878744080392081
61955,5,l,22,-0.0033324106228973436
61955,5,h,23,0.021402765802105598
61955,5,l,23,0.0066894661421570715
61955,5,h,24,0.05630122752113362
61955,5,l,24,-0.017157260495145255
61955,5,h,25,0.01976438366424438
61955,5,l,25,-0.004694178667628918
61955,5,h,26,-0.025930293216517037
61955,5,l,26,-0.00999225481872609
61955,5,h,27,0.016856647842577295
61955,5,l,27,-0.04369613068306668
61955,5,h,28,0.020104893954680052
61955,5,l,28,0.022299687484417532
61955,5,h,29,-0.002290946233523593
61955,5,l,29,-0.023031572234940702
61955,5,h,30,0.019261758293277028
61955,5,l,30,-0.052451654818703584
61955,5,h,31,-0.05356606558117117
61955,5,l,31,-0.04356762812858419
61955,5,h,32,-0.014717420155575242
61955,5,l,32,0.07093918425053415
61955,5,h,33,0.06611129496450792
61955,5,l,33,0.17332011979681308
61955,5,h,34,0.032507287422218326
61955,5,l,34,0.09323787175933328
61955,5,h,35,0.08183311325227953
61955,5,l,35,0.08250213995657071
61955,5,h,36,0.1518114149789912
61955,5,l,36,0.04826521890821942
61955,5,h,37,0.05071180305895883
61955,5,l,37,-0.058870362089025075
61955,5,h,38,0.0766970051180321
61955,5,l,38,0.00986948802308303
61955,5,h,39,0.0038452815028313992
61955,5,l,39,0.022255615278853922
61955,5,h,40,0.0005653980144557485
61955,5,l,40,-0.06794653077542846
61955,5,h,41,0.010289045907144327
61955,5,l,41,-0.04921963955665042
61955,5,h,42,-0.004532490636413346
61955,5,l,42,-0.051577592624835626
61955,5,h,43,-0.017940399574249245
61955,5,l,43,-0.0007555376675072283
61955,5,h,44,0.2847896851683254
61955,5,l,44,-0.05493694069833823
61955,5,h,45,-0.024386615846878595
61955,5,l,45,-0.008240264577321925
61955,5,h,46,0.010613246324568166
61955,5,l,46,-0.026741277314274472
61955,5,h,47,0.0076241283285267735
61955,5,l,47,-0.011002684957298205
61955,5,h,48,0.12083724788367885
61955,5,l,48,0.05115543354139915
61955,5,h,49,0.022765326572358927
