CIDs,High or Low Conc.,FOV,cell,delF
2758,l,2,3,0.4379357159156448
2758,l,2,4,0.03624902103313843
2758,l,2,5,0.2797526175129474
2758,l,2,6,0.3193479814844648
2758,l,2,7,0.07182684281173002
2758,l,2,8,0.09241438667979547
2758,l,2,9,0.02170597158090043
2758,l,2,10,0.16741279029458886
2758,l,2,11,0.017978379732485766
2758,l,2,12,-0.009793069925099188
2758,l,2,13,0.19119473920524233
2758,l,2,14,0.2119662899090844
2758,l,2,15,0.3413550500663601
2758,l,2,16,0.14180344481584195
2758,l,2,17,0.15781638906459977
2758,l,2,18,0.1211142634453893
2758,l,2,19,0.027521199142814007
2758,l,2,20,0.03191978987815332
2758,l,2,21,0.020604847617575094
2758,l,2,22,0.014394855127757183
2758,l,2,23,0.1871913076739613
2758,l,2,24,0.033439716900486686
2758,l,2,25,0.07061738825095727
2758,l,2,26,0.5733664205915422
2758,l,2,27,0.11702719600076762
2758,l,2,28,0.2046922419602356
2758,l,2,29,0.19757677792225325
2758,l,2,30,0.0678508334061164
2758,l,2,31,0.053249174285261124
2758,l,2,32,0.060705879102987394
2758,l,2,33,-0.04550997429605876
2758,l,2,34,0.08996060827284846
2758,l,2,35,0.21945493229920374
2758,l,2,36,0.06996268337689697
2758,l,2,37,-0.015143486132848
2758,l,2,38,0.09601740108239881
2758,l,2,39,0.08221203211285326
2758,l,2,40,0.09877151734387278
2758,l,2,41,0.12722127982460682
2758,l,2,42,-0.023260821948201532
2758,l,2,43,0.06130658122514087
2758,l,2,44,0.06869862850874324
2758,l,2,45,0.12217468483401495
2758,l,2,46,0.0002383881918799994
2758,l,2,47,0.07501798989623736
2758,l,2,48,0.040938288215830974
2758,l,2,49,0.08375269414375679
2758,l,2,50,0.04784121231978239
2758,l,2,51,0.18238660881943333
2758,l,2,52,0.16589148785220667
2758,l,2,53,0.125165386374095
2758,l,2,54,0.17678572829025666
2758,l,2,55,-0.04283727239024004
2758,l,2,56,0.2723963530727796
2758,l,2,57,0.13710170204724906
2758,l,2,58,0.034268998413107606
2758,l,2,59,0.20253970786749695
2758,l,2,60,-0.0009996489894028293
2758,l,2,61,0.014468879532856261
2758,l,2,62,0.09203057793720072
2758,l,2,63,0.08619084082910278
2758,l,2,64,0.0008941516974823802
2758,l,2,65,0.12132145092921438
2758,l,2,66,0.07708679711722237
2758,l,2,67,0.06696637121221496
2758,l,2,68,0.06696637121221496
2758,l,2,69,0.06323025315283375
2758,l,2,70,0.13360526374754292
2758,l,2,71,-0.12003877588345119
2758,l,2,72,0.1663915428246093
2758,l,2,73,0.07265715948591335
2758,l,2,74,0.028811550899575402
2758,l,2,75,-0.0055137571213940174
2758,l,2,76,0.04592758483862012
2758,l,2,77,0.006522489294684589
2758,l,2,78,0.0058371249271018015
2758,l,2,79,-0.009444690057930917
2758,l,2,80,-0.006790742513505657
2758,l,2,81,0.09485964135494834
2758,l,2,82,0.04593869003898423
2758,l,2,83,0.06621595307658885
2758,l,2,84,0.19117723906066172
2758,l,2,85,0.08301669861814763
2758,l,2,86,0.05012740335980159
2758,l,2,87,-0.03316960569338483
2758,l,2,88,0.018298034201388605
2758,l,2,89,0.02582278930561351
2758,l,2,90,-0.009953896282638604
2758,l,2,91,-0.015028421807894063
2758,l,2,92,0.017582350046122148
2758,l,2,93,-0.022867975619087988
2758,l,2,94,0.04444707705368334
2758,l,2,95,0.2668920184923982
2758,l,2,96,0.007016973902096282
2758,l,2,97,0.015218710217137834
2758,l,2,98,0.04157674854746776
2758,l,2,99,0.000623143249969022
2758,l,2,100,0.05408503552387409
2758,l,2,101,0.04084329706425769
2758,l,2,102,0.07438202248339881
2758,l,2,103,0.08194465956435182
2758,l,2,104,0.24853061435816537
2758,l,2,105,0.12425173238861116
2758,l,2,106,0.024655700167718706
2758,l,2,107,0.07923736695313313
2758,l,2,108,0.0442584072031716
2758,l,2,109,-0.014464999862442372
2758,l,2,110,0.0022222124985321495
2758,l,2,111,-0.003455581444254544
2758,l,2,112,0.007949037568684638
2758,l,2,113,0.026504452565721814
2758,l,2,114,0.04273990816378459
2758,h,3,0,0.7225281770684122
2758,h,3,1,0.057442506376140366
2758,h,3,2,0.0873494635534552
2758,h,3,3,0.5565062133068004
2758,h,3,4,0.017990130133365288
2758,h,3,5,0.1701505389750118
2758,h,3,6,0.9390804222488225
2758,h,3,7,0.18492776976458675
2758,h,3,8,0.10244806820214973
2758,h,3,9,0.048062785889438735
2758,h,3,10,0.015506026773089885
2758,h,3,11,0.0867569049599155
2758,h,3,12,-0.030746187717880548
2758,h,3,13,-0.08978387817977873
2758,h,3,14,-0.05125916847307123
2758,h,3,15,0.04850802956642129
2758,h,3,16,0.004582349920514281
2758,h,3,17,0.06631859856091915
2758,h,3,18,-0.030400320572673223
2758,h,3,19,0.051774147202865606
2758,h,3,20,-0.004934152526301884
2758,h,3,21,-0.006933498509705217
2758,h,3,22,0.04550838808814073
2758,h,3,23,-0.03277783247236798
2758,h,3,24,0.09488731663813635
2758,h,3,25,0.008058268989148454
2758,h,3,26,0.12545076558315943
2758,h,3,27,0.10176885565540421
2758,h,3,28,0.04789890021207214
2758,h,3,29,-0.025350874841699622
2758,h,3,30,0.0014506092181997277
2758,h,3,31,0.015615130191727286
2758,h,3,32,0.008716576033594752
2758,h,3,33,0.057345275258091244
2758,h,3,34,0.0188461597091201
2758,h,3,35,-0.04668263690993038
2758,h,3,36,-0.012113329402311654
2758,h,3,37,0.00047419260049637313
2758,h,3,38,0.049637274933793676
2758,h,3,39,0.03668481985184123
2758,h,3,40,-0.02330551850328741
2758,h,3,41,0.2290982144310561
2758,h,3,42,0.0027554916642108713
2758,h,3,43,0.022725377087781252
2758,h,3,44,0.19448131306128866
2758,l,3,0,0.03556484141809224
2758,l,3,1,0.07397235103810448
2758,l,3,2,0.07972388089172262
2758,l,3,3,0.04825849027732929
2758,l,3,4,0.0339402087207264
2758,l,3,5,0.060964487024259974
2758,l,3,6,0.05270378856082473
2758,l,3,7,0.0831329810237432
2758,l,3,8,0.014645082678463851
2758,l,3,9,0.20750883734034256
2758,l,3,10,0.13338310635303943
2758,l,3,11,0.028615526421887888
2758,l,3,12,0.1012033970632632
2758,l,3,13,0.017226264894055234
2758,l,3,14,-0.01633833220030495
2758,l,3,15,0.07478393718734126
2758,l,3,16,0.08694380826634318
2758,l,3,17,0.21530593334892237
2758,l,3,18,0.00495949198390395
2758,l,3,19,0.11221290420934175
2758,l,3,20,0.041305148154442674
2758,l,3,21,0.07537201767290698
2758,l,3,22,0.16221480698736998
2758,l,3,23,0.10394255570951265
2758,l,3,24,0.03513457734783831
2758,l,3,25,0.16278022236067222
2758,l,3,26,0.37341777056888675
2758,l,3,27,0.3937234211629974
2758,l,3,28,-0.008181369846825484
2758,l,3,29,0.03450171906305229
2758,l,3,30,0.010169499097928006
2758,l,3,31,-0.04757532162917726
2758,l,3,32,0.0572744338396445
2758,l,3,33,0.04365953785699026
2758,l,3,34,0.06683370250943901
2758,l,3,35,0.11383849613982668
2758,l,3,36,0.04140719885852493
2758,l,3,37,-0.03416627136370785
2758,l,3,38,0.021143519543083134
2758,l,3,39,-0.0070155469681059575
2758,l,3,40,0.04531536433392227
2758,l,3,41,0.0544552863190421
2758,l,3,42,0.11161868916850093
2758,l,3,43,0.03774273269526867
2758,l,3,44,0.06678072106545746
2758,l,3,45,0.09623657975596911
2758,l,3,46,-0.028399600186150314
2758,l,3,47,-0.027978112695256352
2758,l,3,48,0.004968730604202415
2758,l,3,49,-0.09924653482048533
2758,l,3,50,0.024585121046694608
2758,l,3,51,0.046778932896346555
2758,l,3,52,0.05030672734209046
2758,l,3,53,-0.040604700337380756
2758,l,3,54,0.029632403764122073
2758,l,3,55,0.14585711381572686
2758,l,3,56,0.10919914045637376
2758,l,3,57,0.0761552979378116
2758,l,3,58,0.15896437457110027
2758,l,3,59,0.03178805977999361
2758,l,3,60,0.08929150522052791
2758,l,3,61,0.026568707987125528
2758,l,3,62,-0.002889735173402163
2758,l,3,63,-0.06697045489461585
2758,l,3,64,-0.013004381619822784
2758,l,3,65,0.05025211559860452
2758,l,3,66,0.048008579509259554
2758,l,3,67,0.011603938261438606
2758,l,3,68,0.006358822457880254
2758,l,3,69,0.06786493188256772
2758,l,3,70,0.025654173050066353
2758,l,3,71,0.028527398618006822
2758,l,3,72,0.18496004657435308
2758,l,3,73,0.11298614564168329
2758,l,3,74,0.20896883444004102
2758,l,3,75,0.0299179060214623
2758,l,3,76,-0.05201010077878179
2758,l,3,77,0.01583849763674293
2758,l,3,78,0.04122340499392574
2758,l,3,79,-0.0319612751521764
2758,l,3,80,0.04187917349777324
2758,l,3,81,0.009026136404649396
2758,l,3,82,0.019106020306070486
2758,l,3,83,0.06649737718200927
2758,l,3,84,0.03773084016871154
2758,l,3,85,0.04120346866814438
2758,l,3,86,0.1298489185292667
2758,l,3,87,0.03770716284014583
2758,l,3,88,0.05823096420220772
2758,l,3,89,0.009798364540865865
2758,l,3,90,0.07750946278122268
5761,h,1,0,0.4171676996176861
5761,h,1,1,0.4171676996176861
5761,h,1,2,0.21287327246354895
5761,h,1,3,-0.004800355625003884
5761,h,1,4,0.18458260148859473
5761,h,1,5,0.0645568212382217
5761,h,1,6,0.02585266077869185
5761,h,1,7,0.2075328615996661
5761,h,1,8,0.24073886269482267
5761,h,1,9,0.27556146240140156
5761,h,1,10,0.11201950842752954
5761,h,1,11,0.1134154901986701
5761,h,1,12,0.028920783902250318
5761,h,1,13,0.12446329394743923
5761,h,1,14,0.15179257519573594
5761,h,1,15,0.22868801829814334
5761,h,1,16,0.10083067129852473
5761,h,1,17,0.27844384815313816
5761,h,1,18,0.22492387647393294
5761,h,1,19,0.1712581171401514
5761,h,1,20,0.07041448608035174
5761,h,1,21,0.12897229524069698
5761,h,1,22,0.28342879257748516
5761,h,1,23,0.3241692229869264
5761,h,1,24,0.28505575969674724
5761,h,1,25,0.21210785589355194
5761,h,1,26,0.2573290228510501
5761,h,1,27,0.25924028046949327
5761,h,1,28,0.0862042912108218
5761,h,1,29,0.004010557646439864
5761,h,1,30,0.540900303188951
5761,h,1,31,0.09126558297635601
5761,h,1,32,0.07453167247438643
5761,h,1,33,0.11238850068203064
5761,h,1,34,0.11397691683018057
5761,h,1,35,0.20597865998919337
5761,h,1,36,0.1787613978613953
5761,h,1,37,0.42657533681894194
5761,h,1,38,0.22901850743973598
5761,h,1,39,0.3101308070122039
5761,h,1,40,0.08237154480256224
5761,h,1,41,0.06159809554889756
5761,h,1,42,0.7427441422550295
5761,h,1,43,0.12493011557353566
5761,h,1,44,0.13269528127209354
5761,h,1,45,0.11198120381756443
5761,h,1,46,0.12711969203545478
5761,h,1,47,0.07645648586484738
5761,h,1,48,0.08928187062586034
5761,h,1,49,0.1635353716199307
5761,h,1,50,0.18557797503051346
5761,h,1,51,0.28649865195341495
5761,h,1,52,0.13407478425968525
5761,h,1,53,0.27012863181713803
5761,h,1,54,0.1608486915897714
5761,h,1,55,0.1868280344615106
5761,h,1,56,0.14171212463604538
5761,h,1,57,0.10327968642502906
5761,h,1,58,0.03176514794616803
5761,h,1,59,0.20139675581247377
5761,h,1,60,0.05794954014090309
5761,h,1,61,0.39873865869609815
5761,h,1,62,0.25731556514213144
5761,h,1,63,0.2301383553427961
5761,h,1,64,0.2166102462767042
5761,h,1,65,0.32693897361853946
5761,h,1,66,0.27821626155574414
5761,h,1,67,0.09922424988252125
5761,h,1,68,0.24142430808645046
5761,h,1,69,0.13247870532997982
5761,h,1,70,0.24923639472357836
5761,h,1,71,0.23611142778029284
5761,h,1,72,0.18666971252359918
5761,h,1,73,0.09513064722993174
5761,h,1,74,0.018185465667876665
5761,h,1,75,0.018697431173818484
5761,h,1,76,0.07251732770796226
5761,h,1,77,0.053833916808727615
5761,l,1,0,0.3818924504466083
5761,l,1,1,0.42768491511791656
5761,l,1,2,0.036965362780902844
5761,l,1,3,-0.0024192164611841955
5761,l,1,4,0.28913976702491234
5761,l,1,5,-0.012829535370253097
5761,l,1,6,-0.006116901503310135
5761,l,1,7,0.08030832305060483
5761,l,1,8,0.3253915540093937
5761,l,1,9,0.030996529423329356
5761,l,1,10,0.03601575568300371
5761,l,1,11,0.2009521576689444
5761,l,1,12,-0.022063611573818403
5761,l,1,13,0.13811772314438345
5761,l,1,14,0.39288183244217295
5761,l,1,15,0.0013945095829567035
5761,l,1,16,-0.016692949089892568
5761,l,1,17,0.05302148415292194
5761,l,1,18,-0.0028867030611790276
5761,l,1,19,0.05040900573808907
5761,l,1,20,0.09735887235405676
5761,l,1,21,0.19978975470031157
5761,l,1,22,0.12749554984853775
5761,l,1,23,-0.007962791934261857
5761,l,1,24,0.036553098380839234
5761,l,1,25,0.1423975741496316
5761,l,1,26,0.060264497455343964
5761,l,1,27,-0.012965593772238833
5761,l,1,28,-0.029497162172407335
5761,l,1,29,0.07766864642936246
5761,l,1,30,0.0038094824957288567
5761,l,1,31,0.02865021775813509
5761,l,1,32,-0.04565246644279844
5761,l,1,33,0.11379648045844352
5761,l,1,34,0.17974130572360528
5761,l,1,35,0.04464151949395257
5761,l,1,36,-0.0014527024533819103
5761,l,1,37,0.027738597105833374
5761,l,1,38,0.13016757629981
5761,l,1,39,0.05626877001455067
5761,l,1,40,-0.049172689133261165
5761,l,1,41,-0.019069929938176234
5761,l,1,42,0.05523919788459225
5761,l,1,43,-0.028289778704674796
5761,l,1,44,0.01871389419441737
5761,l,1,45,0.17638684663844764
5761,l,1,46,0.0623993258642879
5761,l,1,47,0.1249992069153401
5761,l,1,48,0.10236166513846812
5761,l,1,49,0.014172238826445707
5761,l,1,50,-0.04554004397528594
5761,l,1,51,0.02926304011329603
5761,l,1,52,0.0564013839838767
5761,h,2,0,0.5628850790585109
5761,h,2,1,0.6983373484699925
5761,h,2,2,0.2512515381808084
5761,h,2,3,0.46060709192390364
5761,h,2,4,0.11030195957724043
5761,h,2,5,0.43515944331231254
5761,h,2,6,0.37522648762256017
5761,h,2,7,0.3577406271536461
5761,h,2,8,0.41630011495148495
5761,h,2,9,0.41630011495148495
5761,h,2,10,0.2886647728345579
5761,h,2,11,0.005771707540991676
5761,h,2,12,0.1623477074126242
5761,h,2,13,0.03479946062374077
5761,h,2,14,0.1409023306801845
5761,h,2,15,0.22672663798759055
5761,h,2,16,0.08270863380928008
5761,h,2,17,0.07327941523646263
5761,h,2,18,0.20255640713480969
5761,h,2,19,0.1149539081477675
5761,h,2,20,0.1259806660537266
5761,h,2,21,0.07166672867549458
5761,h,2,22,0.28718318445376384
5761,h,2,23,0.10480020374509691
5761,h,2,24,0.09440582518742947
5761,h,2,25,0.07830341084392949
5761,h,2,26,0.06855018799028795
5761,h,2,27,0.024701601747638042
5761,h,2,28,0.00386487195391118
5761,h,2,29,0.10145557906918462
5761,h,2,30,0.059953469660755425
5761,h,2,31,0.10784984250545747
5761,h,2,32,0.10473074713933446
5761,h,2,33,-0.004229950287572286
5761,h,2,34,0.006819451217324115
5761,h,2,35,0.06566009289996484
5761,h,2,36,0.01615271311626544
5761,h,2,37,0.11836534217987738
5761,h,2,38,0.1801874945676476
5761,h,2,39,0.08058817635630368
5761,h,2,40,0.009771209577773991
5761,h,2,41,0.02960624536589494
5761,h,2,42,-0.057910160599840034
5761,h,2,43,0.09972850908663349
5761,h,2,44,0.061611812363611795
5761,h,2,45,0.09991733438197592
5761,h,2,46,0.0896266435571111
5761,h,2,47,0.08976700854017339
5761,h,2,48,0.04512960528740086
5761,h,2,49,0.10926221041310642
5761,h,2,50,0.005022621738103737
5761,h,2,51,0.0340799297225779
5761,h,2,52,0.27141521214693587
5761,h,2,53,0.0320869410399439
5761,h,2,54,0.04355859803804149
5761,h,2,55,0.06230531020120849
5761,h,2,56,0.0023261374978131104
5761,h,2,57,0.1350807612715735
5761,h,2,58,0.14148488803838313
5761,h,2,59,0.03032990674768551
5761,h,2,60,0.05938114427043883
5761,h,2,61,-0.0007577932585421271
5761,h,2,62,0.05875272140778856
5761,h,2,63,-0.04218939992599494
5761,h,2,64,0.13771952587238553
5761,h,2,65,0.08509219686945568
5761,h,2,66,0.06030263315497638
5761,h,2,67,0.04079656360577764
5761,h,2,68,0.027063803507664852
5761,h,2,69,0.06595966754451917
5761,h,2,70,-0.006927597607125915
5761,h,2,71,0.062444192313401405
5761,h,2,72,-0.004819663554154231
5761,h,2,73,0.04696313763787339
5761,h,2,74,0.10561642600384354
5761,h,2,75,-0.005413881924802459
5761,h,2,76,0.012176449162293108
5761,h,2,77,0.002416536379331291
5761,h,2,78,0.04469383802891033
5761,h,2,79,0.008758555226081164
5761,h,2,80,0.11009267442708841
5761,h,2,81,0.0974336396756454
5761,h,2,82,0.08293994461402622
5761,h,2,83,0.07541513782371959
5761,h,2,84,-0.020368675752065645
5761,h,2,85,0.0160847777505117
5761,h,2,86,0.10070521418099843
5761,h,2,87,0.032798483546407776
5761,h,2,88,0.09407237692130972
5761,h,2,89,0.09407237692130972
5761,h,2,90,-0.024242655236071674
5761,h,2,91,0.2022688081370533
5761,h,2,92,0.04378280955585376
5761,h,2,93,0.04405072905263744
5761,h,2,94,0.048245538643968265
5761,h,2,95,0.05928892535886341
5761,h,2,96,-0.012213456914883998
5761,h,2,97,-0.029390212970389254
5761,h,2,98,0.003628760000029998
5761,h,2,99,0.012368616886495036
5761,h,2,100,-0.011576755255093975
5761,h,2,101,-0.0033391571585446047
5761,h,2,102,0.015195261496200612
5761,h,2,103,0.0995453196197899
5761,h,2,104,0.007505253537670123
5761,h,2,105,-0.015843991623195414
5761,h,2,106,-0.009310400319660279
5761,h,2,107,0.08240252659343199
5761,h,2,108,0.04338154040896808
5761,h,2,109,0.00031693369554753925
5761,h,2,110,0.01708369218969399
5761,h,2,111,0.0336019850998548
5761,h,2,112,0.06985558990825529
5761,h,2,113,0.07813328719645056
5761,h,2,114,0.058000788135360866
5761,h,2,115,0.06438934080805181
5761,h,2,116,-0.006445203540599434
5761,h,2,117,0.13649519179632133
5761,h,2,118,0.04438768083863633
5761,h,2,119,0.06810179655168734
5761,h,2,120,0.12499581015999449
5761,h,2,121,0.0940639097060898
5761,h,2,122,0.04395721440311077
5761,h,2,123,0.02598450188691928
5761,l,2,0,0.3534272947975501
5761,l,2,1,0.17897592814454907
5761,l,2,2,0.08028265113458845
5761,l,2,3,0.2845475723480987
5761,l,2,4,-0.020817700867950806
5761,l,2,5,0.21370367181285013
5761,l,2,6,0.35652100221630506
5761,l,2,7,0.018999284805234957
5761,l,2,8,0.06960201497635592
5761,l,2,9,-0.0012781881031825812
5761,l,2,10,0.024936112086220014
5761,l,2,11,0.06499289620268742
5761,l,2,12,0.027387069558809447
5761,l,2,13,-0.023301227755581855
5761,l,2,14,0.14462915711801613
5761,l,2,15,0.3967415755683282
5761,l,2,16,0.057186634978552274
5761,l,2,17,0.11111336938842102
5761,l,2,18,0.1126185149816284
5761,l,2,19,-0.06394131112218804
5761,l,2,20,0.02301288631581208
5761,l,2,21,0.060937440215337674
5761,l,2,22,0.007281921390806381
5761,l,2,23,0.05950491033379463
5761,l,2,24,-0.019662582785912132
5761,l,2,25,0.04671116948931306
5761,l,2,26,0.2574837465764816
5761,l,2,27,0.04590704344444371
5761,l,2,28,0.19161380514715284
5761,l,2,29,0.10773750687706596
5761,l,2,30,0.08191974092023023
5761,l,2,31,0.0459591220649691
5761,l,2,32,0.30065176330976034
5761,l,2,33,0.8184816190962195
5761,l,2,34,0.12580006701032884
5761,l,2,35,0.1598016426533214
5761,l,2,36,0.016660501940073985
5761,l,2,37,-0.03809900263314646
5761,l,2,38,0.061969586271460174
5761,l,2,39,0.058004360739565476
5761,l,2,40,0.045115569601018646
5761,l,2,41,0.24154227249115032
5761,l,2,42,0.15605203990277136
5761,l,2,43,0.04849419317037678
5761,l,2,44,0.09329690522292115
5761,l,2,45,0.1674735130598882
5761,l,2,46,-0.0597340262651431
5761,l,2,47,-0.025553249312099725
5761,l,2,48,0.0011390359535228406
5761,l,2,49,-0.011685430515336269
5761,l,2,50,0.07274674921300385
5761,l,2,51,0.14934953702427337
5761,l,2,52,0.1150198003447613
5761,l,2,53,0.04531893254547765
5761,l,2,54,0.03532705996301803
5761,l,2,55,-0.06405621295050382
5761,l,2,56,0.24567617505375883
5761,l,2,57,0.06798187118459416
5761,l,2,58,0.02425944876989375
5761,l,2,59,0.07072580514543159
5761,l,2,60,-0.0002869207232706755
5761,l,2,61,0.049815975329766705
5761,l,2,62,0.04192787243203631
5761,l,2,63,0.036158384137995485
5761,l,2,64,0.01706993527594793
5761,l,2,65,0.05393540216215684
5761,l,2,66,0.07760530403464612
5761,l,2,67,0.04443092959466552
5761,l,2,68,0.04443092959466552
5761,l,2,69,0.09696757042946443
5761,l,2,70,0.1439738422027421
5761,l,2,71,-0.07915463853390582
5761,l,2,72,0.1212562432610967
5761,l,2,73,0.004814420352645525
5761,l,2,74,-0.029990894245058936
5761,l,2,75,0.08208303977227849
5761,l,2,76,0.08907867842231766
5761,l,2,77,0.002189290721267208
5761,l,2,78,0.025176391821582083
5761,l,2,79,-0.018808638398025008
5761,l,2,80,-0.0746162368640959
5761,l,2,81,0.03981340960693965
5761,l,2,82,-0.05063340888304782
5761,l,2,83,0.016037120642245425
5761,l,2,84,0.021012587442356217
5761,l,2,85,-0.010762312680654895
5761,l,2,86,0.11711266942164013
5761,l,2,87,-0.0465928349687181
5761,l,2,88,0.003317974725092621
5761,l,2,89,0.02382014440377661
5761,l,2,90,-0.017579171478265817
5761,l,2,91,-0.02197385428720135
5761,l,2,92,0.0015939492965090657
5761,l,2,93,-0.016844298675803376
5761,l,2,94,4.467563879851042e-05
5761,l,2,95,0.20559267811620274
5761,l,2,96,0.03018041379745913
5761,l,2,97,0.0473245895093737
5761,l,2,98,0.11057715747711268
5761,l,2,99,-0.02701050347121427
5761,l,2,100,-0.02080234503907993
5761,l,2,101,0.021091728201637166
5761,l,2,102,0.05117094133708872
5761,l,2,103,0.003388432336739411
5761,l,2,104,0.09652525075836516
5761,l,2,105,0.04047219150907262
5761,l,2,106,0.03940701967006915
5761,l,2,107,-0.0185312267835632
5761,l,2,108,-0.002711923669230788
5761,l,2,109,0.046052876859713925
5761,l,2,110,-0.020665259304493238
5761,l,2,111,-0.074525259696198
5761,l,2,112,-0.019671643683590093
5761,l,2,113,0.13226382472259962
5761,l,2,114,-0.020067855401890714
5761,h,3,0,0.13811077137657082
5761,h,3,1,0.16292604121425436
5761,h,3,2,0.1037427042384436
5761,h,3,3,0.22836169777101506
5761,h,3,4,0.03666700273173032
5761,h,3,5,0.1063252316599127
5761,h,3,6,1.0254638023776936
5761,h,3,7,0.07321907429062105
5761,h,3,8,0.13774586100888406
5761,h,3,9,-0.024108017095247375
5761,h,3,10,0.04660298144070868
