CID,Primary Odor,Sub Odor,Strength
61942,Woody/Resinous,Herbal,medium
61945,Bakery,Roasted,high
61945,Burnt,Burnt,high
61945,Chemical/Hydrocarbon,Sulphurous,high
61945,Food,Meaty,high
61945,Fragrant/Fruity,Green,high
61945,Green,Green,high
61945,Marshy/Septic/Sulphurous,Sulphurous,high
61945,Nature,Sulphurous,high
61945,Non-vegetarian,Beefy,high
61945,Non-vegetarian,Meaty,high
61945,Non-vegetarian,Pork,high
61945,Popcorn,Burnt,high
61945,Restaurant,Beefy,high
61945,Restaurant,Chicken,high
61945,Salty,Savory,high
61945,Sickening,Burnt,high
61945,Sickening,Sulphurous,high
61945,Sulphur/Cabbage/Garlic,Cabbage,high
61945,Sulphur/Cabbage/Garlic,Sulphurous,high
61945,Vegetables,Cabbage,high
61951,Bakery,Roasted,high
61951,Bakery,Toasty,high
61951,Food,Taco,high
61951,Nutty,Nutty,high
61951,Popcorn,Corn,high
61951,Popcorn,Nutty,high
61951,Sulphur/Cabbage/Garlic,Corn,high
61953,Aromatic,Herbal,high
61953,Beverage,Winey,high
61953,Buildingmaterials&construction,Metallic,high
61953,Buildingmaterials&construction,Woody,high
61953,Drywoods,Tobacco,high
61953,Food,Spices,high
61953,Fragrant,Herbal,high
61953,Fragrant/Fruity,Green,high
61953,Fresh,Fresh,high
61953,Fruity,Berry,high
61953,Grassy/Woody,Woody,high
61953,Green,Green,high
61953,Herbaceous,Herbal,high
61953,Herbaceous,Tea,high
61953,Herbaceous,Tobacco,high
61953,Lemon,Cool,high
61953,Metallic,Metallic,high
61953,Minty,Camphor,high
61953,Minty,Cool,high
61953,Minty,Spices,high
61953,NoseFeel,Metallic,high
61953,Popcorn,Woody,high
61953,Pungent,Cool,high
61953,Spices,Spices,high
61953,Sweet,Minty,high
61953,Sweet,Vanilla,high
61953,Terpenes/Pine/Lemon,Minty,high
61953,Tobaccosmoke,Tobacco,high
61953,Vegetation,Herbal,high
61953,Vegetation,Leafy,high
61953,Water,Wet Air,high
61953,Woody,Vanilla,high
61953,Woody,Woody,high
61953,Woody/Resinous,Herbal,high
61953,Woody/Resinous,Spices,high
61954,Chemical/Hydrocarbon,Medicinal,high
61954,Fruity,Berry,high
61954,Medicinal/Alcohol,Medicinal,high
61954,Medicinal/Phenolic,Medicinal,high
61954,Medicinal/Phenolic,Phenolic,high
61954,Minty,Medicinal,high
61954,Woody,Medicinal,high
61954,Woody,Phenolic,high
61955,Caramel,Caramel,medium
61955,Dairy,Cheese,medium
61955,Earthy/Musty/Moldy,Earthy/ Musty,medium
61955,Earthy/Musty/Moldy,Musty,medium
61955,Earthy/Musty/Moldy,Musty/Moldy,medium
61955,Fragrant,Sweet,medium
61955,Fragrant/Fruity,Fruity,medium
61955,Fruity,Apple,medium
61955,Fruity,Pineapple,medium
61955,Fruity,Ripe,medium
61955,Fruity,Tropical,medium
61955,Lemon,Fruity,medium
61955,Lemon,Sweet,medium
61955,Minty,Sweet,medium
61955,Nature,Fruity,medium
61955,Non-citrusfruity,Pineapple,medium
61955,Non-citrusfruity,Sweet,medium
61955,Popcorn,Musty,medium
61955,Sharp/Pungent,Musty,medium
61955,Sweet,Caramel,medium
61955,Sweet,Fruity,medium
61955,Sweet,Sweet,medium
61955,Terpenes/Pine/Lemon,Sweet,medium
61955,Woody/Resinous,Musty,medium
61967,Earthy,Earthy,medium
61967,Earthy,Mushroom,medium
61967,Earthy/Musty/Moldy,Earthy,medium
61967,Earthy/Musty/Moldy,Earthy/ Musty,medium
61967,Fragrant/Fruity,Green,medium
61967,Green,Green,medium
61967,Popcorn,Earthy,medium
61967,Sharp/Pungent,Earthy,medium
61967,Woody/Resinous,Earthy,medium
61976,Chemical/Hydrocarbon,Sulphurous,high
61976,Food,Vegetable,high
61976,Fragrant/Fruity,Green,high
61976,Green,Green,high
61976,Marshy/Septic/Sulphurous,Sulphurous,high
61976,Nature,Sulphurous,high
61976,Sickening,Sulphurous,high
61976,Sulphur/Cabbage/Garlic,Cabbage,high
61976,Sulphur/Cabbage/Garlic,Sulphurous,high
61976,Vegetables,Cabbage,high
61979,Food,Meaty,
61979,Non-vegetarian,Ham,
61979,Non-vegetarian,Meaty,
61980,Citrus,Tangerine,medium
61980,Floral,Floral,medium
61980,Fragrant,Floral,medium
61980,Fragrant/Fruity,Fruity,medium
61980,Fruity,Tangerine,medium
61980,Lemon,Fruity,medium
61980,Nature,Floral,medium
61980,Nature,Fruity,medium
61980,Plants,Neroli,medium
61980,Plants,Petitgrain,medium
61980,Sweet,Fruity,medium
61982,Chemical/Hydrocarbon,Sulphurous,high
61982,Fragrant/Fruity,Fruity,high
61982,Fragrant/Fruity,Green,high
61982,Fruity,Berry,high
61982,Fruity,Grape,high
61982,Fruity,Passion fruit,high
61982,Fruity,Peach,high
61982,Fruity,Raspberry,high
61982,Fruity,Tropical,high
61982,Green,Green,high
61982,Lemon,Fruity,high
61982,Marshy/Septic/Sulphurous,Sulphurous,high
61982,Nature,Fruity,high
61982,Nature,Sulphurous,high
61982,Other,Natural,high
61982,Plants,Buchu,high
61982,Sickening,Sulphurous,high
61982,Sulphur/Cabbage/Garlic,Sulphurous,high
61982,Sweet,Fruity,high
61982,Sweet,Minty,high
61982,Terpenes/Pine/Lemon,Minty,high
61984,Floral,Floral,medium
61984,Fragrant,Floral,medium
61984,Fragrant,Sweet,medium
61984,Fragrant/Fruity,Green,medium
61984,Fruity,Apple,medium
61984,Fruity,Pear,medium
61984,Green,Green,medium
61984,Lemon,Sweet,medium
61984,Minty,Sweet,medium
61984,Nature,Floral,medium
61984,Non-citrusfruity,Sweet,medium
61984,Sweet,Sweet,medium
61984,Terpenes/Pine/Lemon,Sweet,medium
61984,Waxy,Waxy,medium
61985,Bakery,Bready,medium
61985,Buildingmaterials&construction,Metallic,medium
61985,Caramel,Caramel,medium
61985,Fragrant,Sweet,medium
61985,Fragrant/Fruity,Fruity,medium
61985,Fruity,Peach,medium
61985,Lemon,Fruity,medium
61985,Lemon,Sweet,medium
61985,Metallic,Metallic,medium
61985,Minty,Sweet,medium
61985,Nature,Fruity,medium
61985,Non-citrusfruity,Sweet,medium
61985,NoseFeel,Metallic,medium
61985,Sweet,Caramel,medium
61985,Sweet,Fruity,medium
61985,Sweet,Sweet,medium
61985,Terpenes/Pine/Lemon,Sweet,medium
61985,Waxy,Waxy,medium
61988,Bakery,Roasted,high
61988,Nutty,Nutty,high
61988,Popcorn,Nutty,high
61989,Food,Spices,high
61989,Fragrant/Fruity,Green,high
61989,Fresh,Fresh,high
61989,Green,Green,high
61989,Minty,Spices,high
61989,Spices,Spices,high
61989,Woody/Resinous,Spices,high
61990,Chemical/Hydrocarbon,Lactonic,medium
61990,Citrus,Citrus,medium
61990,Dairy,Creamy,medium
61990,Fragrant/Fruity,Citrus,medium
61990,Fragrant/Fruity,Fruity,medium
61990,Fragrant/Fruity,Green,medium
61990,Fruity,Citrus,medium
61990,Green,Green,medium
61990,Lemon,Citrus,medium
61990,Lemon,Fruity,medium
61990,Microbiological,Lactonic,medium
61990,Nature,Fruity,medium
61990,Sweet,Fruity,medium
61990,Waxy,Waxy,medium
61995,Alliaceous,Alliaceous,high
61995,Alliaceous,Garlic,high
61995,Alliaceous,Onion,high
61995,Fragrant/Fruity,Green,high
61995,Fresh,Fresh,high
61995,Green,Green,high
61995,Marshy/Septic/Sulphurous,Onion,high
61995,Other,Gassy,high
61995,Sickening,Garlic,high
61995,Sickening,Onion,high
61995,Sulphur/Cabbage/Garlic,Garlic,high
61995,Vegetables,Garlic,high
61995,Vegetables,Onion,high
61997,Aromatic,Herbal,medium
61997,Beverage,Winey,medium
61997,Fragrant,Herbal,medium
61997,Fragrant,Sweet,medium
61997,Herbaceous,Herbal,medium
61997,Lemon,Sweet,medium
61997,Minty,Sweet,medium
61997,Non-citrusfruity,Sweet,medium
61997,Sweet,Sweet,medium
61997,Terpenes/Pine/Lemon,Sweet,medium
61997,Vegetation,Herbal,medium
61997,Woody/Resinous,Herbal,medium
62000,Alliaceous,Garlic,high
62000,Chemical/Hydrocarbon,Sulphurous,high
62000,Marshy/Septic/Sulphurous,Sulphurous,high
62000,Nature,Sulphurous,high
62000,Sickening,Garlic,high
62000,Sickening,Sulphurous,high
62000,Sulphur/Cabbage/Garlic,Cabbage,high
62000,Sulphur/Cabbage/Garlic,Garlic,high
62000,Sulphur/Cabbage/Garlic,Sulphurous,high
62000,Vegetables,Cabbage,high
62000,Vegetables,Garlic,high
62002,Buildingmaterials&construction,Metallic,high
62002,Buildingmaterials&construction,Woody,high
62002,Floral,Floral,high
62002,Floral,Rose,high
62002,Food,Spices,high
62002,Fragrant,Floral,high
62002,Fragrant,Rose,high
62002,Fragrant,Sweet,high
62002,Fragrant/Fruity,Fruity,high
62002,Fragrant/Fruity,Green,high
62002,Fruity,Apple,high
62002,Fruity,Berry,high
62002,Fruity,Blackcurrant,high
62002,Fruity,Plum,high
62002,Grassy/Woody,Woody,high
62002,Green,Green,high
62002,Lemon,Fruity,high
62002,Lemon,Sweet,high
62002,Metallic,Metallic,high
62002,Minty,Spices,high
62002,Minty,Sweet,high
62002,Nature,Floral,high
62002,Nature,Fruity,high
62002,Non-citrusfruity,Sweet,high
62002,NoseFeel,Metallic,high
62002,Popcorn,Woody,high
62002,Spices,Spices,high
62002,Sweet,Fruity,high
62002,Sweet,Minty,high
62002,Sweet,Sweet,high
62002,Terpenes/Pine/Lemon,Minty,high
62002,Terpenes/Pine/Lemon,Sweet,high
62002,Woody,Woody,high
62002,Woody/Resinous,Spices,high
62003,Food,Meaty,high
62003,Non-vegetarian,Lamb,high
62003,Non-vegetarian,Meaty,high
62003,Non-vegetarian,Pork,high
62003,Restaurant,Chicken,high
62007,Fragrant/Fruity,Fruity,medium
62007,Fruity,Cherry,medium
62007,Lemon,Fruity,medium
62007,Nature,Fruity,medium
62007,Non-citrusfruity,Cherry,medium
62007,Sweet,Fruity,medium
62013,Chemical/Hydrocarbon,Sulphurous,high
62013,Food,Spices,high
62013,Food,Vegetable,high
62013,Foul,Pungent,high
62013,Fragrant/Fruity,Green,high
62013,Fruity,Tropical,high
62013,Green,Green,high
62013,Marshy/Septic/Sulphurous,Sulphurous,high
62013,Minty,Spices,high
62013,Nature,Sulphurous,high
62013,NoseFeel,Pungent,high
62013,Pungent,Pungent,high
62013,Sharp/Pungent,Pungent,high
62013,Sickening,Pungent,high
62013,Sickening,Sulphurous,high
62013,Spices,Spices,high
62013,Sulphur/Cabbage/Garlic,Sulphurous,high
62013,Woody/Resinous,Spices,high
62017,Caramel,Honey,medium
62017,Floral,Floral,medium
62017,Floral,Rose,medium
62017,Fragrant,Floral,medium
62017,Fragrant,Rose,medium
62017,Fragrant,Sweet,medium
62017,Fragrant/Fruity,Fruity,medium
62017,Fruity,Fig,medium
62017,Lemon,Fruity,medium
62017,Lemon,Sweet,medium
62017,Minty,Sweet,medium
62017,Nature,Floral,medium
62017,Nature,Fruity,medium
62017,Non-citrusfruity,Sweet,medium
62017,Nutty,Nutty,medium
62017,Popcorn,Nutty,medium
62017,Sweet,Fruity,medium
62017,Sweet,Sweet,medium
62017,Terpenes/Pine/Lemon,Sweet,medium
62024,Estery,Estery,medium
62024,Food,Spices,medium
62024,Foul,Pungent,medium
62024,Fragrant,Sweet,medium
62024,Fragrant/Fruity,Fruity,medium
62024,Fragrant/Fruity,Green,medium
62024,Fruity,Banana,medium
62024,Fruity,Pineapple,medium
62024,Fruity,Tropical,medium
62024,Green,Green,medium
62024,Lemon,Cool,medium
62024,Lemon,Fruity,medium
62024,Lemon,Sweet,medium
62024,Minty,Cool,medium
62024,Minty,Spices,medium
62024,Minty,Sweet,medium
62024,Nature,Fruity,medium
62024,Non-citrusfruity,Banana,medium
62024,Non-citrusfruity,Pineapple,medium
62024,Non-citrusfruity,Sweet,medium
62024,NoseFeel,Pungent,medium
62024,Pungent,Cool,medium
62024,Pungent,Pungent,medium
62024,Sharp/Pungent,Pungent,medium
62024,Sickening,Pungent,medium
62024,Spices,Spices,medium
62024,Sweet,Fruity,medium
62024,Sweet,Sweet,medium
62024,Terpenes/Pine/Lemon,Sweet,medium
62024,Woody/Resinous,Spices,medium
62069,Dairy,Creamy,high
62069,Earthy,Earthy,high
62069,Earthy/Musty/Moldy,Earthy,high
62069,Earthy/Musty/Moldy,Earthy/ Musty,high
62069,Food,Vegetable,high
62069,Fragrant/Fruity,Green,high
62069,Green,Green,high
62069,Popcorn,Earthy,high
62069,Sharp/Pungent,Earthy,high
62069,Woody/Resinous,Earthy,high
62087,Alliaceous,Alliaceous,high
62087,Alliaceous,Garlic,high
62087,Alliaceous,Onion,high
62087,Bakery,Roasted,high
62087,Chemical/Hydrocarbon,Sulphurous,high
62087,Food,Meaty,high
62087,Marshy/Septic/Sulphurous,Onion,high
62087,Marshy/Septic/Sulphurous,Sulphurous,high
62087,Nature,Sulphurous,high
62087,Non-vegetarian,Meaty,high
62087,Sickening,Garlic,high
62087,Sickening,Onion,high
62087,Sickening,Sulphurous,high
62087,Sulphur/Cabbage/Garlic,Garlic,high
62087,Sulphur/Cabbage/Garlic,Sulphurous,high
62087,Vegetables,Garlic,high
62087,Vegetables,Onion,high
62089,Chemical/Hydrocarbon,Lactonic,medium
62089,Chemical/Hydrocarbon,Plastic,medium
62089,Dairy,Cheese,medium
62089,Dairy,Creamy,medium
62089,Dairy,Dairy,medium
62089,Dairy,Milky,medium
62089,Earthy/Musty/Moldy,Earthy/ Musty,medium
62089,Earthy/Musty/Moldy,Musty,medium
62089,Earthy/Musty/Moldy,Musty/Moldy,medium
62089,Food,Meaty,medium
62089,Fragrant/Fruity,Green,medium
62089,Fuel/GasStation/Solvent,Plastic,medium
62089,Green,Green,medium
62089,Microbiological,Lactonic,medium
62089,Non-fooditems,Plastic,medium
62089,Non-vegetarian,Meaty,medium
62089,Popcorn,Fatty,medium
62089,Popcorn,Musty,medium
62089,Sharp/Pungent,Musty,medium
62089,Solvent/Hydrocarbon,Plastic,medium
62089,Waxy,Waxy,medium
62089,Woody/Resinous,Musty,medium
62090,Bakery,Roasted,high
62090,Burnt,Burnt,high
62090,Chemical/Hydrocarbon,Sulphurous,high
62090,Food,Meaty,high
62090,Marshy/Septic/Sulphurous,Sulphurous,high
62090,Nature,Sulphurous,high
62090,Non-vegetarian,Brothy,high
62090,Non-vegetarian,Meaty,high
62090,Popcorn,Burnt,high
62090,Popcorn,Fatty,high
62090,Sickening,Burnt,high
62090,Sickening,Sulphurous,high
62090,Sulphur/Cabbage/Garlic,Sulphurous,high
62092,Aromatic,Herbal,medium
62092,Drywoods,Tobacco,medium
62092,Fragrant,Herbal,medium
62092,Fragrant,Sweet,medium
62092,Grassy/Woody,Sweet Tobacco,medium
62092,Herbaceous,Herbal,medium
62092,Herbaceous,Tobacco,medium
62092,Lemon,Sweet,medium
62092,Minty,Sweet,medium
62092,Non-citrusfruity,Sweet,medium
62092,People&animals,Animal,medium
62092,Sweet,Sweet,medium
62092,Terpenes/Pine/Lemon,Sweet,medium
62092,Tobaccosmoke,Sweet Tobacco,medium
62092,Tobaccosmoke,Tobacco,medium
62092,Vegetation,Herbal,medium
62092,Woody/Resinous,Herbal,medium
62095,Aromatic,Herbal,medium
62095,Fragrant,Herbal,medium
62095,Herbaceous,Herbal,medium
62095,Minty,Camphor,medium
62095,Sweet,Minty,medium
62095,Terpenes/Pine/Lemon,Minty,medium
62095,Vegetation,Herbal,medium
62095,Woody/Resinous,Herbal,medium
62098,Beverage,Mimosa,medium
62098,Floral,Floral,medium
62098,Floral,Heliotrope,medium
62098,Fragrant,Floral,medium
62098,Fragrant,Sweet,medium
62098,Fragrant/Fruity,Fruity,medium
62098,Fruity,Berry,medium
62098,Fruity,Raspberry,medium
62098,Lemon,Fruity,medium
62098,Lemon,Sweet,medium
62098,Minty,Sweet,medium
62098,Nature,Floral,medium
62098,Nature,Fruity,medium
62098,Non-citrusfruity,Sweet,medium
62098,Softfloral,Powdery,medium
62098,Spices,Cassia,medium
62098,Sweet,Cotton candy,medium
62098,Sweet,Fruity,medium
62098,Sweet,Jammy,medium
62098,Sweet,Sweet,medium
62098,Terpenes/Pine/Lemon,Sweet,medium
62105,Alliaceous,Onion,high
62105,Aromatic,Herbal,high
62105,Chemical/Hydrocarbon,Sulphurous,high
62105,Food,Meaty,high
62105,Fragrant,Herbal,high
62105,Herbaceous,Herbal,high
62105,Marshy/Septic/Sulphurous,Onion,high
62105,Marshy/Septic/Sulphurous,Sulphurous,high
62105,Nature,Sulphurous,high
62105,Non-vegetarian,Brothy,high
62105,Non-vegetarian,Lamb,high
62105,Non-vegetarian,Meaty,high
62105,Non-vegetarian,Pork,high
62105,Restaurant,Chicken,high
62105,Salty,Savory,high
62105,Sickening,Onion,high
62105,Sickening,Sulphurous,high
62105,Sulphur/Cabbage/Garlic,Sulphurous,high
62105,Vegetables,Onion,high
62105,Vegetation,Herbal,high
62105,Woody/Resinous,Herbal,high
62106,Food,Vegetable,high
62117,Food,Spices,medium
62117,Microbiological,Sweaty,medium
62117,Minty,Spices,medium
62117,People&animals,Animal,medium
62117,Rancid/Putrid,Sweaty,medium
62117,Sharp/Pungent,Sweaty,medium
62117,Spices,Cumin,medium
62117,Spices,Spices,medium
62117,Woody/Resinous,Spices,medium
62127,Buildingmaterials&construction,Woody,medium
62127,Dry,Dry,medium
62127,Earthy,Earthy,medium
62127,Earthy/Musty/Moldy,Earthy,medium
62127,Earthy/Musty/Moldy,Earthy/ Musty,medium
62127,Food,Spices,medium
62127,Fragrant/Fruity,Fruity,medium
62127,Grassy/Woody,Woody,medium
62127,Lemon,Fruity,medium
62127,Minty,Spices,medium
62127,Mossywoods,Amber,medium
62127,Nature,Fruity,medium
62127,Popcorn,Earthy,medium
62127,Popcorn,Woody,medium
62127,Sharp/Pungent,Earthy,medium
62127,Softoriental,Amber,medium
62127,Spices,Spices,medium
62127,Sweet,Fruity,medium
62127,Woody,Woody,medium
62127,Woody/Resinous,Earthy,medium
62127,Woody/Resinous,Spices,medium
62128,Alliaceous,Alliaceous,high
62128,Bakery,Roasted,high
62128,Caramel,Caramel,high
62128,Chemical/Hydrocarbon,Sulphurous,high
62128,Food,Meaty,high
62128,Marshy/Septic/Sulphurous,Sulphurous,high
62128,Nature,Sulphurous,high
62128,Non-vegetarian,Beefy,high
62128,Non-vegetarian,Meaty,high
62128,Restaurant,Beefy,high
62128,Restaurant,Chicken,high
62128,Restaurant,Coffee,high
62128,Sickening,Sulphurous,high
62128,Sulphur/Cabbage/Garlic,Sulphurous,high
62128,Sweet,Caramel,high
62128,Woody,Coffee,high
62131,Alliaceous,Alliaceous,high
62131,Alliaceous,Garlic,high
62131,Alliaceous,Onion,high
62131,Ammonia,Fishy,high
62131,Bakery,Roasted,high
62131,Bakery,Smokey,high
62131,Caramel,Caramel,high
62131,Chemical/Hydrocarbon,Sulphurous,high
62131,Fishy/Ammonia,Fishy,high
62131,Fishy/Rancid,Fishy,high
62131,Food,Fishy,high
62131,Food,Meaty,high
62131,Food,Vegetable,high
62131,Fragrant/Fruity,Fruity,high
62131,Lemon,Fruity,high
62131,Marshy/Septic/Sulphurous,Onion,high
62131,Marshy/Septic/Sulphurous,Sulphurous,high
62131,Nature,Fruity,high
62131,Nature,Sulphurous,high
62131,Non-vegetarian,Meaty,high
62131,Nutty,Nutty,high
62131,People&animals,Smokey,high
62131,Popcorn,Nutty,high
62131,Popcorn,Smokey,high
62131,Poultry,Eggs,high
62131,Restaurant,Coffee,high
62131,Sickening,Garlic,high
62131,Sickening,Onion,high
62131,Sickening,Smokey,high
62131,Sickening,Sulphurous,high
62131,Smokey,Smokey,high
62131,Sulphur/Cabbage/Garlic,Garlic,high
62131,Sulphur/Cabbage/Garlic,Sulphurous,high
62131,Sweet,Caramel,high
62131,Sweet,Fruity,high
62131,Vegetables,Garlic,high
62131,Vegetables,Onion,high
62131,Woody,Coffee,high
62131,Woody,Smokey,high
62131,Woody/Resinous,Smokey,high
62143,Alliaceous,Alliaceous,high
62143,Alliaceous,Garlic,high
62143,Alliaceous,Onion,high
62143,Chemical/Hydrocarbon,Sulphurous,high
62143,Marshy/Septic/Sulphurous,Onion,high
62143,Marshy/Septic/Sulphurous,Sulphurous,high
62143,Nature,Sulphurous,high
62143,Restaurant,Coffee,high
62143,Salty,Savory,high
62143,Sickening,Garlic,high
62143,Sickening,Onion,high
62143,Sickening,Sulphurous,high
62143,Sulphur/Cabbage/Garlic,Garlic,high
62143,Sulphur/Cabbage/Garlic,Sulphurous,high
62143,Vegetables,Garlic,high
62143,Vegetables,Onion,high
62143,Woody,Coffee,high
62144,Bakery,Buttery,high
62144,Beverage,Winey,high
62144,Caramel,Butterscotch,high
62144,Caramel,Buttery,high
62144,Chemical/Hydrocarbon,Ether,high
62144,Chemical/Hydrocarbon,Sulphurous,high
62144,Dairy,Buttery,high
62144,Food,Spices,high
62144,Food,Vegetable,high
62144,Marshy/Septic/Sulphurous,Sulphurous,high
62144,Minty,Spices,high
62144,Nature,Sulphurous,high
62144,Nutty,Nutty,high
62144,Popcorn,Nutty,high
62144,Restaurant,Coffee,high
62144,Sickening,Sulphurous,high
62144,Spices,Spices,high
62144,Sulphur/Cabbage/Garlic,Sulphurous,high
62144,Vegetables,Horseradish,high
62144,Vegetables,Radish,high
62144,Woody,Coffee,high
62144,Woody/Resinous,Spices,high
62145,Bakery,Roasted,high
62145,Caramel,Caramel,high
62145,Food,Meaty,high
62145,Non-vegetarian,Meaty,high
62145,Sweet,Caramel,high
62148,Aromatic,Herbal,medium
62148,Earthy,Earthy,medium
62148,Earthy/Musty/Moldy,Earthy,medium
62148,Earthy/Musty/Moldy,Earthy/ Musty,medium
62148,Earthy/Musty/Moldy,Musty,medium
62148,Earthy/Musty/Moldy,Musty/Moldy,medium
62148,Fragrant,Herbal,medium
62148,Fragrant,Sweet,medium
62148,Herbaceous,Herbal,medium
62148,Lemon,Sweet,medium
62148,Microbial,Fungal,medium
62148,Minty,Sweet,medium
62148,Non-citrusfruity,Sweet,medium
62148,Popcorn,Earthy,medium
62148,Popcorn,Musty,medium
62148,Sharp/Pungent,Earthy,medium
62148,Sharp/Pungent,Musty,medium
62148,Sweet,Sweet,medium
62148,Terpenes/Pine/Lemon,Sweet,medium
62148,Vegetation,Herbal,medium
62148,Woody/Resinous,Earthy,medium
62148,Woody/Resinous,Herbal,medium
62148,Woody/Resinous,Musty,medium
62151,Lemon,Cool,low
62151,Minty,Cool,low
62151,Other,Mild,low
62151,Pungent,Cool,low
62166,Beverage,Rummy,medium
62166,Chemical/Hydrocarbon,Tutty-Fruity,medium
62166,Fragrant,Sweet,medium
62166,Fragrant/Fruity,Fruity,medium
62166,Fragrant/Fruity,Green,medium
62166,Fruity,Strawberry,medium
62166,Fruity,Tropical,medium
62166,Green,Green,medium
62166,Lemon,Fruity,medium
62166,Lemon,Sweet,medium
62166,Minty,Sweet,medium
62166,Nature,Fruity,medium
62166,Non-citrusfruity,Strawberry,medium
62166,Non-citrusfruity,Sweet,medium
62166,Sweet,Fruity,medium
62166,Sweet,Sweet,medium
62166,Terpenes/Pine/Lemon,Sweet,medium
62182,Bakery,Roasted,high
62182,Food,Meaty,high
62182,Non-vegetarian,Meaty,high
62183,Alliaceous,Onion,high
62183,Bakery,Roasted,high
62183,Food,Meaty,high
62183,Fragrant,Sweet,high
62183,Lemon,Sweet,high
62183,Marshy/Septic/Sulphurous,Onion,high
62183,Minty,Sweet,high
62183,Non-citrusfruity,Sweet,high
62183,Non-vegetarian,Meaty,high
62183,Sickening,Onion,high
62183,Sweet,Sweet,high
62183,Terpenes/Pine/Lemon,Sweet,high
62183,Vegetables,Onion,high
62204,Chemical/Hydrocarbon,Petroleum,
62204,Foul,Acrid,
62204,Fuel/GasStation/Solvent,Petroleum,
62204,Non-fooditems,Petroleum,
62217,Beverage,Winey,medium
62217,Floral,Floral,medium
62217,Fragrant,Floral,medium
62217,Fragrant,Sweet,medium
62217,Fragrant/Fruity,Fruity,medium
62217,Fruity,Berry,medium
62217,Fruity,Grape,medium
62217,Lemon,Fruity,medium
62217,Lemon,Sweet,medium
62217,Minty,Sweet,medium
62217,Nature,Floral,medium
62217,Nature,Fruity,medium
62217,Non-citrusfruity,Sweet,medium
62217,Plants,Neroli,medium
62217,Sweet,Candy,medium
62217,Sweet,Fruity,medium
62217,Sweet,Sweet,medium
62217,Terpenes/Pine/Lemon,Sweet,medium
62218,Earthy,Mushroom,high
62218,Earthy/Musty/Moldy,Earthy/ Musty,high
62218,Earthy/Musty/Moldy,Musty,high
62218,Earthy/Musty/Moldy,Musty/Moldy,high
62218,Microbial,Fungal,high
62218,Popcorn,Musty,high
62218,Sharp/Pungent,Musty,high
62218,Woody/Resinous,Musty,high
62220,Fragrant/Fruity,Green,high
62220,Fruity,Melon,high
62220,Green,Green,high
