CID A,CID B,Subject,Rep,IA,IAmix,IB,IBmix,IAB,PA,PB,PAB
78126,31249,60,1,5.2,6.0,5.2,2.6,5.2,6.3,6.7,6.4
78126,31249,61,1,5.9,6.5,5.1,6.1,8.0,2.8,8.0,2.5
78126,31249,62,1,7.9,7.1,5.1,1.5,8.2,1.7,8.9,1.1
78126,31249,64,1,7.5,5.3,5.2,0.0,6.9,3.2,6.0,3.1
78126,31249,65,1,9.6,8.6,8.6,0.0,9.6,1.4,4.4,1.7
78126,31249,66,1,9.6,1.9,6.7,6.0,7.7,2.4,7.2,3.3
78126,31253,5,1,6.3,7.6,5.3,4.8,7.3,2.2,3.0,2.0
78126,31253,6,1,2.0,2.6,3.0,1.5,3.5,5.0,6.1,4.5
78126,31253,7,1,10.0,10.0,7.0,3.5,10.0,0.0,2.0,0.0
78126,31253,11,1,5.3,3.7,5.2,4.7,5.8,3.6,6.0,5.2
78126,31253,12,1,9.5,9.5,6.0,0.0,9.2,0.5,3.6,1.1
78126,31253,14,1,7.4,5.9,8.0,8.4,8.0,4.0,4.4,4.4
78126,31253,15,1,7.0,4.9,5.1,3.1,5.0,3.0,4.3,4.2
78126,31253,17,1,7.4,8.5,7.3,3.7,9.1,1.0,9.1,1.2
78126,31253,22,1,7.7,8.5,7.5,9.8,8.5,0.5,1.5,0.6
78126,31253,23,1,6.7,9.4,6.2,6.8,7.8,2.5,4.6,1.6
78126,31253,25,1,6.7,9.4,7.2,6.5,7.6,2.0,4.7,1.8
78126,31253,26,1,4.5,1.8,6.6,5.0,7.4,3.4,7.6,6.6
78126,31253,27,1,8.6,8.6,7.7,6.9,8.7,3.1,5.0,3.1
78126,31253,28,1,7.6,6.8,5.6,1.7,8.0,0.0,7.6,0.0
78126,31253,32,1,8.2,7.0,4.1,1.2,7.7,0.0,7.3,0.1
78126,31253,33,1,8.9,7.1,8.1,9.7,9.0,3.0,3.2,3.0
78126,31253,35,1,7.0,8.4,5.9,7.7,7.0,0.7,2.5,0.3
78126,31253,36,1,7.3,9.5,7.5,0.0,7.8,4.3,7.9,4.2
78126,31253,37,1,9.3,11.0,8.0,0.0,9.2,0.2,7.0,1.2
78126,31253,38,1,9.6,9.1,7.5,6.4,9.6,3.6,6.7,3.7
78126,31253,46,1,10.0,8.0,8.2,2.1,10.0,0.0,5.8,0.1
78126,31253,47,1,9.0,6.8,9.9,11.0,9.8,0.1,0.1,0.2
78126,31253,48,1,8.6,8.2,8.8,8.4,7.9,4.4,4.0,5.3
78126,31253,54,1,6.7,8.0,5.1,2.0,6.6,5.0,5.0,5.0
78126,31253,56,1,8.9,10.7,5.0,4.5,9.0,1.9,3.9,1.0
78126,31253,57,1,6.0,7.2,5.0,6.3,6.0,4.4,5.1,4.9
78126,31253,59,1,8.4,7.1,6.6,0.0,7.0,1.7,2.4,2.2
78126,31253,60,1,5.2,3.6,5.1,2.6,5.2,6.9,7.7,7.3
78126,31253,61,1,7.0,7.4,5.8,0.0,8.4,2.4,5.0,1.7
78126,31253,62,1,6.6,8.6,6.0,4.8,9.8,2.5,9.6,1.5
521348,6549,6,1,5.6,4.5,6.0,4.8,5.5,6.5,8.0,7.0
521348,6549,7,1,8.0,6.0,7.0,3.5,9.1,0.0,3.0,1.0
521348,6549,9,1,6.3,1.9,8.0,5.6,7.1,3.5,4.0,4.4
521348,6549,12,1,7.3,5.1,7.5,6.0,7.1,2.9,4.5,3.8
521348,6549,13,1,7.1,6.4,7.1,5.0,7.1,3.1,6.1,3.6
521348,6549,17,1,6.6,5.9,7.2,5.4,7.9,2.3,6.9,2.9
521348,6549,19,1,7.4,7.4,7.3,7.3,7.4,4.0,4.5,4.5
521348,6549,20,1,6.6,7.9,5.5,1.4,7.1,4.5,5.5,4.7
521348,6549,22,1,3.6,2.5,3.9,3.9,3.6,4.4,5.5,5.5
521348,6549,23,1,8.7,2.2,3.4,3.4,6.3,1.6,7.6,4.4
521348,6549,27,1,5.1,4.8,6.0,5.4,5.4,3.9,1.7,4.4
521348,6549,30,1,5.1,5.4,6.3,5.7,5.5,6.0,4.5,4.5
521348,6549,32,1,6.5,5.5,5.2,6.2,6.1,3.3,2.5,4.6
521348,6549,35,1,4.8,6.5,4.5,6.8,5.9,6.5,7.4,4.0
521348,6549,37,1,3.4,4.6,4.7,7.1,6.6,1.2,1.9,0.6
521348,6549,41,1,5.1,2.6,6.1,4.9,5.1,4.8,5.4,5.6
521348,6549,45,1,6.5,5.5,5.6,0.6,6.7,1.7,2.1,2.2
521348,6549,47,1,9.5,7.1,9.0,2.3,9.5,0.4,1.9,1.0
521348,6549,49,1,6.7,7.4,6.6,2.0,7.3,5.6,6.4,4.3
521348,6549,51,1,5.0,2.5,5.0,7.0,5.4,3.5,7.4,7.4
521348,6549,52,1,4.9,3.9,5.0,3.3,3.7,4.5,5.5,4.8
521348,6549,54,1,5.0,4.5,5.0,3.0,5.0,8.9,5.1,7.7
521348,6549,55,1,5.1,5.6,5.1,6.1,5.0,7.6,6.0,8.1
521348,6549,56,1,6.2,5.3,6.1,4.9,6.4,4.0,4.9,4.5
521348,6549,57,1,6.1,4.0,7.0,5.3,6.6,5.1,6.6,7.3
521348,6549,58,1,5.1,4.1,5.1,3.6,5.2,4.5,5.2,4.8
521348,6549,59,1,7.6,4.6,7.1,7.8,7.9,3.6,3.8,3.6
521348,6549,61,1,8.1,7.7,5.2,5.7,6.9,4.1,3.7,3.5
521348,6549,64,1,6.0,6.0,6.4,5.1,6.0,5.1,4.6,4.6
521348,6549,65,1,6.7,6.4,7.7,3.1,7.6,3.5,4.5,4.5
521348,24020,6,1,5.6,5.0,6.3,5.0,6.6,4.2,5.9,5.0
521348,24020,7,1,7.0,5.3,7.0,8.8,8.0,1.0,8.0,0.1
521348,24020,9,1,3.9,6.8,7.7,6.5,7.0,3.9,3.7,3.9
521348,24020,12,1,6.5,3.3,7.3,8.8,7.1,2.8,3.7,3.9
521348,24020,13,1,7.0,5.6,6.9,4.1,7.1,3.8,5.4,4.1
521348,24020,17,1,6.4,4.8,2.3,3.0,7.4,7.3,6.5,4.2
521348,24020,19,1,7.3,6.9,5.0,5.0,6.4,4.0,5.1,5.0
521348,24020,20,1,4.7,5.9,5.8,2.9,5.9,5.7,5.7,5.7
521348,24020,22,1,4.6,4.4,3.8,3.8,2.8,4.5,4.5,6.5
521348,24020,23,1,4.4,4.2,7.6,7.6,7.2,3.3,2.4,5.3
521348,24020,27,1,6.3,3.8,7.3,5.5,7.1,3.3,5.3,4.3
521348,24020,30,1,5.2,4.9,5.8,5.2,5.1,5.9,5.9,6.6
521348,24020,32,1,5.3,4.8,6.2,5.0,7.1,3.6,8.1,5.3
521348,24020,35,1,4.1,6.2,5.9,3.5,5.0,6.4,8.0,7.1
521348,24020,37,1,7.1,6.0,7.0,3.5,8.8,1.9,4.1,2.9
521348,24020,41,1,6.7,4.7,3.3,2.3,5.8,3.1,8.6,4.9
521348,24020,45,1,5.9,5.3,4.8,0.7,6.0,1.7,2.3,2.0
521348,24020,47,1,9.0,2.3,9.0,6.8,9.5,4.0,3.9,6.0
521348,24020,49,1,6.4,4.5,6.5,3.3,5.6,2.5,6.4,2.8
521348,24020,51,1,2.5,0.8,7.3,1.5,5.5,2.4,5.0,3.5
521348,24020,52,1,5.8,4.9,6.2,5.3,5.8,3.7,6.3,4.1
521348,24020,54,1,3.3,3.6,4.9,4.9,4.2,6.9,7.2,7.4
521348,24020,55,1,3.6,4.5,5.6,4.5,5.5,9.5,9.5,9.0
521348,24020,56,1,5.6,5.0,6.3,5.0,6.6,4.2,5.9,5.0
521348,24020,57,1,5.0,4.8,6.5,7.8,7.0,4.8,5.6,5.7
521348,24020,58,1,5.6,5.0,6.3,5.0,6.6,4.2,5.9,5.0
521348,24020,59,1,7.5,4.9,6.9,7.6,7.9,3.9,3.8,3.8
521348,24020,61,1,2.4,3.8,8.5,7.7,7.8,0.3,9.7,7.3
521348,24020,64,1,5.0,5.0,6.5,7.2,8.0,5.0,8.0,9.9
521348,24020,65,1,7.6,9.1,7.7,3.9,8.6,7.6,5.6,4.6
637563,7438,5,1,6.1,4.6,5.0,0.0,5.5,4.4,4.5,4.5
637563,7438,6,1,7.0,1.8,7.0,3.5,6.5,5.0,5.0,5.0
637563,7438,7,1,6.0,7.5,3.0,0.0,5.0,6.0,6.5,5.5
637563,7438,11,1,7.8,6.2,6.0,0.0,6.5,1.0,6.0,2.1
637563,7438,13,1,5.4,5.7,5.1,4.6,5.8,4.6,5.9,5.4
637563,7438,21,1,6.9,6.2,1.0,1.6,6.0,7.3,5.0,7.7
637563,7438,23,1,8.0,9.6,6.5,7.8,6.0,3.6,5.9,2.9
637563,7438,25,1,6.5,5.9,5.6,0.0,6.6,2.2,2.9,2.5
637563,7438,26,1,7.5,11.0,5.4,2.7,6.6,3.5,7.5,5.6
637563,7438,28,1,6.8,5.8,4.6,4.1,6.2,2.0,5.3,1.2
637563,7438,29,1,5.7,5.1,4.8,4.3,3.5,3.5,4.8,3.0
637563,7438,32,1,3.6,2.5,2.6,2.1,3.5,6.4,6.7,7.1
637563,7438,33,1,6.0,3.0,5.0,4.0,6.0,4.0,7.0,6.0
637563,7438,34,1,9.5,7.6,3.7,1.1,7.5,0.3,6.6,0.5
637563,7438,36,1,9.1,8.2,6.1,5.5,8.5,4.3,7.5,4.6
637563,7438,38,1,6.5,5.2,2.5,3.4,6.5,5.8,5.5,5.5
637563,7438,39,1,8.0,6.8,2.0,2.4,6.8,6.9,6.8,5.8
637563,7438,41,1,8.0,11.0,6.0,2.4,7.6,5.8,6.3,5.0
637563,7438,44,1,7.1,5.0,6.1,4.6,3.7,1.2,1.8,3.7
637563,7438,45,1,3.3,1.7,3.2,1.3,3.3,2.8,3.2,2.5
637563,7438,48,1,7.8,11.0,5.6,9.8,6.5,3.6,5.5,4.5
637563,7438,49,1,6.6,2.0,8.5,6.8,5.5,6.6,4.3,4.4
637563,7438,50,1,5.6,2.8,2.7,1.1,3.3,3.2,5.1,4.9
637563,7438,51,1,6.5,5.2,6.4,4.5,6.5,4.5,5.0,3.3
637563,7438,54,1,5.0,6.0,5.1,4.6,5.0,8.8,9.0,8.6
637563,7438,56,1,6.0,5.4,5.0,6.5,5.5,3.0,7.2,4.4
637563,7438,59,1,7.4,5.2,8.0,6.8,9.0,2.3,2.6,2.1
637563,7438,60,1,6.7,7.7,4.2,2.9,6.3,4.6,6.2,4.2
637563,7438,62,1,5.9,4.1,0.3,0.3,2.9,3.8,9.2,6.8
637563,7438,63,1,5.2,6.5,5.0,7.5,5.0,4.7,5.1,4.5
637563,7765,2,1,6.6,6.6,3.7,7.4,8.3,5.6,4.4,4.6
637563,7765,3,1,6.2,5.9,5.6,5.6,6.3,3.0,4.1,2.6
637563,7765,5,1,5.7,4.6,5.5,4.1,6.2,4.8,4.9,4.5
637563,7765,7,1,3.0,1.5,3.0,3.8,7.0,4.0,4.9,8.0
637563,7765,9,1,3.6,5.4,5.5,8.8,9.5,4.4,4.0,3.1
637563,7765,12,1,5.0,4.0,8.0,8.0,7.0,7.0,2.0,3.0
637563,7765,14,1,7.3,8.0,7.0,7.0,7.0,4.5,6.0,5.5
637563,7765,17,1,4.0,3.6,8.4,11.0,6.2,6.5,5.0,3.6
637563,7765,19,1,7.0,5.6,6.5,6.8,8.0,3.4,2.7,3.0
637563,7765,21,1,5.0,10.0,3.6,2.5,6.7,8.2,6.7,7.6
637563,7765,22,1,5.6,6.2,5.5,5.5,6.6,4.6,3.5,3.4
637563,7765,27,1,5.3,4.8,8.8,7.9,9.2,5.7,6.3,4.7
637563,7765,29,1,5.2,5.2,5.0,4.5,5.3,5.5,8.0,7.4
637563,7765,38,1,7.2,5.4,7.2,6.5,7.5,5.2,3.5,4.4
637563,7765,39,1,6.0,5.4,6.0,4.8,7.0,7.0,7.8,6.0
637563,7765,40,1,4.0,0.8,7.0,9.1,7.2,3.4,3.2,3.0
637563,7765,44,1,8.5,6.0,7.4,5.9,6.0,1.2,2.8,4.1
637563,7765,45,1,3.3,1.7,5.5,6.6,4.1,3.1,3.1,2.6
637563,7765,46,1,10.0,5.0,9.4,2.4,9.4,9.7,8.0,8.1
637563,7765,47,1,4.0,6.0,9.3,11.0,10.0,5.0,0.0,0.0
637563,7765,49,1,7.0,7.0,7.1,5.7,7.3,6.0,4.6,4.4
637563,7765,50,1,8.0,6.4,8.0,6.4,8.0,4.0,5.3,6.1
637563,7765,51,1,4.6,4.1,8.3,3.3,5.0,5.5,4.5,5.5
637563,7765,53,1,5.3,5.6,1.8,1.8,5.5,5.0,5.8,5.0
637563,7765,54,1,5.0,3.5,5.0,6.0,5.0,4.8,4.9,5.0
637563,7765,55,1,5.3,6.1,8.3,10.0,7.3,3.0,4.3,4.0
637563,7765,57,1,5.3,7.4,4.4,5.9,5.8,4.9,5.2,4.9
637563,7765,61,1,4.3,4.3,6.0,6.6,7.4,2.5,5.0,6.3
637563,7765,63,1,6.0,4.5,2.3,2.9,8.0,7.2,5.0,7.1
637563,7765,65,1,8.5,10.2,7.5,3.8,8.5,1.4,2.5,1.3
637566,7463,7,1,7.0,3.5,6.0,7.5,8.0,7.0,3.0,5.0
637566,7463,11,1,5.3,6.9,6.4,4.5,6.0,5.5,4.4,5.0
637566,7463,12,1,6.1,5.5,7.3,5.1,7.3,4.5,4.6,4.5
637566,7463,13,1,6.8,8.8,7.0,7.4,7.1,5.1,5.0,4.9
637566,7463,17,1,3.6,2.2,6.2,5.6,4.0,6.7,8.1,9.4
637566,7463,19,1,6.5,6.5,5.9,5.9,6.4,4.4,5.4,5.0
637566,7463,22,1,2.6,2.5,3.7,4.4,4.5,6.3,6.4,6.4
637566,7463,25,1,6.0,3.6,6.1,7.3,6.9,5.0,4.2,4.1
637566,7463,27,1,5.1,5.6,5.1,4.6,5.1,4.6,4.9,5.1
637566,7463,29,1,9.9,9.9,6.0,6.0,6.6,6.5,9.0,9.5
637566,7463,30,1,5.2,4.9,4.5,4.7,5.0,5.7,5.8,5.9
637566,7463,32,1,1.9,2.2,6.1,7.6,5.7,8.2,7.8,7.2
637566,7463,33,1,4.0,3.2,6.0,6.0,5.0,4.9,5.0,4.9
637566,7463,35,1,2.7,4.1,4.1,2.9,3.1,5.1,7.1,6.9
637566,7463,37,1,4.9,5.6,4.5,9.0,6.9,5.5,6.8,7.0
637566,7463,39,1,2.0,2.0,6.5,6.5,7.0,7.1,4.0,8.0
637566,7463,41,1,5.6,6.2,6.8,7.5,6.1,7.2,6.8,7.4
637566,7463,44,1,6.9,6.2,6.0,6.9,6.8,6.5,6.7,6.2
637566,7463,45,1,6.1,0.9,6.1,5.2,6.1,4.0,2.4,3.1
637566,7463,47,1,6.0,9.0,9.5,11.0,9.9,5.1,2.6,2.1
637566,7463,49,1,5.4,5.4,7.6,6.1,6.5,3.7,5.7,5.4
637566,7463,51,1,2.3,2.8,7.5,3.0,7.5,5.0,5.0,6.5
637566,7463,52,1,3.2,1.6,5.4,4.6,5.9,5.9,5.8,5.7
637566,7463,54,1,1.7,2.6,3.3,3.6,3.7,9.1,9.2,9.5
637566,7463,55,1,5.0,4.8,5.0,4.5,5.0,9.0,4.0,8.1
637566,7463,58,1,4.1,1.2,3.9,2.3,4.3,4.5,5.0,5.1
637566,7463,59,1,6.3,5.4,6.9,9.0,7.4,4.0,3.8,2.9
637566,7463,60,1,4.5,2.9,5.2,3.9,5.4,6.1,6.9,6.2
637566,7463,61,1,2.8,3.6,6.4,6.1,6.1,5.0,0.3,1.5
637566,7463,64,1,6.3,8.8,5.1,0.5,5.6,8.3,5.4,8.2
637566,7762,1,1,5.0,2.5,7.2,6.5,7.7,6.7,8.5,8.2
637566,7762,5,1,5.0,0.0,5.0,6.0,5.4,5.5,5.7,5.3
637566,7762,7,1,6.0,4.5,3.0,2.3,6.0,5.0,5.1,7.0
637566,7762,9,1,5.2,4.7,8.1,3.2,6.4,4.4,4.8,4.2
637566,7762,11,1,4.5,2.3,6.0,4.2,5.0,5.4,6.0,7.0
637566,7762,17,1,4.6,2.3,2.8,2.2,2.3,6.3,7.6,8.3
637566,7762,20,1,5.3,0.0,2.7,4.1,5.8,4.7,4.3,5.5
637566,7762,21,1,5.9,3.0,3.6,4.0,5.2,5.0,7.7,7.4
637566,7762,22,1,4.6,3.7,3.7,4.8,4.4,4.6,6.5,6.7
637566,7762,25,1,7.1,0.0,6.2,5.0,6.4,5.0,7.3,6.6
637566,7762,26,1,2.5,0.0,3.4,4.4,5.6,5.5,8.5,7.5
637566,7762,27,1,7.6,0.0,5.2,6.5,5.4,6.7,5.1,5.6
637566,7762,32,1,4.9,0.0,7.0,6.0,6.2,6.8,8.4,8.8
637566,7762,33,1,5.0,0.0,4.8,3.8,4.8,4.0,4.0,5.0
637566,7762,34,1,6.3,2.5,8.7,4.4,7.4,6.4,4.3,3.5
637566,7762,35,1,3.4,4.3,4.0,6.2,5.7,3.8,8.6,7.8
637566,7762,39,1,2.6,0.0,4.7,4.0,4.4,7.1,8.1,7.2
637566,7762,40,1,5.3,2.7,5.5,5.2,5.9,5.5,6.5,6.5
637566,7762,44,1,6.7,6.4,5.1,5.4,6.9,7.6,3.8,6.6
637566,7762,45,1,6.3,0.6,5.9,5.3,5.8,2.5,3.1,3.2
637566,7762,48,1,5.4,5.9,7.5,7.1,6.4,6.5,7.3,6.4
637566,7762,49,1,5.6,5.6,6.7,6.0,5.6,5.6,8.6,8.5
637566,7762,50,1,5.0,3.5,7.6,9.1,7.8,5.0,7.0,5.0
637566,7762,51,1,8.0,7.2,7.0,7.7,8.0,4.6,6.4,6.0
637566,7762,52,1,3.5,2.6,4.7,6.8,6.6,3.2,5.3,5.3
637566,7762,54,1,5.0,3.0,5.0,4.0,5.1,5.0,8.9,7.1
637566,7762,57,1,5.3,4.2,5.0,6.0,5.8,5.7,5.4,5.7
637566,7762,60,1,4.6,3.0,5.0,2.5,5.2,7.0,7.2,8.2
637566,7762,62,1,5.2,3.1,8.0,3.2,6.2,8.0,8.0,8.3
637566,7762,65,1,7.7,1.5,5.7,6.8,7.5,4.5,5.6,5.4
637566,12813,5,1,5.1,4.1,5.0,5.5,5.1,4.8,6.3,6.2
637566,12813,6,1,1.9,1.5,3.4,1.7,3.0,5.0,4.8,3.8
637566,12813,7,1,5.9,0.0,4.7,5.2,6.5,6.5,8.7,8.8
637566,12813,9,1,6.6,8.6,7.5,6.0,5.1,5.5,3.5,4.4
637566,12813,11,1,6.0,4.2,5.6,3.4,6.5,5.0,4.6,5.0
637566,12813,14,1,7.0,0.0,8.0,8.8,8.5,5.0,6.0,6.0
637566,12813,17,1,5.0,2.5,6.7,8.0,7.6,4.0,1.6,3.0
637566,12813,20,1,4.6,0.0,5.6,8.4,7.5,5.4,5.2,4.5
637566,12813,21,1,3.5,2.8,4.4,5.7,6.6,7.0,7.2,7.5
637566,12813,26,1,4.5,6.8,7.5,5.3,6.5,6.2,5.3,7.0
637566,12813,28,1,5.3,2.7,6.4,5.1,6.7,4.6,3.5,4.5
637566,12813,33,1,6.0,3.6,8.2,8.2,8.0,4.0,5.0,5.0
637566,12813,36,1,6.8,0.0,7.4,7.0,7.3,5.7,7.6,7.6
637566,12813,37,1,2.0,2.6,5.0,0.0,7.0,6.8,9.0,8.8
637566,12813,38,1,5.7,4.8,7.5,7.9,6.5,5.5,6.2,7.5
637566,12813,39,1,4.8,6.0,5.4,4.3,6.4,7.4,6.8,7.4
637566,12813,40,1,6.9,10.4,8.0,4.8,8.0,3.6,6.9,3.8
637566,12813,45,1,4.1,0.4,5.8,3.8,6.2,3.7,3.2,3.2
637566,12813,47,1,4.0,5.0,9.4,4.7,8.9,5.0,0.8,1.9
637566,12813,50,1,7.3,5.8,6.2,8.1,7.6,3.9,8.3,8.6
637566,12813,51,1,5.5,1.1,5.5,3.9,4.8,2.4,4.8,4.8
637566,12813,52,1,1.4,1.1,3.5,3.7,5.4,5.6,6.6,6.0
637566,12813,53,1,5.0,5.0,3.5,5.3,8.2,5.4,6.6,9.4
637566,12813,57,1,4.8,3.8,5.8,6.7,5.7,5.2,5.0,5.0
637566,12813,59,1,6.0,7.8,7.0,8.4,7.4,3.0,2.9,3.2
637566,12813,60,1,5.0,6.5,5.0,6.3,5.0,6.9,5.9,6.5
637566,12813,61,1,0.5,0.0,6.7,6.4,7.0,6.5,2.7,3.0
637566,12813,62,1,8.0,2.0,9.0,11.0,9.8,7.0,10.0,10.0
637566,12813,63,1,5.8,7.3,5.5,4.1,7.6,4.0,1.8,1.5
637566,12813,64,1,5.5,0.6,5.7,3.4,5.0,6.3,4.4,5.5
637566,24020,1,1,5.5,8.3,6.9,8.6,5.6,5.3,5.0,7.6
637566,24020,1,2,6.7,2.0,5.0,4.5,6.1,2.5,7.5,9.2
637566,24020,5,1,5.8,5.5,6.0,4.5,5.2,8.4,7.8,6.3
637566,24020,5,2,5.1,4.8,5.5,3.0,5.6,4.5,5.3,4.9
637566,24020,6,2,5.7,5.1,6.4,1.3,5.6,3.0,6.9,3.1
637566,24020,7,1,6.9,5.2,6.5,3.9,4.5,6.8,8.7,5.5
637566,24020,9,1,4.0,0.0,8.8,2.6,8.6,4.1,4.4,1.5
637566,24020,9,2,7.2,2.9,8.3,10.8,7.0,5.0,3.8,3.4
637566,24020,11,1,8.0,10.0,7.0,7.0,9.0,8.5,7.0,9.5
637566,24020,11,2,6.0,4.2,6.7,2.7,5.5,3.4,5.5,5.0
637566,24020,13,1,7.6,9.9,6.6,7.3,7.0,2.4,5.5,4.0
637566,24020,15,1,4.0,4.0,7.0,5.6,4.0,3.1,5.0,6.5
637566,24020,17,1,4.5,3.6,7.8,5.5,6.3,4.4,3.3,5.6
637566,24020,20,1,4.5,0.0,7.3,2.2,7.6,4.5,9.0,2.7
637566,24020,20,2,7.6,5.7,7.5,7.5,7.4,3.4,4.5,4.7
637566,24020,21,1,4.5,6.3,3.6,4.1,6.6,4.2,4.5,5.4
637566,24020,21,2,4.9,4.4,4.1,4.7,7.5,3.1,6.1,2.9
637566,24020,22,2,3.8,4.2,3.7,3.9,4.6,6.4,5.3,5.4
637566,24020,23,1,1.1,1.5,6.3,7.2,6.8,6.3,6.3,5.5
637566,24020,23,2,6.4,1.6,5.6,8.4,7.3,1.6,4.6,2.6
637566,24020,25,1,5.0,5.5,8.4,6.7,6.5,7.9,7.0,6.5
637566,24020,25,2,6.5,3.9,7.3,5.8,7.9,4.2,6.9,4.0
637566,24020,26,2,7.5,11.0,7.0,2.8,7.5,0.6,8.0,2.0
637566,24020,27,1,5.4,4.9,3.5,2.5,7.1,4.6,3.5,5.6
637566,24020,28,1,7.1,0.0,8.6,3.4,7.2,6.3,1.5,3.2
637566,24020,28,2,6.8,7.8,6.4,3.2,6.5,4.5,4.6,5.2
637566,24020,29,2,6.6,7.3,5.6,4.5,6.0,8.6,9.0,8.0
637566,24020,31,1,5.0,7.0,5.2,6.2,7.0,9.2,2.6,5.5
637566,24020,32,2,5.8,6.4,6.6,5.3,6.1,6.2,8.7,7.2
637566,24020,33,1,2.2,3.3,6.9,8.3,5.7,3.9,6.2,6.1
637566,24020,33,2,7.1,8.5,5.0,3.0,7.0,3.1,6.0,3.1
637566,24020,34,2,6.0,6.6,2.0,2.0,6.0,6.0,5.1,6.1
637566,24020,35,1,5.6,6.4,7.0,6.0,6.0,4.5,6.4,7.0
637566,24020,35,2,4.4,6.4,6.4,2.2,5.2,4.1,5.3,3.7
637566,24020,37,2,5.0,4.3,4.9,2.5,5.3,3.4,3.8,4.4
637566,24020,38,2,7.2,8.3,5.8,4.6,8.2,6.8,6.3,5.6
637566,24020,39,1,1.4,1.3,5.6,3.9,6.3,5.2,7.7,5.9
637566,24020,39,2,5.2,5.2,7.0,7.0,5.1,6.9,8.1,3.8
637566,24020,40,1,6.2,0.0,7.0,3.5,7.4,6.7,3.0,4.0
637566,24020,40,2,7.1,7.8,8.1,3.2,7.3,1.9,6.1,2.6
637566,24020,41,1,4.5,6.8,5.0,6.0,6.7,4.4,9.2,7.0
637566,24020,44,2,7.2,5.8,6.5,6.8,6.9,4.8,5.9,4.5
637566,24020,45,2,5.9,4.7,6.1,0.6,5.8,1.9,2.1,2.1
637566,24020,46,1,6.5,7.8,6.6,5.6,7.5,4.0,6.5,7.5
637566,24020,47,1,4.3,3.9,6.5,4.9,5.0,5.3,4.6,6.0
637566,24020,48,1,8.0,4.0,5.6,2.8,7.6,5.0,6.6,4.4
637566,24020,49,1,4.3,6.5,5.6,7.3,5.0,5.4,7.2,9.0
637566,24020,51,1,3.0,5.3,5.3,8.0,5.0,6.0,7.5,4.0
637566,24020,53,1,4.0,4.8,7.0,6.3,5.1,5.0,2.9,8.3
637566,24020,53,2,3.8,4.9,3.9,3.9,6.4,3.7,5.3,3.8
637566,24020,54,2,5.0,8.0,5.3,2.7,6.1,3.9,9.0,3.9
637566,24020,55,1,7.9,7.5,6.0,4.5,6.0,3.4,6.6,6.0
637566,24020,57,2,5.3,4.5,6.0,4.5,5.7,5.0,5.3,5.0
637566,24020,59,1,5.2,3.1,7.7,3.9,6.3,6.0,6.6,4.6
637566,24020,60,1,1.7,3.1,3.7,5.6,6.0,4.8,9.4,5.8
637566,24020,60,2,5.7,6.6,5.2,3.4,5.7,6.3,5.1,6.3
637566,24020,62,1,3.4,4.1,5.2,4.7,6.8,5.9,4.6,8.7
637566,24020,62,2,7.5,6.0,6.9,6.9,6.9,6.0,6.9,7.2
637566,24020,63,2,5.9,7.4,5.1,6.4,6.3,2.9,5.7,2.4
637566,24020,65,2,8.5,6.8,7.5,3.8,8.6,3.5,5.6,3.5
637566,31260,1,1,5.1,1.5,3.5,2.5,5.0,7.5,4.4,7.3
637566,31260,3,1,4.3,4.5,4.2,4.2,4.9,7.0,4.3,6.7
637566,31260,6,1,2.9,3.2,3.9,3.1,5.4,5.4,4.9,5.8
637566,31260,7,1,2.0,2.0,3.0,1.5,3.0,3.9,1.0,2.0
637566,31260,9,1,4.2,4.2,3.2,5.1,6.9,3.5,2.2,3.0
637566,31260,11,1,5.0,4.0,6.6,7.9,6.0,6.0,4.5,3.4
637566,31260,12,1,8.4,4.2,7.3,5.8,7.7,1.3,2.4,2.3
637566,31260,13,1,6.3,5.7,6.6,5.6,6.8,6.0,6.0,6.6
637566,31260,14,1,6.0,6.0,7.0,7.0,7.0,6.0,4.0,6.0
637566,31260,19,1,5.0,6.0,6.9,9.0,6.3,6.0,4.0,5.9
637566,31260,20,1,4.6,4.1,4.5,5.0,5.3,5.3,5.3,4.7
637566,31260,22,1,4.4,4.4,3.6,2.9,5.6,4.5,2.4,2.5
637566,31260,25,1,3.1,0.0,6.8,4.1,6.7,5.6,6.0,4.9
637566,31260,28,1,4.6,3.7,6.2,4.3,5.8,8.3,4.3,7.3
637566,31260,32,1,4.2,4.6,7.9,6.7,6.9,4.2,0.1,1.7
637566,31260,33,1,5.1,3.1,7.2,5.4,5.2,4.1,3.0,4.1
637566,31260,34,1,6.5,3.3,7.4,10.4,6.4,3.4,3.5,4.6
637566,31260,35,1,3.2,4.0,5.5,4.1,5.7,3.3,3.5,3.4
637566,31260,38,1,6.3,5.7,7.2,5.0,6.6,6.4,7.3,6.7
637566,31260,39,1,3.0,2.4,5.1,5.6,5.9,5.9,5.9,7.0
637566,31260,41,1,5.2,5.7,5.6,4.5,5.6,6.7,4.2,5.0
637566,31260,46,1,6.3,4.4,7.0,7.7,8.1,8.9,9.0,9.4
637566,31260,47,1,8.0,4.0,8.0,10.0,8.7,4.9,4.8,4.0
637566,31260,55,1,4.3,3.0,4.9,3.7,4.9,6.4,2.4,3.4
637566,31260,57,1,3.0,2.7,5.6,3.6,5.4,5.0,4.5,4.7
637566,31260,59,1,6.4,5.4,7.3,5.5,7.8,3.2,3.1,2.8
