Test UID,Answer,Components in mixtures,Components that differ,% mixture overlap,Stimulus dilution,Molecule 1,Molecule 2,Molecule 3,Molecule 4,Molecule 5,Molecule 6,Molecule 7,Molecule 8,Molecule 9,Molecule 10,Molecule 11,Molecule 12,Molecule 13,Molecule 14,Molecule 15,Molecule 16,Molecule 17,Molecule 18,Molecule 19,Molecule 20,Molecule 21,Molecule 22,Molecule 23,Molecule 24,Molecule 25,Molecule 26,Molecule 27,Molecule 28,Molecule 29,Molecule 30
187,wrong,10,4,60.0,1.0,612,31244,19310,637511,1146,22201,2969,5281168,26331,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,right,30,30,0.0,1.0,12741,5373603,10821,7059,7710,7799,7150,31249,62465,7966,1031,19310,7749,326,31244,7463,798,8051,5283349,11124,8130,22386,6544,5281515,6501,637566,8091,8048,7363,7519
188,wrong,30,30,0.0,0.5,62444,11552,8148,8118,15380,6654,443158,6989,4133,264,10882,1060,999,16666,440917,6448,261,8030,7685,7991,3314,177,6054,179,22873,6736,12180,8186,440967,62336
188,wrong,30,30,0.0,0.25,62444,11552,8148,8118,15380,6654,443158,6989,4133,264,10882,1060,999,16666,440917,6448,261,8030,7685,7991,3314,177,6054,179,22873,6736,12180,8186,440967,62336
189,right,10,1,90.0,0.25,1127,6448,7749,31249,4133,8048,7921,3314,179,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,wrong,10,1,90.0,0.5,1127,6448,7749,31249,4133,8048,7921,3314,179,62433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,wrong,10,1,90.0,1.0,1127,6448,7749,31249,4133,8048,7921,3314,179,62433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,right,10,7,30.0,0.5,8130,5373603,7463,6448,11124,22386,179,10976,61138,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,wrong,10,7,30.0,1.0,8130,5373603,7463,2969,8148,2879,7762,8186,6654,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,wrong,10,7,30.0,0.25,8130,5373603,7463,2969,8148,2879,7762,8186,6654,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,right,10,4,60.0,1.0,999,2758,62336,7731,7165,1146,11552,11509,22386,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,wrong,10,4,60.0,0.5,999,2758,62336,7731,7165,1146,5634,7632,1140,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,wrong,10,4,60.0,0.25,999,2758,62336,7731,7165,1146,5634,7632,1140,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,right,20,10,50.0,0.5,10560,177,2969,3314,264,2879,7165,1060,31249,8025,22873,8091,6501,6054,180,22386,18827,240,62444,6654,0,0,0,0,0,0,0,0,0,0
192,wrong,20,10,50.0,0.25,10560,177,2969,3314,264,2879,7165,1060,31249,8025,798,8118,8797,176,7463,7714,8858,612,12741,7749,0,0,0,0,0,0,0,0,0,0
192,wrong,20,10,50.0,1.0,10560,177,2969,3314,264,2879,7165,1060,31249,8025,798,8118,8797,176,7463,7714,8858,612,12741,7749,0,0,0,0,0,0,0,0,0,0
193,right,30,10,66.67,1.0,31272,7731,8025,1031,6501,8918,454,7921,1140,6736,240,177,7583,798,18827,62433,7799,8635,7363,5634,16666,5281515,7991,62336,8048,612,10976,91497,8030,11002
193,wrong,30,10,66.67,0.5,31272,7731,8025,1031,6501,8918,454,7921,1140,6736,240,177,7583,798,18827,62433,7799,8635,7363,5634,7410,12178,8130,7848,11124,8797,24915,8118,10821,31276
193,wrong,30,10,66.67,0.25,31272,7731,8025,1031,6501,8918,454,7921,1140,6736,240,177,7583,798,18827,62433,7799,8635,7363,5634,7410,12178,8130,7848,11124,8797,24915,8118,10821,31276
194,right,10,1,90.0,0.25,11552,326,12367,440917,62433,8797,24915,61016,440967,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,wrong,10,1,90.0,0.5,11552,326,12367,440917,62433,8797,24915,61016,440967,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,wrong,10,1,90.0,1.0,11552,326,12367,440917,62433,8797,24915,61016,440967,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,right,20,5,75.0,0.25,443158,326,2969,11002,7966,14286,180,16666,637511,7714,8030,11552,6544,12180,12232,12020,12367,10882,4133,264,0,0,0,0,0,0,0,0,0,0
195,wrong,20,5,75.0,0.5,443158,326,2969,11002,7966,14286,180,16666,637511,7714,8030,11552,6544,12180,12232,7762,7685,7710,2758,61016,0,0,0,0,0,0,0,0,0,0
195,wrong,20,5,75.0,1.0,443158,326,2969,11002,7966,14286,180,16666,637511,7714,8030,11552,6544,12180,12232,7762,7685,7710,2758,61016,0,0,0,0,0,0,0,0,0,0
196,right,10,4,60.0,1.0,240,6054,31265,7714,5283349,12741,1060,11552,22386,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,wrong,10,4,60.0,0.5,240,6054,31265,7714,5283349,12741,8025,6561,7848,637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,wrong,10,4,60.0,0.25,240,6054,31265,7714,5283349,12741,8025,6561,7848,637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,right,20,20,0.0,0.25,7583,2969,454,10722,11509,7410,6736,180,7632,612,8048,10976,1060,7710,999,12178,31276,7966,326,8186,0,0,0,0,0,0,0,0,0,0
197,wrong,20,20,0.0,0.5,240,7059,10890,8030,10430,8148,7888,8892,8118,6054,2758,7344,6989,19310,7921,1127,637566,18827,62444,6184,0,0,0,0,0,0,0,0,0,0
197,wrong,20,20,0.0,1.0,240,7059,10890,8030,10430,8148,7888,8892,8118,6054,2758,7344,6989,19310,7921,1127,637566,18827,62444,6184,0,0,0,0,0,0,0,0,0,0
198,right,20,20,0.0,0.25,11002,62444,22201,7714,1140,12741,8858,177,22386,10821,10882,1060,8048,5634,6054,7150,61016,6501,10976,4133,0,0,0,0,0,0,0,0,0,0
198,wrong,20,20,0.0,0.5,443158,12232,7463,10722,12178,14286,24915,261,7991,7762,3314,31244,637566,5281168,7059,264,1127,6989,798,179,0,0,0,0,0,0,0,0,0,0
198,wrong,20,20,0.0,1.0,443158,12232,7463,10722,12178,14286,24915,261,7991,7762,3314,31244,637566,5281168,7059,264,1127,6989,798,179,0,0,0,0,0,0,0,0,0,0
199,right,30,1,96.67,0.25,6590,637511,10890,3776,8025,176,31249,7799,7519,8103,10430,10882,443162,8118,12741,454,61138,6501,2879,31272,62336,12180,8130,7888,1127,31276,12178,7685,6054,5634
199,wrong,30,1,96.67,0.5,6590,637511,10890,3776,8025,176,31249,7799,7519,8103,10430,10882,443162,8118,12741,454,61138,6501,2879,31272,62336,12180,8130,7888,1127,31276,12178,7685,6054,179
199,wrong,30,1,96.67,1.0,6590,637511,10890,3776,8025,176,31249,7799,7519,8103,10430,10882,443162,8118,12741,454,61138,6501,2879,31272,62336,12180,8130,7888,1127,31276,12178,7685,6054,179
200,right,20,15,25.0,0.25,10430,22873,7731,11002,62336,798,7710,62433,12367,12232,19310,22386,10890,177,460,7583,264,12180,10821,7966,0,0,0,0,0,0,0,0,0,0
200,wrong,20,15,25.0,1.0,10430,22873,7731,11002,62336,5281168,1127,8635,31249,7991,24915,31276,91497,62465,1068,8918,7600,3776,179,61138,0,0,0,0,0,0,0,0,0,0
200,wrong,20,15,25.0,0.5,10430,22873,7731,11002,62336,5281168,1127,8635,31249,7991,24915,31276,91497,62465,1068,8918,7600,3776,179,61138,0,0,0,0,0,0,0,0,0,0
201,right,20,15,25.0,0.5,11552,440967,7150,31244,176,10722,454,6054,10976,7059,62444,10430,179,31272,1068,5373603,7848,177,8025,61138,0,0,0,0,0,0,0,0,0,0
201,wrong,20,15,25.0,1.0,11552,440967,7150,31244,176,15380,7460,8130,7685,10560,16666,8048,7921,637566,12348,2879,8030,2758,612,22386,0,0,0,0,0,0,0,0,0,0
201,wrong,20,15,25.0,0.25,11552,440967,7150,31244,176,15380,7460,8130,7685,10560,16666,8048,7921,637566,12348,2879,8030,2758,612,22386,0,0,0,0,0,0,0,0,0,0
202,right,10,7,30.0,1.0,31265,5281168,7991,6982,6184,22386,7793,22201,8186,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,wrong,10,7,30.0,0.5,31265,5281168,7991,11552,7059,8103,637566,22873,11509,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,wrong,10,7,30.0,0.25,31265,5281168,7991,11552,7059,8103,637566,22873,11509,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,right,30,30,0.0,0.5,62444,8892,5283349,7410,7600,7344,62433,7165,326,16666,10821,8091,12020,180,176,460,8858,6184,177,61138,7463,440917,15380,1146,5281515,3776,2758,31276,7921,10430
203,wrong,30,30,0.0,1.0,26331,6544,7460,6501,6654,6054,1068,10890,8797,7059,12367,6982,7685,6989,19310,91497,5634,8051,999,7654,179,8186,7363,11002,7793,8103,7150,7888,7583,31272
203,wrong,30,30,0.0,0.25,26331,6544,7460,6501,6654,6054,1068,10890,8797,7059,12367,6982,7685,6989,19310,91497,5634,8051,999,7654,179,8186,7363,11002,7793,8103,7150,7888,7583,31272
204,right,30,30,0.0,0.5,24915,6982,11509,177,1146,31244,31265,11124,8130,15380,3314,7344,7519,180,6654,7731,1031,440967,10722,8892,16666,12232,7793,454,7150,8118,7921,12348,1140,8091
204,wrong,30,30,0.0,1.0,6544,7685,8103,1127,62465,7600,2969,7654,7463,10430,26331,61016,7460,19310,8186,11552,7410,2758,637566,6989,612,8148,637511,12741,7991,6054,62433,6590,460,6736
204,wrong,30,30,0.0,0.25,6544,7685,8103,1127,62465,7600,2969,7654,7463,10430,26331,61016,7460,19310,8186,11552,7410,2758,637566,6989,612,8148,637511,12741,7991,6054,62433,6590,460,6736
205,right,10,10,0.0,1.0,2758,180,22386,16666,12180,7150,440917,31276,11002,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,wrong,10,10,0.0,0.5,6544,7463,11509,8130,7363,22873,12741,6736,7600,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,wrong,10,10,0.0,0.25,6544,7463,11509,8130,7363,22873,12741,6736,7600,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,right,20,5,75.0,0.25,11002,440967,31276,10821,8148,12178,240,12180,11509,6989,1146,7344,11552,6982,19310,8051,7410,7654,8130,61016,0,0,0,0,0,0,0,0,0,0
206,wrong,20,5,75.0,0.5,11002,440967,31276,10821,8148,12178,240,12180,11509,6989,1146,7344,11552,6982,19310,7888,2758,440917,7731,2879,0,0,0,0,0,0,0,0,0,0
206,wrong,20,5,75.0,1.0,11002,440967,31276,10821,8148,12178,240,12180,11509,6989,1146,7344,11552,6982,19310,7888,2758,440917,7731,2879,0,0,0,0,0,0,0,0,0,0
207,right,10,4,60.0,0.5,443158,14286,10976,6561,6982,7731,440967,12178,22386,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,wrong,10,4,60.0,0.25,443158,14286,10976,6561,6982,7731,10890,612,12367,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,wrong,10,4,60.0,1.0,443158,14286,10976,6561,6982,7731,10890,612,12367,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,right,10,10,0.0,0.5,1060,6544,22386,7749,8051,5283349,3314,8130,7991,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,wrong,10,10,0.0,0.25,10976,7363,18827,6501,7685,3776,7888,15380,12020,14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,wrong,10,10,0.0,1.0,10976,7363,18827,6501,7685,3776,7888,15380,12020,14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,right,10,1,90.0,1.0,12367,7848,12348,6590,240,5373603,11002,8186,5281515,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,wrong,10,1,90.0,0.5,12367,7848,12348,6590,240,5373603,11002,8186,5281515,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,wrong,10,1,90.0,0.25,12367,7848,12348,6590,240,5373603,11002,8186,5281515,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,right,20,5,75.0,0.5,31265,5283349,637566,8918,5634,460,12178,6982,7344,240,7363,10722,7632,7991,7966,176,7888,8858,26331,7921,0,0,0,0,0,0,0,0,0,0
210,wrong,20,5,75.0,0.25,31265,5283349,637566,8918,5634,460,12178,6982,7344,240,7363,10722,7632,7991,7966,7793,443162,10882,8186,7583,0,0,0,0,0,0,0,0,0,0
210,wrong,20,5,75.0,1.0,31265,5283349,637566,8918,5634,460,12178,6982,7344,240,7363,10722,7632,7991,7966,7793,443162,10882,8186,7583,0,0,0,0,0,0,0,0,0,0
211,right,10,7,30.0,0.5,8892,6544,7799,440917,7165,22386,1068,440967,7714,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,wrong,10,7,30.0,0.25,8892,6544,7799,62444,11002,7519,62336,7600,8030,24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,wrong,10,7,30.0,1.0,8892,6544,7799,62444,11002,7519,62336,7600,8030,24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,right,10,4,60.0,1.0,7410,31272,6590,8858,6561,8103,12741,440917,22386,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,wrong,10,4,60.0,0.25,7410,31272,6590,8858,6561,8103,61138,11509,2879,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,wrong,10,4,60.0,0.5,7410,31272,6590,8858,6561,8103,61138,11509,2879,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,right,20,10,50.0,0.25,18827,8130,7921,176,264,4133,62444,637566,2879,12367,10722,8797,6989,10430,31244,31276,8103,7344,443158,179,0,0,0,0,0,0,0,0,0,0
213,wrong,20,10,50.0,0.5,18827,8130,7921,176,264,4133,62444,637566,2879,12367,7519,7363,6982,8025,5281515,6736,8918,7848,12180,1060,0,0,0,0,0,0,0,0,0,0
213,wrong,20,10,50.0,1.0,18827,8130,7921,176,264,4133,62444,637566,2879,12367,7519,7363,6982,8025,5281515,6736,8918,7848,12180,1060,0,0,0,0,0,0,0,0,0,0
214,right,10,7,30.0,0.25,7344,6989,7921,326,6184,22386,22201,7685,91497,26331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,wrong,10,7,30.0,1.0,7344,6989,7921,2758,261,7150,31272,3776,8103,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,wrong,10,7,30.0,0.5,7344,6989,7921,2758,261,7150,31272,3776,8103,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,right,10,1,90.0,1.0,264,7165,8148,91497,5283349,2758,8635,443162,31265,7793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,wrong,10,1,90.0,0.5,264,7165,8148,91497,5283349,2758,8635,443162,31265,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,wrong,10,1,90.0,0.25,264,7165,8148,91497,5283349,2758,8635,443162,31265,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,right,20,20,0.0,0.25,12178,15380,7632,22873,61138,31272,460,7991,637566,7600,11002,19310,10890,7799,10722,177,6184,10976,440917,12020,0,0,0,0,0,0,0,0,0,0
216,wrong,20,20,0.0,0.5,7150,6054,26331,6561,61016,443158,3314,6501,7749,1060,454,31249,2758,8148,798,6989,62433,7966,7654,10430,0,0,0,0,0,0,0,0,0,0
216,wrong,20,20,0.0,1.0,7150,6054,26331,6561,61016,443158,3314,6501,7749,1060,454,31249,2758,8148,798,6989,62433,7966,7654,10430,0,0,0,0,0,0,0,0,0,0
217,right,20,1,95.0,0.5,8130,176,62433,637511,10882,2969,10821,7165,10722,7600,11552,440967,7583,6448,8030,8048,7460,31265,6544,10430,0,0,0,0,0,0,0,0,0,0
217,wrong,20,1,95.0,1.0,8130,176,62433,637511,10882,2969,10821,7165,10722,7600,11552,440967,7583,6448,8030,8048,7460,31265,6544,8635,0,0,0,0,0,0,0,0,0,0
217,wrong,20,1,95.0,0.25,8130,176,62433,637511,10882,2969,10821,7165,10722,7600,11552,440967,7583,6448,8030,8048,7460,31265,6544,8635,0,0,0,0,0,0,0,0,0,0
218,right,30,1,96.67,0.25,637511,6590,12020,6654,62433,8030,12348,264,7363,176,8091,6736,7654,16666,26331,7966,12367,12178,19310,22873,7714,8025,6501,10976,6989,62336,2969,8148,326,1060
218,wrong,30,1,96.67,1.0,637511,6590,12020,6654,62433,8030,12348,264,7363,176,8091,6736,7654,16666,26331,7966,12367,12178,19310,22873,7714,8025,6501,10976,6989,62336,2969,8148,326,7600
218,wrong,30,1,96.67,0.5,637511,6590,12020,6654,62433,8030,12348,264,7363,176,8091,6736,7654,16666,26331,7966,12367,12178,19310,22873,7714,8025,6501,10976,6989,62336,2969,8148,326,7600
219,right,20,20,0.0,1.0,31244,454,7966,62433,18827,7714,19310,10722,7685,61138,7793,15380,12020,264,6561,798,999,12232,1127,6184,0,0,0,0,0,0,0,0,0,0
219,wrong,20,20,0.0,0.5,2969,7632,6989,7991,443158,7799,2758,7600,1068,8025,7888,8858,12741,8918,326,8051,176,8118,62444,62465,0,0,0,0,0,0,0,0,0,0
219,wrong,20,20,0.0,0.25,2969,7632,6989,7991,443158,7799,2758,7600,1068,8025,7888,8858,12741,8918,326,8051,176,8118,62444,62465,0,0,0,0,0,0,0,0,0,0
220,right,10,1,90.0,0.25,8048,7762,10976,31265,8797,7793,1031,460,31249,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,wrong,10,1,90.0,1.0,8048,7762,10976,31265,8797,7793,1031,460,31249,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,wrong,10,1,90.0,0.5,8048,7762,10976,31265,8797,7793,1031,460,31249,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,right,30,10,66.67,0.25,637511,12180,31249,12020,10430,22386,62465,180,460,7654,22201,7888,11124,5281515,10882,7632,612,7731,7714,7519,7583,6590,261,6654,7600,14286,18827,2969,7410,7749
221,wrong,30,10,66.67,1.0,637511,12180,31249,12020,10430,22386,62465,180,460,7654,22201,7888,11124,5281515,10882,7632,612,7731,7714,7519,240,16666,177,12178,7059,7460,443158,7793,7463,8118
221,wrong,30,10,66.67,0.5,637511,12180,31249,12020,10430,22386,62465,180,460,7654,22201,7888,11124,5281515,10882,7632,612,7731,7714,7519,240,16666,177,12178,7059,7460,443158,7793,7463,8118
222,right,10,7,30.0,0.25,5281168,7888,7410,10976,8186,22386,443158,5283349,8048,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,wrong,10,7,30.0,0.5,5281168,7888,7410,31265,10821,180,8103,7165,14286,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,wrong,10,7,30.0,1.0,5281168,7888,7410,31265,10821,180,8103,7165,14286,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,right,20,10,50.0,0.5,443158,7793,6501,2758,14286,6448,7632,1127,7685,8186,440917,8918,5283349,11124,10722,31244,7762,31272,7654,8118,0,0,0,0,0,0,0,0,0,0
223,wrong,20,10,50.0,0.25,443158,7793,6501,2758,14286,6448,7632,1127,7685,8186,31265,8797,12741,19310,12367,15380,6989,7600,8051,460,0,0,0,0,0,0,0,0,0,0
223,wrong,20,10,50.0,1.0,443158,7793,6501,2758,14286,6448,7632,1127,7685,8186,31265,8797,12741,19310,12367,15380,6989,7600,8051,460,0,0,0,0,0,0,0,0,0,0
224,right,20,1,95.0,0.5,6989,8858,7749,460,3776,12020,12180,999,7519,8130,5373603,10722,16666,7799,10821,5281168,5634,7463,7710,7632,0,0,0,0,0,0,0,0,0,0
224,wrong,20,1,95.0,1.0,6989,8858,7749,460,3776,12020,12180,999,7519,8130,5373603,10722,16666,7799,10821,5281168,5634,7463,7710,7793,0,0,0,0,0,0,0,0,0,0
224,wrong,20,1,95.0,0.25,6989,8858,7749,460,3776,12020,12180,999,7519,8130,5373603,10722,16666,7799,10821,5281168,5634,7463,7710,7793,0,0,0,0,0,0,0,0,0,0
225,right,10,7,30.0,0.25,2969,10821,7463,12741,61016,22386,176,8048,22873,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,wrong,10,7,30.0,0.5,2969,10821,7463,2879,15380,240,1060,14286,2758,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,wrong,10,7,30.0,1.0,2969,10821,7463,2879,15380,240,1060,14286,2758,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,right,30,20,33.33,0.5,12367,443162,7460,11509,10821,8048,1031,10882,264,7966,3314,7150,11002,12741,440917,261,2758,7762,10430,5281168,16666,12232,1140,326,999,12178,6989,7991,8130,31272
226,wrong,30,20,33.33,1.0,12367,443162,7460,11509,10821,8048,1031,10882,264,7966,8025,8858,61016,5373603,10560,7363,3776,7710,7463,6448,7731,15380,4133,5281515,7583,2969,8148,22873,8103,7344
226,wrong,30,20,33.33,0.25,12367,443162,7460,11509,10821,8048,1031,10882,264,7966,8025,8858,61016,5373603,10560,7363,3776,7710,7463,6448,7731,15380,4133,5281515,7583,2969,8148,22873,8103,7344
227,right,30,20,33.33,0.5,1127,8048,11552,10722,62433,1140,7888,12020,5634,12367,8091,8030,31244,31272,31249,7344,7632,10821,5283349,8918,454,440917,7799,10882,3776,180,1031,264,240,7710
227,wrong,30,20,33.33,1.0,1127,8048,11552,10722,62433,1140,7888,12020,5634,12367,6982,6448,11509,12232,15380,443162,22386,7059,8103,798,177,2969,11002,7410,7363,7749,7714,460,6561,999
227,wrong,30,20,33.33,0.25,1127,8048,11552,10722,62433,1140,7888,12020,5634,12367,6982,6448,11509,12232,15380,443162,22386,7059,8103,798,177,2969,11002,7410,7363,7749,7714,460,6561,999
228,right,30,1,96.67,0.25,6448,7749,1127,2969,7632,10882,637511,6561,5373603,12367,261,24915,10890,12232,62433,61016,12180,7710,31276,7410,4133,8091,91497,443158,10821,12020,7583,3776,5281515,7731
228,wrong,30,1,96.67,1.0,6448,7749,1127,2969,7632,10882,637511,6561,5373603,12367,261,24915,10890,12232,62433,61016,12180,7710,31276,7410,4133,8091,91497,443158,10821,12020,7583,3776,5281515,2879
228,wrong,30,1,96.67,0.5,6448,7749,1127,2969,7632,10882,637511,6561,5373603,12367,261,24915,10890,12232,62433,61016,12180,7710,31276,7410,4133,8091,91497,443158,10821,12020,7583,3776,5281515,2879
229,right,20,10,50.0,0.25,11552,10882,31244,7848,180,5283349,14286,8797,7731,61016,1127,261,91497,7344,7150,7059,7632,7921,62433,62465,0,0,0,0,0,0,0,0,0,0
229,wrong,20,10,50.0,1.0,11552,10882,31244,7848,180,5283349,14286,8797,7731,61016,11124,7583,8030,177,7685,31272,6054,31276,7363,26331,0,0,0,0,0,0,0,0,0,0
229,wrong,20,10,50.0,0.5,11552,10882,31244,7848,180,5283349,14286,8797,7731,61016,11124,7583,8030,177,7685,31272,6054,31276,7363,26331,0,0,0,0,0,0,0,0,0,0
230,right,30,20,33.33,0.5,31272,6736,7714,7165,440967,31276,4133,11552,12348,31244,5373603,1068,7463,31249,1031,7150,7793,6590,264,62433,798,8130,7583,261,240,6544,7654,12232,61138,22386
230,wrong,30,20,33.33,0.25,31272,6736,7714,7165,440967,31276,4133,11552,12348,31244,7344,6501,16666,18827,5634,61016,8892,7966,10722,62444,6561,24915,1127,8051,180,26331,7632,14286,12741,6989
230,wrong,30,20,33.33,1.0,31272,6736,7714,7165,440967,31276,4133,11552,12348,31244,7344,6501,16666,18827,5634,61016,8892,7966,10722,62444,6561,24915,1127,8051,180,26331,7632,14286,12741,6989
231,right,10,4,60.0,0.25,61138,8118,8635,16666,5281515,7460,7654,6184,22386,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,wrong,10,4,60.0,1.0,61138,8118,8635,16666,5281515,7460,261,7714,15380,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,wrong,10,4,60.0,0.5,61138,8118,8635,16666,5281515,7460,261,7714,15380,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,right,30,20,33.33,1.0,22873,176,31276,7600,10882,11002,11552,612,798,31272,6590,10821,61138,454,5373603,1031,7762,8103,10560,8130,8148,22386,11124,443158,8051,1146,7710,6989,6448,6054
232,wrong,30,20,33.33,0.5,22873,176,31276,7600,10882,11002,11552,612,798,31272,10430,7685,261,10890,91497,22201,12348,7991,7731,2758,8186,1127,5283349,26331,7165,177,10976,8635,6654,6184
232,wrong,30,20,33.33,0.25,22873,176,31276,7600,10882,11002,11552,612,798,31272,10430,7685,261,10890,91497,22201,12348,7991,7731,2758,8186,1127,5283349,26331,7165,177,10976,8635,6654,6184
233,right,20,20,0.0,1.0,6989,12232,6982,798,7762,10890,7632,10882,637511,22386,11124,443158,1146,460,180,2879,15380,31265,4133,7921,0,0,0,0,0,0,0,0,0,0
233,wrong,20,20,0.0,0.5,6654,62444,8797,7714,7685,8892,1127,62465,7150,14286,7583,1060,22201,179,61016,7654,1031,454,7344,7966,0,0,0,0,0,0,0,0,0,0
233,wrong,20,20,0.0,0.25,6654,62444,8797,7714,7685,8892,1127,62465,7150,14286,7583,1060,22201,179,61016,7654,1031,454,7344,7966,0,0,0,0,0,0,0,0,0,0
234,right,30,10,66.67,1.0,1140,10882,5634,1060,31272,443158,6501,8148,7344,12367,7888,5281515,7059,7463,8025,10722,12741,8858,5373603,14286,11002,8797,12232,7583,91497,454,18827,264,8048,7410
234,wrong,30,10,66.67,0.5,1140,10882,5634,1060,31272,443158,6501,8148,7344,12367,7888,5281515,7059,7463,8025,10722,12741,8858,5373603,14286,1068,5281168,6590,7519,6184,8051,5283349,637511,62465,8130
234,wrong,30,10,66.67,0.25,1140,10882,5634,1060,31272,443158,6501,8148,7344,12367,7888,5281515,7059,7463,8025,10722,12741,8858,5373603,14286,1068,5281168,6590,7519,6184,8051,5283349,637511,62465,8130
235,right,30,30,0.0,0.25,7731,12367,19310,8892,180,62444,11124,6054,1068,2879,443162,6736,31249,7762,61138,8025,798,7921,31265,91497,22873,8797,8051,261,7460,460,326,7583,5283349,31272
235,wrong,30,30,0.0,0.5,2758,12180,7685,12348,637566,264,8103,7966,31244,454,3314,10882,7710,16666,6590,3776,6501,1127,7059,8635,8118,7714,12232,999,14286,12741,7463,1031,440967,6654
