"OR"	"concentration"	"NormalizedLuc"	"Odor"	"Date"
999	1e-07	0.7978005	1346	112210
999	1e-06	0.7385383	1346	112210
999	1e-05	0.7962477	1346	112210
999	1e-04	0.7668349	1346	112210
999	0.001	0.6714249	1346	112210
999	1e-12	0.8454766	1346	112210
999	3.7037037e-07	0.16115363	1274	60311
999	1.1111111e-06	0.16544062	1274	60311
999	3.3333333e-06	0.1512462	1274	60311
999	1e-05	0.20146067	1274	60311
999	1e-12	0.16780728	1286	121710
999	1e-08	0.11037423	1286	121710
999	1e-07	0.15950155	1286	121710
999	0.001	0.57605946	1300	121410
999	0.01	0.51358885	1300	121410
999	1e-12	0.2518068	1300	121410
999	1e-08	0.26602745	1300	121410
999	1e-07	0.28365386	1300	121410
999	1e-06	0.29122424	1300	121410
999	1e-05	0.3241491	1300	121410
999	1e-04	0.3879701	1300	121410
999	1e-12	0.2218257	1310	120310
999	1e-08	0.1976176	1310	120310
999	1e-07	0.1598275	1310	120310
999	1e-06	0.1689064	1310	120310
999	1e-05	0.2248938	1310	120310
999	1e-04	0.3223248	1310	120310
999	0.001	0.8829852	1310	120310
999	0.01	NA	1310	120310
999	1e-12	0.1909683	1310	120310
999	1e-08	0.1587224	1310	120310
999	1e-07	0.1577107	1310	120310
999	1e-06	0.1664359	1310	120310
999	1e-05	0.2002386	1310	120310
999	1e-04	0.2640282	1310	120310
999	0.001	0.8251274	1310	120310
999	1e-07	0.9058556	1290	112210
999	3e-07	1.0515118	1290	112210
999	1e-06	0.9316667	1290	112210
999	1e-05	0.1115208	1113	11911
999	1e-04	0.1195328	1113	11911
999	1e-09	NA	1287	112210
999	1e-07	0.43345407	1295	113010
999	1e-06	0.338222	1295	113010
999	1e-06	1.125	1287	112210
999	1e-12	0.6853959	1326	111210
999	1e-08	0.44978115	1326	111210
999	1e-07	0.4496893	1326	111210
999	1e-06	0.49575827	1326	111210
999	1e-12	0.28610355	1307	112310
999	1e-08	0.2563036	1307	112310
999	1e-07	0.22359364	1307	112310
999	1e-06	0.1966007	1307	112310
999	1e-05	0.23498759	1307	112310
999	1e-04	0.2898901	1307	112310
999	0.001	0.40956938	1307	112310
999	1e-07	0.3337264	1310	30111
999	1e-06	0.4466581	1310	30111
999	1e-12	0.31750974	1024	22211
999	1e-08	0.28304467	1024	22211
999	1e-07	0.2090909	1024	22211
999	1e-06	0.16557635	1024	22211
999	1e-05	0.13542964	1024	22211
999	1e-12	0.27979222	1308	20111
999	1e-08	0.30560318	1308	20111
999	1e-07	0.2721206	1308	20111
999	1e-06	0.22609463	1308	20111
999	1e-05	0.23936287	1308	20111
999	1e-04	0.25982016	1308	20111
999	0.001	0.41399387	1285	120710
999	0.01	0.562724	1285	120710
999	1e-12	0.27160603	1308	20111
999	1e-08	0.24399674	1308	20111
999	1e-07	0.25490606	1308	20111
999	1e-06	0.24815553	1308	20111
999	1e-05	0.27721685	1308	20111
999	1e-04	0.24433658	1308	20111
999	0.001	0.32141367	1308	20111
999	0.01	0.5605634	1308	20111
999	1e-12	0.3264633	1308	20111
999	1e-08	0.31739384	1308	20111
999	1e-07	0.26816747	1308	20111
999	1e-06	0.291278	1308	20111
999	1e-05	0.27857003	1308	20111
999	1e-04	0.2581506	1308	20111
999	1e-12	0.2526424	1341	120310
999	1e-08	0.25749674	1341	120310
999	1e-07	0.25998646	1341	120310
999	1e-06	0.23598202	1341	120310
999	1e-05	0.20354371	1341	120310
999	1e-04	0.34611785	1341	120310
999	0.001	1.4238822	1341	120310
999	0.01	NA	1341	120310
999	0.0033333334	0.30625466	1307	52411
999	0.01	0.39386424	1307	52411
999	3e-06	1.140064	1290	112210
999	1e-05	1.001438	1290	112210
999	3e-05	1.875719	1290	112210
999	1e-12	NA	1274	60311
999	1.3717421e-08	NA	1274	60311
999	4.1152262e-08	NA	1274	60311
999	1.2345679e-07	NA	1274	60311
999	3.7037037e-07	NA	1274	60311
999	1.1111111e-06	NA	1274	60311
999	3.3333333e-06	NA	1274	60311
999	1e-07	0.12502009	1348	11911
999	0.01	1.3076923	1278	121010
999	1e-12	0.21957889	1278	121010
999	1e-04	0.31264335	1348	11911
999	0.001	0.5652174	1348	11911
999	0.01	0.77248675	1348	11911
999	1e-12	0.19485445	1308	60311
999	1e-08	0.18638529	1308	60311
999	1e-07	0.19896595	1308	60311
999	1e-04	0.9355956	1289	112210
999	1e-05	0.4075949	1295	113010
999	1e-07	0.2530836	1213	121410
999	1e-06	0.23953892	1213	121410
999	0.01	0.7047276	1295	113010
999	1e-12	0.465778	1323	120710
999	1e-08	0.40609697	1323	120710
999	1e-07	0.3454817	1323	120710
999	1e-06	0.37952712	1323	120710
999	1e-05	0.333366	1323	120710
999	1e-04	0.4270888	1323	120710
999	0.001	0.45105046	1323	120710
999	0.01	0.29615912	1323	120710
999	1e-12	0.44026113	1323	120710
999	1e-08	0.45034027	1323	120710
999	1e-07	0.40357816	1323	120710
999	1e-06	0.46290863	1323	120710
999	1e-05	0.41410297	1323	120710
999	1e-04	0.32308003	1323	120710
999	1e-12	0.2150548	1330	120310
999	1e-08	0.25356156	1330	120310
999	1e-07	0.22725655	1330	120310
999	1e-06	0.20255183	1330	120310
999	1e-05	0.26217785	1330	120310
999	1e-04	0.230407	1330	120310
999	0.001	0.20347534	1330	120310
999	0.01	4.1262	1330	120310
999	0.001	0.4788074	1323	120710
999	0.01	0.33464447	1323	120710
999	1e-12	0.22203067	1307	52411
999	1.371742e-05	0.17053655	1307	52411
999	0.001	0.6935484	1299	111810
999	0.01	0.51449275	1299	111810
999	0.001	3.0490842	1316	121010
999	0.01	NA	1316	121010
999	1e-12	0.3411009	1316	121010
999	1e-08	0.3520871	1316	121010
999	1e-07	0.37787914	1316	121010
999	1e-06	0.39573792	1316	121010
999	4.115226e-05	0.19942084	1307	52411
999	0.0001234568	0.19072247	1307	52411
999	0.0003703704	0.19837351	1307	52411
999	0.001111111	0.1981082	1307	52411
999	1.2345679e-05	0.7611465	1111	60311
999	3.7037036e-05	0.7641791	1111	60311
999	1e-12	0.1634735	1307	52411
999	1.371742e-05	0.15772985	1307	52411
999	4.115226e-05	0.14655109	1307	52411
999	0.0001234568	0.17973724	1307	52411
999	0.0003703704	0.16811399	1307	52411
999	0.001111111	0.21874018	1307	52411
999	0.001	0.42962104	1325	20111
999	0.01	0.4870937	1325	20111
999	1e-12	0.3391124	1309	120710
999	1e-08	0.3140628	1309	120710
999	1e-07	0.36693975	1309	120710
999	1e-06	0.3776293	1309	120710
999	1e-05	0.6244603	1309	120710
999	1e-04	0.58246547	1309	120710
999	0.001	0.7522794	1309	120710
999	0.01	0.5836299	1309	120710
999	1e-12	0.41987312	1309	120710
999	1e-08	0.48087522	1309	120710
999	1e-07	0.4136143	1309	120710
999	1e-06	0.42993164	1309	120710
999	1e-05	0.45292848	1309	120710
999	1e-04	0.55266106	1309	120710
999	0.001	0.615808	1309	120710
999	0.01	0.7708333	1309	120710
999	1e-12	0.4052474	1309	120710
999	1e-08	0.36615214	1309	120710
999	1e-07	0.45259246	1309	120710
999	1e-06	0.32681143	1309	120710
999	1e-05	0.51097786	1309	120710
999	1e-04	0.47898993	1309	120710
999	1e-04	0.5851651	1310	112310
999	1e-07	0.73787165	1294	112210
999	1e-06	0.7862085	1294	112210
999	1e-05	0.7896777	1294	112210
999	0.001	0.22415611	1115	22211
999	1e-04	0.27272728	1115	22211
999	1e-06	0.4997999	1311	112210
999	1e-07	0.30028352	1262	42611
999	1e-06	0.37125206	1262	42611
999	1e-05	0.658928	1262	42611
999	1e-04	0.6654872	1262	42611
999	0.001	0.81768996	1262	42611
999	0.001	0.44961002	1081	20111
999	0.01	2.7474916	1081	20111
999	1e-12	0.28466013	1024	52411
999	1.3717421e-08	0.26562148	1024	52411
999	0.001	0.5041401	1300	121410
999	0.01	0.66294146	1300	121410
999	1e-09	0.19161244	1290	120310
999	1e-08	0.15642348	1290	120310
999	1e-07	0.17147164	1290	120310
999	1e-06	0.1860147	1290	120310
999	1e-05	0.1969076	1290	120310
999	1e-04	0.4032707	1290	120310
999	1e-14	0.18393952	1290	120310
999	1e-10	0.17593049	1290	120310
999	1e-09	0.1804924	1290	120310
999	1e-08	0.20530264	1290	120310
999	1e-07	0.1851423	1290	120310
999	1e-06	0.18321763	1290	120310
999	1e-05	0.2181993	1290	120310
999	1e-04	0.38028413	1290	120310
999	1e-14	0.19513094	1290	120310
999	1e-10	0.22659743	1290	120310
999	1e-09	0.19618608	1290	120310
999	1e-08	0.16351517	1290	120310
999	1e-07	0.1858912	1290	120310
999	1e-06	0.18714164	1290	120310
999	1e-12	0.33136094	1294	20111
999	1e-08	0.2930315	1294	20111
999	1e-07	0.4732043	1282	999999
999	1e-06	0.5417175	1282	999999
999	1e-05	0.4521364	1282	999999
999	1e-04	0.4863598	1282	999999
999	0.001	0.21455628	1294	20111
999	0.001	0.5038168	1282	999999
999	1e-12	0.5813856	1282	999999
999	1e-08	0.5533547	1282	999999
999	1e-07	0.24281946	1412	20111
999	1e-06	0.20866813	1412	20111
999	1e-05	0.25637552	1412	20111
999	1e-04	0.30807546	1412	20111
999	1e-12	0.18665943	1307	120310
999	1e-12	0.80297464	1295	112210
999	1e-06	0.9658691	1295	112210
999	3e-06	0.9065167	1295	112210
999	1e-05	0.9060909	1295	112210
999	3e-05	0.9925965	1295	112210
999	1e-04	1.3277534	1295	112210
999	3e-04	1.360695	1295	112210
999	0.001	1.2864422	1295	112210
999	1e-12	0.82236004	1295	112210
999	1e-06	0.81958854	1295	112210
999	3e-06	0.9026155	1295	112210
999	1e-05	0.9419215	1295	112210
999	3e-05	1.1062067	1295	112210
999	1e-12	0.25328484	1326	20111
999	1e-08	0.25231326	1326	20111
999	1e-07	0.27950743	1326	20111
999	1e-06	0.29209876	1326	20111
999	1e-05	0.42870772	1326	20111
999	1e-04	0.5304243	1326	20111
999	0.001	1.1623771	1326	20111
999	0.01	0.64845604	1326	20111
999	1e-12	0.26931533	1290	52411
999	1.3717421e-07	0.18892185	1290	52411
999	4.1152262e-07	0.17198381	1290	52411
999	1.2345679e-06	0.16798043	1290	52411
999	3.7037037e-06	0.16559303	1290	52411
999	1.1111111e-05	0.16546038	1290	52411
999	3.3333334e-05	0.24415608	1290	52411
999	1e-06	0.11272272	1078	121710
999	1e-05	0.10042334	1078	121710
999	1e-04	0.12136536	1078	121710
999	1e-06	0.13918483	1379	121010
999	1e-05	0.13127369	1379	121010
999	1e-12	0.1134611	1396	20111
999	1e-08	0.014724192	1396	20111
999	1e-07	0.09667945	1396	20111
999	1e-05	0.15600216	1378	30111
999	1e-04	0.18779211	1378	30111
999	0.001	0.17102769	1378	30111
999	0.01	0.33734939	1378	30111
999	1e-12	0.18521446	1378	30111
999	1e-08	0.18789144	1378	30111
999	1e-07	0.16634989	1378	30111
999	1e-06	0.16481294	1378	30111
999	1e-05	0.19519389	1378	30111
999	1e-04	0.19639388	1378	30111
999	0.001	0.1451081	1024	60311
999	0.01	0.6360947	1024	60311
999	1e-12	0.23198517	1024	60311
999	1e-08	0.18270448	1024	60311
999	0.01	0.9491525	1311	120310
999	1e-12	0.1879642	1311	120310
999	1e-08	0.2422778	1311	120310
999	1e-07	0.2356043	1311	120310
999	1e-06	0.2326431	1311	120310
999	1e-05	0.2251811	1311	120310
999	1e-04	0.3331788	1311	120310
999	0.001	0.5852606	1311	120310
999	0.01	1.248588	1311	120310
999	1e-12	0.39654693	1310	12811
999	1e-08	0.3341145	1310	12811
999	1e-07	0.3337264	1310	12811
999	1e-06	0.4466581	1310	12811
999	1e-05	0.49677148	1310	12811
999	1e-04	0.5848847	1310	12811
999	0.001	2.7275252	1310	12811
999	1e-08	0.14661698	1116	121710
999	1e-07	0.11265899	1116	121710
999	1e-08	0.4526108	1310	12811
999	1e-07	0.4449377	1310	12811
999	3e-04	0.8345975	1303	112210
999	0.001	1.418159	1303	112210
999	1e-04	0.92019224	1310	12811
999	0.001	3.4455578	1310	12811
999	0.01	1.4061135	1310	12811
999	1e-05	0.21846326	1323	20111
999	1e-04	0.22184546	1323	20111
999	1e-12	0.36523837	1328	52411
999	1e-08	0.39090776	1328	52411
999	1e-07	0.32313997	1328	52411
999	1e-06	0.33418903	1328	52411
999	1e-05	0.31679916	1328	52411
999	4.115226e-07	0.19103535	1290	121010
999	1.234568e-06	0.15111002	1290	121010
999	3.703704e-06	0.13390425	1290	121010
999	1.111111e-05	0.13837464	1290	121010
999	3.333333e-05	0.19053407	1290	121010
999	1e-04	0.34290045	1290	121010
999	1e-12	0.16190477	1290	121010
999	1.371742e-07	0.16628383	1290	121010
999	1e-04	0.31921852	1328	52411
999	0.001	0.4216856	1328	52411
999	0.01	0.7923809	1328	52411
999	1.111111e-05	0.16555855	1290	121010
999	0.001	0.11204079	1145	11911
999	0.01	0.093743235	1145	11911
999	1e-12	0.15856305	1290	121010
999	1.371742e-07	0.16704875	1290	121010
999	4.115226e-07	0.17854616	1290	121010
999	1.234568e-06	0.15367872	1290	121010
999	1e-08	0.30129147	1309	12811
999	1e-07	0.28084996	1309	12811
999	1e-06	0.28928694	1309	12811
999	1e-05	0.29366902	1309	12811
999	1e-04	0.34440672	1309	12811
999	0.001	0.586924	1309	12811
999	0.01	0.54867256	1309	12811
999	1e-12	0.40875748	1309	12811
999	1e-05	0.1297415	1145	11911
999	1e-04	0.12849769	1145	11911
999	3e-04	0.6470146	1307	112210
999	0.001	0.5344141	1307	112210
999	1e-12	0.7078044	1307	112210
999	1e-06	0.6274249	1307	112210
999	3e-06	0.5422634	1307	112210
999	0.001	0.27704677	1326	20111
999	0.01	0.5220126	1326	20111
999	1e-12	0.4356031	1308	120710
999	1e-08	0.37688494	1308	120710
999	1e-07	0.32689938	1308	120710
999	1e-06	0.28988883	1308	120710
999	1e-05	0.33659717	1308	120710
999	1e-05	0.24431401	1326	20111
999	1e-04	0.24863859	1326	20111
999	0.001	0.2647779	1326	20111
999	0.01	0.60670733	1326	20111
999	1e-12	0.37142578	1326	20111
999	1e-08	0.32790962	1326	20111
999	1e-07	0.45711023	1299	111610
999	1e-06	0.5189565	1299	111610
999	1e-05	0.5657763	1299	111610
999	1e-04	1.24805	1299	111610
999	0.001	NA	1299	111610
999	0.01	NA	1299	111610
999	0.001	0.24672268	1025	60311
999	0.01	0.63546515	1025	60311
999	1e-12	0.18885262	1025	60311
999	1e-08	0.17989653	1025	60311
999	1e-04	0.36506724	1308	120710
999	0.001	0.35344708	1115	52411
999	1e-05	0.13524671	1025	60311
999	1e-05	0.26005924	1360	60311
999	1e-04	0.1890156	1360	60311
999	0.001	NA	1360	60311
999	0.01	NA	1360	60311
999	0.001	0.30428845	1117	121410
999	0.01	2.43371	1117	121410
999	1e-12	0.37927902	1117	121410
999	1e-08	0.35481137	1117	121410
999	1e-07	0.30610535	1117	121410
999	1e-06	0.3492363	1117	121410
999	1e-05	0.31154528	1117	121410
999	1e-04	0.31682307	1117	121410
999	1e-12	0.36127144	1295	113010
999	3e-06	0.9620985	1308	112210
999	1e-05	1.002725	1308	112210
999	3e-05	0.6977584	1308	112210
999	1e-04	0.8208837	1308	112210
999	3e-04	0.9747031	1308	112210
999	0.001	1.13376	1308	112210
999	1e-12	0.8649635	1308	112210
999	1e-06	0.8968743	1308	112210
999	3e-06	0.8760875	1308	112210
999	1e-08	0.3650522	1295	113010
999	0.01	NA	1202	60311
999	1e-12	0.18489124	1202	60311
999	1e-04	0.6969697	1308	112210
999	3e-04	0.7636455	1308	112210
999	0.001	1.10674	1308	112210
999	1e-12	0.40229106	1310	30111
999	1e-08	0.3838055	1310	30111
999	1e-05	0.7022063	1326	111210
999	1e-04	1.0282199	1326	111210
999	0.001	1.9178853	1326	111210
999	0.01	NA	1326	111210
999	1e-12	0.4516297	1326	111210
999	1e-08	0.596344	1326	111210
999	1e-07	0.48767495	1326	111210
999	1e-06	0.55045503	1326	111210
999	1e-05	0.6035537	1326	111210
999	1e-05	0.49677148	1310	30111
999	1e-04	0.5848847	1310	30111
999	1e-12	0.53494626	1299	111610
999	1e-08	0.6381174	1299	111610
999	1e-07	0.5029458	1299	111610
999	1e-06	0.5006821	1299	111610
999	1e-04	0.38755473	1343	120710
999	1e-12	0.1802897	1325	120310
999	1e-08	0.20002759	1325	120310
999	1e-07	0.19636628	1325	120310
999	1e-06	0.18981546	1325	120310
999	1e-05	0.16302186	1325	120310
999	1e-04	0.20753615	1325	120310
999	0.001	0.3085857	1325	120310
999	0.01	0.3043478	1325	120310
999	1e-04	1.020649	1299	111610
999	0.001	0.6770833	1299	111610
999	1e-12	0.13926463	1300	121710
999	1e-08	0.14948453	1300	121710
999	1e-07	0.14185143	1300	121710
999	1e-06	0.1081108	1300	121710
999	1e-05	0.17914721	1300	121710
999	1e-04	0.20286141	1300	121710
999	0.001	0.2930645	1300	121710
999	0.01	0.37848878	1300	121710
999	1e-12	0.17456952	1300	121710
999	1e-08	0.11921275	1300	121710
999	1e-07	0.17731172	1300	121710
999	1e-06	0.15572879	1300	121710
999	1e-05	0.15205133	1300	121710
999	1e-04	0.2712941	1300	121710
999	0.001	0.5754756	1379	20111
999	0.01	0.8702929	1379	20111
999	1e-12	0.16481243	1300	121710
999	1e-08	0.16728051	1300	121710
999	1e-07	0.13991995	1300	121710
999	1e-06	0.14906341	1300	121710
999	1e-05	0.17639865	1300	121710
999	1e-04	0.18251798	1300	121710
999	0.001	0.27502584	1300	121710
999	0.01	0.3983534	1300	121710
999	1e-12	0.2837838	1379	20111
999	1e-08	0.31757426	1379	20111
999	1e-07	0.24391958	1379	20111
999	1e-06	0.24874283	1379	20111
999	1e-05	0.27083066	1379	20111
999	1e-04	0.30541202	1379	20111
999	0.001	0.28675726	1278	121010
999	1e-08	0.37326017	1309	111810
999	1e-07	0.3567269	1295	113010
999	1e-08	0.22103168	1278	121010
999	1e-07	0.23071335	1278	121010
999	1e-06	0.2723718	1278	121010
999	1e-05	0.24965326	1278	121010
999	1e-04	0.3148277	1278	121010
999	0.0003333333	0.23539399	1278	11911
999	1e-06	0.20424059	1308	60311
999	3e-04	0.9421167	1289	112210
999	1e-07	0.21052632	1278	121010
999	1e-06	0.25904632	1278	121010
999	1e-05	0.2890552	1278	121010
999	0.001	0.22153716	1213	121410
999	0.01	0.15274529	1213	121410
999	1e-12	0.30593368	1213	121410
999	1e-08	0.26775235	1213	121410
999	1e-07	0.32064193	1213	121410
999	1e-06	0.3038722	1213	121410
999	1e-05	0.28945047	1213	121410
999	1e-05	0.17601098	1325	12811
999	1e-04	0.22664028	1325	12811
999	1e-06	0.4389308	1316	112310
999	1e-05	0.5545235	1316	112310
999	1e-12	0.18081796	1325	12811
999	1e-08	0.19114567	1325	12811
999	1e-06	0.27737227	1213	121410
999	1e-05	0.24250078	1213	121410
999	1e-04	0.2680674	1213	121410
999	0.001	0.27422574	1213	121410
999	0.01	0.15773259	1213	121410
999	1e-12	0.21142167	1325	12811
999	1e-05	0.24416079	1316	42611
999	1e-04	0.39393738	1316	42611
999	0.001	1.3268235	1316	42611
999	0.01	NA	1316	42611
999	1e-12	0.5528753	1311	112210
999	1e-09	0.4564548	1311	112210
999	1e-08	0.4226724	1311	112210
999	0.0011111111	0.23662919	1345	52411
999	0.003333333	0.25477082	1345	52411
999	1e-12	0.20714699	1345	52411
999	4.5724737e-06	0.20081611	1345	52411
999	1.3717421e-05	0.24181004	1345	52411
999	4.1152263e-05	0.2071924	1345	52411
999	0.00012345679	0.18098854	1345	52411
999	0.00037037037	0.2128227	1345	52411
999	1e-12	0.2479808	1295	112310
999	1e-08	0.22003825	1295	112310
999	1e-07	0.20310207	1295	112310
999	1e-06	0.21436717	1295	112310
999	1e-05	0.18851888	1295	112310
999	1e-04	0.24748392	1295	112310
999	0.001	0.437139	1295	112310
999	0.01	0.5005962	1295	112310
999	1e-12	0.31491846	1295	112310
999	1e-08	0.23602754	1295	112310
999	1e-07	0.21925665	1295	112310
999	1e-06	0.19241811	1295	112310
999	1e-05	0.21748187	1295	112310
999	1e-04	0.261212	1295	112310
999	0.001	0.4302958	1295	112310
999	0.01	0.34637144	1295	112310
999	1e-12	0.20083116	1307	120310
999	1e-08	0.17410995	1307	120310
999	1e-07	0.14048532	1307	120310
999	1e-06	0.14106311	1307	120310
999	1e-05	0.30008402	1118	121410
999	1e-04	0.35982546	1118	121410
999	0.001	0.2858597	1118	121410
999	0.01	0.1697783	1118	121410
999	0.01	0.15387763	1283	20111
999	1e-12	0.29060325	1283	20111
999	1e-12	0.29942757	1081	20111
999	1e-08	0.2828795	1081	20111
999	1e-07	0.35637552	1081	20111
999	1e-06	0.24831702	1081	20111
999	1e-05	0.29353726	1081	20111
999	1e-04	0.3448214	1081	20111
999	1e-06	0.13744602	1378	11911
999	1e-05	0.16813967	1378	11911
999	1e-12	0.22713232	1024	52411
999	1.3717421e-08	0.22051522	1024	52411
999	4.1152262e-08	0.2101526	1024	52411
999	1.2345679e-07	0.19180328	1024	52411
999	3.7037037e-07	0.21623363	1024	52411
999	1.1111111e-06	0.19806868	1024	52411
999	3.3333333e-06	0.17885317	1024	52411
999	1e-07	0.4275048	1311	112210
999	1e-07	0.37031746	1309	111810
999	1e-05	0.4799406	1311	112210
999	1e-04	0.5021718	1311	112210
999	0.001	0.5407969	1311	112210
999	1e-12	0.5492377	1311	112210
999	1e-09	0.3967842	1311	112210
999	0.01	0.40493467	1262	42611
999	1e-12	0.13661775	1410	11911
999	1e-12	0.33676627	1262	42611
999	1e-08	0.24311957	1262	42611
999	4.1152262e-08	0.21665874	1024	52411
999	1.2345679e-07	0.2502773	1024	52411
999	3.7037037e-07	0.23589502	1024	52411
999	1.1111111e-06	0.25301066	1024	52411
999	3.3333333e-06	0.25228876	1024	52411
999	1e-05	0.3324947	1024	52411
999	1e-04	0.2169957	1346	121010
999	0.001	0.3059465	1346	121010
999	0.01	0.3665132	1346	121010
999	1e-12	0.2541842	1111	42611
999	1e-08	0.1835191	1111	42611
999	1e-07	0.2276108	1111	42611
999	1e-06	0.2145503	1111	42611
999	1e-05	0.3463008	1111	42611
999	1e-04	0.972973	1111	42611
999	0.001	0.9325843	1111	42611
999	0.01	1.094203	1111	42611
999	1e-04	0.1236195	1190	121410
999	0.001	0.2427536	1315	120710
999	0.001	0.1918703	1190	121410
999	0.01	0.9899842	1190	121410
999	1e-08	0.07648911	1190	121410
999	0.001	0.4623473	1282	999999
999	0.01	0.3696137	1282	999999
999	1e-07	0.27800152	1294	20111
999	1e-06	0.2291747	1294	20111
999	1e-05	0.22028677	1294	20111
999	1e-04	0.28805497	1294	20111
999	1e-05	0.35641328	1300	52411
999	1e-12	0.31278563	1294	20111
999	1e-08	0.3350558	1294	20111
999	1e-07	0.30270714	1294	20111
999	1e-07	0.4719307	1282	999999
999	0.001	0.8192534	1309	113010
999	0.01	NA	1309	113010
999	1e-12	0.5090445	1309	113010
999	1e-08	0.5900677	1309	113010
999	1e-08	0.19684099	1307	120310
999	1e-07	0.15229413	1307	120310
999	1e-06	0.13920857	1307	120310
999	1e-05	0.151655	1307	120310
999	1e-04	0.14312845	1307	120310
999	0.001	0.23605005	1307	120310
999	1e-05	0.1866804	1300	121710
999	1e-04	0.208117	1300	121710
999	1e-12	0.303177	1307	120310
999	1e-08	0.34149218	1307	120310
999	1e-07	0.16807868	1307	120310
999	1e-06	0.13539593	1307	120310
999	1e-05	0.17804232	1307	120310
999	1e-04	0.17843926	1307	120310
999	0.01	0.7794118	1309	112310
999	1e-12	0.3958897	1309	112310
999	1e-08	0.338872	1309	112310
999	1e-07	0.35476834	1309	112310
999	1e-06	0.32949308	1309	112310
999	1e-05	0.33406726	1309	112310
999	1e-04	0.40362298	1309	112310
999	0.001	0.85805935	1309	112310
999	0.01	0.72727275	1309	112310
999	0.001	0.1126827	1078	121710
999	0.01	0.06999244	1078	121710
999	1e-12	0.09770576	1078	121710
999	1e-08	0.10091592	1078	121710
999	1e-07	0.11186729	1078	121710
999	1e-06	0.13744602	1378	30111
999	1e-05	0.16813967	1378	30111
999	1e-04	0.14170833	1378	30111
999	0.001	0.1598063	1378	30111
999	0.01	0.33273703	1378	30111
999	1e-08	0.2259983	1299	20111
999	1e-12	0.234196	1024	60311
999	1e-08	0.26043406	1024	60311
999	1e-06	0.21817343	1396	20111
999	1e-05	0.22282912	1396	20111
999	1e-04	0.046712715	1396	20111
999	0.001	0.05705301	1396	20111
999	0.01	0.07361447	1396	20111
999	1e-12	0.23916993	1309	60311
999	1.3717422e-09	0.208981	1309	60311
999	4.1152264e-09	0.20773222	1309	60311
999	1.2345679e-08	0.23496903	1309	60311
999	3.7037037e-08	0.21859474	1309	60311
999	1.1111111e-07	0.2396853	1309	60311
999	3.3333333e-07	0.2510236	1309	60311
999	0.01	0.16259596	1396	20111
999	1e-12	0.005639748	1396	20111
999	1e-08	0.010667236	1396	20111
999	1e-07	0.09269766	1396	20111
999	1e-06	0.010738188	1396	20111
999	1e-05	0.010696569	1396	20111
999	1e-04	0.010001747	1396	20111
999	0.001	0.010264933	1396	20111
999	0.01	0.08045977	1396	20111
999	1e-12	0.30172515	1309	60311
999	1.3717422e-09	0.2287617	1309	60311
999	4.1152264e-09	0.2104757	1309	60311
999	1.2345679e-08	0.24527407	1309	60311
999	3.7037037e-08	0.22623941	1309	60311
999	1.1111111e-07	0.24957885	1309	60311
999	3.3333333e-07	0.2780284	1309	60311
999	1e-06	0.22785194	1309	60311
999	1e-12	0.14369158	1116	121710
999	3e-06	0.6891125	1345	112210
999	1e-05	0.6823984	1345	112210
999	1e-06	0.11097804	1116	121710
999	1e-05	0.142741	1116	121710
999	1e-04	0.12186701	1116	121710
999	0.001	0.13790062	1116	121710
999	0.01	0.05584551	1116	121710
999	1e-12	0.14513639	1116	121710
999	1e-08	0.12334114	1116	121710
999	3e-04	0.9807361	1289	112210
999	0.001	1.7948718	1289	112210
999	0.001	0.30065665	1323	20111
999	0.01	0.30696985	1323	20111
999	1e-12	0.36233708	1323	20111
999	1e-08	0.25098005	1323	20111
999	1e-07	0.25328058	1323	20111
999	1e-06	0.20264275	1323	20111
999	1e-05	0.20580423	1323	20111
999	1e-04	0.24366593	1323	20111
999	0.001	0.32327178	1323	20111
999	0.01	0.33829576	1323	20111
999	1e-12	0.30773515	1309	52411
999	1e-06	0.29132956	1309	52411
999	0.001	0.27472973	1296	20111
999	0.01	0.19234116	1296	20111
999	4.115226e-07	0.14347485	1290	121010
999	1.1111111e-07	0.23039183	1309	52411
999	0.001	0.35261858	1323	20111
999	1e-08	0.5172941	1332	112210
999	1e-07	0.6117867	1332	112210
999	1e-06	0.60391945	1332	112210
999	1e-12	0.15510023	1376	121710
999	1e-08	0.12735273	1376	121710
999	1e-07	0.10947464	1376	121710
999	1e-06	0.12711746	1376	121710
999	1e-05	0.13847555	1376	121710
999	1e-04	0.14623655	1376	121710
999	1e-12	0.43808287	1328	112310
999	1e-08	0.29380324	1328	112310
999	1e-07	0.27279255	1328	112310
999	1e-06	0.3554007	1328	112310
999	1e-05	0.30859646	1328	112310
999	1e-04	0.41952944	1328	112310
999	0.001	0.6090393	1328	112310
999	0.01	0.38774735	1328	112310
999	1e-12	0.37973675	1328	112310
999	1e-08	0.29742354	1328	112310
999	1e-07	0.29737678	1328	112310
999	1e-06	0.2988753	1328	112310
999	1e-05	0.4071741	1328	112310
999	1e-04	0.33546463	1328	112310
999	0.001	0.47452614	1328	112310
999	0.01	0.42944786	1328	112310
999	3e-04	1.0139341	1287	112210
999	0.001	0.78672034	1287	112210
999	1e-12	1.0738528	1287	112210
999	1e-06	1.0329587	1287	112210
999	3e-06	1.0308411	1287	112210
999	1e-05	1.1659575	1287	112210
999	3e-05	1.1008482	1287	112210
999	1e-04	1.2584065	1287	112210
999	1e-06	0.21030183	1111	42611
