Plate	Well	Concentration	Luc	RL	OR	Odor	Date
11	73	100	408	458	1249	1324	092309
11	74	100	5928	12416	1259	1324	092309
11	75	100	4076	9798	1271	1324	092309
11	76	100	2886	5634	1279	1324	092309
11	77	100	2476	4164	1288	1324	092309
11	78	100	2062	3640	1297	1324	092309
11	79	100	4882	9222	1307	1324	092309
11	80	100	4898	10122	1316	1324	092309
11	81	100	476	764	1328	1324	092309
11	82	100	5142	11244	1338	1324	092309
11	83	100	462	738	1349	1324	092309
11	84	10	3034	1356	2878	1155	092309
11	85	100	6632	10682	1251	1324	092309
11	86	100	5796	13198	1261	1324	092309
11	87	100	6080	7406	1272	1324	092309
11	88	100	1942	4190	1281	1324	092309
11	89	100	4042	6116	1289	1324	092309
11	90	100	2654	5662	1298	1324	092309
11	91	100	5700	11772	1309	1324	092309
11	92	100	4748	8494	1318	1324	092309
11	93	100	3588	7530	1329	1324	092309
11	94	100	4492	8658	1339	1324	092309
11	95	100	4804	10522	1350	1324	092309
11	96	10	7984	3256	2878	1155	092309
12	1	0	452	1226	1242	9999	092309
12	2	0	444	456	1252	9999	092309
12	3	0	432	408	1262	9999	092309
12	4	0	474	522	1273	9999	092309
12	5	0	490	590	1282	9999	092309
12	6	0	470	472	1291	9999	092309
12	7	0	630	2248	1299	9999	092309
12	8	0	762	2732	1310	9999	092309
12	9	0	1738	8024	1319	9999	092309
12	10	0	1044	5086	1330	9999	092309
12	11	0	1116	4748	1340	9999	092309
12	12	0	1862	9944	2319	9999	092309
12	13	0	468	484	1243	9999	092309
12	14	0	782	4636	1254	9999	092309
12	15	0	446	616	1263	9999	092309
12	16	0	1042	4456	1274	9999	092309
12	17	0	1290	5192	1283	9999	092309
12	18	0	418	710	1292	9999	092309
12	19	0	592	2054	1300	9999	092309
12	20	0	1226	6538	1311	9999	092309
12	21	0	1576	10874	1320	9999	092309
12	22	0	1364	5626	1333	9999	092309
12	23	0	390	814	1341	9999	092309
12	24	0	3636	5696	2214	9999	092309
12	25	0	610	2758	1244	9999	092309
12	26	0	388	482	1255	9999	092309
12	27	0	470	572	1265	9999	092309
12	28	0	1856	10600	1275	9999	092309
12	29	0	2086	10154	1284	9999	092309
12	30	0	954	4688	1293	9999	092309
12	31	0	1866	8966	1302	9999	092309
12	32	0	1062	2636	1312	9999	092309
12	33	0	1392	4760	1321	9999	092309
12	34	0	1212	4862	1334	9999	092309
12	35	0	776	3578	1343	9999	092309
12	36	0	2196	2848	2878	9999	092309
12	37	0	1350	9128	1245	9999	092309
12	38	0	2870	8982	1256	9999	092309
12	39	0	450	858	1266	9999	092309
12	40	0	438	558	1276	9999	092309
12	41	0	444	858	1285	9999	092309
12	42	0	424	528	1294	9999	092309
12	43	0	934	2404	1304	9999	092309
12	44	0	1098	4532	1313	9999	092309
12	45	0	438	538	1323	9999	092309
12	46	0	408	520	1335	9999	092309
12	47	0	450	600	1344	9999	092309
12	48	0	1786	1886	2878	9999	092309
12	49	0	2356	9558	1246	9999	092309
12	50	0	390	512	1257	9999	092309
12	51	0	1708	7464	1269	9999	092309
12	52	0	1840	5852	1277	9999	092309
12	53	0	362	516	1286	9999	092309
12	54	0	398	554	1295	9999	092309
12	55	0	402	722	1305	9999	092309
12	56	0	538	1452	1314	9999	092309
12	57	0	1434	3574	1324	9999	092309
12	58	0	1582	6314	1336	9999	092309
12	59	0	1452	5128	1347	9999	092309
12	60	0	1188	1308	2878	9999	092309
12	61	0	452	550	1248	9999	092309
12	62	0	442	790	1258	9999	092309
12	63	0	420	582	1270	9999	092309
12	64	0	2814	11124	1278	9999	092309
12	65	0	2448	7074	1287	9999	092309
12	66	0	472	632	1296	9999	092309
12	67	0	1132	8440	1306	9999	092309
12	68	0	2120	8822	1315	9999	092309
12	69	0	500	794	1326	9999	092309
12	70	0	396	524	1337	9999	092309
12	71	0	472	1028	1348	9999	092309
12	72	10	2326	1512	2878	1155	092309
12	73	0	412	700	1249	9999	092309
12	74	0	3214	10420	1259	9999	092309
12	75	0	2994	10528	1271	9999	092309
12	76	0	2128	5868	1279	9999	092309
12	77	0	1496	3926	1288	9999	092309
12	78	0	1712	3542	1297	9999	092309
12	79	0	3502	10668	1307	9999	092309
12	80	0	3610	10288	1316	9999	092309
12	81	0	474	692	1328	9999	092309
12	82	0	2956	8518	1338	9999	092309
12	83	0	424	728	1349	9999	092309
12	84	10	3264	966	2878	1155	092309
12	85	0	3200	10722	1251	9999	092309
12	86	0	3026	13278	1261	9999	092309
12	87	0	2310	7186	1272	9999	092309
12	88	0	1398	4154	1281	9999	092309
12	89	0	2536	6868	1289	9999	092309
12	90	0	1682	5390	1298	9999	092309
12	91	0	3810	12866	1309	9999	092309
12	92	0	2964	8912	1318	9999	092309
12	93	0	2326	6612	1329	9999	092309
12	94	0	2290	7110	1339	9999	092309
12	95	0	2922	10254	1350	9999	092309
12	96	10	11446	3452	2878	1155	092309
1	1	100	450	452	1459	1314	093009
1	2	100	386	492	1467	1314	093009
1	3	100	1550	1000	1475	1314	093009
1	4	100	490	434	1483	1314	093009
1	5	100	4756	1778	1491	1314	093009
1	6	100	3492	2484	1499	1314	093009
1	7	100	6158	3858	1507	1314	093009
1	8	100	6066	6262	1515	1314	093009
1	9	100	2636	2206	1523	1314	093009
1	10	100	772	642	1531	1314	093009
1	11	100	958	1042	1539	1314	093009
1	12	100	2558	2200	2319	1314	093009
1	13	100	2214	2308	1460	1314	093009
1	14	100	1048	876	1468	1314	093009
1	15	100	494	402	1476	1314	093009
1	16	100	466	418	1484	1314	093009
1	17	100	3052	2900	1492	1314	093009
1	18	100	5868	4792	1500	1314	093009
1	19	100	3108	2870	1508	1314	093009
1	20	100	490	412	1516	1314	093009
1	21	100	5320	5776	1524	1314	093009
1	22	100	508	620	1532	1314	093009
1	23	100	414	540	1540	1314	093009
1	24	100	438	388	2214	1314	093009
1	25	100	3746	1686	1461	1314	093009
1	26	100	408	438	1469	1314	093009
1	27	100	354	416	1477	1314	093009
1	28	100	406	420	1485	1314	093009
1	29	100	426	408	1493	1314	093009
1	30	100	4432	2488	1501	1314	093009
1	31	100	5224	4986	1509	1314	093009
1	32	100	5728	5810	1517	1314	093009
1	33	100	740	764	1525	1314	093009
1	34	100	4092	3936	1533	1314	093009
1	35	100	408	478	1541	1314	093009
1	36	0	2880	1980	2878	9999	093009
1	37	100	532	648	1462	1314	093009
1	38	100	412	386	1470	1314	093009
1	39	100	424	478	1478	1314	093009
1	40	100	1858	1408	1486	1314	093009
1	41	100	446	542	1494	1314	093009
1	42	100	4870	3530	1502	1314	093009
1	43	100	5814	6850	1510	1314	093009
1	44	100	5652	6692	1518	1314	093009
1	45	100	6118	5668	1526	1314	093009
1	46	100	4174	5092	1534	1314	093009
1	47	100	446	396	1542	1314	093009
1	48	0	726	966	2878	9999	093009
1	49	100	384	410	1463	1314	093009
1	50	100	1780	1366	1471	1314	093009
1	51	100	424	412	1479	1314	093009
1	52	100	678	626	1487	1314	093009
1	53	100	2336	1374	1495	1314	093009
1	54	100	4070	2490	1503	1314	093009
1	55	100	6198	8936	1511	1314	093009
1	56	100	6920	8634	1519	1314	093009
1	57	100	4956	6130	1527	1314	093009
1	58	100	702	902	1535	1314	093009
1	59	100	358	464	1543	1314	093009
1	60	0	358	534	2878	9999	093009
1	61	100	798	700	1464	1314	093009
1	62	100	402	348	1472	1314	093009
1	63	100	354	384	1480	1314	093009
1	64	100	450	408	1488	1314	093009
1	65	100	4392	2006	1496	1314	093009
1	66	100	6782	8922	1504	1314	093009
1	67	100	4386	2874	1512	1314	093009
1	68	100	1580	1488	1520	1314	093009
1	69	100	5796	9036	1528	1314	093009
1	70	100	888	1074	1536	1314	093009
1	71	100	424	462	1544	1314	093009
1	72	10	430	406	2878	1155	093009
1	73	100	430	448	1465	1314	093009
1	74	100	458	450	1473	1314	093009
1	75	100	422	400	1481	1314	093009
1	76	100	410	382	1489	1314	093009
1	77	100	516	496	1497	1314	093009
1	78	100	7452	10040	1505	1314	093009
1	79	100	5640	8018	1513	1314	093009
1	80	100	478	744	1521	1314	093009
1	81	100	2780	2526	1529	1314	093009
1	82	100	438	548	1537	1314	093009
1	83	100	410	402	1545	1314	093009
1	84	10	8614	1708	2878	1155	093009
1	85	100	424	660	1466	1314	093009
1	86	100	5724	4840	1474	1314	093009
1	87	100	434	532	1482	1314	093009
1	88	100	386	364	1490	1314	093009
1	89	100	2690	2788	1498	1314	093009
1	90	100	474	520	1506	1314	093009
1	91	100	5504	7712	1514	1314	093009
1	92	100	3246	3732	1522	1314	093009
1	93	100	4958	6260	1530	1314	093009
1	94	100	4000	4494	1538	1314	093009
1	95	100	458	418	1546	1314	093009
1	96	10	7734	1786	2878	1155	093009
2	1	100	380	528	1459	1315	093009
2	2	100	476	424	1467	1315	093009
2	3	100	390	978	1475	1315	093009
2	4	100	484	438	1483	1315	093009
2	5	100	626	2120	1491	1315	093009
2	6	100	584	2372	1499	1315	093009
2	7	100	1020	5440	1507	1315	093009
2	8	100	998	7124	1515	1315	093009
2	9	100	516	2022	1523	1315	093009
2	10	100	412	718	1531	1315	093009
2	11	100	432	1262	1539	1315	093009
2	12	100	656	2486	2319	1315	093009
2	13	100	528	2136	1460	1315	093009
2	14	100	466	746	1468	1315	093009
2	15	100	436	424	1476	1315	093009
2	16	100	418	426	1484	1315	093009
2	17	100	656	2014	1492	1315	093009
2	18	100	682	4462	1500	1315	093009
2	19	100	560	2362	1508	1315	093009
2	20	100	434	478	1516	1315	093009
2	21	100	1102	7754	1524	1315	093009
2	22	100	392	690	1532	1315	093009
2	23	100	366	592	1540	1315	093009
2	24	100	476	446	2214	1315	093009
2	25	100	502	1834	1461	1315	093009
2	26	100	408	380	1469	1315	093009
2	27	100	418	436	1477	1315	093009
2	28	100	366	396	1485	1315	093009
2	29	100	454	398	1493	1315	093009
2	30	100	586	2314	1501	1315	093009
2	31	100	662	4936	1509	1315	093009
2	32	100	794	4886	1517	1315	093009
2	33	100	464	780	1525	1315	093009
2	34	100	2516	2784	1533	1315	093009
2	35	100	420	456	1541	1315	093009
2	36	0	2718	2124	2878	9999	093009
2	37	100	390	566	1462	1315	093009
2	38	100	344	358	1470	1315	093009
2	39	100	370	452	1478	1315	093009
2	40	100	442	982	1486	1315	093009
2	41	100	382	512	1494	1315	093009
2	42	100	4610	2976	1502	1315	093009
2	43	100	762	5946	1510	1315	093009
2	44	100	714	6170	1518	1315	093009
2	45	100	1000	7320	1526	1315	093009
2	46	100	920	3700	1534	1315	093009
2	47	100	342	434	1542	1315	093009
2	48	0	912	950	2878	9999	093009
2	49	100	408	438	1463	1315	093009
2	50	100	508	1206	1471	1315	093009
2	51	100	378	430	1479	1315	093009
2	52	100	410	586	1487	1315	093009
2	53	100	532	1278	1495	1315	093009
2	54	100	518	2630	1503	1315	093009
2	55	100	1070	11050	1511	1315	093009
2	56	100	1012	9442	1519	1315	093009
2	57	100	732	5328	1527	1315	093009
2	58	100	452	946	1535	1315	093009
2	59	100	404	402	1543	1315	093009
2	60	0	384	490	2878	9999	093009
2	61	100	394	806	1464	1315	093009
2	62	100	370	402	1472	1315	093009
2	63	100	352	426	1480	1315	093009
2	64	100	374	396	1488	1315	093009
2	65	100	628	2580	1496	1315	093009
2	66	100	1062	9186	1504	1315	093009
2	67	100	604	3392	1512	1315	093009
2	68	100	444	1190	1520	1315	093009
2	69	100	1042	8688	1528	1315	093009
2	70	100	710	926	1536	1315	093009
2	71	100	434	436	1544	1315	093009
2	72	10	456	446	2878	1155	093009
2	73	100	364	362	1465	1315	093009
2	74	100	488	444	1473	1315	093009
2	75	100	398	382	1481	1315	093009
2	76	100	446	346	1489	1315	093009
2	77	100	370	400	1497	1315	093009
2	78	100	898	9014	1505	1315	093009
2	79	100	1252	8532	1513	1315	093009
2	80	100	428	646	1521	1315	093009
2	81	100	598	1774	1529	1315	093009
2	82	100	418	500	1537	1315	093009
2	83	100	446	450	1545	1315	093009
2	84	10	8922	1868	2878	1155	093009
2	85	100	412	504	1466	1315	093009
2	86	100	970	5530	1474	1315	093009
2	87	100	438	568	1482	1315	093009
2	88	100	352	402	1490	1315	093009
2	89	100	572	2228	1498	1315	093009
2	90	100	422	478	1506	1315	093009
2	91	100	790	6882	1514	1315	093009
2	92	100	506	2928	1522	1315	093009
2	93	100	1180	5640	1530	1315	093009
2	94	100	594	3974	1538	1315	093009
2	95	100	380	406	1546	1315	093009
2	96	10	9286	2360	2878	1155	093009
3	1	100	432	494	1459	1316	093009
3	2	100	418	468	1467	1316	093009
3	3	100	582	996	1475	1316	093009
3	4	100	370	430	1483	1316	093009
3	5	100	654	2742	1491	1316	093009
3	6	100	744	2958	1499	1316	093009
3	7	100	1030	5460	1507	1316	093009
3	8	100	1710	10716	1515	1316	093009
3	9	100	602	2528	1523	1316	093009
3	10	100	488	792	1531	1316	093009
3	11	100	468	894	1539	1316	093009
3	12	100	674	3052	2319	1316	093009
3	13	100	884	3662	1460	1316	093009
3	14	100	434	726	1468	1316	093009
3	15	100	368	406	1476	1316	093009
3	16	100	442	396	1484	1316	093009
3	17	100	906	2926	1492	1316	093009
3	18	100	1100	7966	1500	1316	093009
3	19	100	694	2812	1508	1316	093009
3	20	100	448	502	1516	1316	093009
3	21	100	1634	10250	1524	1316	093009
3	22	100	500	748	1532	1316	093009
3	23	100	422	540	1540	1316	093009
3	24	100	378	404	2214	1316	093009
3	25	100	642	2084	1461	1316	093009
3	26	100	388	368	1469	1316	093009
3	27	100	372	450	1477	1316	093009
3	28	100	488	390	1485	1316	093009
3	29	100	436	474	1493	1316	093009
3	30	100	866	2414	1501	1316	093009
3	31	100	1264	8246	1509	1316	093009
3	32	100	1154	8614	1517	1316	093009
3	33	100	402	970	1525	1316	093009
3	34	100	2970	3916	1533	1316	093009
3	35	100	374	408	1541	1316	093009
3	36	0	420	542	2878	9999	093009
3	37	100	438	522	1462	1316	093009
3	38	100	466	386	1470	1316	093009
3	39	100	428	534	1478	1316	093009
3	40	100	518	1488	1486	1316	093009
3	41	100	392	540	1494	1316	093009
3	42	100	5918	4132	1502	1316	093009
3	43	100	1562	10508	1510	1316	093009
3	44	100	1156	10770	1518	1316	093009
3	45	100	1366	9996	1526	1316	093009
3	46	100	1376	4902	1534	1316	093009
3	47	100	392	420	1542	1316	093009
3	48	0	972	1062	2878	9999	093009
3	49	100	388	408	1463	1316	093009
3	50	100	554	1482	1471	1316	093009
3	51	100	378	378	1479	1316	093009
3	52	100	432	664	1487	1316	093009
3	53	100	668	1448	1495	1316	093009
3	54	100	752	2998	1503	1316	093009
3	55	100	1440	16774	1511	1316	093009
3	56	100	1596	12834	1519	1316	093009
3	57	100	1298	7858	1527	1316	093009
3	58	100	436	960	1535	1316	093009
3	59	100	446	442	1543	1316	093009
3	60	0	398	474	2878	9999	093009
3	61	100	396	860	1464	1316	093009
3	62	100	342	430	1472	1316	093009
3	63	100	386	438	1480	1316	093009
3	64	100	382	420	1488	1316	093009
3	65	100	892	3298	1496	1316	093009
3	66	100	1604	16124	1504	1316	093009
3	67	100	982	3624	1512	1316	093009
3	68	100	512	1654	1520	1316	093009
3	69	100	2120	13116	1528	1316	093009
3	70	100	2618	1332	1536	1316	093009
3	71	100	452	458	1544	1316	093009
3	72	10	460	412	2878	1155	093009
3	73	100	396	432	1465	1316	093009
3	74	100	424	420	1473	1316	093009
3	75	100	396	404	1481	1316	093009
3	76	100	400	346	1489	1316	093009
3	77	100	392	444	1497	1316	093009
3	78	100	1630	14832	1505	1316	093009
3	79	100	1638	13636	1513	1316	093009
3	80	100	396	664	1521	1316	093009
3	81	100	2122	2286	1529	1316	093009
3	82	100	440	580	1537	1316	093009
3	83	100	440	404	1545	1316	093009
3	84	10	8994	2004	2878	1155	093009
3	85	100	370	596	1466	1316	093009
3	86	100	1290	7412	1474	1316	093009
3	87	100	424	650	1482	1316	093009
3	88	100	394	434	1490	1316	093009
3	89	100	724	3216	1498	1316	093009
3	90	100	376	524	1506	1316	093009
3	91	100	1162	10228	1514	1316	093009
3	92	100	886	5368	1522	1316	093009
3	93	100	4718	7934	1530	1316	093009
3	94	100	1024	6570	1538	1316	093009
3	95	100	458	468	1546	1316	093009
3	96	10	9552	2074	2878	1155	093009
4	1	100	430	486	1459	1317	093009
4	2	100	420	438	1467	1317	093009
4	3	100	448	960	1475	1317	093009
4	4	100	424	520	1483	1317	093009
4	5	100	610	2602	1491	1317	093009
4	6	100	480	3330	1499	1317	093009
4	7	100	962	6490	1507	1317	093009
4	8	100	1314	11402	1515	1317	093009
4	9	100	588	2600	1523	1317	093009
4	10	100	380	720	1531	1317	093009
4	11	100	444	1106	1539	1317	093009
4	12	100	820	3154	2319	1317	093009
4	13	100	528	2750	1460	1317	093009
4	14	100	400	872	1468	1317	093009
4	15	100	392	450	1476	1317	093009
4	16	100	480	396	1484	1317	093009
4	17	100	616	2928	1492	1317	093009
4	18	100	654	5600	1500	1317	093009
4	19	100	726	3442	1508	1317	093009
4	20	100	352	502	1516	1317	093009
4	21	100	1224	11242	1524	1317	093009
4	22	100	416	638	1532	1317	093009
4	23	100	406	528	1540	1317	093009
4	24	100	448	416	2214	1317	093009
4	25	100	600	2276	1461	1317	093009
4	26	100	346	448	1469	1317	093009
4	27	100	422	448	1477	1317	093009
4	28	100	378	396	1485	1317	093009
4	29	100	346	426	1493	1317	093009
4	30	100	704	3152	1501	1317	093009
4	31	100	786	5648	1509	1317	093009
4	32	100	852	7098	1517	1317	093009
4	33	100	434	960	1525	1317	093009
4	34	100	2142	3664	1533	1317	093009
4	35	100	430	512	1541	1317	093009
4	36	0	974	1918	2878	9999	093009
4	37	100	412	626	1462	1317	093009
4	38	100	428	470	1470	1317	093009
4	39	100	382	476	1478	1317	093009
4	40	100	510	1244	1486	1317	093009
4	41	100	428	552	1494	1317	093009
4	42	100	5954	3966	1502	1317	093009
4	43	100	906	9312	1510	1317	093009
4	44	100	810	9284	1518	1317	093009
4	45	100	1202	11384	1526	1317	093009
4	46	100	992	5998	1534	1317	093009
4	47	100	422	432	1542	1317	093009
4	48	0	712	1178	2878	9999	093009
4	49	100	406	382	1463	1317	093009
4	50	100	460	1578	1471	1317	093009
4	51	100	372	420	1479	1317	093009
4	52	100	406	674	1487	1317	093009
4	53	100	504	1500	1495	1317	093009
4	54	100	698	2806	1503	1317	093009
4	55	100	1122	14842	1511	1317	093009
4	56	100	1088	11714	1519	1317	093009
4	57	100	772	7594	1527	1317	093009
4	58	100	404	894	1535	1317	093009
4	59	100	396	474	1543	1317	093009
4	60	0	432	548	2878	9999	093009
4	61	100	406	874	1464	1317	093009
4	62	100	412	446	1472	1317	093009
4	63	100	414	376	1480	1317	093009
4	64	100	438	472	1488	1317	093009
4	65	100	684	2920	1496	1317	093009
4	66	100	1150	14920	1504	1317	093009
4	67	100	740	4532	1512	1317	093009
4	68	100	394	1454	1520	1317	093009
4	69	100	1134	12466	1528	1317	093009
4	70	100	894	1170	1536	1317	093009
4	71	100	412	444	1544	1317	093009
4	72	10	460	370	2878	1155	093009
4	73	100	422	408	1465	1317	093009
4	74	100	392	476	1473	1317	093009
4	75	100	390	374	1481	1317	093009
4	76	100	396	408	1489	1317	093009
4	77	100	394	464	1497	1317	093009
4	78	100	1128	12812	1505	1317	093009
4	79	100	1272	13944	1513	1317	093009
4	80	100	388	780	1521	1317	093009
4	81	100	786	2160	1529	1317	093009
4	82	100	466	630	1537	1317	093009
4	83	100	412	380	1545	1317	093009
4	84	10	9846	2212	2878	1155	093009
4	85	100	452	554	1466	1317	093009
4	86	100	1020	7174	1474	1317	093009
4	87	100	448	548	1482	1317	093009
4	88	100	370	508	1490	1317	093009
4	89	100	558	2820	1498	1317	093009
4	90	100	434	546	1506	1317	093009
4	91	100	972	9970	1514	1317	093009
4	92	100	584	3770	1522	1317	093009
4	93	100	2172	8052	1530	1317	093009
4	94	100	638	4522	1538	1317	093009
4	95	100	394	394	1546	1317	093009
4	96	10	10186	2084	2878	1155	093009
5	1	100	384	440	1459	1318	093009
5	2	100	478	418	1467	1318	093009
5	3	100	500	1298	1475	1318	093009
5	4	100	444	416	1483	1318	093009
5	5	100	606	2858	1491	1318	093009
5	6	100	538	3114	1499	1318	093009
5	7	100	922	5708	1507	1318	093009
5	8	100	1318	11708	1515	1318	093009
5	9	100	452	3642	1523	1318	093009
5	10	100	442	810	1531	1318	093009
5	11	100	496	1314	1539	1318	093009
5	12	100	586	2410	2319	1318	093009
5	13	100	574	2580	1460	1318	093009
5	14	100	412	864	1468	1318	093009
5	15	100	386	402	1476	1318	093009
5	16	100	440	448	1484	1318	093009
5	17	100	634	2972	1492	1318	093009
5	18	100	732	6392	1500	1318	093009
5	19	100	552	2884	1508	1318	093009
5	20	100	388	534	1516	1318	093009
5	21	100	1294	10216	1524	1318	093009
5	22	100	486	640	1532	1318	093009
5	23	100	472	508	1540	1318	093009
5	24	100	378	474	2214	1318	093009
5	25	100	534	2268	1461	1318	093009
5	26	100	384	420	1469	1318	093009
5	27	100	410	442	1477	1318	093009
5	28	100	402	386	1485	1318	093009
5	29	100	462	464	1493	1318	093009
5	30	100	670	2784	1501	1318	093009
5	31	100	798	7102	1509	1318	093009
5	32	100	886	7306	1517	1318	093009
5	33	100	412	1056	1525	1318	093009
5	34	100	2964	3402	1533	1318	093009
5	35	100	398	462	1541	1318	093009
5	36	0	448	714	2878	9999	093009
5	37	100	414	554	1462	1318	093009
5	38	100	410	440	1470	1318	093009
5	39	100	424	496	1478	1318	093009
5	40	100	482	1602	1486	1318	093009
5	41	100	392	596	1494	1318	093009
5	42	100	4970	4064	1502	1318	093009
5	43	100	796	7282	1510	1318	093009
5	44	100	812	8652	1518	1318	093009
5	45	100	1312	10390	1526	1318	093009
5	46	100	1424	4882	1534	1318	093009
5	47	100	388	398	1542	1318	093009
5	48	0	734	1196	2878	9999	093009
5	49	100	356	440	1463	1318	093009
5	50	100	468	1666	1471	1318	093009
5	51	100	404	378	1479	1318	093009
5	52	100	422	670	1487	1318	093009
5	53	100	502	1550	1495	1318	093009
5	54	100	624	3032	1503	1318	093009
5	55	100	1176	14080	1511	1318	093009
5	56	100	1174	11678	1519	1318	093009
5	57	100	982	7038	1527	1318	093009
5	58	100	402	1078	1535	1318	093009
5	59	100	360	468	1543	1318	093009
5	60	0	360	506	2878	9999	093009
5	61	100	426	774	1464	1318	093009
5	62	100	358	380	1472	1318	093009
5	63	100	402	366	1480	1318	093009
5	64	100	378	420	1488	1318	093009
5	65	100	612	2966	1496	1318	093009
5	66	100	1082	13630	1504	1318	093009
5	67	100	646	4022	1512	1318	093009
5	68	100	504	1464	1520	1318	093009
5	69	100	952	10830	1528	1318	093009
5	70	100	1416	1126	1536	1318	093009
5	71	100	428	542	1544	1318	093009
5	72	10	386	448	2878	1155	093009
5	73	100	412	396	1465	1318	093009
5	74	100	386	414	1473	1318	093009
5	75	100	366	400	1481	1318	093009
5	76	100	388	388	1489	1318	093009
5	77	100	384	442	1497	1318	093009
5	78	100	1162	12214	1505	1318	093009
5	79	100	1066	11484	1513	1318	093009
5	80	100	388	574	1521	1318	093009
5	81	100	676	2346	1529	1318	093009
5	82	100	362	540	1537	1318	093009
5	83	100	404	398	1545	1318	093009
5	84	10	9160	2362	2878	1155	093009
5	85	100	406	562	1466	1318	093009
5	86	100	912	7704	1474	1318	093009
5	87	100	338	556	1482	1318	093009
5	88	100	404	412	1490	1318	093009
