CID,UID,Pleasant,Volatile,WeakStrong,Bitter,Chemical,Spice,Sweet,FreshRotten,CleanDirty,Burnt,Fruity,Develops,Garlic
31276,9049,79,76,65,5,85,56,18,3,77,1,60,50,1
31276,9050,87,27,73,10,59,1,87,91,91,1,86,90,1
31276,9051,3,50,97,92,93,99,50,50,50,80,50,45,50
31276,9052,21,63,13,24,81,23,42,27,21,17,21,18,7
31276,9054,10,38,36,10,40,33,81,61,70,24,74,64,18
31276,9055,83,50,50,50,50,50,50,74,72,50,73,50,50
31276,9057,81,23,29,5,26,3,94,70,81,1,91,71,4
31276,9060,73,1,32,9,1,8,62,51,98,1,27,16,1
31276,9062,34,84,8,59,59,30,50,33,34,22,55,51,11
31276,9065,13,50,50,50,50,50,50,20,50,50,50,50,50
31276,9066,32,29,42,39,87,63,87,46,39,66,90,71,54
31276,9067,52,61,15,21,26,29,57,41,64,32,64,17,17
31276,9068,59,66,25,14,61,21,63,50,59,37,66,64,29
31276,9069,46,50,43,39,53,42,57,50,50,42,56,32,40
31276,9070,60,76,45,25,54,56,61,67,66,35,81,27,46
31276,9071,58,93,30,2,65,1,66,41,50,1,66,83,22
31276,9073,76,16,51,1,71,1,78,86,88,1,84,35,1
31276,9074,99,100,100,2,75,75,99,99,99,1,99,100,2
31276,9075,35,100,2,66,27,62,12,1,33,1,57,1,1
31276,9076,77,88,93,1,70,13,100,100,79,1,96,100,1
31276,9077,23,70,67,61,79,4,1,36,6,74,13,69,15
31276,9079,53,50,68,1,50,1,100,49,50,50,54,50,1
31276,9081,37,67,59,63,67,65,69,67,63,31,64,37,2
31276,9085,54,88,14,34,29,29,61,19,41,30,60,37,35
31276,9087,62,67,27,19,60,22,56,85,93,2,30,24,1
31276,9088,82,25,62,39,59,1,74,95,16,4,89,24,1
31276,9092,9,77,82,33,70,7,1,33,26,50,1,87,1
31276,9095,39,97,46,62,59,59,69,63,62,63,81,33,11
31276,9098,42,58,100,26,100,77,100,61,73,1,100,34,1
31276,9100,60,44,54,36,56,6,79,65,63,31,73,83,30
31276,9101,44,41,40,30,70,53,22,50,50,54,58,55,57
31276,9102,58,89,15,13,12,14,73,34,38,17,92,49,13
31276,9103,32,72,71,25,90,61,21,57,64,1,4,85,1
31276,9107,49,72,46,29,85,27,61,42,61,30,61,58,1
31276,9109,55,43,100,1,51,53,50,46,61,1,59,59,1
31276,9110,53,57,43,42,45,38,53,63,65,56,53,61,1
31276,9112,3,79,54,63,86,50,10,12,14,55,35,96,18
31276,9113,39,67,61,37,60,59,33,62,73,6,41,66,24
31276,9115,1,20,100,77,50,48,1,6,1,36,1,67,1
31276,9119,57,41,59,30,31,59,72,59,60,29,61,59,39
31276,9120,12,21,99,9,74,84,69,71,69,1,67,94,2
31276,9121,6,73,82,81,83,1,79,27,67,1,56,84,1
31276,9123,93,58,27,15,13,12,85,87,73,3,97,56,1
31276,9125,12,60,63,1,100,95,68,6,27,1,76,50,1
31276,9127,69,38,38,1,42,1,88,65,60,10,85,57,1
31276,9129,95,50,37,1,30,27,79,63,100,17,69,43,1
31276,9131,52,28,57,47,69,1,76,56,92,1,56,23,1
31276,9133,63,50,57,27,37,35,62,59,57,39,61,32,35
31276,9134,34,64,78,43,75,1,60,69,75,18,36,35,1
31276,9135,45,15,100,1,91,1,78,100,60,1,100,12,1
31276,9136,77,16,75,14,70,17,77,71,76,15,85,50,2
31276,9137,37,72,42,34,41,56,29,58,58,40,61,42,13
31276,9138,70,85,69,8,71,71,84,83,77,1,83,90,12
31276,9141,52,40,53,46,73,46,57,50,55,52,58,66,36
31276,9142,54,88,7,19,55,58,56,74,61,1,58,15,1
31276,9143,18,1,1,50,1,1,1,50,50,1,1,50,1
31276,9144,11,93,57,41,92,53,53,43,34,48,61,94,11
31276,9151,24,64,58,2,86,34,62,50,83,1,79,50,1
31276,9153,39,61,39,15,71,12,66,30,50,15,70,86,24
31276,9157,75,74,62,63,58,58,40,89,94,21,61,59,27
31276,9158,86,70,50,8,60,7,98,61,61,12,58,77,1
31276,9159,18,56,63,51,68,56,57,41,57,58,54,40,32
31276,9162,59,57,46,64,60,53,46,54,56,63,58,60,4
31276,9165,9,50,31,1,70,1,86,33,52,4,50,50,13
31276,9167,59,44,80,16,23,37,80,57,45,13,81,41,50
31276,9168,63,64,57,1,78,1,57,59,61,1,75,60,1
31276,9169,42,61,64,62,63,68,13,62,45,60,8,33,70
31276,9170,37,73,28,36,60,39,35,67,40,67,79,36,20
31276,9171,50,40,70,1,76,2,91,63,68,1,92,37,2
31276,9172,69,1,1,2,1,6,85,87,77,1,77,100,1
31276,9173,24,38,37,58,72,24,26,40,25,70,18,36,15
31276,9174,1,81,88,77,28,16,1,5,1,2,5,21,57
31276,9175,50,50,50,1,50,31,61,50,50,1,61,57,1
31276,9176,52,42,53,27,54,33,52,61,53,9,54,44,1
31276,9177,50,38,21,1,72,1,61,1,77,1,1,39,1
31276,9178,44,74,67,1,76,1,86,53,45,1,76,66,1
31276,9179,50,42,32,21,67,14,81,50,42,28,72,50,16
31276,9180,59,48,90,3,41,59,25,62,56,1,12,55,4
31276,9184,59,47,58,38,57,57,54,53,55,43,61,41,43
31276,9185,9,59,80,2,69,1,1,14,9,16,1,82,1
31276,9186,54,96,19,4,41,1,55,19,63,27,29,16,1
31276,9188,56,28,1,3,15,27,53,60,68,6,57,24,12
31276,9189,30,46,60,74,56,68,2,40,38,4,16,60,38
31276,9190,3,50,29,64,31,32,23,21,39,12,25,32,19
31276,9192,63,87,36,1,75,1,98,74,57,1,100,100,1
31276,9194,69,65,63,1,70,1,67,85,81,1,74,88,1
31276,9195,39,16,18,2,29,1,38,31,40,2,1,21,8
31276,9196,77,51,23,3,4,7,72,96,87,6,75,94,4
31276,9197,76,67,50,1,28,1,59,71,73,1,57,76,1
31276,9198,50,22,33,33,64,13,53,50,50,7,53,52,3
31276,9199,79,37,67,4,21,2,89,79,3,3,70,31,3
31276,9200,30,35,55,1,73,10,41,35,50,42,45,55,1
31276,9204,86,85,18,1,51,19,100,55,57,1,74,80,1
31276,9205,58,51,69,2,78,1,83,63,67,36,69,66,1
31276,9206,44,50,36,42,57,40,41,45,46,58,44,44,59
31276,9207,74,50,50,10,50,10,50,76,50,8,70,64,6
31276,9208,63,32,47,26,40,21,82,20,58,19,74,39,10
31276,9209,43,40,44,1,32,1,60,63,57,1,44,58,1
31276,9211,25,50,50,11,67,17,11,37,50,59,6,50,5
31276,9212,35,46,50,5,32,1,49,49,38,1,38,49,1
31276,9213,26,79,74,72,67,65,37,39,41,27,29,88,20
31276,9215,61,69,13,2,64,28,24,67,58,1,15,88,1
31276,9218,69,91,18,11,75,2,24,52,62,12,9,21,11
31276,9219,50,31,70,27,91,41,92,38,25,26,74,81,13
31276,9220,69,62,76,1,58,67,95,32,39,1,20,28,1
31276,9223,53,58,55,29,65,32,72,50,50,6,57,54,51
31276,9224,53,87,14,31,55,15,75,85,64,1,61,50,1
31276,9225,64,67,21,1,57,1,6,1,100,1,1,20,1
31276,9226,1,1,100,100,100,100,1,1,1,1,1,100,1
31276,9231,16,56,44,50,91,35,16,50,100,1,1,16,22
31276,9232,41,35,67,50,50,60,100,50,70,50,89,86,1
31276,9234,76,83,80,14,72,11,62,84,90,17,75,84,11
31276,9235,40,39,70,7,7,7,91,100,57,5,82,67,21
31276,9237,43,62,50,1,70,1,57,39,37,1,73,18,1
31276,9238,61,58,44,1,56,42,55,55,71,1,52,50,1
31276,9239,41,50,5,50,50,5,50,50,50,16,50,50,7
31276,9241,45,50,50,50,50,50,18,50,45,50,22,37,50
31276,9242,57,66,68,43,57,66,63,41,53,43,62,64,11
31276,9244,57,43,54,24,39,16,97,65,56,6,77,64,1
31276,9245,38,25,44,6,44,53,62,45,41,18,67,62,2
31276,9246,70,65,2,27,31,24,100,80,73,2,79,36,20
31276,9248,32,59,36,65,67,63,23,39,35,61,58,37,27
31276,9249,12,1,40,1,84,1,6,18,64,1,28,67,1
31276,9250,82,39,55,1,11,15,89,65,100,1,79,50,1
31276,9251,92,58,66,4,23,23,85,82,68,27,80,69,11
31276,9252,50,99,1,50,12,2,50,50,50,2,62,50,1
31276,9253,92,88,36,1,65,3,85,68,56,4,87,65,2
31276,9255,58,47,9,49,46,40,60,53,53,45,47,50,42
31276,9256,59,66,9,7,55,10,68,42,56,55,39,52,8
31276,9257,72,1,27,1,27,1,100,100,79,1,100,27,1
31276,9259,9,100,100,5,100,1,70,19,7,1,90,100,1
31276,9260,66,50,50,1,77,1,82,28,50,1,86,84,1
31276,9261,68,96,34,1,13,1,76,75,59,1,82,50,1
31276,9262,79,63,51,16,24,1,89,85,84,5,91,65,4
31276,9263,72,41,56,31,28,26,76,70,80,28,70,33,27
31276,9265,59,50,68,50,36,50,32,50,45,31,61,56,6
31276,9266,41,89,16,1,39,3,71,50,58,1,82,60,1
31276,9267,80,69,73,1,58,1,88,86,67,1,87,87,1
31276,9268,85,50,31,1,50,1,91,50,50,1,69,50,1
31276,9269,34,91,12,2,63,2,82,43,39,2,75,23,2
31276,9270,60,100,18,21,50,1,67,61,71,1,80,1,23
31276,9271,51,51,68,40,31,18,61,83,58,29,98,50,2
31276,9273,52,22,55,1,62,41,85,56,44,1,64,56,1
31276,9274,56,15,75,1,59,1,90,1,59,1,62,80,1
31276,9275,66,99,4,27,36,5,55,64,63,7,61,99,10
31276,9276,58,64,10,3,55,44,59,54,54,4,63,30,46
31276,9277,96,57,35,1,60,38,77,82,100,1,58,59,1
31276,9278,84,45,26,36,30,8,81,55,62,9,82,27,9
31276,9279,50,7,1,2,7,2,2,36,53,11,6,25,2
31276,9280,50,58,48,50,53,47,44,56,50,50,45,50,53
31276,9281,87,58,66,5,10,1,93,81,76,7,98,11,4
31276,9282,50,24,3,6,69,5,12,59,57,11,36,92,4
31276,9283,41,71,23,1,29,1,59,55,57,1,54,50,1
31276,9284,50,50,50,100,98,50,50,50,50,50,50,50,50
31276,9288,54,38,11,1,57,56,52,55,55,4,47,97,2
31276,9292,55,100,19,4,6,3,85,72,56,4,85,21,3
31276,9293,46,46,63,55,39,1,70,55,44,43,72,58,1
31276,9296,18,56,40,1,1,1,1,63,1,1,1,1,1
31276,9298,58,69,61,1,44,1,86,62,43,7,82,74,1
31276,9301,88,23,89,1,1,1,77,74,96,1,17,1,1
31276,9304,74,67,58,29,58,7,84,62,78,20,97,50,14
31276,9305,71,4,5,4,3,3,60,56,70,4,64,11,2
31276,9306,83,25,35,1,34,1,74,77,84,1,88,67,1
31276,9308,58,61,12,18,40,19,56,54,46,13,59,50,14
31276,9309,49,10,1,1,50,1,2,12,61,29,66,4,27
31276,9310,58,77,62,18,55,24,85,67,68,15,85,83,16
31276,9311,95,83,78,3,10,3,87,98,98,7,99,50,1
31276,9313,1,56,100,65,100,1,1,57,79,1,1,22,1
31276,9314,40,64,42,23,100,8,55,26,29,1,53,46,1
31276,9316,63,58,77,1,67,1,80,61,63,1,92,50,1
31276,9317,70,61,72,2,20,2,71,65,88,22,66,58,2
31276,9318,69,72,74,4,76,42,71,88,87,5,63,50,5
31276,9319,67,63,43,43,37,50,62,58,41,39,68,65,30
31276,9320,65,82,86,44,43,44,77,60,54,37,90,53,28
31276,9322,99,3,35,1,1,1,100,92,98,2,100,50,2
31276,9323,81,65,73,17,43,54,62,70,72,53,78,71,16
31276,9324,48,61,86,11,55,63,76,85,70,10,97,56,2
31276,9325,91,54,74,1,1,1,100,51,64,1,75,56,1
31276,9326,46,55,27,37,36,35,37,61,43,38,65,40,21
31289,7627,57,70,40,80,60,14,59,65,47,8,57,55,56
31289,7628,50,50,1,50,50,50,50,50,50,50,50,50,50
31289,7629,60,73,61,61,68,16,9,12,20,61,10,56,67
31289,7630,87,34,26,84,77,58,76,74,25,56,5,92,25
31289,7631,2,101,2,63,89,66,2,36,28,70,2,59,88
31289,7632,14,62,82,69,25,85,6,21,24,64,9,28,20
31289,7633,27,59,56,73,44,59,41,41,38,60,39,43,57
31289,7634,52,34,57,43,61,44,58,59,53,42,59,48,42
31289,7636,56,21,57,35,62,84,62,75,59,70,39,36,7
31289,7637,42,50,37,61,74,61,21,50,50,35,15,50,50
31289,7642,80,27,45,8,27,2,69,82,91,3,87,76,4
31289,7644,73,92,27,20,42,57,83,66,61,38,79,62,28
31289,7646,57,58,33,2,31,2,72,72,80,3,81,35,3
31289,7647,57,76,85,9,84,64,76,64,61,12,78,85,22
31289,7648,20,68,32,3,83,1,11,62,75,1,12,50,1
31289,7649,49,42,12,55,68,59,65,44,46,25,44,27,58
31289,7651,45,63,61,65,72,62,19,42,46,65,48,44,55
31289,7652,20,93,13,12,83,2,2,73,67,2,4,7,2
31289,7653,89,50,65,2,2,3,80,85,76,3,75,50,3
31289,7655,32,84,84,31,27,13,100,20,46,10,100,76,15
31289,7656,2,20,86,28,101,74,19,30,27,10,2,18,7
31289,7657,22,41,65,8,60,11,7,14,73,14,59,50,13
31289,7658,62,79,22,40,41,33,43,59,79,30,77,41,40
31289,7659,40,34,50,63,50,51,4,32,35,32,12,25,43
31289,7660,50,50,6,50,50,50,50,50,50,50,50,50,50
31289,7661,47,90,11,33,45,24,45,59,60,62,44,45,59
31289,7662,3,73,92,84,30,77,3,14,8,101,2,62,89
31289,7665,21,40,18,12,86,16,71,50,52,15,12,24,59
31289,7666,30,10,19,67,82,29,44,41,41,67,33,9,44
31289,7667,61,33,40,61,55,19,62,71,62,32,29,36,27
31289,7668,89,71,58,11,57,24,33,101,86,10,33,50,20
31289,7669,24,18,69,21,70,74,60,66,64,60,17,24,70
31289,7670,77,92,16,11,15,14,60,65,90,11,64,13,10
31289,7671,50,60,59,50,56,27,56,59,50,21,54,50,17
31289,7672,41,39,68,61,39,42,44,42,15,67,37,70,42
31289,7673,57,28,42,21,12,5,22,29,69,26,24,41,1
31289,7674,67,48,48,18,40,54,54,54,60,59,55,45,53
31289,7675,46,55,55,59,67,46,46,47,49,57,38,43,54
31289,7679,58,68,32,17,66,14,16,44,66,15,56,40,7
31289,7680,32,9,7,84,86,14,61,63,42,72,36,22,62
31289,7681,26,2,2,26,81,2,81,22,82,2,2,2,2
31289,7683,46,56,5,71,70,11,49,54,46,48,44,20,58
31289,7684,17,54,48,52,82,37,13,18,19,73,17,54,29
31289,7685,44,48,36,60,33,50,31,31,34,34,3,47,2
31289,7686,45,56,57,37,50,45,56,57,25,11,59,66,39
31289,7687,50,50,7,11,50,50,51,50,52,63,2,11,2
31289,7688,24,84,12,42,61,44,45,42,24,73,59,17,53
31289,7689,82,68,61,6,38,28,80,87,100,27,61,34,57
31289,7691,47,101,44,38,65,39,44,58,57,2,55,101,2
31289,7697,66,71,85,40,60,39,43,69,60,36,39,82,27
31289,7698,60,45,22,19,71,29,62,93,90,13,55,47,45
31289,7703,34,36,22,49,13,32,22,26,31,9,2,44,34
31289,7704,18,64,69,63,92,36,6,25,38,68,22,64,62
31289,7706,61,58,59,30,54,64,70,63,68,52,63,75,26
31289,7708,22,54,76,29,81,53,34,32,43,47,24,38,7
31289,7711,5,19,68,78,82,25,1,2,25,19,1,25,71
31289,7712,54,99,1,50,40,56,54,56,55,20,59,39,50
31289,7713,45,54,55,54,26,50,55,56,50,50,1,56,11
31289,7714,38,33,13,50,57,3,11,44,36,55,61,66,62
31289,7716,60,50,63,57,67,1,54,67,71,1,57,66,1
31289,7717,69,72,57,2,48,2,61,97,96,2,62,50,2
31289,7718,10,60,26,71,82,17,8,35,27,57,26,40,2
31289,7720,2,14,83,13,70,70,29,3,2,59,24,58,68
31289,7721,22,72,30,45,71,15,40,55,53,15,60,24,3
31289,7722,100,35,41,1,1,1,50,50,43,1,43,4,1
31289,7723,65,98,2,3,60,2,64,91,90,2,20,50,2
31289,7724,34,38,47,54,56,56,53,37,39,33,53,46,34
31289,7726,100,77,83,9,60,62,93,93,93,1,100,71,27
31289,7727,34,72,1,1,63,7,43,47,26,1,24,40,1
31289,7731,50,98,2,50,50,50,50,50,50,50,50,50,50
31289,7732,81,61,60,17,36,33,61,100,100,62,58,67,1
31289,7733,50,1,2,50,63,50,50,50,50,50,11,50,50
31289,7734,33,55,50,52,49,59,1,40,43,26,37,55,1
31289,7736,1,100,67,79,77,58,1,33,1,1,1,72,59
31289,7737,41,100,3,57,62,60,42,42,40,58,9,5,61
31289,7739,74,16,14,16,77,79,68,66,33,14,82,18,1
31289,7740,29,28,57,59,67,65,27,39,28,42,38,75,33
31289,7741,10,86,95,77,94,72,1,22,28,94,16,59,92
31289,7744,86,85,84,13,14,1,98,83,74,1,92,63,4
31289,7746,32,57,70,73,85,75,5,52,89,67,1,13,1
31289,7747,47,55,43,41,43,36,53,53,54,55,44,48,1
31289,7748,39,58,73,2,56,2,54,43,31,1,2,50,1
31289,7749,10,27,38,1,72,61,16,26,19,28,17,32,88
31289,7750,31,18,85,66,31,14,37,29,31,70,27,32,26
31289,7752,34,61,34,59,77,10,41,53,51,45,15,44,9
31289,7753,45,62,72,58,100,83,67,44,61,1,56,37,1
31289,7754,75,77,9,1,66,1,69,80,100,1,21,18,1
31289,7755,12,20,76,80,93,90,1,1,1,63,1,72,2
31289,7756,83,69,68,64,73,34,35,66,64,41,26,33,60
31289,7757,28,72,30,32,73,29,31,27,30,28,28,29,29
31289,7758,41,60,62,1,63,1,57,56,50,1,53,62,1
31289,7760,46,76,20,58,22,21,58,43,40,13,40,18,37
31289,7763,46,39,46,52,51,55,42,32,43,57,45,41,45
31289,7765,64,36,56,15,32,39,76,76,79,25,66,32,26
31289,7766,68,58,66,38,93,2,2,59,64,2,2,65,61
31289,7768,32,31,33,31,61,27,63,32,33,32,34,66,30
31289,7769,36,81,27,2,18,8,1,26,38,2,22,26,2
31289,7771,56,55,55,20,50,1,56,50,99,1,1,58,1
31289,7772,27,27,56,60,33,30,20,33,34,34,25,20,63
31289,7773,43,21,73,44,86,27,60,67,50,16,63,65,51
31289,7774,32,19,3,28,41,20,32,40,33,21,37,26,14
31289,7776,22,43,34,2,91,62,50,73,75,11,65,33,2
31289,7778,24,50,67,58,65,66,12,50,32,50,9,50,2
31289,7779,70,95,70,1,7,1,87,86,75,3,70,86,5
31289,7780,50,54,40,60,70,52,9,76,76,51,8,51,49
31289,7782,9,41,63,86,67,63,21,19,24,47,13,68,66
31289,7783,12,51,9,15,50,16,14,11,17,27,18,50,14
31289,7784,96,43,72,2,5,2,60,96,99,2,64,36,1
31289,7786,38,55,46,60,68,53,17,39,57,70,24,37,45
31289,7787,74,23,64,58,76,1,64,68,70,1,26,41,1
31289,7788,22,34,35,71,62,35,1,42,43,67,50,29,54
31289,7789,50,26,1,1,25,4,35,33,50,1,29,20,1
31289,7790,27,56,54,35,51,57,32,44,43,44,44,53,38
31289,7791,1,4,11,72,94,1,1,18,25,72,1,14,2
31289,7792,73,18,20,4,39,15,61,69,66,1,56,24,1
31289,7794,50,50,50,50,42,1,1,50,50,1,1,50,1
31289,7796,58,86,22,33,32,23,35,83,83,22,35,76,13
31289,7797,64,50,65,50,50,67,55,50,69,50,50,57,50
31289,7798,66,40,20,1,64,3,70,58,76,3,66,15,8
31289,7799,100,50,43,1,7,1,24,100,100,1,39,50,1
31289,7800,53,84,43,16,36,1,53,58,70,1,52,32,1
31289,7801,58,71,40,1,68,1,66,66,58,1,60,50,1
31289,7802,43,55,38,44,53,61,52,52,50,1,54,56,46
31289,7803,9,73,17,85,93,15,15,23,24,77,79,80,14
31289,7804,2,15,80,89,83,90,6,4,5,13,6,93,23
31289,7805,4,14,3,92,76,1,26,29,52,35,7,31,4
31289,7806,50,1,1,1,1,1,2,50,50,1,2,1,47
31289,7807,68,91,1,1,78,2,1,60,100,60,27,11,1
31289,7808,43,60,45,58,76,18,6,57,52,66,7,19,6
31289,7811,40,29,11,39,36,59,60,52,61,39,64,38,27
31289,7816,46,36,15,69,58,59,58,43,46,33,57,30,1
31289,7817,34,38,40,63,34,62,35,36,34,33,15,41,17
31289,7819,50,91,71,88,100,50,4,77,28,1,1,94,1
31289,7820,39,72,87,78,71,75,2,55,57,59,3,31,2
31289,7822,55,38,21,9,58,1,59,63,62,1,42,6,1
31289,7823,1,5,1,1,1,3,5,1,50,1,1,4,8
31289,7824,20,40,60,31,60,59,10,12,13,79,7,21,76
31289,7826,2,51,51,73,51,49,2,2,2,91,3,51,51
31289,7827,1,90,27,69,100,87,55,1,1,100,58,1,53
31289,7828,6,33,77,75,85,83,1,40,34,72,32,62,55
31289,7829,27,61,28,39,70,33,38,56,59,13,58,36,1
31289,7830,20,69,80,70,85,80,21,18,73,71,28,14,6
31289,7832,34,57,76,62,77,70,59,53,59,56,58,71,7
31289,7837,61,46,3,6,72,29,96,32,44,6,21,15,17
31289,7838,50,91,17,24,16,22,67,66,74,13,26,8,9
31289,7839,50,8,11,50,50,50,50,50,50,50,50,50,50
31289,7841,50,100,100,61,83,1,1,100,100,1,100,100,1
31289,7842,55,83,3,3,69,4,54,69,85,56,25,18,4
31289,7843,51,75,44,2,39,2,57,31,37,1,26,30,1
31289,7845,33,62,30,65,46,39,34,40,40,33,13,31,39
31289,7846,71,78,65,3,100,64,66,67,84,1,80,80,1
31289,7847,32,15,95,75,98,99,66,72,84,44,60,99,2
31289,7848,24,46,33,55,54,61,48,21,15,54,44,12,15
31289,7849,47,44,18,48,54,42,44,52,54,35,53,39,1
31289,7850,24,90,61,83,80,77,13,27,36,82,15,99,11
31289,7852,19,53,54,59,42,44,33,31,34,35,42,27,32
31289,7856,46,60,37,45,67,55,24,47,65,58,12,54,11
31289,7857,36,51,78,50,63,1,39,64,63,1,60,81,1
31289,7858,89,24,25,10,77,19,76,75,83,18,100,5,1
31289,7861,47,61,33,49,18,31,2,13,72,56,1,59,4
31289,7862,29,66,32,29,70,31,70,34,35,64,72,33,30
31289,7863,65,86,4,12,6,57,91,67,71,59,63,16,56
31289,7864,55,50,42,50,65,40,41,50,44,50,35,50,32
31289,7865,59,60,43,36,68,41,62,58,70,64,55,56,1
31289,7866,69,40,40,50,22,23,72,95,79,18,81,19,21
31289,7867,33,19,24,60,78,60,1,26,27,54,1,6,27
31289,7868,41,59,84,33,56,65,21,52,52,59,73,50,33
31289,7869,83,76,80,1,100,71,72,63,67,23,79,27,25
31289,7871,15,18,23,67,31,11,62,29,4,85,3,26,22
31289,7872,73,60,63,34,61,60,58,65,76,35,64,64,31
31289,7873,46,29,11,30,33,62,37,41,58,57,42,32,60
31289,7875,1,1,25,1,1,1,66,44,66,1,1,100,1
31289,7876,8,99,36,50,73,50,50,44,50,54,24,50,30
31289,7878,40,46,36,27,58,33,47,55,64,3,39,53,29
31289,7879,27,81,16,70,22,64,23,25,24,33,27,29,65
31289,7880,55,36,40,9,74,23,39,60,65,59,22,43,1
31289,7881,14,10,1,42,37,1,16,11,26,82,1,49,1
31289,7883,44,71,14,55,70,44,37,26,50,45,21,39,40
31289,7884,16,22,25,58,90,4,16,73,75,24,30,75,1
31289,7886,45,63,45,55,58,57,31,73,43,91,21,36,32
31289,7888,37,19,63,21,29,11,26,27,8,33,11,79,30
31289,7890,51,92,1,61,5,4,5,51,37,45,45,3,11
31289,7893,38,40,44,66,16,12,15,35,32,37,16,33,12
31289,7894,1,50,88,50,72,56,35,50,48,80,1,98,1
31289,7895,53,44,19,55,41,60,24,36,43,61,56,42,53
31289,7896,54,74,19,70,62,5,54,57,63,13,56,75,3
31289,7897,1,24,75,66,100,26,1,1,1,28,1,23,30
31289,7898,23,99,79,73,100,50,66,62,99,57,65,83,26
31289,7900,45,29,77,64,87,36,4,61,56,38,4,83,3
31289,7902,22,27,84,60,92,82,16,78,86,62,25,94,23
31289,7904,65,99,1,2,2,2,63,65,64,39,61,2,12
31289,7905,46,50,37,54,46,50,53,44,56,50,52,50,47
31289,7906,43,46,46,11,84,1,1,74,60,29,1,43,1
31289,7907,45,52,52,46,33,48,47,48,47,39,46,57,46
31289,7908,50,62,25,50,65,19,44,44,50,34,57,50,5
31289,7909,34,37,60,94,74,55,32,67,76,48,28,42,30
31289,7911,1,20,95,98,99,73,17,2,7,57,2,55,72
31289,7914,54,68,7,26,18,12,63,53,55,4,87,45,11
31289,7915,1,42,42,82,95,62,8,7,9,73,12,23,73
31289,7918,30,40,9,56,80,62,72,22,32,41,11,7,4
31289,7919,94,80,13,1,1,1,82,60,61,80,74,62,2
31289,7920,49,99,2,28,79,2,1,50,50,2,25,9,2
31289,7921,30,14,35,1,1,1,38,46,43,1,35,29,1
31289,7922,73,73,27,1,1,12,50,86,76,1,49,36,1
31289,7925,59,34,17,64,61,32,57,67,34,30,60,37,36
31289,7926,92,77,83,27,66,63,68,97,74,15,97,51,7
31289,7927,20,28,59,15,75,23,5,7,20,73,10,21,78
31289,7928,25,1,1,1,2,2,1,47,53,1,1,8,1
31289,7930,51,1,1,1,50,1,1,51,50,1,1,1,1
31289,7931,55,100,2,8,88,1,78,29,31,10,1,23,1
31289,7932,55,81,6,9,58,20,70,74,57,7,56,22,56
31289,7933,43,2,2,50,39,50,2,50,50,2,1,2,2
31289,7934,27,56,61,27,28,62,26,35,36,20,29,58,40
31289,7935,25,90,56,47,59,6,38,50,32,6,38,63,19
31289,7936,59,9,1,75,1,25,1,6,20,27,31,1,3
31289,7937,55,29,36,32,43,13,31,85,65,43,39,1,2
31289,7938,25,81,36,1,88,1,50,44,50,37,1,25,1
31289,7939,9,29,33,1,67,63,2,29,7,20,1,1,1
31289,7940,60,60,39,25,25,69,22,49,68,25,68,59,59
31289,7941,28,1,1,100,92,22,1,74,21,50,1,16,23
31289,7942,35,27,54,54,86,50,18,50,50,58,1,63,1
31289,7943,45,31,2,56,54,61,38,47,45,57,46,50,43
31289,7944,24,41,20,71,63,17,15,39,19,68,18,29,41
31289,7945,23,100,1,57,71,57,1,27,30,56,1,50,57
31289,7946,32,17,70,21,100,29,99,26,29,15,2,97,19
31289,7947,1,63,68,64,65,52,1,41,21,53,1,1,1
31289,7950,23,79,12,68,83,34,9,11,13,69,9,20,26
31289,7951,23,29,50,57,35,17,29,1,4,99,12,73,1
31289,7952,10,56,91,18,81,75,70,64,35,71,76,61,15
31289,7953,65,75,1,26,28,66,60,77,71,1,43,32,8
31289,7954,58,40,23,72,35,40,33,66,67,1,41,38,1
31289,7955,46,42,66,37,55,39,66,43,47,59,58,36,31
31289,7957,70,41,46,45,32,34,61,58,66,32,64,58,16
31289,7959,54,42,54,2,23,50,41,76,72,2,87,69,1
31289,7961,56,19,41,9,34,11,85,78,67,7,62,50,1
31289,7962,25,64,33,64,99,50,33,34,1,49,4,50,50
31289,7965,22,80,66,84,86,13,11,12,38,72,12,82,64
31289,7967,83,50,57,23,39,37,71,79,93,5,67,49,36
31289,7968,21,73,97,12,34,67,41,49,67,8,77,32,2
31289,7969,50,50,50,50,50,27,50,50,50,50,50,50,50
31289,7970,50,70,21,27,25,26,38,50,50,21,31,50,27
31289,7971,1,34,100,78,100,76,1,1,1,100,1,34,50
31289,7972,28,66,19,29,82,1,21,39,43,30,27,100,1
31289,7973,68,34,66,27,63,71,68,73,67,26,73,38,27
31289,7974,66,61,39,16,25,21,11,66,63,6,74,31,8
31289,7975,22,64,46,57,75,53,38,39,31,7,6,95,19
31289,7977,8,65,50,70,64,50,33,12,38,74,31,26,50
31289,7978,34,100,2,1,19,1,70,71,69,10,62,1,1
31289,7979,80,46,42,12,21,55,54,98,69,55,73,92,56
31289,7980,30,96,3,4,81,3,15,50,51,14,14,43,64
31289,7981,1,1,62,74,50,75,1,50,26,91,1,14,77
31289,7983,47,43,40,44,31,19,50,53,57,30,56,34,9
31289,7985,50,99,50,26,69,57,50,50,50,50,50,80,50
31289,7986,1,77,86,65,60,80,1,15,1,77,1,65,67
31289,7987,41,84,28,63,67,17,55,43,56,64,39,30,11
31289,7991,56,21,2,61,58,24,24,34,32,53,15,32,53
